timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06035066  1.19091361  0.09776463  0.12151672  0.70211423 -0.38240793
 -0.1885352   0.08383996  0.47024197  0.41411634  0.        ]",[ 0.78887343  0.22845771],-0.131911747263,-0.131911747263,[-0.00503425 -0.17279598],"[[ 0.07552992 -0.00289491  0.09521601 -0.05047931]
 [ 0.00124781  0.00244856  0.          0.        ]]",[ 0.00703143 -0.04614408]
1,"[ 1.05630674  1.19081045  0.14538588  0.13658993  0.70208365 -0.38239514
  0.11031566  0.2018472   0.46594838  0.46719733  0.        ]",[-0.13420553 -0.78369919],-0.135259245923,-0.135259245923,[-0.00528038 -0.17263152],"[[ 0.10686188  0.00621752  0.09521601 -0.05047931]
 [ 3.12156013  0.90578808  0.          0.        ]]",[ 0.00703143 -0.04614408]
2,"[ 1.04563242  1.19072011  0.23082337  0.11475122  0.70205307 -0.38238235
  0.05366669 -0.20586681  0.4573389   0.53980718  0.        ]",[-0.44987846  0.85781396],-0.140013974669,-0.140013974669,[-0.00622984 -0.17374036],"[[ 0.16335909 -0.00697901  0.09521601 -0.05047931]
 [ 2.53012613 -2.21504084  0.          0.        ]]",[ 0.00703143 -0.04614408]
3,"[ 1.03754684  1.19048946  0.27922371  0.09857567  0.70202249 -0.38236957
 -0.12171155  0.24370716  0.45126943  0.57922321  0.        ]",[-1.49403641 -1.58196331],-0.142671627873,-0.142671627873,[-0.00561862 -0.17290698],"[[ 0.19559018 -0.01675359  0.09521601 -0.05047931]
 [ 0.69908416  1.226112    0.          0.        ]]",[ 0.00703143 -0.04614408]
4,"[ 1.04402655  1.18992798  0.24043927  0.07304284  0.70199192 -0.38235678
 -0.5017849  -0.27658296  0.45851165  0.52982623  0.        ]",[-1.14396166  0.17859445],-0.139330807354,-0.139330807354,[-0.00569814 -0.17359748],"[[ 0.16975817 -0.03218725  0.09521601 -0.05047931]
 [-3.26907929 -2.75621062  0.          0.        ]]",[ 0.00703143 -0.04614408]
5,"[ 1.06102987  1.18648964  0.08219088 -0.00537323  0.70196136 -0.382344
 -0.87449871 -0.17685562  0.47231071  0.33962068  0.        ]",[ 0.66233756 -0.0505034 ],-0.12726716629,-0.12726716629,[-0.00421419 -0.17367016],"[[ 0.06533178 -0.07965356  0.09521601 -0.05047931]
 [-7.16060274 -1.99296738  0.          0.        ]]",[ 0.00703143 -0.04614408]
6,"[ 1.0621842   1.1811495  -0.09403438 -0.07366363  0.70193079 -0.38233121
 -0.60992544 -0.19796022  0.46302484  0.13747954  0.        ]",[ 1.52249173 -1.08038219],-0.116160565484,-0.116160565484,[-0.00339036 -0.17403147],"[[-0.05017016 -0.12113402  0.09521601 -0.05047931]
 [-4.39878741 -2.15453724  0.          0.        ]]",[ 0.00703143 -0.04614408]
7,"[ 1.05724172  1.16422955 -0.16618625 -0.20819847  0.70190023 -0.38231843
 -0.22250749 -0.70993005  0.4403864   0.00660231  0.        ]",[-1.52198539 -0.29699347],-0.109659666186,-0.109659666186,[-0.00395655 -0.1763677 ],"[[-0.09756729 -0.20354027  0.09521601 -0.05047931]
 [-0.35439874 -6.0730228   0.          0.        ]]",[ 0.00703143 -0.04614408]
8,"[ 1.04932225  1.11971786 -0.23695861 -0.41865284  0.70186968 -0.38230565
 -0.60073157 -0.84763829  0.39108803 -0.15376234  0.        ]",[-0.1168071   0.11022341],-0.102380644639,-0.102380644639,[-0.00358065 -0.17780863],"[[-0.1442726  -0.33557809  0.09521601 -0.05047931]
 [-4.30301836 -7.12725208  0.          0.        ]]",[ 0.00703143 -0.04614408]
9,"[ 1.02570701  1.05172883 -0.37162915 -0.62656431  0.70183913 -0.38229287
 -0.63685578 -0.77211423  0.29543846 -0.36099777  0.        ]",[-2.01636363 -0.24317079],-0.0964186651077,-0.0964186651077,[-0.0024986  -0.17868812],"[[-0.23411921 -0.47232671  0.09521601 -0.05047931]
 [-4.68039296 -6.54953364  0.          0.        ]]",[ 0.00703143 -0.04614408]
