timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.01902265  1.85501856  0.06384511  1.13517307  0.52603208 -0.44590536
 -0.04932254  0.35057697  0.89307077  0.8656524   0.        ]",[-1.50518377 -2.5826445 ],-0.165868809574,-0.165868809574,[-1.56085551 -2.52971268],"[[ 0.085276    0.05429122  0.06135776 -0.05261243]
 [ 0.00093042 -0.00153738  0.          0.        ]]",[-0.30550575 -0.25510481]
1,"[ 1.02284223  1.85680435  0.00450999  1.02295787  0.52603142 -0.44590483
 -0.47885057 -0.2285694   0.90277507  0.74239793  0.        ]",[-0.60460305 -1.72373664],-0.161474161541,-0.161474161541,[-0.68440479 -1.70144725],"[[ 0.04561935  0.01454837  0.06135776 -0.05261243]
 [-3.95343251 -3.95956205  0.          0.        ]]",[-0.30550575 -0.25510481]
2,"[ 1.02200965  1.84990544 -0.14877181  0.68974231  0.52603076 -0.44590431
 -0.72998888 -0.79634163  0.89190081  0.40708127  0.        ]",[-0.53659819 -0.95361793],-0.149984285807,-0.149984285807,[ 0.23957354 -0.90756983],"[[-0.05664669 -0.10357514  0.06135776 -0.05261243]
 [-6.26549183 -7.83985674  0.          0.        ]]",[-0.30550575 -0.25510481]
3,"[ 0.99440959  1.79961678 -0.36472104  0.15584222  0.52603011 -0.44590378
 -0.94697265 -1.32601138  0.7728102  -0.07524543  0.        ]",[ 2.14754776  0.25651503],-0.134715000136,-0.134715000136,[ 1.27410984 -0.04335466],"[[ -0.20199862  -0.29669206   0.06135776  -0.05261243]
 [ -8.2631202  -11.45976477   0.           0.        ]]",[-0.30550575 -0.25510481]
4,"[ 0.9467859   1.68779082 -0.54401985 -0.40587449  0.52602945 -0.44590326
 -0.49960482 -1.14440611  0.54626243 -0.47716906  0.        ]",[ 1.30363411  0.16181229],-0.123170546448,-0.123170546448,[ 1.40977609 -0.01424199],"[[ -0.32593835  -0.51343493   0.06135776  -0.05261243]
 [ -4.14453527 -10.21864986   0.           0.        ]]",[-0.30550575 -0.25510481]
5,"[ 0.92553931  1.54049774 -0.60377632 -0.85843396  0.52602879 -0.44590273
 -0.06103995 -1.02125553  0.34998435 -0.66258535  0.        ]",[-0.00517142 -0.87217748],-0.116202921197,-0.116202921197,[ 1.07483685 -0.25518465],"[[-0.3683198  -0.70936377  0.06135776 -0.05261243]
 [-0.10699073 -9.37702393  0.          0.        ]]",[-0.30550575 -0.25510481]
6,"[ 0.92430482  1.32970742 -0.60701493 -1.28247043  0.52602813 -0.44590221
 -0.06296213 -1.49940398  0.15442128 -0.75345662  0.        ]",[ 0.60998169 -0.06854836],-0.108538272932,-0.108538272932,[ 1.14051604  0.18956047],"[[ -0.37063641  -0.92969127   0.06135776  -0.05261243]
 [ -0.12468745 -12.64483541   0.           0.        ]]",[-0.30550575 -0.25510481]
7,"[ 0.93558195  1.04145139 -0.57650014 -1.63347424  0.52602747 -0.44590168
  0.19941622 -1.50258101 -0.05461518 -0.77180142  0.        ]",[-1.0447357   0.76331319],-0.0986571944285,-0.0986571944285,[ 0.80618477  0.22800678],"[[ -0.34889514  -1.18280641   0.06135776  -0.05261243]
 [  2.29083478 -12.66658086   0.           0.        ]]",[-0.30550575 -0.25510481]
8,"[ 0.93840289  0.76388807 -0.56853351 -1.80392448  0.52602681 -0.44590116
 -0.23547144 -1.02350654 -0.25513797 -0.75089412  0.        ]",[ 1.21663624  0.43286709],-0.0903723392807,-0.0903723392807,[ 1.29277599  0.3176803 ],"[[-0.34324811 -1.40328754  0.06135776 -0.05261243]
 [-1.71284764 -9.39247941  0.          0.        ]]",[-0.30550575 -0.25510481]
9,"[ 0.94124524  0.54350226 -0.56036036 -1.84345987  0.52602615 -0.44590063
  0.19800623 -0.74561388 -0.40235147 -0.70116306  0.        ]",[ 0.5879619  -0.16545928],-0.0843216732384,-0.0843216732384,[ 0.63153964  0.03123426],"[[-0.33746648 -1.57208231  0.06135776 -0.05261243]
 [ 2.27784996 -7.4932987   0.          0.        ]]",[-0.30550575 -0.25510481]
10,"[ 0.97135897  0.34107835 -0.46241551 -1.80904023  0.52602549 -0.44590011
  0.44587767 -0.81981211 -0.46061408 -0.60289191  0.        ]",[-0.72884968 -0.93184079],-0.074885761561,-0.074885761561,[ 0.16068724  0.11274153],"[[-0.26901427 -1.72703642  0.06135776 -0.05261243]
 [ 4.55981449 -8.00039709  0.          0.        ]]",[-0.30550575 -0.25510481]
11,"[ 0.99269758  0.09333995 -0.37303171 -1.67053077  0.52602483 -0.44589958
  0.12275052 -1.33645933 -0.5597351  -0.4768372   0.        ]",[ 0.76685859 -0.64272948],-0.0650306572669,-0.0650306572669,[ 0.64519632  0.91150826],"[[ -0.20766346  -1.92247089   0.06135776  -0.05261243]
 [  1.58503749 -11.53131668   0.           0.        ]]",[-0.30550575 -0.25510481]
12,"[ 1.00871547 -0.20145794 -0.28175861 -1.34107782  0.52602417 -0.44589906
  0.44905086 -1.67545517 -0.69409909 -0.2921493   0.        ]",[-0.56829992  0.33803683],-0.0565374155935,-0.0565374155935,[-0.02563034  1.09933209],"[[ -0.14582326  -2.17634306   0.06135776  -0.05261243]
 [  4.58903065 -13.84814254   0.           0.        ]]",[-0.30550575 -0.25510481]
13,"[ 1.01992674 -0.45428461 -0.18000625 -0.84788332  0.52602351 -0.44589853
  0.19477811 -1.43947065 -0.80776527 -0.07141185  0.        ]",[ 0.46260253  1.40055398],-0.0544165953099,-0.0544165953099,[ 0.30890599  1.39693666],"[[ -0.07752921  -2.43712438   0.06135776  -0.05261243]
 [  2.2481469  -12.23539163   0.           0.        ]]",[-0.30550575 -0.25510481]
14,"[ 1.0241933  -0.60474501 -0.0858148  -0.37741142  0.52602285 -0.44589801
  0.38887218 -0.82464724 -0.87502455  0.11689744  0.        ]",[-0.27797901  1.35792527],-0.0585678959829,-0.0585678959829,[-0.09439334  1.12681842],"[[-0.01463879 -2.63967368  0.06135776 -0.05261243]
 [ 4.03501789 -8.0335309   0.          0.        ]]",[-0.30550575 -0.25510481]
15,"[ 1.02218371 -0.6717032   0.01739995 -0.0728394   0.52602219 -0.44589748
  0.26066207 -0.22200363 -0.89745769  0.23248993  0.        ]",[ 0.77849574  2.16527827],-0.0622492518463,-0.0622492518463,[ 0.10558654  1.05412149],"[[ 0.05421896 -2.75902071  0.06135776 -0.05261243]
 [ 2.8546947  -3.91490373  0.          0.        ]]",[-0.30550575 -0.25510481]
16,"[ 1.0095836  -0.68933451  0.14786994  0.02694397  0.52602153 -0.44589696
  0.58933741  0.36872834 -0.8839041   0.26964241  0.        ]",[ 0.34059139  0.77048743],-0.0615355139697,-0.0615355139697,[-0.5657196  0.4478519],"[[ 0.14167216 -2.7968121   0.06135776 -0.05261243]
 [ 5.88054441  0.1223166   0.          0.        ]]",[-0.30550575 -0.25510481]
17,"[ 0.97030962 -0.67401761  0.33848952 -0.06035502  0.52602087 -0.44589643
  0.72317215  0.81478779 -0.824017    0.24635987  0.        ]",[-0.3231352  -0.18139616],-0.0541940917978,-0.0541940917978,[-0.92020237 -0.05354184],"[[ 0.27164543 -2.76377927  0.06135776 -0.05261243]
 [ 7.11265959  3.17081071  0.          0.        ]]",[-0.30550575 -0.25510481]
18,"[ 0.90822104 -0.64525362  0.5196015  -0.20462753  0.52602021 -0.44589591
  0.56890059  0.70050969 -0.74320911  0.21907303  0.        ]",[-1.0507119 -0.4783318],-0.0443961987979,-0.0443961987979,[-0.71479326  0.01611453],"[[ 0.39964879 -2.70819905  0.06135776 -0.05261243]
 [ 5.69241704  2.38981203  0.          0.        ]]",[-0.30550575 -0.25510481]
19,"[ 0.86278978 -0.62917829  0.6187896  -0.27675195  0.52601956 -0.44589538
  0.1265996   0.41644307 -0.69569365  0.21467339  0.        ]",[-1.1044901   0.90869119],-0.0389178530925,-0.0389178530925,[-0.02346353  0.41640007],"[[ 0.47264238 -2.67988123  0.06135776 -0.05261243]
 [ 1.62052527  0.44843264  0.          0.        ]]",[-0.30550575 -0.25510481]
20,"[ 0.86787103 -0.60171508  0.60857676 -0.38921442  0.5260189  -0.44589486
 -0.30692776  0.94160282 -0.66397484  0.184846    0.        ]",[-0.02280122  0.85273667],-0.0346424912026,-0.0346424912026,[ 0.56458688  0.17572778],"[[ 0.46500864 -2.63490218  0.06135776 -0.05261243]
 [-2.37059531  4.03751541  0.          0.        ]]",[-0.30550575 -0.25510481]
