timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.39863098 -0.14297082],[-1.18890941 -2.91727161],"[ 1.26002034  2.28694778 -0.27928034  0.96759546 -1.10555536  1.43203092
  0.55424542  0.3852541   2.4172278  -1.31760251  0.        ]",-0.373808659495,-1.76711,[-1.96060306 -3.03829832],"[[-0.00019442  0.04765638 -0.12730024  0.16658409]
 [-0.00096528 -0.0034729   0.          0.        ]]"
1,[-0.39863098 -0.14297082],[-0.98819143 -2.83073592],"[ 1.25891872  2.28850326 -0.339426    0.82075478 -1.10555414  1.43202875
  0.39400403 -0.15788114  2.41712514 -1.42762948  0.        ]",-0.379455342618,-1.80257,[-1.23740133 -3.27592397],"[[-0.0398886   0.0078752  -0.12730024  0.16658409]
 [-3.95529054 -3.96145891  0.          0.        ]]"
2,[-0.39863098 -0.14297082],[-0.83503026 -2.76970601],"[ 1.24281657  2.27994489 -0.51728824  0.38525012 -1.10555292  1.43202658
  0.23692967 -0.69026621  2.37696412 -1.75123426  0.        ]",-0.393723198519,-1.77206,[-2.11242868 -4.72790319],"[[-0.15788498 -0.11027974 -0.12730024  0.16658409]
 [-7.83146293 -7.8411065   0.          0.        ]]"
3,[-0.39863098 -0.14297082],[-0.57732803 -2.64232278],"[ 1.17491814  2.22312104 -0.8024467  -0.31817259 -1.1055517   1.43202441
  0.08294926 -1.21210574  2.18620398 -2.24433639  0.        ]",-0.408665563011,-1.95472,[ 0.08603598 -1.6854106 ],"[[ -0.35263803  -0.3052568   -0.12730024   0.16658409]
 [-11.63128506 -11.64391182   0.           0.        ]]"
4,[-0.39863098 -0.14297082],[-0.44410092 -2.54802299],"[ 1.03420989  2.0605735  -1.10899742 -1.21833644 -1.10555048  1.43202224
  0.10608354 -1.72382057  1.76545987 -2.70860705  0.        ]",-0.410970856607,-2.04788,[ 0.15734264 -2.12047315],"[[ -0.57953424  -0.57554993  -0.12730024   0.16658409]
 [-11.0603922  -15.37295034   0.           0.        ]]"
5,[-0.39863098 -0.14297082],[-0.44876432 -2.41267681],"[ 0.8481901   1.73114635 -1.35807568 -2.14565707 -1.10554926  1.43202007
  0.14014525 -2.22539701  1.18087513 -2.92261656  0.        ]",-0.391575607943,-2.06194,[-0.225738  -1.9384465],"[[ -0.79230629  -0.91968279  -0.12730024   0.16658409]
 [-10.21983978 -19.02813426   0.           0.        ]]"
6,[-0.39863098 -0.14297082],[-0.7514022 -2.381639 ],"[ 0.62003117  1.2025153  -1.55732885 -2.80000391 -1.10554804  1.4320179
  0.11204313 -2.71695966  0.56310541 -2.77782448  0.        ]",-0.346131643084,-2.02044,[-0.42743635 -0.91334757],"[[ -1.00365751  -1.33618753  -0.12730024   0.16658409]
 [-10.91332213 -22.61038621   0.           0.        ]]"
7,[-0.39863098 -0.14297082],[-1.20026767 -2.41290236],"[ 0.33048765  0.52438454 -1.71084214 -2.78691599 -1.10554682  1.43201573
  0.05206619 -3.15166999  0.13240349 -2.26145989  0.        ]",-0.275030667601,-1.72988,[-0.45658739 -1.03156738],"[[ -1.2367707   -1.82018085  -0.12730024   0.16658409]
 [-12.39338845 -25.77839004   0.           0.        ]]"
8,[-0.39863098 -0.14297082],[-1.74764276 -2.51025581],"[-0.02557667 -0.14096371 -1.7908493  -1.78232816 -1.1055456   1.43201356
 -0.01144685 -3.62485864  0.14693476 -1.59187561  0.        ]",-0.200014035984,-1.11284,[-1.85840395 -2.60231914],"[[ -1.5003635   -2.37034806  -0.12730024   0.16658409]
 [-13.96071624 -29.22687427   0.           0.        ]]"
9,[-0.39863098 -0.14297082],[-1.8324759  -2.53615785],"[-0.45937027 -0.52484177 -1.74905801  0.22964289 -1.10554438  1.43201139
 -0.16083188 -4.08871411  0.63209704 -1.2540683   0.        ]",-0.191161547461,-0.993438,[-2.54739083 -2.22739025],"[[ -1.81656974  -2.98880287  -0.12730024   0.16658409]
 [-17.64712887 -32.6074412    0.           0.        ]]"
