timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.78049314 -0.4790144 ],-1.662,"[ 1.06955601  1.53133288 -0.0693335   0.53199489  1.73493072  0.50832992
  0.56236095  0.33963229 -0.48775173 -0.34552103  0.        ]",-0.0490478430494,[ 0.9667064   1.25496316],[ 1.51133477  0.8393919 ],"[[ 0.07024149 -0.0333863   0.19985725  0.05912597]
 [-0.00400244 -0.00482127  0.          0.        ]]"
1,[-0.78049314 -0.4790144 ],-1.58,"[ 1.06459445  1.53198579 -0.00839929  0.62421349  1.73492933  0.50832979
  0.69152427  0.84007275 -0.49683263 -0.22663024  0.        ]",-0.0372025801641,[-0.30399889  0.0371452 ],[-0.49088007  1.64769551],"[[  1.09839771e-01  -1.49978255e-04   1.99857251e-01   5.91259736e-02]
 [  3.95066736e+00   3.31738648e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.78049314 -0.4790144 ],-1.45436,"[ 1.05324036  1.52548803  0.08145917  0.91624326  1.73492793  0.50832966
  0.62549987  1.42674882 -0.53783701  0.00788586  0.        ]",-0.0134232548737,[-0.73587984 -1.13958299],[-1.19253443 -1.44662506],"[[ 0.16857071  0.1052745   0.19985725  0.05912597]
 [ 1.92916813  7.21207842  0.          0.        ]]"
3,[-0.78049314 -0.4790144 ],-1.55807,"[ 1.05358301  1.50660013  0.07921354  1.19871581  1.73492653  0.50832953
  0.49510177  0.80901923 -0.57198003  0.11205008  0.        ]",-0.0024092690813,[ 0.10244672  0.07610029],[ 0.62656303  0.35507056],"[[ 0.16709668  0.20837112  0.19985725  0.05912597]
 [-2.06329673  3.1112424   0.          0.        ]]"
4,[-0.78049314 -0.4790144 ],-1.53482,"[ 1.05711304  1.48495089  0.05481446  1.40241859  1.73492513  0.5083294
  0.57737306  1.01137807 -0.59447922  0.15639102  0.        ]",-0.00261455875783,[-0.5863291  -0.52268416],[ 0.21269024 -0.19188728],"[[ 0.15110399  0.28407443  0.19985725  0.05912597]
 [ 0.45565172  4.45461731  0.          0.        ]]"
5,[-0.78049314 -0.4790144 ],-1.49814,"[ 1.05323869  1.45482076  0.08146124  1.61432374  1.73492373  0.50832927
  0.60457085  0.88359391 -0.64555411  0.26871772  0.        ]",-0.0150625800745,[-0.95171642 -0.47782069],[-1.24130867 -1.10674935],"[[ 0.16857209  0.36465548  0.19985725  0.05912597]
 [ 1.28838602  3.60631603  0.          0.        ]]"
6,[-0.78049314 -0.4790144 ],-1.58462,"[ 1.0564117   1.44100618  0.0598596   1.69599176  1.73492233  0.50832915
  0.47458029  0.27660891 -0.65297126  0.27130206  0.        ]",-0.0156411803626,[ 0.0327958   0.50736177],[-0.1632404  1.0618654],"[[ 0.15440759  0.39635251  0.19985725  0.05912597]
 [-2.69159957 -0.42319221  0.          0.        ]]"
7,[-0.78049314 -0.4790144 ],-1.53713,"[ 1.06675656  1.42627302 -0.03180036  1.77570736  1.73492093  0.50832902
  0.45517886  0.874354   -0.63036633  0.18530896  0.        ]",-0.00719234904397,[ 0.11022464 -0.19553038],[ 0.18049085 -0.60440583],"[[ 0.0946156   0.42770264  0.19985725  0.05912597]
 [-3.28561969  3.54497803  0.          0.        ]]"
8,[-0.78049314 -0.4790144 ],-1.55909,"[ 1.0720487   1.40266367 -0.12104091  1.89105084  1.73491954  0.50832889
  0.48065133  0.50323705 -0.62058397  0.11659091  0.        ]",-0.00430401759774,[ 0.32443202  0.26636767],[ 0.61241053 -0.26795227],"[[ 0.03672826  0.47388324  0.19985725  0.05912597]
 [-2.50571247  1.08129588  0.          0.        ]]"
9,[-0.78049314 -0.4790144 ],-1.54499,"[ 1.07289704  1.39684205 -0.16012903  1.91753757  1.73491814  0.50832876
  0.56141198  0.34005549 -0.61254776  0.07738173  0.        ]",-0.00643695995304,[ 0.03369811  0.37771523],[-0.2486981   0.17042858],"[[ 0.01142328  0.4846401   0.19985725  0.05912597]
 [-0.03301788 -0.00199439  0.          0.        ]]"
10,[-0.78049314 -0.4790144 ],-1.53379,"[ 1.07298693  1.39313564 -0.17639574  1.93404419  1.73491674  0.50832863
  0.52929097  0.44176755 -0.61058089  0.06324773  0.        ]",-0.00762726807802,[ 0.21297872  0.30374956],[ 0.2188664  -0.81794117],"[[  8.95566206e-04   4.91374953e-01   1.99857251e-01   5.91259736e-02]
 [ -1.01647890e+00   6.73227900e-01   0.00000000e+00   0.00000000e+00]]"
11,[-0.78049314 -0.4790144 ],-1.55558,"[ 1.07290973  1.4035571  -0.19405457  1.88690576  1.73491534  0.5083285
  0.55826582 -0.0481521  -0.59574157  0.02205352  0.        ]",-0.0112641687196,[ 0.35012966  0.97695231],[-0.10282917  0.30618812],"[[-0.01053305  0.4722075   0.19985725  0.05912597]
 [-0.12933691 -2.57913265  0.          0.        ]]"
12,[-0.78049314 -0.4790144 ],-1.58474,"[ 1.07278093  1.42352622 -0.20432448  1.78982233  1.73491394  0.50832837
  0.54504802  0.14218863 -0.57529674 -0.02978914  0.        ]",-0.0163969795663,[ 0.46049041  0.84843433],[ 0.81210773  0.51476072],"[[-0.01718017  0.43330284  0.19985725  0.05912597]
 [-0.53402845 -1.31554456  0.          0.        ]]"
13,[-0.78049314 -0.4790144 ],-1.54231,"[ 1.07297217  1.42627329 -0.17086969  1.77566976  1.73491254  0.50832825
  0.65029909  0.45296305 -0.5821567   0.00778948  0.        ]",-0.0126103851013,[-0.35135055  0.23381048],[-0.15671855  0.22884071],"[[ 0.00447183  0.42769164  0.19985725  0.05912597]
 [ 2.68850103  0.74754971  0.          0.        ]]"
