timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.35530904 -0.12608212],[-0.76476276 -1.7692647 ],"[ 1.25893157  2.34156648 -0.25216819  0.64337952  0.02130436  0.11061936
  0.53329348  0.38393612  1.37388754 -0.06431806  0.        ]",-0.208307817783,-1.14943,[-0.5913328  -2.72406741],"[[ 0.00977406 -0.04264715  0.00225805  0.01355162]
 [ 0.00395204  0.0035095   0.          0.        ]]"
1,[-0.35530904 -0.12608212],[-0.12390071 -1.60454977],"[ 1.25886761  2.33799949 -0.28743093  0.49648617  0.02130434  0.11061929
  0.4310294  -0.15708077  1.37036608 -0.14355041  0.        ]",-0.208783357024,-1.16522,[-0.15207139 -0.58855878],"[[ -1.36025685e-02  -8.22963725e-02   2.25805495e-03   1.35516229e-02]
 [ -2.33383889e+00  -3.95524091e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.35530904 -0.12608212],[ 0.40293139 -1.47760034],"[ 1.25599146  2.31859269 -0.36616535  0.1224512   0.02130433  0.11061922
  0.40676973 -0.4648369   1.34599632 -0.33099932  0.        ]",-0.209525356651,-1.13925,[-0.25435806 -0.66534239],"[[ -6.58434776e-02  -1.83995503e-01   2.25805495e-03   1.35516229e-02]
 [ -2.88841781e+00  -6.20716722e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.35530904 -0.12608212],[ 0.92585212 -1.32788074],"[ 1.24673228  2.26372713 -0.46713981 -0.41299954  0.02130432  0.11061915
  0.36528911 -0.80802855  1.27560803 -0.57908446  0.        ]",-0.209492348301,-1.11554,[ 1.0477482  -0.45399345],"[[ -1.33125645e-01  -3.33334722e-01   2.25805495e-03   1.35516229e-02]
 [ -3.83667485e+00  -8.71838565e+00   0.00000000e+00   0.00000000e+00]]"
4,[-0.35530904 -0.12608212],[ 0.85491759 -1.31075728],"[ 1.23915678  2.14996006 -0.52123477 -1.05585879  0.0213043   0.11061909
  0.541677   -1.03031057  1.16460627 -0.78831405  0.        ]",-0.207055909452,-1.06441,[ 0.43685029 -1.86754038],"[[ -1.69401991e-01  -5.24021751e-01   2.25805495e-03   1.35516229e-02]
 [  1.95626747e-01  -1.03448836e+01   0.00000000e+00   0.00000000e+00]]"
5,[-0.35530904 -0.12608212],[ 0.79163361 -1.27479982],"[ 1.24380477  1.93876016 -0.48962092 -1.77887028  0.02130429  0.11061902
  0.6171511  -1.54353043  1.02907617 -0.91587306  0.        ]",-0.20030442303,-1.03013,[ 0.62825471 -0.59441535],"[[ -1.48177818e-01  -7.68598417e-01   2.25805495e-03   1.35516229e-02]
 [  1.92100349e+00  -1.41002542e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.35530904 -0.12608212],[ 0.56844008 -1.29789662],"[ 1.25396056  1.59376472 -0.39527586 -2.45730244  0.02130428  0.11061895
  0.7242307  -1.82712828  0.85770991 -0.97706887  0.        ]",-0.187441169662,-0.870261,[-0.08730353 -1.68842511],"[[ -8.51974948e-02  -1.07142488e+00   2.25805495e-03   1.35516229e-02]
 [  4.36889569e+00  -1.61754416e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.35530904 -0.12608212],[ 0.51891494 -1.25705934],"[ 1.25898097  1.10508538 -0.270153   -2.87463213  0.02130427  0.11061888
  0.70534346 -2.32446118  0.63212125 -0.97681911  0.        ]",-0.166686690553,-0.767158,[ 0.85528461 -1.6119391 ],"[[ -2.14997107e-03  -1.43144666e+00   2.25805495e-03   1.35516229e-02]
 [  3.93714160e+00  -1.98146146e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.35530904 -0.12608212],[ 0.41329384 -1.2245928 ],"[ 1.25064318  0.49063484 -0.10165442 -2.75267163  0.02130425  0.11061882
  0.84998853 -2.81201572  0.35334615 -0.87429437  0.        ]",-0.134968899098,-0.598604,[-0.10034259 -2.36684218],"[[  1.09768847e-01  -1.86353541e+00   2.25805495e-03   1.35516229e-02]
 [  7.24379665e+00  -2.33822913e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.35530904 -0.12608212],[ 0.42937982 -1.19155383],"[ 1.2161758  -0.12114033  0.10515324 -1.7967431   0.02130424  0.11061875
  0.82630538 -3.28982632  0.04367123 -0.6354991   0.        ]",-0.0909738482217,-0.544045,[ 0.63121478 -0.11621259],"[[  2.49214021e-01  -2.36626207e+00   2.25805495e-03   1.35516229e-02]
 [  6.70241104e+00  -2.68787447e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.35530904 -0.12608212],[ 0.31612045 -1.22221482],"[ 1.14579818 -0.49128181  0.33023898 -0.07527255  0.02130423  0.11061868
  0.92978981 -3.2799427  -0.23623278 -0.26943813  0.        ]",-0.0401761331086,-0.313188,[ 0.97699347 -1.34280344],"[[  4.06996283e-01  -2.90311318e+00   2.25805495e-03   1.35516229e-02]
 [  9.06812297e+00  -2.68065932e+01   0.00000000e+00   0.00000000e+00]]"
11,[-0.35530904 -0.12608212],[ 0.47366259 -1.26071811],"[ 0.99674767 -0.53171896  0.61618201  0.86994448  0.02130421  0.11061861
  1.09119407  0.1417247  -0.34548527 -0.0684959   0.        ]",-0.0207070937327,-0.324,[ 0.34499329 -0.68906871],"[[  6.25380544e-01  -3.15998934e+00   2.25805495e-03   1.35516229e-02]
 [  1.27579099e+01  -1.76894314e+00   0.00000000e+00   0.00000000e+00]]"
12,[-0.35530904 -0.12608212],[-0.04024902 -1.43262351],"[ 0.74366112 -0.53188503  0.90693615  0.76329564  0.0213042   0.11061855
  1.13990495  0.77682447 -0.31129    -0.1127578   0.        ]",-0.0232301804216,-0.277942,[ 0.36381356 -0.7678788 ],"[[  8.91712489e-01  -3.13125946e+00   2.25805495e-03   1.35516229e-02]
 [  1.38714928e+01   2.87832760e+00   0.00000000e+00   0.00000000e+00]]"
13,[-0.35530904 -0.12608212],[-0.33315527 -1.55666149],"[ 0.40013718 -0.52888639  1.12834987  0.55896343  0.02130419  0.11061848
  1.19089998  0.70506215 -0.24462598 -0.142335    0.        ]",-0.0253074982724,-0.140138,[ 0.19045307 -1.78078957],"[[  1.18083938e+00  -3.07617049e+00   2.25805495e-03   1.35516229e-02]
 [  1.50372958e+01   2.35322035e+00   0.00000000e+00   0.00000000e+00]]"
14,[-0.35530904 -0.12608212],[-0.62503463 -1.64203668],"[-0.00945703 -0.52451819  1.23619979  0.42436933  0.02130418  0.11061841
  1.21085886  0.56468095 -0.18632349 -0.13028963  0.        ]",-0.025225110213,-0.0374857,[-0.71932699 -1.26585018],"[[  1.48616356e+00  -3.03978477e+00   2.25805495e-03   1.35516229e-02]
 [  1.54936036e+01   1.32600185e+00   0.00000000e+00   0.00000000e+00]]"
15,[-0.35530904 -0.12608212],[-0.62841952 -1.62750602],"[-0.39313339 -0.52144813  1.21341918  0.35350653  0.02130416  0.11061834
  1.07285476  0.47335351 -0.15143486 -0.09709556  0.        ]",-0.0236270620528,0.0540587,[-1.46113214 -2.30191151],"[[  1.76438255e+00  -3.02057659e+00   2.25805495e-03   1.35516229e-02]
 [  1.23388143e+01   6.57727575e-01   0.00000000e+00   0.00000000e+00]]"
