timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.67113215 -0.39140067],-2.37154,"[ 1.09644001  1.61140011 -0.05186247  0.44657165 -0.589906    0.17837773
  0.56820039  0.34663995  2.06193112  0.04147917  0.        ]",-0.278283921422,[-1.44966924 -3.79182577],[-2.42434625 -3.68706725],"[[ 0.09255002 -0.05619554 -0.06867539  0.02103468]
 [ 0.00141984 -0.00054127  0.          0.        ]]"
1,[-0.67113215 -0.39140067],-2.40535,"[ 1.1004075   1.60782458 -0.11307592  0.32880447 -0.58990581  0.17837769
  0.43513443 -0.23477916  2.06433178 -0.08089522  0.        ]",-0.279185377996,[-0.67261463 -3.16534781],[-0.69202607 -2.99117514],"[[ 0.05290301 -0.09591866 -0.06867539  0.02103468]
 [-3.95296436 -3.95858449  0.          0.        ]]"
2,[-0.67113215 -0.39140067],-2.31392,"[ 1.10041266  1.58624818 -0.27668179 -0.01796281 -0.58990562  0.17837765
  0.345693   -0.80475917  2.02916867 -0.41725898  0.        ]",-0.280158902793,[ 0.05904633 -2.5373745 ],[-0.1308631  -1.22210107],"[[-0.05282418 -0.21402139 -0.06867539  0.02103468]
 [-6.61093678 -7.83875627  0.          0.        ]]"
3,[-0.67113215 -0.39140067],-2.18085,"[ 1.07782654  1.51560531 -0.48566993 -0.56885806 -0.58990543  0.1783776
  0.33271071 -1.3635772   1.87306203 -0.86529825  0.        ]",-0.27716063961,[ 0.42321372 -2.04235339],[ 0.76389728 -1.70038459],"[[ -0.18891299  -0.40896526  -0.06867539   0.02103468]
 [ -6.99673516 -11.64294614   0.           0.        ]]"
4,[-0.67113215 -0.39140067],-2.04269,"[ 1.04197196  1.35041753 -0.64820578 -1.2543946  -0.58990524  0.17837756
  0.43908133 -1.91151702  1.57695049 -1.24868531  0.        ]",-0.266525685048,[ 0.32961768 -1.56666648],[ 0.40797823 -1.05777069],"[[ -0.29713105  -0.67925007  -0.06867539   0.02103468]
 [ -3.83566438 -15.37309098   0.           0.        ]]"
5,[-0.67113215 -0.39140067],-1.87726,"[ 1.01553492  1.04539379 -0.73580313 -1.92541501 -0.58990505  0.17837751
  0.49594608 -2.44852395  1.18092305 -1.46621873  0.        ]",-0.24587370575,[-0.11691847 -1.3313446 ],[-0.20999908 -1.69829079],"[[ -0.35688805  -1.0233912   -0.06867539   0.02103468]
 [ -2.14578322 -19.02882518   0.           0.        ]]"
6,[-0.67113215 -0.39140067],-1.711,"[ 0.98941234  0.58358663 -0.80881775 -2.33447165 -0.58990486  0.17837747
  0.46936754 -2.97478961  0.69120415 -1.49052292  0.        ]",-0.211494267532,[-0.52326274 -1.15882134],[-0.85083588 -1.73547923],"[[ -4.07725772e-01  -1.43991339e+00  -6.86753862e-02   2.10346771e-02]
 [ -2.93562601e+00  -2.26114618e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.67113215 -0.39140067],-1.57069,"[ 0.93392243  0.01565607 -0.93671243 -2.17286074 -0.58990467  0.17837743
  0.35790782 -3.49057751  0.16192528 -1.24466613  0.        ]",-0.15896883837,[-0.8608433  -1.25118566],[-0.44635211 -1.81565944],"[[ -4.99667535e-01  -1.92737268e+00  -6.86753862e-02   2.10346771e-02]
 [ -6.24792370e+00  -2.61228040e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.67113215 -0.39140067],-1.18106,"[ 0.8287721  -0.50850921 -1.12091953 -1.20299017 -0.58990448  0.17837738
  0.30248197 -3.9961969  -0.15838732 -0.68078938  0.        ]",-0.0912871236728,[-1.3603617 -1.940925 ],[-1.78886928 -2.24215039],"[[ -6.41151804e-01  -2.48436486e+00  -6.86753862e-02   2.10346771e-02]
 [ -7.89503671e+00  -2.95649679e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.67113215 -0.39140067],-0.66098,"[ 0.64709629 -0.7545884  -1.34490062  0.51822815 -0.58990429  0.17837734
  0.17444551 -3.57953835  0.03239488 -0.03783737  0.        ]",-0.0615169599732,[-1.31785631 -2.69281435],[-0.74827552 -2.00023884],"[[ -8.37236038e-01  -3.10951861e+00  -6.86753862e-02   2.10346771e-02]
 [ -1.16999531e+01  -2.67285943e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.67113215 -0.39140067],-1.03455,"[ 0.35135984 -0.74428699 -1.57369335  1.01627816 -0.5899041   0.17837729
  0.08259022  0.62474546  0.2160238   0.06075737  0.        ]",-0.0794033605864,[-0.09366697 -1.3300277 ],[ 0.32695264 -0.99568683],"[[ -1.09861932  -3.27743884  -0.06867539   0.02103468]
 [-14.42965697   1.89266506   0.           0.        ]]"
11,[-0.67113215 -0.39140067],-0.86603,"[-0.00224988 -0.75374877 -1.71240262  0.76058947 -0.58990391  0.17837725
  0.13576622  1.08317593  0.15268424  0.01787235  0.        ]",-0.0730845625474,[-0.03011526 -1.31270742],[-0.35534004 -0.6001256 ],"[[ -1.37135652  -3.19105206  -0.06867539   0.02103468]
 [-12.84940157   5.01349885   0.           0.        ]]"
12,[-0.67113215 -0.39140067],-0.764906,"[-0.37028463 -0.75437238 -1.73939297  0.5026603  -0.58990372  0.17837721
  0.09698093  0.85561707  0.08725472  0.01196128  0.        ]",-0.0662060187156,[-0.16433048 -1.43807602],[-0.12807509 -1.6151866 ],"[[ -1.63990891  -3.10428021  -0.06867539   0.02103468]
 [-14.00200013   3.46436222   0.           0.        ]]"
13,[-0.67113215 -0.39140067],-0.755598,"[-0.74938511 -0.75047808 -1.64845052  0.34841451 -0.58990353  0.17837716
  0.08924296  0.61741317  0.06344052  0.03297041  0.        ]",-0.0633403928095,[-0.23476097 -1.57398868],[ 0.25777143 -1.42250738],"[[ -1.92225616  -3.05229653  -0.06867539   0.02103468]
 [-14.23195193   1.84275706   0.           0.        ]]"
14,[-0.67113215 -0.39140067],-0.756386,"[-1.07892399 -0.74729091 -1.45220798  0.27058407 -0.58990334  0.17837712
  0.13306601  0.47713216  0.07290968  0.0578564   0.        ]",-0.0640550369999,[-0.23916084 -1.65624774],[-0.06246014 -2.36576582],"[[ -2.19382874  -3.025983    -0.06867539   0.02103468]
 [-12.92964302   0.88777541   0.           0.        ]]"
15,[-0.67113215 -0.39140067],-0.828038,"[-1.33819121 -0.74551597 -1.17950288  0.23417381 -0.58990315  0.17837707
  0.13335706  0.40609317  0.10075553  0.07416688  0.        ]",-0.0669111857799,[-0.20467952 -1.69554734],[ 0.43478436 -1.28265019],"[[ -2.45233482  -3.01364661  -0.06867539   0.02103468]
 [-12.92099281   0.40416849   0.           0.        ]]"
16,[-0.67113215 -0.39140067],-0.827563,"[-1.51510743 -0.74466361 -0.8692674   0.21789846 -0.58990296  0.17837703
  0.19989114  0.37278061  0.13463609  0.07883962  0.        ]",-0.0705273045021,[-0.19680583 -1.73255932],[-0.36593979 -1.7655491 ],"[[ -2.69091658  -3.00812604  -0.06867539   0.02103468]
 [-10.94377127   0.17738933   0.           0.        ]]"
17,[-0.67113215 -0.39140067],-0.861289,"[-1.61961238 -0.74428264 -0.53193441  0.21084296 -0.58990277  0.17837699
  0.15842661  0.35787032  0.16974086  0.0729511   0.        ]",-0.0743406596969,[-0.23869842 -1.76691365],[-0.03263881 -2.82026257],"[[ -2.92215524  -3.00573157  -0.06867539   0.02103468]
 [-12.17598808   0.07588616   0.           0.        ]]"
18,[-0.67113215 -0.39140067],-0.880864,"[-1.65227992 -0.74411886 -0.15938813  0.20785114 -0.58990258  0.17837694
  0.16218913  0.35140277  0.20486659  0.05654774  0.        ]",-0.0782374503228,[-0.29713279 -1.79908252],[ 0.0210347  -1.78747114],"[[ -3.16455314  -3.004716    -0.06867539   0.02103468]
 [-12.06417445   0.03185813   0.           0.        ]]"
19,[-0.67113215 -0.39140067],-0.865951,"[-1.6059851  -0.74405004  0.20458299  0.20660341 -0.58990239  0.1783769
  0.17302819  0.34865933  0.23485956  0.03175928  0.        ]",-0.0816973934751,[-0.27511507 -1.82498932],[-0.57571958 -0.81261445],"[[ -3.4026048   -3.00429242  -0.06867539   0.02103468]
 [-11.74206467   0.01318244   0.           0.        ]]"
20,[-0.67113215 -0.39140067],-0.914395,"[-1.47302499 -0.74398921  0.56946252  0.2055045  -0.5899022   0.17837685
  0.10414629  0.34953185  0.25988609 -0.00230812  0.        ]",-0.0848207745981,[-0.1994561  -1.81956935],[ 0.1041727  -1.35645836],"[[ -3.65798419  -3.00391935  -0.06867539   0.02103468]
 [-13.7890535    0.01912285   0.           0.        ]]"
21,[-0.67113215 -0.39140067],-0.905304,"[-1.24928281 -0.74396958  0.8996662   0.20515398 -0.58990201  0.17837681
  0.12721099  0.34651216  0.27633902 -0.04430948  0.        ]",-0.087301914891,[-0.05407208 -1.8290205 ],[-0.1188447  -1.90318507],"[[ -3.92688819e+00  -3.00380036e+00  -6.86753862e-02   2.10346771e-02]
 [ -1.31036302e+01  -1.43347382e-03   0.00000000e+00   0.00000000e+00]]"
22,[-0.67113215 -0.39140067],-0.97286,"[-0.96116298 -0.74397959  1.14757689  0.20534019 -0.58990182  0.17837677
  0.12010618  0.34618708  0.2813483  -0.08870994  0.        ]",-0.0888204920664,[ 0.09769528 -1.8247031 ],[-0.14559539  0.46013836],"[[ -4.19107918e+00  -3.00386360e+00  -6.86753862e-02   2.10346771e-02]
 [ -1.33147656e+01  -3.64585008e-03   0.00000000e+00   0.00000000e+00]]"
23,[-0.67113215 -0.39140067],-0.968632,"[-0.61845085 -0.74082444  1.30437146  0.15177901 -0.58990163  0.17837672
  0.10958115  0.61384688  0.29197632 -0.12623719  0.        ]",-0.0909316368781,[ 0.14223555 -1.78025365],[ 0.20096532 -2.02130971],"[[ -4.46051272  -2.98565453  -0.06867539   0.02103468]
 [-13.62754101   1.81848361   0.           0.        ]]"
24,[-0.67113215 -0.39140067],-1.0455,"[-0.26139572 -0.74149984  1.35314301  0.16270255 -0.58990144  0.17837668
  0.14542822  0.02694254  0.27240181 -0.17218138  0.        ]",-0.0903686873262,[ 0.32573396 -1.85219419],[ 1.20985964 -1.65252375],"[[ -4.72237512  -2.98937222  -0.06867539   0.02103468]
 [-12.56225998  -2.17694156   0.           0.        ]]"
25,[-0.67113215 -0.39140067],-0.854037,"[ 0.0241277  -0.7461339   1.31623829  0.24649086 -0.58990125  0.17837663
  0.28703012  0.28364201  0.22146912 -0.20095538  0.        ]",-0.0862996564924,[ 0.41121018 -1.7937839 ],[-0.89969653 -0.8942455 ],"[[-4.93139992 -3.01782206 -0.06867539  0.02103468]
 [-8.35422562 -0.42942754  0.          0.        ]]"
26,[-0.67113215 -0.39140067],-0.931533,"[ 0.28675528 -0.74604125  1.21855576  0.24463123 -0.58990106  0.17837659
  0.1727282   0.38496918  0.19908281 -0.22059765  0.        ]",-0.08489100788,[ 0.37114784 -1.7522639 ],[ 0.20751533 -1.07917022],"[[ -5.13256501  -3.01719183  -0.06867539   0.02103468]
 [-11.75097286   0.26037033   0.           0.        ]]"
27,[-0.67113215 -0.39140067],-0.928446,"[ 0.5525717  -0.74522934  1.04254917  0.22868398 -0.58990087  0.17837655
  0.20820388  0.38228953  0.17340806 -0.23890437  0.        ]",-0.0831987802777,[ 0.39955989 -1.68433273],[ 0.26634745 -1.43698428],"[[ -5.35700688  -3.0117851   -0.06867539   0.02103468]
 [-10.69672896   0.24212901   0.           0.        ]]"
