timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.74479103 -0.44279766],[-2.53886747 -4.7489543 ],"[ 1.07858541  1.55580594 -0.05083045  0.37045716 -1.2060978   0.80802461
  0.56646818  0.34446542  2.77523836 -0.71289696  0.        ]",-0.359625033244,-2.84246,[-2.92599818 -5.01500455],"[[ 0.08358287 -0.09123507 -0.13926628  0.09462293]
 [-0.00455774  0.00243854  0.          0.        ]]"
1,[-0.74479103 -0.44279766],[-2.10190845 -4.33962631],"[ 1.08209442  1.55063159 -0.11217166  0.25792135 -1.20609717  0.80802433
  0.43653505 -0.24763553  2.77370066 -0.8377235   0.        ]",-0.36275341619,-2.82651,[-1.52603315 -5.1802171 ],"[[ 0.04381741 -0.13089921 -0.13926628  0.09462293]
 [-3.95883387 -3.95566552  0.          0.        ]]"
2,[-0.74479103 -0.44279766],[-1.55930889 -3.94995522],"[ 1.07960455  1.52442259 -0.29455453 -0.07283103 -1.20609655  0.80802405
  0.30916723 -0.82801581  2.72150248 -1.20337624  0.        ]",-0.369613269104,-2.79231,[-1.08577954 -4.4753614 ],"[[-0.07424997 -0.24893937 -0.13926628  0.09462293]
 [-7.83504036 -7.83541949  0.          0.        ]]"
3,[-0.74479103 -0.44279766],[-1.19055307 -3.76014566],"[ 1.0335334   1.44669536 -0.59082357 -0.59529931 -1.20609592  0.80802376
  0.18430319 -1.39689773  2.48798572 -1.75601261  0.        ]",-0.372815749306,-2.69263,[-0.85605995 -3.16460126],"[[ -0.26907614  -0.4438036   -0.13926628   0.09462293]
 [-11.63504875 -11.63831236   0.           0.        ]]"
4,[-0.74479103 -0.44279766],[-1.39225781 -3.80070996],"[ 0.89078289  1.27328551 -0.9659329  -1.23899253 -1.2060953   0.80802348
  0.08058291 -1.95452134  1.92793082 -2.31309074  0.        ]",-0.360772804861,-2.45923,[-0.44706637 -4.48165599],"[[ -0.53344499  -0.71397091  -0.13926628   0.09462293]
 [-14.79158558 -15.36595334   0.           0.        ]]"
5,[-0.74479103 -0.44279766],[-1.62051857 -3.69788361],"[ 0.61811602  0.96130451 -1.33518266 -1.85713461 -1.20609468  0.8080232
  0.03202183 -2.50114321  1.06328369 -2.54537402  0.        ]",-0.321891764836,-2.27734,[-1.98610118 -3.76395971],"[[ -0.84410097  -1.05795335  -0.13926628   0.09462293]
 [-16.26945266 -19.02006393   0.           0.        ]]"
6,[-0.74479103 -0.44279766],[-1.78521574 -3.38924789],"[ 0.19156686  0.49730387 -1.62397259 -2.2111313  -1.20609405  0.80802292
 -0.08755891 -3.03679723  0.1690561  -2.18754112  0.        ]",-0.249031396229,-2.18626,[-1.20326702 -3.1954749 ],"[[ -1.2059978   -1.47428276  -0.13926628   0.09462293]
 [-19.90867296 -22.60087819   0.           0.        ]]"
7,[-0.74479103 -0.44279766],[-2.28102517 -3.37261009],"[-0.3989461  -0.06427993 -1.72199336 -2.00925233 -1.20609343  0.80802264
 -0.20487735 -3.56179826 -0.23899623 -1.28787544  0.        ]",-0.149429896368,-1.59603,[-2.36245402 -2.76789046],"[[ -1.63998936  -1.96151382  -0.13926628   0.09462293]
 [-23.47904458 -26.11050983   0.           0.        ]]"
8,[-0.74479103 -0.44279766],[-2.58184862 -4.01984215],"[-1.0558395  -0.57156533 -1.47803535 -1.03605271 -1.2060928   0.80802236
 -0.31991816 -4.0764348   0.19863333 -0.53207693  0.        ]",-0.105122582391,-1.32535,[-1.81615693 -3.73102694],"[[ -2.14469811  -2.51824139  -0.13926628   0.09462293]
 [-26.98010071 -29.55089721   0.           0.        ]]"
9,[-0.74479103 -0.44279766],[-2.18167043 -4.56901455],"[-1.56745717 -0.79288702 -0.81426423  0.63489007 -1.20609218  0.80802207
 -0.43257313 -3.63146129  0.85782114 -0.74784473  0.        ]",-0.173951575392,-1.53779,[-2.25447944 -4.56224244],"[[ -2.71871162  -3.14310441  -0.13926628   0.09462293]
 [-30.40854897 -26.57636329   0.           0.        ]]"
