timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.57234007 -0.29786417],-1.63183,"[ 1.11889142  1.68114021 -0.09395436  0.48398084  0.92237805  1.14175356
  0.57179396  0.3520492   0.46073758 -1.04363915  0.        ]",-0.159848879947,[ 2.14267254  0.07777035],[ 2.60729697  0.35654902],"[[ 0.07361575 -0.043092    0.1059367   0.1323238 ]
 [-0.00373624  0.00153131  0.          0.        ]]"
1,[-0.57234007 -0.29786417],-1.50449,"[ 1.11382429  1.68175065 -0.03290352  0.52805736  0.92237759  1.14175286
  0.70807634  0.55607993  0.45432629 -0.95060953  0.        ]",-0.152010876882,[ 1.26772285 -0.46970892],[ 1.37076848  0.12212806],"[[ 0.11322678 -0.02891219  0.1059367   0.1323238 ]
 [ 3.95166999  1.41175528  0.          0.        ]]"
2,[-0.57234007 -0.29786417],-1.2866,"[ 1.08613009  1.68224117  0.14687287  0.63004084  0.92237713  1.14175215
  0.84167576  0.62178236  0.41222855 -0.68636493  0.        ]",-0.129231488561,[ 0.21264751 -0.96138835],[ 0.15051976 -0.66578861],"[[  2.31164669e-01   3.87925522e-03   1.05936701e-01   1.32323796e-01]
 [  7.82920953e+00   1.86587989e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.57234007 -0.29786417],-1.08921,"[ 1.01849874  1.68212456  0.38387649  0.66268287  0.92237667  1.14175145
  0.85689118  0.23500042  0.31383735 -0.37272253  0.        ]",-0.101082982386,[-0.13320485 -0.67626071],[ 0.28256449 -2.16967151],"[[ 0.39217977  0.01437412  0.1059367   0.1323238 ]
 [ 8.27082654 -0.80748397  0.          0.        ]]"
4,[-0.57234007 -0.29786417],-1.00847,"[ 0.90789441  1.68122165  0.62392132  0.48940366  0.92237621  1.14175074
  0.8898202  -0.33561243  0.18752849 -0.1155374   0.        ]",-0.0771718242018,[-0.4068844  -0.11029434],[ 0.10350435  0.54443764],"[[ 0.56718545 -0.04134674  0.1059367   0.1323238 ]
 [ 9.2265557  -4.75145276  0.          0.        ]]"
5,[-0.57234007 -0.29786417],-0.71755,"[ 0.75095971  1.67448646  0.85194044  0.26475771  0.92237576  1.14175003
  0.89761012 -0.01011723  0.02137669  0.12276463  0.        ]",-0.0552098920725,[-1.30439913 -0.60774773],[-1.41982384  0.15840574],"[[ 0.75398508 -0.11380326  0.1059367   0.1323238 ]
 [ 9.45265933 -2.50169209  0.          0.        ]]"
6,[-0.57234007 -0.29786417],-0.829841,"[ 0.60217209  1.6674857   1.00627143  0.13154226  0.9223753   1.14174933
  0.75485985  0.08803074 -0.14302491  0.3003592   0.        ]",-0.0423717536087,[-1.25920486 -0.52066541],[-1.02829929 -0.65109784],"[[ 0.90146926 -0.15703059  0.1059367   0.1323238 ]
 [ 5.30955113 -1.82331201  0.          0.        ]]"
7,[-0.57234007 -0.29786417],-0.882308,"[ 0.53001125  1.65359757  1.06649943 -0.05773982  0.92237484  1.14174862
  0.61497498 -0.27951602 -0.19301245  0.33979897  0.        ]",-0.0400828109796,[-0.50961351  0.19940102],[-0.15478506  0.38662888],"[[ 0.96692574 -0.21898551  0.1059367   0.1323238 ]
 [ 1.24960475 -4.36372431  0.          0.        ]]"
8,[-0.57234007 -0.29786417],-0.826242,"[ 0.50889032  1.63214645  1.08262319 -0.27155969  0.92237438  1.14174792
  0.59300438 -0.04549211 -0.17243297  0.30869049  0.        ]",-0.0400313828165,[-0.50344884  0.02916896],[-1.21685254 -0.34019059],"[[ 0.98552    -0.29003081  0.1059367   0.1323238 ]
 [ 0.61194665 -2.74619703  0.          0.        ]]"
9,[-0.57234007 -0.29786417],-0.806921,"[ 0.54010936  1.60623301  1.05855745 -0.47167071  0.92237392  1.14174721
  0.45630079 -0.23229515 -0.09456277  0.21495625  0.        ]",-0.0439227641439,[ 0.4869439  0.5680027],[ 0.79873209 -1.08574665],"[[ 0.95795086 -0.35790918  0.1059367   0.1323238 ]
 [-3.35566875 -4.03734314  0.          0.        ]]"
