timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.87221456 -0.54812384],[ 1.55165839  0.6511125 ],"[ 1.05619222  1.48576219 -0.21606761  0.82618921  1.48661094  0.61200543
  0.55818384  0.33804829 -0.2323977  -0.56646807  0.        ]",-0.0814220152023,-1.63917,[ 1.65776363  0.4733235 ],"[[-0.03590783  0.0702585   0.17070765  0.07157272]
 [ 0.00469907  0.00290965  0.          0.        ]]"
1,[-0.87221456 -0.54812384],[ 0.41808718 -0.1463891 ],"[ 1.05708724  1.48400559 -0.15480449  0.87651541  1.48661008  0.61200528
  0.68572546  0.62532307 -0.2358319  -0.460543    0.        ]",-0.0722844529755,-1.5599,[ 0.7767158   0.83722401],"[[  3.86847645e-03   8.91048098e-02   1.70707654e-01   7.15727241e-02]
 [  3.95976688e+00   1.87548449e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.87221456 -0.54812384],[-1.11166775 -1.38615274],"[ 1.04811938  1.47379331  0.01308481  1.06358014  1.48660923  0.61200513
  0.78224405  1.12801579 -0.27772833 -0.15213496  0.        ]",-0.0462359086531,-1.34228,[-1.0988683  -1.22765969],"[[ 0.11309376  0.15949128  0.17070765  0.07157272]
 [ 6.95281237  5.15224262  0.          0.        ]]"
3,[-0.87221456 -0.54812384],[-0.63245153 -0.08170682],"[ 1.02590023  1.45997539  0.16201693  1.22744895  1.48660837  0.61200498
  0.65029136  0.50515757 -0.35380331  0.1146122   0.        ]",-0.0272920684238,-1.37554,[-0.65010328 -0.01684822],"[[ 0.21109554  0.22180043  0.17070765  0.07157272]
 [ 2.86096886  1.09220053  0.          0.        ]]"
4,[-0.87221456 -0.54812384],[ -3.26035887e-01   8.82148743e-05],"[ 1.0161634   1.45432529  0.20832329  1.28210942  1.48660752  0.61200483
  0.56553426  0.49175938 -0.38570115  0.19718637  0.        ]",-0.023986213725,-1.39324,[-0.48109043 -0.25512411],"[[ 0.24194432  0.24276821  0.17070765  0.07157272]
 [ 0.23265844  1.00486638  0.          0.        ]]"
5,[-0.87221456 -0.54812384],[ 0.16375107  0.33427536],"[ 1.02089675  1.45152158  0.18662267  1.30748175  1.48660666  0.61200468
  0.50402583  0.33384422 -0.37997338  0.17817034  0.        ]",-0.0243501021923,-1.41435,[ 0.09024273  0.18524744],"[[ 0.22746029  0.25253772  0.17070765  0.07157272]
 [-1.67471206 -0.02448803  0.          0.        ]]"
6,[-0.87221456 -0.54812384],[ 0.18781398  0.19083726],"[ 1.02967131  1.44948404  0.14207881  1.3252934   1.48660581  0.61200452
  0.51659713  0.44642344 -0.36257741  0.12602908  0.        ]",-0.0262533648249,-1.3815,[-0.31567015 -0.3946308 ],"[[ 0.19787742  0.25941079  0.17070765  0.07157272]
 [-1.28487272  0.70934935  0.          0.        ]]"
7,[-0.87221456 -0.54812384],[ 0.73873413  0.67650205],"[ 1.03916469  1.44997023  0.08452976  1.32107885  1.48660495  0.61200437
  0.47716593  0.20462217 -0.33758359  0.0478785   0.        ]",-0.0306132833939,-1.46185,[ 1.47288746  0.97566856],"[[ 0.15991169  0.25778369  0.17070765  0.07157272]
 [-2.50762916 -0.86680836  0.          0.        ]]"
8,[-0.87221456 -0.54812384],[-0.31553528 -0.51404309],"[ 1.04132822  1.44326668  0.06934182  1.37682     1.4866041   0.61200422
  0.6062878   0.79968822 -0.34123557  0.04961933  0.        ]",-0.0302082273258,-1.36049,[-0.11460384 -0.97262194],"[[ 0.149933    0.27936554  0.17070765  0.07157272]
 [ 1.49643766  3.01207245  0.          0.        ]]"
9,[-0.87221456 -0.54812384],[-0.16524321  0.33941442],"[ 1.03562206  1.43623917  0.10749483  1.43074047  1.48660325  0.61200407
  0.59076097  0.19975052 -0.3672745   0.12131945  0.        ]",-0.025847899475,-1.41097,[-0.13545778  0.85259715],"[[ 0.175031    0.30037032  0.17070765  0.07157272]
 [ 1.01495606 -0.89856169  0.          0.        ]]"
