timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.88190222 -0.54729116],-2.92448,"[ 1.04766397  1.4782606  -0.01656435  0.5429286  -0.13430357 -1.3604325
  0.55688617  0.33609409  1.60748329  1.92086705  0.        ]",-0.284474776905,[-4.62653637 -4.28499746],[-4.19484544 -3.94811432],"[[ 0.09457456 -0.03344912 -0.01621568 -0.15717792]
 [-0.00229012  0.00371735  0.          0.        ]]"
1,[-0.88190222 -0.54729116],-2.88104,"[ 1.05183907  1.47579219 -0.07757348  0.43783168 -0.13430354 -1.36043181
  0.42975962 -0.27156907  1.6122755   1.79122441  0.        ]",-0.277324631077,[-3.62880635 -3.47492909],[-3.39670586 -3.39241701],"[[ 0.05485412 -0.07308791 -0.01621568 -0.15717792]
 [-3.95659594 -3.95440959  0.          0.        ]]"
2,[-0.88190222 -0.54729116],-2.66721,"[ 1.05114806  1.45762688 -0.25926397  0.12737548 -0.13430352 -1.36043112
  0.30514404 -0.8672041   1.5769238   1.40825498  0.        ]",-0.254314707655,[-2.09208846 -2.16551876],[-2.01229012 -3.24259294],"[[-0.06316854 -0.19110321 -0.01621568 -0.15717792]
 [-7.8327975  -7.83418991  0.          0.        ]]"
3,[-0.88190222 -0.54729116],-2.29702,"[ 1.00736032  1.39290566 -0.55496976 -0.36781463 -0.13430349 -1.36043043
  0.18298017 -1.45103966  1.36286614  0.81975691  0.        ]",-0.211335439427,[ 0.08879848 -0.05255246],[-0.05070347 -0.69729038],"[[ -0.25794929  -0.38594317  -0.01621568  -0.15717792]
 [-11.63273807 -11.63711547   0.           0.        ]]"
4,[-0.88190222 -0.54729116],-1.75597,"[ 0.88803137  1.24465741 -0.88737801 -0.96266747 -0.13430347 -1.36042975
  0.18392615 -1.83949983  0.86775935  0.25501436  0.        ]",-0.151289622865,[ 1.49803615  2.0192759 ],[ 1.67323947  2.82790691],"[[ -0.49030747  -0.64407319  -0.01621568  -0.15717792]
 [-11.60331221 -14.16743206   0.           0.        ]]"
5,[-0.88190222 -0.54729116],-1.3646,"[ 0.74033568  1.0502288  -1.13107604 -1.42306527 -0.13430345 -1.36042906
  0.31841771 -1.18871894  0.30890396 -0.01213788  0.        ]",-0.0958480504564,[ 1.50954318  2.24699259],[ 1.79844125  2.03883187],"[[-0.68040218 -0.88489077 -0.01621568 -0.15717792]
 [-7.4199135  -9.9284517   0.          0.        ]]"
6,[-0.88190222 -0.54729116],-0.997115,"[ 0.63920441  0.89976564 -1.25367399 -1.66059034 -0.13430342 -1.36042837
  0.45028165 -0.55082335 -0.04710621 -0.05611285  0.        ]",-0.0619579790497,[ 1.12920189  1.90691566],[ 0.61295475  1.49743348],"[[-0.78764876 -1.04177079 -0.01621568 -0.15717792]
 [-3.31824769 -5.77339932  0.          0.        ]]"
7,[-0.88190222 -0.54729116],-1.07463,"[ 0.59705785  0.8228909  -1.29770101 -1.754093   -0.1343034  -1.36042768
  0.53032432  0.07451047 -0.19685769 -0.04473923  0.        ]",-0.0474562370229,[ 0.7754457   1.07773709],[ 1.28567972  2.16581768],"[[-0.82903395 -1.11637075 -0.01621568 -0.15717792]
 [-0.82849556 -1.70017003  0.          0.        ]]"
8,[-0.88190222 -0.54729116],-1.06456,"[ 0.62097519  0.829239   -1.27316423 -1.74699477 -0.13430337 -1.360427
  0.65802466  0.68740479 -0.15010291 -0.04007697  0.        ]",-0.0516515989557,[-0.27082038 -0.43837059],[-1.00280193 -1.52643251],"[[-0.80574991 -1.11031917 -0.01621568 -0.15717792]
 [ 3.14366193  2.29203265  0.          0.        ]]"
9,[-0.88190222 -0.54729116],-1.03099,"[ 0.64364439  0.83516806 -1.24881591 -1.7402667  -0.13430335 -1.36042631
  0.52885183  0.0727186  -0.10495281 -0.0342389   0.        ]",-0.0557436111587,[ 0.61170769  0.81618589],[ 0.66142608  0.86103845],"[[-0.78319007 -1.10465059 -0.01621568 -0.15717792]
 [-0.8742883  -1.71184004  0.          0.        ]]"
10,[-0.88190222 -0.54729116],-1.04236,"[ 0.65248488  0.83548464 -1.23901631 -1.73990332 -0.13430332 -1.36042562
  0.6135164   0.60122829 -0.08922475 -0.03092902  0.        ]",-0.0571483551328,[-0.04706632 -0.35975921],[-0.03336629 -0.92286355],"[[-0.77425296 -1.10434724 -0.01621568 -0.15717792]
 [ 1.75922902  1.73070641  0.          0.        ]]"
11,[-0.88190222 -0.54729116],-1.01804,"[ 0.68492136  0.83298431 -1.20150237 -1.74275221 -0.1343033  -1.36042493
  0.60818472  0.03497919 -0.03384757 -0.01612081  0.        ]",-0.0620967213815,[ 0.0821846   0.53375167],[-0.18952823  1.48184055],"[[-0.74073233 -1.1067397  -0.01621568 -0.15717792]
 [ 1.59339057 -1.95766127  0.          0.        ]]"
12,[-0.88190222 -0.54729116],-1.06252,"[ 0.70744508  0.83399351 -1.17390401 -1.74160222 -0.13430328 -1.36042424
  0.58302722  0.64884982  0.00826623 -0.00512901  0.        ]",-0.0659555781809,[-0.06032215 -0.66109854],[-0.12691604 -0.86506218],"[[-0.71671581 -1.10577405 -0.01621568 -0.15717792]
 [ 0.81086456  2.04089842  0.          0.        ]]"
13,[-0.88190222 -0.54729116],-1.07631,"[  7.17582254e-01   8.40303297e-01  -1.16103561e+00  -1.73435725e+00
  -1.34303252e-01  -1.36042356e+00   5.66396575e-01   1.16807595e-01
   3.34993139e-02  -1.22037730e-03   0.00000000e+00]",-0.0683536680872,[ 0.15151562  0.27095318],[ 0.28473781 -0.74439311],"[[-0.70568872 -1.09972711 -0.01621568 -0.15717792]
 [ 0.29356845 -1.42465544  0.          0.        ]]"
14,[-0.88190222 -0.54729116],-1.05852,"[  7.33066437e-01   7.79242642e-01  -1.14081116e+00  -1.80000468e+00
  -1.34303228e-01  -1.36042287e+00   6.02455167e-01  -3.31414782e-01
   1.48611207e-03   2.37307409e-02   0.00000000e+00]",-0.064697526026,[ 0.13725595  1.13674116],[ 0.34144502  0.78118288],"[[-0.68856377 -1.15751335 -0.01621568 -0.15717792]
 [ 1.41518406 -4.34423349  0.          0.        ]]"
15,[-0.88190222 -0.54729116],-1.08423,"[ 0.76931871  0.71967757 -1.09053531 -1.85494031 -0.1343032  -1.36042218
  0.64496533  0.15661254  0.0129178   0.0613063   0.        ]",-0.0652480203844,[-0.33305579  0.14985842],[-0.58456082  0.05080779],"[[-0.64699332 -1.21250361 -0.01621568 -0.15717792]
 [ 2.73747759 -1.1653795   0.          0.        ]]"
16,[-0.88190222 -0.54729116],-1.10468,"[ 0.79509027  0.69653647 -1.05199728 -1.87398851 -0.13430318 -1.36042149
  0.56885842  0.19113086  0.04150322  0.08375708  0.        ]",-0.0678675787546,[-0.12439854  0.14448804],[ 0.10657201  0.68173654],"[[-0.61599574 -1.2335552  -0.01621568 -0.15717792]
 [ 0.37015886 -0.94053797  0.          0.        ]]"
17,[-0.88190222 -0.54729116],-1.13149,"[ 0.80441506  0.70585599 -1.03741144 -1.86646544 -0.13430316 -1.3604208
  0.5821589   0.60839376  0.06907232  0.08745847  0.        ]",-0.0706056906847,[-0.37559927 -0.72786486],[-0.40017172 -0.8004331 ],"[[-0.60444157 -1.22509621 -0.01621568 -0.15717792]
 [ 0.78387768  1.77737907  0.          0.        ]]"
18,[-0.88190222 -0.54729116],-1.12436,"[ 0.80412842  0.70959272 -1.03786442 -1.86339124 -0.13430313 -1.36042012
  0.53077811  0.11647818  0.07211727  0.08628507  0.        ]",-0.070921586182,[ 0.01150145  0.25698227],[-0.22736211  1.35014528],"[[-0.60479931 -1.2216972  -0.01621568 -0.15717792]
 [-0.81432965 -1.42680004  0.          0.        ]]"
19,[-0.88190222 -0.54729116],-1.11171,"[ 0.78361409  0.72217664 -1.06946619 -1.85280129 -0.13430311 -1.36041943
  0.50234106  0.72873726  0.04323576  0.06931126  0.        ]",-0.0681880504203,[  7.12245703e-04  -7.35927403e-01],[-0.31019051 -1.24890469],"[[-0.6299608  -1.21021972 -0.01621568 -0.15717792]
 [-1.6988668   2.56125853  0.          0.        ]]"
