timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.52513623 -0.26128083],-1.61706,"[ 1.13395269  1.72268445 -0.23092056  0.8951991   0.30678954 -0.27479767
  0.57333093  0.35509793  1.1043694   0.45961158  0.        ]",-0.179145862074,[-1.21608722 -2.39081359],[-1.12285494 -3.52107189],"[[-0.00901578  0.08405871  0.0347556  -0.0312871 ]
 [ 0.00113743 -0.00110132  0.          0.        ]]"
1,[-0.52513623 -0.26128083],-1.54968,"[ 1.1323869   1.72577066 -0.29228333  0.76915201  0.30678945 -0.27479759
  0.43538349 -0.21343963  1.10610193  0.34107333  0.        ]",-0.177037196768,[-0.19837834 -1.721699  ],[ 0.11727341 -0.67385329],"[[-0.04866837  0.04432447  0.0347556  -0.0312871 ]
 [-3.95323183 -3.95913673  0.          0.        ]]"
2,[-0.52513623 -0.26128083],-1.44588,"[ 1.12378604  1.72471661 -0.40581697  0.43498442  0.30678935 -0.2747975
  0.4543297  -0.5854719   1.08409826  0.08973665  0.        ]",-0.172661050402,[ 0.37307328 -1.05898619],[-0.145223   -0.78006916],"[[-0.12228371 -0.06084469  0.0347556  -0.0312871 ]
 [-3.4101193  -6.54914545  0.          0.        ]]"
3,[-0.52513623 -0.26128083],-1.34389,"[ 1.10791605  1.69735052 -0.51781632 -0.07016159  0.30678926 -0.27479742
  0.43667873 -1.01049039  1.00605155 -0.20711348  0.        ]",-0.167139974344,[ 1.14805138 -0.1628955 ],[ 0.90561441  0.09861291],"[[-0.19556239 -0.22151511  0.0347556  -0.0312871 ]
 [-3.91609378 -9.5080346   0.          0.        ]]"
4,[-0.52513623 -0.26128083],-1.29179,"[ 1.09569143  1.62851176 -0.58072288 -0.62687636  0.30678916 -0.27479733
  0.56434504 -0.92756099  0.88619629 -0.44514649  0.        ]",-0.161326176683,[ 1.04683268  0.05589277],[ 1.65322258 -0.16945537],"[[-0.237166   -0.40588333  0.0347556  -0.0312871 ]
 [-0.25643365 -8.9307018   0.          0.        ]]"
5,[-0.52513623 -0.26128083],-1.2716,"[ 1.10602317  1.52246671 -0.52842212 -1.13898145  0.30678906 -0.27479725
  0.70253166 -0.99874706  0.79690259 -0.52885753  0.        ]",-0.155679559275,[ 0.74255741  0.24700236],[ 0.48339147  1.97048761],"[[-0.20255083 -0.58946997  0.0347556  -0.0312871 ]
 [ 3.70480121 -9.42628748  0.          0.        ]]"
6,[-0.52513623 -0.26128083],-1.2282,"[ 1.12572901  1.41299705 -0.38695162 -1.50680828  0.30678897 -0.27479717
  0.76664095 -0.40326108  0.77074622 -0.48163563  0.        ]",-0.150891412316,[ 0.13350129 -0.38967386],[-0.01419901 -0.9819064 ],"[[-0.11001662 -0.73640132  0.0347556  -0.0312871 ]
 [ 5.54255346 -5.28064646  0.          0.        ]]"
7,[-0.52513623 -0.26128083],-1.2352,"[ 1.13400282  1.28732384 -0.21822409 -1.82183101  0.30678887 -0.27479708
  0.76090119 -0.94669254  0.75053293 -0.40270193  0.        ]",-0.145509144385,[ 0.31678459  0.1879307 ],[ 1.52126467  1.07567884],"[[ -8.16018609e-04  -8.79972865e-01   3.47555965e-02  -3.12870978e-02]
 [  5.37802868e+00  -9.06389904e+00   0.00000000e+00   0.00000000e+00]]"
8,[-0.52513623 -0.26128083],-1.16775,"[ 1.11956693  1.1497038   0.00730804 -2.08011032  0.30678878 -0.274797
  0.89517811 -0.35229105  0.7459348  -0.26238595  0.        ]",-0.140174343043,[-0.69929802 -0.66084927],[-0.39892977 -1.09947234],"[[ 0.14536351 -1.0197326   0.0347556  -0.0312871 ]
 [ 9.22719198 -4.92580888  0.          0.        ]]"
9,[-0.52513623 -0.26128083],-1.16285,"[ 1.06781563  1.00248923  0.25866845 -2.2823829   0.30678868 -0.27479691
  0.83378986 -0.90693642  0.73427012 -0.09070374  0.        ]",-0.134969907321,[-0.46845233 -0.12745494],[-1.5231648   0.10915072],"[[ 0.31225187 -1.15699041  0.0347556  -0.0312871 ]
 [ 7.46746271 -8.78712888  0.          0.        ]]"
10,[-0.52513623 -0.26128083],-1.11662,"[ 1.01481038  0.80818727  0.41494758 -2.45640996  0.30678858 -0.27479683
  0.69059257 -0.81970654  0.65339647 -0.03685062  0.        ]",-0.125217191178,[-0.00845186  0.05551708],[-0.00476209  0.27781335],"[[ 0.42041679 -1.32663946  0.0347556  -0.0312871 ]
 [ 3.3626124  -8.17985676  0.          0.        ]]"
11,[-0.52513623 -0.26128083],-1.03914,"[ 0.97499479  0.62807108  0.50732795 -2.53688535  0.30678849 -0.27479674
  0.68760369 -0.6384256   0.56005251 -0.03175953  0.        ]",-0.114762405285,[-0.03033331 -0.00288904],[ 0.08061551  1.05317406],"[[ 0.48680934 -1.47757418  0.0347556  -0.0312871 ]
 [ 3.27694214 -6.91782146  0.          0.        ]]"
12,[-0.52513623 -0.26128083],-0.972932,"[ 0.92863217  0.51039425  0.59874114 -2.5506573   0.30678839 -0.27479666
  0.69644652 -0.04999066  0.50565695  0.00734665  0.        ]",-0.108255270286,[-0.4885568  -0.64004695],[-1.08002997 -0.37075205],"[[ 0.55489129 -1.5748286   0.0347556  -0.0312871 ]
 [ 3.53043705 -2.82127082  0.          0.        ]]"
13,[-0.52513623 -0.26128083],-0.955715,"[ 0.90632514  0.4249496   0.63810751 -2.54183144  0.3067883  -0.27479657
  0.55595465 -0.25274026  0.45696909  0.01013394  0.        ]",-0.102792824728,[ 0.04447439 -0.19518948],[ 0.7050145  -0.03621535],"[[ 0.58509339 -1.64541581  0.0347556  -0.0312871 ]
 [-0.49686123 -4.23276773  0.          0.        ]]"
14,[-0.52513623 -0.26128083],-0.890738,"[ 0.89241234  0.32238589  0.66140029 -2.51013061  0.3067882  -0.27479649
  0.65363534 -0.26135866  0.38940187 -0.00750537  0.        ]",-0.0954590297338,[-0.00650913 -0.18400151],[ 0.40539311 -0.47331151],"[[ 0.60325007 -1.7306733   0.0347556  -0.0312871 ]
 [ 2.30323555 -4.29276763  0.          0.        ]]"
15,[-0.52513623 -0.26128083],-0.78049,"[ 0.84237951  0.1994702   0.73835575 -2.44078994  0.3067881  -0.2747964
  0.70802722 -0.51837453  0.31912475  0.02122063  0.        ]",-0.087297035625,[ 0.1576677   0.05938494],[ 0.65020951  0.23219443],"[[ 0.66495854 -1.83448128  0.0347556  -0.0312871 ]
 [ 3.8624276  -6.08205372  0.          0.        ]]"
16,[-0.52513623 -0.26128083],-0.640959,"[ 0.7504986   0.07159656  0.85778858 -2.32987146  0.30678801 -0.27479632
  0.79514036 -0.36903604  0.25117081  0.08977103  0.        ]",-0.0792919886765,[-0.29662585 -0.24444091],[-0.78087263  0.73571415],"[[ 0.76726158 -1.94569139  0.0347556  -0.0312871 ]
 [ 6.35959993 -5.04239487  0.          0.        ]]"
17,[-0.52513623 -0.26128083],-0.602776,"[ 0.65601679 -0.00684997  0.95857155 -2.24036511  0.30678791 -0.27479623
  0.68291737  0.06380189  0.21151353  0.16046506  0.        ]",-0.0751335008144,[-0.33257157 -0.68746239],[-0.2255127  -0.60143163],"[[ 0.86217723 -2.01630541  0.0347556  -0.0312871 ]
 [ 3.14265442 -2.02907896  0.          0.        ]]"
18,[-0.52513623 -0.26128083],-0.563984,"[ 0.59941438 -0.07578611  1.01055673 -2.14676676  0.30678782 -0.27479615
  0.64961357 -0.27248537  0.16493147  0.18740916  0.        ]",-0.0702652047354,[ 0.01690753 -0.27496925],[-0.21769024  0.37788115],"[[ 0.91545196 -2.08037648  0.0347556  -0.0312871 ]
 [ 2.18798457 -4.37023164  0.          0.        ]]"
19,[-0.52513623 -0.26128083],-0.473018,"[ 0.56128777 -0.14986274  1.04253264 -2.02884989  0.30678772 -0.27479607
  0.61803824 -0.04512345  0.10659561  0.19239396  0.        ]",-0.0638736428132,[ 0.06100306 -0.44887793],[ 0.3402407  -1.54129652],"[[ 0.95013028 -2.15189993  0.0347556  -0.0312871 ]
 [ 1.28286205 -2.78739244  0.          0.        ]]"
20,[-0.52513623 -0.26128083],-0.43774,"[ 0.51736257 -0.24286014  1.07661234 -1.85148745  0.30678762 -0.27479598
  0.66414328 -0.60596546  0.02620435  0.19371194  0.        ]",-0.0550179204333,[ 0.36871839  0.14415979],[-0.14028128 -0.01191527],"[[ 0.98904807 -2.24682245  0.0347556  -0.0312871 ]
 [ 2.60450389 -6.69184087  0.          0.        ]]"
21,[-0.52513623 -0.26128083],-0.488985,"[ 0.46397987 -0.36148738  1.11436429 -1.56586444  0.30678753 -0.2747959
  0.64297011 -0.59370723 -0.09084305  0.19269871  0.        ]",-0.0421673535021,[ 0.57326233  0.16304755],[ 0.39750345  0.79067902],"[[ 1.03504862 -2.37980301  0.0347556  -0.0312871 ]
 [ 1.99756721 -6.60650369  0.          0.        ]]"
22,[-0.52513623 -0.26128083],-0.574396,"[ 0.39780639 -0.44015683  1.15604419 -1.32674561  0.30678743 -0.27479581
  0.69648723 -0.12520908 -0.1763212   0.20867468  0.        ]",-0.0335045597745,[ 0.27584729 -0.28271064],[-0.87910034  0.26599343],"[[ 1.09039194 -2.47920876  0.0347556  -0.0312871 ]
 [ 3.53168182 -3.344934    0.          0.        ]]"
