timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.44599736 -0.20795484],-1.93358,"[ 1.17035191  1.86234316 -0.27360865  0.9453301  -0.67719246  0.23613398
  0.5713673   0.3649937   2.08205635 -0.12630388  0.        ]",-0.289666333362,[-0.74184424 -2.88947201],[-1.00427878 -3.64452173],"[[-0.01997368  0.07944603 -0.07893969  0.02787124]
 [-0.00377355 -0.00150707  0.          0.        ]]"
1,[-0.44599736 -0.20795484],-1.92539,"[ 1.1681858   1.86531046 -0.33491227  0.81162443 -0.67719213  0.2361339
  0.42789395 -0.19361901  2.08217497 -0.24181678  0.        ]",-0.290979658477,[-0.50572765 -2.71045542],[ 0.02354768 -3.02600803],"[[-0.05972351  0.03970376 -0.07893969  0.02787124]
 [-3.95804517 -3.95953412  0.          0.        ]]"
2,[-0.44599736 -0.20795484],-1.86904,"[ 1.15778286  1.86243816 -0.45381551  0.41376313 -0.67719179  0.23613381
  0.43416839 -0.74139755  2.05397386 -0.50577329  0.        ]",-0.292777771063,[-0.36223996 -2.59050703],[-0.25175061 -2.20810636],"[[-0.13714917 -0.07842892 -0.07893969  0.02787124]
 [-3.78511008 -7.8407971   0.          0.        ]]"
3,[-0.44599736 -0.20795484],-1.80724,"[ 1.13704157  1.81966667 -0.58276182 -0.23225992 -0.67719145  0.23613373
  0.40079819 -1.27826933  1.94924878 -0.84326188  0.        ]",-0.291740881774,[-0.41006118 -2.50724173],[-0.29459145 -2.96606871],"[[ -0.2220786   -0.27341153  -0.07893969   0.02787124]
 [ -4.70482311 -11.64478549   0.           0.        ]]"
4,[-0.44599736 -0.20795484],-1.68046,"[ 1.09819728  1.68526768 -0.7384681  -1.06579716 -0.67719112  0.23613364
  0.36191934 -1.80449971  1.70257874 -1.2242502   0.        ]",-0.283825648788,[-0.45254534 -2.33386803],[-1.15798921 -2.19774603],"[[ -0.32692476  -0.54371754  -0.07893969   0.02787124]
 [ -5.77636012 -15.37338596   0.           0.        ]]"
5,[-0.44599736 -0.20795484],-1.49457,"[ 1.01546778  1.403194   -0.95693532 -1.93670824 -0.67719078  0.23613356
  0.22250396 -2.32016524  1.23162381 -1.56784873  0.        ]",-0.262790746667,[-0.59096032 -1.95380223],[-1.16451547 -1.82648697],"[[ -0.48100067  -0.88784471  -0.07893969   0.02787124]
 [ -9.61878783 -19.02714966   0.           0.        ]]"
6,[-0.44599736 -0.20795484],-1.38181,"[ 0.8391514   0.94155607 -1.25031579 -2.57369918 -0.67719044  0.23613347
  0.08575058 -2.82560671  0.52528901 -1.66371407  0.        ]",-0.220376854669,[-0.71669543 -1.22845554],[-0.81508805 -1.14309275],"[[ -0.71118727  -1.30432078  -0.07893969   0.02787124]
 [-13.38784831 -22.60850213   0.           0.        ]]"
7,[-0.44599736 -0.20795484],-1.25222,"[ 0.53200661  0.33593039 -1.54884678 -2.61074078 -0.67719011  0.23613339
 -0.02186083 -3.32104329 -0.15118844 -1.27141838  0.        ]",-0.152004078228,[-1.14264476 -0.83436823],[ 0.88397439 -1.57143855],"[[ -1.008697    -1.791713    -0.07893969   0.02787124]
 [-16.35372676 -26.11900867   0.           0.        ]]"
8,[-0.44599736 -0.20795484],-0.793,"[ 0.1723403  -0.26988896 -1.72904353 -1.72342388 -0.67718977  0.2361333
  0.11663551 -3.80679642 -0.31380022 -0.55954862  0.        ]",-0.0716388375103,[-1.88654315 -1.31100285],[-2.11035102 -1.95049938],"[[ -1.29747666e+00  -2.34862700e+00  -7.89396868e-02   2.78712393e-02]
 [ -1.25366293e+01  -2.95609610e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.44599736 -0.20795484],-0.401571,"[-0.21683647 -0.62664746 -1.78617146  0.11460793 -0.67718943  0.23613322
 -0.01814212 -4.28295056  0.12440786 -0.08828997  0.        ]",-0.0636321657346,[-2.04936767 -2.1229105 ],[-2.28238808 -2.35450589],"[[ -1.58548367e+00  -2.97369791e+00  -7.89396868e-02   2.78712393e-02]
 [ -1.62512330e+01  -3.29349728e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.44599736 -0.20795484],-0.874624,"[-0.69910545 -0.63445546 -1.67839322  1.09909015 -0.6771891   0.23613313
 -0.15007549  0.30188965  0.43287505 -0.14401575  0.        ]",-0.0998677986311,[-0.52521354 -1.49107873],[-0.3720891  -0.02035181],"[[ -1.94699119  -3.26690201  -0.07893969   0.02787124]
 [-19.88744648  -0.44868755   0.           0.        ]]"
11,[-0.44599736 -0.20795484],-0.850995,"[-1.16302711 -0.64219846 -1.33491841  0.87269005 -0.67718876  0.23613305
 -0.18923682  1.0555368   0.38168117 -0.1481182   0.        ]",-0.0942328410037,[-0.32457113 -1.42574263],[ 1.12371577 -0.86958346],"[[ -2.35556825  -3.19943551  -0.07893969   0.02787124]
 [-20.96677227   4.89134864   0.           0.        ]]"
12,[-0.44599736 -0.20795484],-0.800734,"[-1.45048402 -0.6437338  -0.85886714  0.57683722 -0.67718842  0.23613296
 -0.03052293  0.87301045  0.34838506 -0.10449117  0.        ]",-0.0892621744997,[-0.3423847 -1.5033443],[ 0.76999168 -1.16483911],"[[ -2.73101483  -3.11162154  -0.07893969   0.02787124]
 [-16.59246649   3.59804634   0.           0.        ]]"
13,[-0.44599736 -0.20795484],-0.808279,"[-1.5554633  -0.63977784 -0.41622614  0.39209054 -0.67718809  0.23613288
  0.09200724  0.64429708  0.35404872 -0.0734377   0.        ]",-0.0891702896761,[-0.3504529  -1.61840153],[-0.10885896 -0.03507783],"[[ -3.02898117  -3.05671124  -0.07893969   0.02787124]
 [-13.21541817   1.97748067   0.           0.        ]]"
14,[-0.44599736 -0.20795484],-0.787917,"[-1.5480665  -0.63486776 -0.00692083  0.26549949 -0.67718775  0.23613279
  0.08586181  0.61917937  0.37661583 -0.05941902  0.        ]",-0.0914674954753,[-0.31691843 -1.69884968],[-0.47096127 -0.86214798],"[[ -3.29498892  -3.01894732  -0.07893969   0.02787124]
 [-13.38479119   1.79950912   0.           0.        ]]"
15,[-0.44599736 -0.20795484],-0.80148,"[-1.43553979 -0.63202453  0.41070194  0.20769499 -0.67718741  0.23613271
  0.02781754  0.40568023  0.40646365 -0.07501817  0.        ]",-0.0951968309577,[-0.21616213 -1.80036855],[ 0.37868076 -1.55097273],"[[ -3.57873572  -3.0016481   -0.07893969   0.02787124]
 [-14.98454487   0.28674461   0.           0.        ]]"
16,[-0.44599736 -0.20795484],-0.755648,"[-1.22581366 -0.63185373  0.77365577  0.20445652 -0.67718708  0.23613262
  0.09297977  0.35256301  0.42607393 -0.11514769  0.        ]",-0.0983395746463,[-0.06178211 -1.88727057],[-0.87142859 -2.22795707],"[[ -3.86040749  -3.00067774  -0.07893969   0.02787124]
 [-13.18861307  -0.08962067   0.           0.        ]]"
17,[-0.44599736 -0.20795484],-0.839263,"[-0.91868193 -0.63212804  1.06811819  0.20968373 -0.67718674  0.23613254
 -0.02273303  0.35661681  0.4330213  -0.16321269  0.        ]",-0.100439603163,[ 0.04349609 -1.91294217],[ 0.28116002 -0.75831106],"[[ -4.15617753  -3.00224398  -0.07893969   0.02787124]
 [-16.3777632   -0.06089618   0.           0.        ]]"
18,[-0.44599736 -0.20795484],-0.775459,"[-0.52586161 -0.63224175  1.25541359  0.21187145 -0.6771864   0.23613245
  0.02942116  0.36315881  0.4263126  -0.2132267   0.        ]",-0.101337776714,[ 0.16962378 -1.94156075],[-0.09558228 -2.17080118],"[[ -4.46931072e+00  -3.00289941e+00  -7.89396868e-02   2.78712393e-02]
 [ -1.49403465e+01  -1.45413546e-02   0.00000000e+00   0.00000000e+00]]"
19,[-0.44599736 -0.20795484],-0.799865,"[-0.11945172 -0.63231046  1.29832249  0.2132007  -0.67718607  0.23613237
  0.02642151  0.3623638   0.40676887 -0.25660257  0.        ]",-0.100869945017,[ 0.1878496  -1.97317302],[ 0.19206998 -1.61892899],"[[ -4.76894714  -3.00329762  -0.07893969   0.02787124]
 [-15.02301918  -0.02017348   0.           0.        ]]"
20,[-0.44599736 -0.20795484],-0.869925,"[ 0.2675014  -0.63236787  1.20910109  0.21431526 -0.67718573  0.23613228
  0.06480427  0.36339232  0.37718598 -0.29084366  0.        ]",-0.0991947843015,[ 0.16126195 -1.98466074],[ 0.51678768 -0.28638332],"[[ -5.05879364e+00  -3.00363151e+00  -7.89396868e-02   2.78712393e-02]
 [ -1.39651561e+01  -1.28848689e-02   0.00000000e+00   0.00000000e+00]]"
21,[-0.44599736 -0.20795484],-0.774232,"[ 0.57804154 -0.63226985  1.02908377  0.21242937 -0.67718539  0.2361322
  0.14907498  0.37163758  0.34502473 -0.31281776  0.        ]",-0.0968733997865,[ 0.08108041 -1.99054492],[ 0.51255348 -2.45551595],"[[ -5.3147936   -3.00306661  -0.07893969   0.02787124]
 [-11.64258068   0.04553852   0.           0.        ]]"
22,[-0.44599736 -0.20795484],-0.801019,"[ 0.79605525 -0.63225455  0.81861845  0.21214061 -0.67718506  0.23613211
  0.23106894  0.36280876  0.31512097 -0.32383549  0.        ]",-0.0943532182376,[-0.01355618 -1.98639214],[ 0.37514593 -1.12843341],"[[-5.52497164 -3.00298013 -0.07893969  0.02787124]
 [-9.38275407 -0.01701768  0.          0.        ]]"
23,[-0.44599736 -0.20795484],-0.717031,"[ 0.94148931 -0.63232265  0.61256868  0.21345902 -0.67718472  0.23613203
  0.29170035  0.3625714   0.28927008 -0.3273652   0.        ]",-0.0919101287581,[-0.0718344  -1.95204699],[-1.35317004 -2.06338159],"[[-5.69586048 -3.00337509 -0.07893969  0.02787124]
 [-7.71169786 -0.01869852  0.          0.        ]]"
24,[-0.44599736 -0.20795484],-0.731363,"[ 1.06538608 -0.63237463  0.3510543   0.21446917 -0.67718438  0.23613194
  0.15358315  0.36359171  0.2601195  -0.32579802  0.        ]",-0.0888865488919,[-0.21242051 -1.87743425],[-0.92119701 -1.85672722],"[[ -5.88828754e+00  -3.00367770e+00  -7.89396868e-02   2.78712393e-02]
 [ -1.15183230e+01  -1.14680471e-02   0.00000000e+00   0.00000000e+00]]"
