timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.05058941 -0.01741192],-1.56058,"[ 1.05782281  1.58293457 -0.06704977  0.3548171  -1.39400806  0.34053925
  0.18040574  0.28659044  2.22719551 -0.37779814  0.        ]",-0.374412220371,[-0.30980173 -0.89182377],[-0.27304152 -2.31728478],"[[-0.05239082 -0.07553047 -0.16102313  0.03812393]
 [-0.00410821  0.00268656  0.          0.        ]]"
1,[-0.05058941 -0.01741192],-1.64869,"[ 1.05693786  1.57828987 -0.08374361  0.26435315 -1.3939902   0.34053759
  0.08412289 -0.25970461  2.22098108 -0.42658622  0.        ]",-0.374579580249,[-0.29137987 -0.88716936],[-0.30784568  0.36602665],"[[-0.06329394 -0.11520091 -0.16102313  0.03812393]
 [-1.08262053 -3.95653643  0.          0.        ]]"
2,[-0.05058941 -0.01741192],-1.58884,"[ 1.0531872   1.56682914 -0.13520337  0.11979761 -1.39397234  0.34053594
 -0.02273722 -0.04885402  2.20279481 -0.52885157  0.        ]",-0.37455553926,[-0.27360994 -0.88377357],[-0.84451565 -0.6487563 ],"[[-0.09695616 -0.17899961 -0.16102313  0.03812393]
 [-2.27961441 -2.42842737  0.          0.        ]]"
3,[-0.05058941 -0.01741192],-1.59794,"[ 1.03834449  1.5474561  -0.25468057 -0.04541482 -1.39395448  0.34053428
 -0.3168783  -0.39649062  2.15648478 -0.70313833  0.        ]",-0.373539322101,[-0.22758114 -0.87205529],[ 0.18833286  0.05784508],"[[-0.17560617 -0.25284663 -0.16102313  0.03812393]
 [-5.5744364  -4.94787935  0.          0.        ]]"
4,[-0.05058941 -0.01741192],-1.47631,"[ 1.00618217  1.51278214 -0.40839498 -0.25469583 -1.39393662  0.34053263
 -0.24054013 -0.35140856  2.06659941 -0.91709126  0.        ]",-0.369900363678,[-0.19930047 -0.86519337],[-0.50474041 -1.7097183 ],"[[-0.27851561 -0.34852623 -0.16102313  0.03812393]
 [-4.71935443 -4.62116834  0.          0.        ]]"
5,[-0.05058941 -0.01741192],-1.4788,"[ 0.95436348  1.44821303 -0.5726505  -0.52971285 -1.39391876  0.34053097
 -0.41035639 -0.88502796  1.9178359  -1.14211731  0.        ]",-0.361786929678,[-0.14652452 -0.84880006],[ 0.42485988 -0.47491746],"[[-0.39198735 -0.47975189 -0.16102313  0.03812393]
 [-6.62155004 -8.48850555  0.          0.        ]]"
6,[-0.05058941 -0.01741192],-1.35408,"[ 0.88551658  1.3243425  -0.73041424 -0.88902933 -1.3939009   0.34052932
 -0.24859388 -1.12137998  1.69405065 -1.34590867  0.        ]",-0.346540815352,[-0.11004242 -0.83647019],[ 1.63966543 -2.64623808],"[[ -0.50623837  -0.66670901  -0.16102313   0.03812393]
 [ -4.80961016 -10.2014923    0.           0.        ]]"
7,[-0.05058941 -0.01741192],-1.28305,"[ 0.84626497  1.11528064 -0.80371853 -1.27882313 -1.39388305  0.34052766
  0.1131588  -1.64001846  1.46167039 -1.44087609  0.        ]",-0.325928653794,[-0.09198158 -0.82660812],[-1.69281438 -1.00988923],"[[ -0.56177459  -0.9084534   -0.16102313   0.03812393]
 [ -0.75751565 -13.96040047   0.           0.        ]]"
8,[-0.05058941 -0.01741192],-1.2964,"[ 0.80406297  0.77808315 -0.87345517 -1.62729339 -1.39386519  0.34052601
 -0.23877036 -2.14802547  1.16819411 -1.4490665   0.        ]",-0.2936963472,[-0.07175743 -0.80951875],[ 0.24083895  0.00080494],"[[ -0.61647344  -1.2246046   -0.16102313   0.03812393]
 [ -4.69956409 -17.64247595   0.           0.        ]]"
9,[-0.05058941 -0.01741192],-1.15201,"[ 0.73313966  0.35918314 -0.9747487  -1.76316816 -1.39384733  0.34052436
 -0.14555865 -2.09936181  0.85162546 -1.33424966  0.        ]",-0.249897829347,[-0.08280971 -0.7999475 ],[-0.19085599 -0.14745651],"[[ -0.69998969  -1.57391917  -0.16102313   0.03812393]
 [ -3.65549064 -17.29014689   0.           0.        ]]"
10,[-0.05058941 -0.01741192],-0.94715,"[ 0.65827174 -0.05800375 -1.06530522 -1.62320076 -1.39382948  0.3405227
 -0.20670255 -2.13261788  0.62324134 -1.10296536  0.        ]",-0.204151215429,[-0.09219109 -0.78892237],[-0.81158169 -1.19467916],"[[ -0.77997099  -1.92214408  -0.16102313   0.03812393]
 [ -4.34038174 -17.53154534   0.           0.        ]]"
11,[-0.05058941 -0.01741192],-0.845184,"[ 0.5362286  -0.46022782 -1.18634838 -1.16674354 -1.39381162  0.34052105
 -0.48602209 -2.63091932  0.49487161 -0.7611736   0.        ]",-0.157503694602,[-0.10027445 -0.77773368],[ 0.07550577 -1.07948623],"[[ -0.89816777  -2.30901695  -0.16102313   0.03812393]
 [ -7.46909161 -21.14372461   0.           0.        ]]"
12,[-0.05058941 -0.01741192],-0.894353,"[ 0.37030658 -0.77563051 -1.31175856 -0.30957317 -1.39379377  0.34051939
 -0.44632014 -3.11931193  0.57266662 -0.36964107  0.        ]",-0.137172143827,[-0.10638926 -0.77315354],[-0.25766954  1.01540094],"[[ -1.04308932  -2.76741786  -0.16102313   0.03812393]
 [ -7.02441439 -24.68457783   0.           0.        ]]"
13,[-0.05058941 -0.01741192],-0.861267,"[ 0.18404066 -0.8599081  -1.41189631  0.47251466 -1.39377592  0.34051774
 -0.5249576  -0.49919952  0.78493942 -0.16844702  0.        ]",-0.159204128584,[-0.11317234 -0.77465236],[-0.91565738 -0.8418645 ],"[[-1.19242039 -3.11747456 -0.16102313  0.03812393]
 [-7.90526557 -5.69369001  0.          0.        ]]"
14,[-0.05058941 -0.01741192],-0.861371,"[-0.07284851 -0.86015953 -1.49405852  0.49878837 -1.39375806  0.34051608
 -0.83461396  0.57360474  0.79662328 -0.1633712   0.        ]",-0.160783109229,[-0.10968659 -0.77320528],[ 1.00838574 -1.70178676],"[[ -1.38532537  -3.12894639  -0.16102313   0.03812393]
 [-11.3737857    2.08213018   0.           0.        ]]"
15,[-0.05058941 -0.01741192],-0.838782,"[-0.32894239 -0.85797265 -1.52034078  0.38800579 -1.39374021  0.34051443
 -0.46102895  0.60264119  0.77067156 -0.16224159  0.        ]",-0.156976403108,[-0.11725801 -0.77559757],[ 0.01605538 -1.44342334],"[[-1.57081662 -3.0805525  -0.16102313  0.03812393]
 [-7.18930456  2.29261462  0.          0.        ]]"
