timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.41860732 -0.18690296],-2.56727,"[ 1.19672607  1.98999266 -0.39388494  1.04429733 -1.07232978 -1.0484339
  0.5687114   0.37309033  2.4407834   1.08167888  0.        ]",-0.352962400371,[-2.04955411 -3.14057088],[-2.04798022 -3.94064844],"[[-0.0879686   0.09386896 -0.12505464 -0.12030195]
 [ 0.00136564  0.00187882  0.          0.        ]]"
1,[-0.41860732 -0.18690296],-2.51735,"[ 1.19087778  1.99380756 -0.4543977   0.90648331 -1.07232889 -1.04843305
  0.42128726 -0.17928153  2.43475442  0.9686275   0.        ]",-0.34845666725,[-1.82825732 -2.98529625],[-2.18949707 -3.22059058],"[[-0.12761669  0.05419373 -0.12505464 -0.12030195]
 [-3.95300935 -3.95621645  0.          0.        ]]"
2,[-0.41860732 -0.18690296],-2.31429,"[ 1.16089718  1.99306187 -0.63223684  0.49551822 -1.07232801 -1.04843221
  0.27677786 -0.72072086  2.37528803  0.63798719  0.        ]",-0.332754298958,[-1.53457093 -2.78788829],[-1.83353293 -3.68086919],"[[-0.24556772 -0.06385746 -0.12505464 -0.12030195]
 [-7.82920253 -7.83597424  0.          0.        ]]"
3,[-0.41860732 -0.18690296],-2.07885,"[ 1.07128749  1.95239404 -0.91331458 -0.17342244 -1.07232712 -1.04843136
  0.13511691 -1.25143625  2.14869275  0.14133997  0.        ]",-0.299803430476,[-1.2883172  -2.51432824],[-0.83466406 -0.85534542],"[[ -0.44027534  -0.25873301  -0.12505464  -0.12030195]
 [-11.62899187 -11.63889342   0.           0.        ]]"
4,[-0.41860732 -0.18690296],-1.54868,"[ 0.87639658  1.82163686 -1.25235027 -1.02254485 -1.07232624 -1.04843052
  0.02060293 -1.69172392  1.63609234 -0.34877419  0.        ]",-0.243174519019,[-1.3961699 -2.2215209],[-0.65550092 -2.75905587],"[[ -0.70367168  -0.52316598  -0.12505464  -0.12030195]
 [-14.70061418 -14.79385074   0.           0.        ]]"
5,[-0.41860732 -0.18690296],-1.00082,"[ 0.54768131  1.54751081 -1.56784607 -1.91246502 -1.07232535 -1.04842967
 -0.06527549 -2.20321942  0.84878437 -0.54434446  0.        ]",-0.160234023455,[-1.52177978 -1.66014075],[-1.53333407 -0.39318456],"[[ -1.02079232  -0.85581802  -0.12505464  -0.12030195]
 [-17.00414159 -18.45907734   0.           0.        ]]"
6,[-0.41860732 -0.18690296],-0.493303,"[ 0.06787182  1.12078258 -1.77119355 -2.57315375 -1.07232446 -1.04842883
 -0.20038436 -2.36915101  0.02943956 -0.20310754  0.        ]",-0.0559905735371,[-1.79078507 -1.13634181],[-1.08423223  0.64163933],"[[ -1.39723231  -1.23693058  -0.12505464  -0.12030195]
 [-20.62818273 -19.64812779   0.           0.        ]]"
7,[-0.41860732 -0.18690296],-0.859268,"[-0.5406936   0.65570961 -1.73671008 -2.76394954 -1.07232358 -1.04842798
 -0.33290597 -1.95990523 -0.41523134  0.58896597  0.        ]",-0.0574420558767,[-2.03042293 -1.24360418],[-2.88809255 -1.58627615],"[[ -1.8454606   -1.60047135  -0.12505464  -0.12030195]
 [-24.18282628 -16.71563767   0.           0.        ]]"
8,[-0.41860732 -0.18690296],-1.29704,"[-1.14585113  0.18710568 -1.33600162 -2.49001663 -1.07232269 -1.04842713
 -0.46280934 -2.46583563 -0.24565073  1.44127029  0.        ]",-0.152994246378,[-2.36833954 -1.70510757],[-2.58871388 -1.83456875],"[[ -2.3640735   -1.97115912  -0.12505464  -0.12030195]
 [-27.66724085 -20.34101512   0.           0.        ]]"
9,[-0.41860732 -0.18690296],-1.62594,"[-1.51512615 -0.27720352 -0.54877932 -1.59978337 -1.07232181 -1.04842629
 -0.59020052 -2.96175815  0.42640707  1.76629718  0.        ]",-0.210762950131,[-2.17230844 -1.98085284],[-2.17969271 -3.11589336],"[[ -2.95170143  -2.413634    -0.12505464  -0.12030195]
 [-31.08427259 -23.89471796   0.           0.        ]]"
10,[-0.41860732 -0.18690296],-1.75592,"[-1.39396461 -0.57706725  0.42999049 -0.02570388 -1.07232092 -1.04842544
 -0.71503086 -3.44801689  0.832514    1.31189892  0.        ]",-0.198154169034,[-1.39195824 -2.10984278],[-1.71018141 -1.38519618],"[[ -3.60698689  -2.92648645  -0.12505464  -0.12030195]
 [-34.43261635 -27.37922632   0.           0.        ]]"
11,[-0.41860732 -0.18690296],-1.46439,"[-0.6822859  -0.60595154  1.16453057  0.86147501 -1.07232003 -1.0484246
 -0.83719846  0.18636402  0.67367915  1.05307076  0.        ]",-0.164518314796,[-0.83731979 -1.83786893],[-1.49339794 -2.72360508],"[[ -4.32851943  -3.18284972  -0.12505464  -0.12030195]
 [-37.70954065  -1.33622061   0.           0.        ]]"
12,[-0.41860732 -0.18690296],-1.44903,"[ 0.36820488 -0.60705009  1.15353902  0.73042672 -1.07231915 -1.04842375
 -0.95696761  0.82988376  0.65035288  1.07472641  0.        ]",-0.16407404377,[-1.08053851 -2.03444815],[-0.81806192 -2.65737282],"[[ -5.11494237  -3.14521607  -0.12505464  -0.12030195]
 [-40.92213472   3.2750725    0.           0.        ]]"
13,[-0.41860732 -0.18690296],-1.41313,"[ 1.13007202 -0.60488294  0.23185085  0.51648541 -1.07231826 -1.04842291
 -1.04751728  0.73463494  0.62774918  1.07296323  0.        ]",-0.161963447267,[-0.97320145 -1.79418707],[-1.81706087 -1.91833751],"[[ -5.9577544   -3.08376443  -0.12505464  -0.12030195]
 [-43.3509765    2.59254825   0.           0.        ]]"
14,[-0.41860732 -0.18690296],-1.50692,"[ 0.9832842  -0.60081606 -1.09096374  0.37705223 -1.07231738 -1.04842206
 -1.16312919  0.57735466  0.57337284  1.11939097  0.        ]",-0.161012497391,[-0.92163199 -1.5978142 ],[-0.28178899 -2.35792089],"[[ -6.85588824  -3.04361074  -0.12505464  -0.12030195]
 [-46.45207005   1.46552256   0.           0.        ]]"
15,[-0.41860732 -0.18690296],-1.59797,"[-0.07697447 -0.59781892 -1.79080165  0.303485   -1.07231649 -1.04842121
 -1.17043844  0.47443993  0.57430334  1.22867968  0.        ]",-0.170138645332,[-0.93118507 -1.564219  ],[-0.72228616 -2.84820938],"[[ -7.78689702  -3.02236513  -0.12505464  -0.12030195]
 [-46.64815527   0.72806529   0.           0.        ]]"
16,[-0.41860732 -0.18690296],-1.77263,"[-1.23009402 -0.5961714  -1.23089488  0.26820655 -1.0723156  -1.04842037
 -1.24262378  0.41995658  0.67225158  1.30393767  0.        ]",-0.184208210152,[-0.93742818 -1.59005475],[-0.78049808  0.41694872],"[[ -8.7392873   -3.0121584   -0.12505464  -0.12030195]
 [-48.58442014   0.337654     0.           0.        ]]"
17,[-0.41860732 -0.18690296],-1.71251,"[-1.47544047 -0.59191455  0.20576802  0.18797903 -1.07231472 -1.04841952
 -1.32196741  0.64961112  0.80047742  1.27322629  0.        ]",-0.192390431599,[-1.07358289 -1.76086712],[ 0.18036638 -2.03335453],"[[ -9.73232959  -2.98889468  -0.12505464  -0.12030195]
 [-50.71269769   1.98329723   0.           0.        ]]"
18,[-0.41860732 -0.18690296],-1.68906,"[-0.52954317 -0.59200078  1.2221766   0.18948621 -1.07231383 -1.04841868
 -1.25792136  0.09180639  0.84242306  1.11835339  0.        ]",-0.184652929297,[-1.16823459 -1.95534897],[-1.91466913 -0.77323044],"[[-10.72934706  -2.98933247  -0.12505464  -0.12030195]
 [-48.99481877  -2.01377553   0.           0.        ]]"
19,[-0.41860732 -0.18690296],-1.44786,"[ 0.75921219 -0.59758524  0.87094426  0.29832363 -1.07231295 -1.04841783
 -1.36936844  0.30573091  0.71677055  1.01478151  0.        ]",-0.165675427858,[-1.09575152 -1.88519788],[-1.11389974 -1.3713763 ],"[[-11.73923757  -3.02087273  -0.12505464  -0.12030195]
 [-51.98421407  -0.48085176   0.           0.        ]]"
20,[-0.41860732 -0.18690296],-1.44539,"[ 1.16209583 -0.59743537 -0.62683923  0.29503683 -1.07231206 -1.04841699
 -1.47860652  0.41588293  0.58742852  1.05864139  0.        ]",-0.157370876603,[-1.01191235 -1.63627982],[-1.30877194 -1.22044371],"[[-12.80832098  -3.01992221  -0.12505464  -0.12030195]
 [-54.91436636   0.30846761   0.           0.        ]]"
