timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.61926222 -0.36288822],[-3.31220627 -4.77688789],"[ 1.10812548  1.64728602 -0.32954852  0.71478921 -1.24203784 -1.42404163
  0.5744586   0.35106066  2.7483823   1.54322972  0.        ]",-0.383003681435,-2.98647,[-3.7252024  -4.91093511],"[[-0.08568473  0.02869896 -0.14348848 -0.16356113]
 [ 0.00470212  0.00281706  0.          0.        ]]"
1,[-0.61926222 -0.36288822],[-2.87947345 -4.23344707],"[ 1.10239714  1.64770354 -0.39040435  0.59336429 -1.24203705 -1.42404055
  0.44069895 -0.22685631  2.73680973  1.42304696  0.        ]",-0.377115261002,-2.94097,[-3.56018246 -4.16674454],"[[-0.12526668 -0.01095766 -0.14348848 -0.16356113]
 [-3.94973528 -3.9552926   0.          0.        ]]"
2,[-0.61926222 -0.36288822],[-2.26925373 -3.55443859],"[ 1.07273235  1.63787652 -0.56948799  0.23301499 -1.24203626 -1.42403947
  0.30958255 -0.79333455  2.65701493  1.07365911  0.        ]",-0.357156473962,-2.73027,[-1.62903461 -3.21255295],"[[-0.24315314 -0.12899048 -0.14348848 -0.16356113]
 [-7.82602879 -7.83506017  0.          0.        ]]"
3,[-0.61926222 -0.36288822],[-1.71997738 -2.78322029],"[ 0.98352703  1.58584592 -0.85271759 -0.34753259 -1.24203547 -1.4240384
  0.1810481  -1.34859192  2.38681228  0.55652494  0.        ]",-0.3169155451,-2.32274,[-2.72467099 -2.80868831],"[[ -0.43779887  -0.32384778  -0.14348848  -0.16356113]
 [-11.62599033 -11.63798088   0.           0.        ]]"
4,[-0.61926222 -0.36288822],[-1.21447301 -1.64310813],"[ 0.78307783  1.44370689 -1.2023649  -1.08696524 -1.24203468 -1.42403732
  0.05502229 -1.89283038  1.78896188  0.05359456  0.        ]",-0.248835553487,-1.78535,[-0.46505354 -2.28586443],"[[ -0.70769823  -0.59400669  -0.14348848  -0.16356113]
 [-15.35178685 -15.36544295   0.           0.        ]]"
5,[-0.61926222 -0.36288822],[-1.09004819 -0.41192514],"[ 0.44606594  1.16102731 -1.52287279 -1.84234873 -1.24203389 -1.42403624
  0.00301284 -2.42635528  0.90219478 -0.10012119  0.        ]",-0.154210908717,-1.23984,[-1.70425581  0.25305678],"[[ -1.03015748  -0.93797892  -0.14348848  -0.16356113]
 [-16.88938177 -19.01954489   0.           0.        ]]"
6,[-0.61926222 -0.36288822],[-0.80373895  0.47016758],"[-0.03364408  0.7699538  -1.72201203 -2.32737645 -1.2420331  -1.42403516
 -0.11967258 -2.22473231  0.05350473  0.30436774  0.        ]",-0.0630708478194,-1.05896,[-0.21417079  1.96565276],"[[ -1.40433425  -1.30451581  -0.14348848  -0.16356113]
 [-20.51642346 -17.63866472   0.           0.        ]]"
7,[-0.61926222 -0.36288822],[-0.82969058  0.25318915],"[-0.59927247  0.40497076 -1.69594709 -2.4324336  -1.24203231 -1.42403409
 -0.13476597 -1.5953301  -0.37590922  1.06184141  0.        ]",-0.099183041483,-1.35443,[-1.23949992 -0.1529921 ],"[[ -1.81914211  -1.61403833  -0.14348848  -0.16356113]
 [-20.96264158 -13.32793488   0.           0.        ]]"
8,[-0.61926222 -0.36288822],[-1.68127501 -0.85021847],"[-1.15026148  0.08941787 -1.37661759 -2.28631861 -1.24203152 -1.42403301
 -0.25472341 -1.64486124 -0.30813479  1.84897467  0.        ]",-0.182009007064,-1.74489,[-2.03405165 -1.61219083],"[[ -2.2739757   -1.88400141  -0.14348848  -0.16356113]
 [-24.5090332  -13.6671814    0.           0.        ]]"
9,[-0.61926222 -0.36288822],[-2.17438483 -1.67750907],"[-1.55610755 -0.23913971 -0.71656581 -1.85904557 -1.24203073 -1.42403193
 -0.37233596 -2.18305565  0.23392241  2.37201709  0.        ]",-0.248801849698,-2.08171,[-1.78893464 -1.08359499],"[[ -2.79904019  -2.19432888  -0.14348848  -0.16356113]
 [-27.98610158 -17.35326846   0.           0.        ]]"
10,[-0.61926222 -0.36288822],[-2.19802904 -2.05539894],"[-1.5927671  -0.5503626   0.18736253 -1.00990579 -1.24202995 -1.42403085
 -0.48765427 -2.71063026  0.89213324  2.24428334  0.        ]",-0.268871949397,-2.26529,[-2.78643931 -2.6732022 ],"[[ -3.3929679   -2.57764729  -0.14348848  -0.16356113]
 [-31.39534421 -20.9666417    0.           0.        ]]"
11,[-0.61926222 -0.36288822],[-1.81753683 -2.1542685 ],"[-1.10198808 -0.72775349  1.02613072  0.29359779 -1.24202916 -1.42402978
 -0.600645   -2.57116788  0.96005932  1.68387723  0.        ]",-0.227832983386,-2.21449,[-1.85289138 -1.2367212 ],"[[ -4.05439687  -3.03252568  -0.14348848  -0.16356113]
 [-34.73577591 -20.01150216   0.           0.        ]]"
12,[-0.61926222 -0.36288822],[-1.77156508 -2.28161716],"[-0.16588959 -0.73429439  1.34519726  0.71889266 -1.24202837 -1.4240287
 -0.7112821   0.42251451  0.77452025  1.59307042  0.        ]",-0.20710989669,-2.02411,[-2.07781287 -1.88964933],"[[ -4.78192838  -3.17163123  -0.14348848  -0.16356113]
 [-38.00662719   0.49215441   0.           0.        ]]"
13,[-0.61926222 -0.36288822],[-1.83551741 -2.39646196],"[ 0.78196091 -0.7346381   0.80938203  0.57174094 -1.24202758 -1.42402762
 -0.81975242  0.79923513  0.76097868  1.60984631  0.        ]",-0.207446498428,-1.98986,[-2.25448859 -1.8704755 ],"[[ -5.57423522  -3.12357175  -0.14348848  -0.16356113]
 [-41.21342197   3.07230615   0.           0.        ]]"
14,[-0.61926222 -0.36288822],[-1.35444391 -1.84025002],"[ 1.09837227 -0.73172354 -0.42347394  0.40587889 -1.24202679 -1.42402655
 -0.92607889  0.6712363   0.72109736  1.62351843  0.        ]",-0.205703666551,-1.96469,[-1.53191079 -3.26337217],"[[ -6.43004258  -3.06934582  -0.14348848  -0.16356113]
 [-44.35683878   2.19564731   0.           0.        ]]"
15,[-0.61926222 -0.36288822],[-1.22964728 -1.65757394],"[ 0.40469396 -0.72818628 -1.5497174   0.30394533 -1.242026   -1.42402547
 -1.03029992  0.52597003  0.68487601  1.70919901  0.        ]",-0.21021478226,-2.13093,[-2.35597017 -1.1309617 ],"[[ -7.34809381  -3.03592461  -0.14348848  -0.16356113]
 [-47.43801403   1.20072383   0.           0.        ]]"
