timestep,logstd_action_dist,rewards,obs,original_rewards,avg_action_dist,actions,human_obs
0,[-0.69454265 -0.39841726],-1.94006,"[ 1.09889971  1.59872574 -0.22189414  0.90499689  0.46687025 -0.53224405
  0.56793508  0.34576139  0.93028097  0.77693852  0.        ]",-0.170479737542,[-2.2383554  -2.69635463],[-2.31971183 -2.80476812],"[[-0.01913725  0.09837575  0.05333087 -0.0612644 ]
 [-0.00406718 -0.00217376  0.          0.        ]]"
1,[-0.69454265 -0.39841726],-1.88559,"[ 1.09676103  1.60241141 -0.28337293  0.78796351  0.46687012 -0.53224389
  0.43540143 -0.23706212  0.93205186  0.65388272  0.        ]",-0.165996979408,[-1.01253188 -1.76677585],[-1.2971077  -1.87548455],"[[-0.05889293  0.05862027  0.05333087 -0.0612644 ]
 [-3.95833538 -3.96018926  0.          0.        ]]"
2,[-0.69454265 -0.39841726],-1.68685,"[ 1.07761971  1.60234798 -0.46471427  0.43931573  0.46686998 -0.53224373
  0.30548821 -0.80835046  0.89062522  0.2910741   0.        ]",-0.153097653661,[ 0.90229517 -0.20751408],[ 1.20053333  0.34846361],"[[-0.17694941 -0.0595096   0.05333087 -0.0612644 ]
 [-7.83442123 -7.83986914  0.          0.        ]]"
3,[-0.69454265 -0.39841726],-1.49672,"[ 1.04062271  1.58064702 -0.63840116  0.02559034  0.46686985 -0.53224357
  0.44324773 -0.58255228  0.77196364 -0.07267894  0.        ]",-0.140686879951,[ 0.70793772 -0.2714574 ],[ 0.64027316 -1.05769951],"[[-0.29239909 -0.20092178  0.05333087 -0.0612644 ]
 [-3.72422826 -6.30645187  0.          0.        ]]"
4,[-0.69454265 -0.39841726],-1.4202,"[ 1.01988327  1.52629769 -0.70946106 -0.44063833  0.46686972 -0.53224341
  0.53065464 -1.14736656  0.63506803 -0.3040442   0.        ]",-0.131996642636,[ 1.05176067  0.85213298],[ 1.71119121  1.3541004 ],"[[ -0.34071785  -0.36553586   0.05333087  -0.0612644 ]
 [ -1.1163538  -10.14216695   0.           0.        ]]"
5,[-0.69454265 -0.39841726],-1.33186,"[ 1.02777763  1.44416974 -0.68375273 -0.8694049   0.46686958 -0.53224325
  0.66393376 -0.53495748  0.53723977 -0.3968385   0.        ]",-0.125863884714,[ 0.22300121  0.04106736],[-0.34703146  0.57760381],"[[-0.32314804 -0.52665145  0.05333087 -0.0612644 ]
 [ 2.8601633  -5.98323585  0.          0.        ]]"
6,[-0.69454265 -0.39841726],-1.31027,"[ 1.0453351   1.3828048  -0.62043109 -1.10613463  0.46686945 -0.53224309
  0.61599341 -0.18066378  0.50767571 -0.39308721  0.        ]",-0.122826680173,[ 0.30277881 -0.30367243],[ 0.2487295  -0.29080322],"[[-0.28029582 -0.62217548  0.05333087 -0.0612644 ]
 [ 1.42982319 -3.57719208  0.          0.        ]]"
7,[-0.69454265 -0.39841726],-1.27131,"[ 1.05893271  1.32281602 -0.56333346 -1.2977851   0.46686932 -0.53224293
  0.64803898 -0.33983628  0.48071264 -0.38571596  0.        ]",-0.119886610908,[ 0.23163554 -0.04675072],[-0.39992539 -0.46099929],"[[-0.24210637 -0.70456496  0.05333087 -0.0612644 ]
 [ 2.38593957 -4.65814887  0.          0.        ]]"
8,[-0.69454265 -0.39841726],-1.27081,"[ 1.06864416  1.23280078 -0.5160145  -1.53432726  0.46686918 -0.53224277
  0.59344307 -0.59496454  0.41966141 -0.40262055  0.        ]",-0.114820969968,[ 0.72234017  0.63734454],[ 1.02598108  0.37185134],"[[-0.21073065 -0.81511162  0.05333087 -0.0612644 ]
 [ 0.75702463 -6.390751    0.          0.        ]]"
9,[-0.69454265 -0.39841726],-1.21161,"[ 1.08239226  1.13171271 -0.43281372 -1.74682732  0.46686905 -0.53224261
  0.72553234 -0.35969923  0.37804423 -0.38062826  0.        ]",-0.109809508915,[-0.02529299  0.19435513],[ 0.22539382 -0.67920965],"[[-0.15604936 -0.92689659  0.05333087 -0.0612644 ]
 [ 4.69804044 -4.79304226  0.          0.        ]]"
