timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.44902003 -0.20072187],[-1.36392069 -3.78590012],"[ 1.16372818  1.83561277 -0.22775478  0.68061906 -1.27096543  1.02506109
  0.57569066  0.36481391  2.69112798 -0.98517721  0.        ]",-0.3757649682,-2.36336,[-0.82260001 -3.51681801],"[[ 0.00356589  0.0014668  -0.1464693   0.11978154]
 [-0.00104343  0.00231852  0.          0.        ]]"
1,[-0.44902003 -0.20072187],[-1.22576165 -3.69628549],"[ 1.16315743  1.83470342 -0.2781216   0.54727937 -1.27096435  1.0250604
  0.45935451 -0.19649608  2.68861039 -1.08756222  0.        ]",-0.379188937731,-2.35221,[-0.92862383 -4.23942893],"[[-0.02908873 -0.03820243 -0.1464693   0.11978154]
 [-3.25359589 -3.95605297  0.          0.        ]]"
2,[-0.44902003 -0.20072187],[-1.2038703  -3.63082433],"[ 1.15213183  1.82044711 -0.433777    0.15249427 -1.27096326  1.02505971
  0.33031488 -0.74667245  2.64478937 -1.39617708  0.        ]",-0.387491927456,-2.40286,[-0.0324769  -3.10477105],"[[-0.13035771 -0.15625136 -0.1464693   0.11978154]
 [-6.86131628 -7.83591095  0.          0.        ]]"
3,[-0.44902003 -0.20072187],[-1.19824815 -3.54042435],"[ 1.11509643  1.75966461 -0.64099701 -0.4807604  -1.27096217  1.02505903
  0.33061641 -1.2861488   2.48313258 -1.81749629  0.        ]",-0.393288887019,-2.38991,[-0.93757988 -3.88024783],"[[ -0.26749876  -0.35114049  -0.1464693    0.11978154]
 [ -6.85288265 -11.64031677   0.           0.        ]]"
4,[-0.44902003 -0.20072187],[-1.40053344 -3.4197042 ],"[ 1.03323854  1.60298912 -0.89087607 -1.28147984 -1.27096109  1.02505834
  0.20281526 -1.81474362  2.11835648 -2.26006416  0.        ]",-0.388864190844,-2.40624,[-1.01872679 -2.83484172],"[[ -0.44040417  -0.621348    -0.1464693    0.11978154]
 [-10.42597657 -15.36799671   0.           0.        ]]"
5,[-0.44902003 -0.20072187],[-1.4516027  -3.05177212],"[ 0.85388555  1.29934121 -1.21107825 -2.08879636 -1.27096     1.02505765
  0.06864369 -2.33283724  1.4612809  -2.57372699  0.        ]",-0.363206440517,-2.28724,[-1.37510336 -3.64629835],"[[ -0.68655654  -0.96536652  -0.1464693    0.11978154]
 [-14.17717648 -19.02164141   0.           0.        ]]"
6,[-0.44902003 -0.20072187],[-1.72883391 -2.59600163],"[ 0.52696839  0.8249475  -1.53712748 -2.62645983 -1.27095891  1.02505697
 -0.06297807 -2.84062952  0.6336935  -2.45234067  0.        ]",-0.304044329303,-2.13504,[-1.45539073 -3.88927541],"[[ -1.00701613  -1.38172953  -0.1464693    0.11978154]
 [-17.8570882  -22.60267068   0.           0.        ]]"
7,[-0.44902003 -0.20072187],[-2.24383211 -2.36001921],"[ 0.02808994  0.22538642 -1.75351083 -2.53798471 -1.27095782  1.02505628
 -0.19211379 -3.33832362  0.06629995 -1.76554813  0.        ]",-0.211417129401,-1.92459,[-2.77072493 -0.08982639],"[[ -1.40037713  -1.8689988   -0.1464693    0.11978154]
 [-21.46749469 -26.11252944   0.           0.        ]]"
8,[-0.44902003 -0.20072187],[-2.44354272 -2.56123877],"[-0.60074101 -0.31790523 -1.70946226 -1.62089098 -1.27095674  1.02505559
 -0.31874698 -3.31513264  0.19252889 -0.96617591  0.        ]",-0.135579435987,-1.15877,[-2.35468141 -2.72890787],"[[ -1.86525104  -2.38960875  -0.1464693    0.11978154]
 [-25.00793525 -25.94907658   0.           0.        ]]"
9,[-0.44902003 -0.20072187],[-2.01060748 -3.04483104],"[-1.21248668 -0.62909434 -1.27497712  0.01288005 -1.27095565  1.0250549
 -0.44280549 -3.8035537   0.78977898 -0.79902978  0.        ]",-0.169221874791,-1.24727,[-2.37674198 -2.54144083],"[[ -2.40021509  -2.94314811  -0.1464693    0.11978154]
 [-28.47639288 -29.39360618   0.           0.        ]]"
10,[-0.44902003 -0.20072187],[-1.20146441 -2.46777272],"[-1.55845914 -0.65034983 -0.44513177  0.91547896 -1.27095456  1.02505422
 -0.56422197  0.21945346  0.96055786 -1.06603355  0.        ]",-0.20259865552,-1.36842,[-2.11899662 -2.86155744],"[[ -3.003803    -3.21297525  -0.1464693    0.11978154]
 [-31.87098522  -1.02283337   0.           0.        ]]"
11,[-0.44902003 -0.20072187],[-0.82435375 -2.41025925],"[-1.38170312 -0.65317643  0.55060802  0.75456815 -1.27095348  1.02505353
 -0.68326312  0.90724233  0.9283343  -1.06280712  0.        ]",-0.199507463934,-1.41644,[-2.31537635 -1.61803309],"[[ -3.67461449  -3.16505606  -0.1464693    0.11978154]
 [-35.19916928   3.827546     0.           0.        ]]"
12,[-0.44902003 -0.20072187],[-0.6510216  -2.53548789],"[-0.60936967 -0.65212681  1.23997473  0.51672879 -1.27095239  1.02505284
 -0.79995518  0.7837862   0.93489135 -1.06571664  0.        ]",-0.20029202832,-1.43345,[-0.87027593 -2.22687328],"[[ -4.41133169  -3.09429408  -0.1464693    0.11978154]
 [-38.46167932   2.95692042   0.           0.        ]]"
13,[-0.44902003 -0.20072187],[-0.87401551 -2.6508286 ],"[ 0.44593172 -0.64814997  1.12411436  0.36375355 -1.2709513   1.02505215
 -0.89596528  0.599741    0.90551562 -1.11432673  0.        ]",-0.201177502822,-1.37839,[ 0.17910775 -3.80784483],"[[ -5.2074976   -3.04867762  -0.1464693    0.11978154]
 [-41.14596159   1.65901216   0.           0.        ]]"
