timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.371958397446,[-0.52855766 -0.5307731 ],[-4.70325851 -2.79617262],-3.21698,"[ 1.09818899  1.35470401  0.23507434 -0.33982293 -1.18853236 -1.18298985
  0.91322462 -0.31923023  2.66338645  1.7373177   0.        ]","[[-0.01297808  0.03071135 -0.13572634 -0.13662113]
 [-0.00254289  0.00403121  0.          0.        ]]",[-3.95647596 -3.08091119]
1,-0.367161878615,[-0.52855766 -0.5307731 ],[-4.47484112 -2.12430429],-3.17435,"[ 1.09637219  1.35518827  0.17327702 -0.44544256 -1.18853164 -1.18298914
  0.80200322 -0.90380414  2.66049417  1.60700024  0.        ]","[[-0.05270349 -0.00892122 -0.13572634 -0.13662113]
 [-3.95683692 -3.95410261  0.          0.        ]]",[-4.07605047 -2.14040008]
2,-0.350501724826,[-0.52855766 -0.5307731 ],[-3.95290184 -0.9549793 ],-2.96537,"[ 1.07805978  1.34619112 -0.00918712 -0.75906574 -1.18853092 -1.18298842
  0.69297976 -1.47680696  2.6071498   1.22488323  0.        ]","[[-0.17073056 -0.12693049 -0.13572634 -0.13662113]
 [-7.83298869 -7.83389399  0.          0.        ]]",[-4.49573276 -1.31195664]
3,-0.315685515833,[-0.52855766 -0.5307731 ],[-2.89826012  0.79507542],-2.58415,"[ 1.00631805  1.29755579 -0.30108294 -1.26454373 -1.1885302  -1.18298771
  0.5861033  -2.03845864  2.38018032  0.6469242   0.        ]","[[ -0.36551408  -0.32176469  -0.13572634  -0.13662113]
 [-11.63280903 -11.63683818   0.           0.        ]]",[-4.74989939  1.85636631]
4,-0.262347537189,[-0.52855766 -0.5307731 ],[-1.89094639  1.22792578],-2.21572,"[ 0.82639678  1.21087464 -0.66875769 -1.72848862 -1.18852948 -1.182987
  0.48124451 -1.41939167  1.90608934  0.0908303   0.        ]","[[ -0.63557514  -0.51244535  -0.13572634  -0.13662113]
 [-15.36089493  -7.4451587    0.           0.        ]]",[-0.68327975  1.27783301]
5,-0.198689298934,[-0.52855766 -0.5307731 ],[-0.57351053  1.62040234],-1.84353,"[ 0.49656897  1.14598104 -1.02595641 -1.97057246 -1.18852876 -1.18298628
  0.41370554 -0.81261286  1.27236231 -0.24414772  0.        ]","[[ -0.96688588  -0.62012718  -0.13572634  -0.13662113]
 [-17.76213361  -3.33667592   0.           0.        ]]",[-0.6939115   1.49876728]
6,-0.128489284362,[-0.52855766 -0.5307731 ],[ 1.27563047  1.80062032],-1.63135,"[ 0.01600313  1.12847246 -1.26216977 -2.02712783 -1.18852804 -1.18298557
  0.34632997 -0.21780845  0.5743612  -0.30112159  0.        ]","[[ -1.34616333  -0.64645283  -0.13572634  -0.13662113]
 [-20.15756292   0.69073      0.           0.        ]]",[ 1.8188268   2.45833804]
7,-0.0663244276394,[-0.52855766 -0.5307731 ],[ 1.95044255  1.35727501],-1.32015,"[ -4.81354671e-01   1.16332384e+00  -1.28714771e+00  -1.91128387e+00
  -1.18852732e+00  -1.18298486e+00   4.68787432e-01   3.64859284e-01
   1.08298837e-03  -1.30325505e-01   0.00000000e+00]","[[ -1.70563203  -0.59305369  -0.13572634  -0.13662113]
 [-15.80377552   4.63595892   0.           0.        ]]",[ 1.48723017 -0.09811177]
8,-0.0241271140511,[-0.52855766 -0.5307731 ],[ 2.27383733  1.39807677],-1.16848,"[-0.8467639   1.21485825 -1.17345965 -1.71153055 -1.1885266  -1.18298414
  0.58886397  0.29376794 -0.3590393   0.09761961  0.        ]","[[ -1.97887363  -0.50516355  -0.13572634  -0.13662113]
 [-11.53463687   4.15460191   0.           0.        ]]",[ 1.48412031  1.5156371 ]
9,-0.0139346867038,[-0.52855766 -0.5307731 ],[ 1.76997066  0.34068361],-1.16713,"[-1.07673608  1.27372744 -1.03220517 -1.41814207 -1.18852588 -1.18298343
  0.70651572  0.86620787 -0.54579295  0.25199824  0.        ]","[[-2.16759746 -0.38318222 -0.13572634 -0.13662113]
 [-7.35170648  8.03057881  0.          0.        ]]",[ 1.98740344  2.86256368]
10,-0.0168878822351,[-0.52855766 -0.5307731 ],[ 0.98335433 -0.76712394],-1.20575,"[-1.19409314  1.33616225 -0.93252795 -0.91049589 -1.18852515 -1.18298272
  0.8218332   1.42729118 -0.56692891  0.23350373  0.        ]","[[ -2.27349522  -0.184453    -0.13572634  -0.13662113]
 [ -3.25176454  11.82966491   0.           0.        ]]",[ 0.59655349 -1.09673726]
11,-0.0195343487966,[-0.52855766 -0.5307731 ],[ 0.62924039 -0.27145508],-1.05906,"[-1.23657915  1.35516801 -0.89061609 -0.39486224 -1.18852443 -1.182982
  0.89006302  0.80777478 -0.48970503  0.13536696  0.        ]","[[-2.3141916   0.01005323 -0.13572634 -0.13662113]
 [-0.82594784  7.63493858  0.          0.        ]]",[ 0.94807907  1.06355641]
12,-0.036929635947,[-0.52855766 -0.5307731 ],[-0.59311789 -1.51353359],-1.07817,"[-1.21457312  1.3326102  -0.91275186  0.11033388 -1.18852371 -1.18298129
  0.99597144  1.37002313 -0.30627894 -0.01960884  0.        ]","[[ -2.29293136   0.20094856  -0.13572634  -0.13662113]
 [  2.93947458  11.44191315   0.           0.        ]]",[-0.08183682 -1.71718881]
13,-0.0645500625063,[-0.52855766 -0.5307731 ],[-1.09022963 -1.09362698],-1.07104,"[-1.15576638  1.27177778 -0.96752075  0.58620217 -1.18852299 -1.18298057
  0.98527909  0.75179865 -0.04896863 -0.16196294  0.        ]","[[-2.23795565  0.38778754 -0.13572634 -0.13662113]
 [ 2.55934238  7.25593356  0.          0.        ]]",[-1.2632978  -1.22466292]
14,-0.0763653287439,[-0.52855766 -0.5307731 ],[-0.74721241 -0.37467447],-1.07669,"[-1.14367765  1.22205861 -0.97804329  0.83681917 -1.18852227 -1.18297986
  0.87262835  0.14601049  0.06951786 -0.19748025  0.        ]","[[-2.2269527   0.49175186 -0.13572634 -0.13662113]
 [-1.44576101  3.15415874  0.          0.        ]]",[-1.18160641  0.16743779]
15,-0.0696133357956,[-0.52855766 -0.5307731 ],[-0.12383246 -0.40054902],-1.13705,"[-1.21701845  1.18304284 -0.91033491  0.99608634 -1.18852155 -1.18297915
  0.76215328  0.23490733  0.02300002 -0.15295437  0.        ]","[[-2.29527605  0.56087448 -0.13572634 -0.13662113]
 [-5.37351466  3.75607711  0.          0.        ]]",[-0.32709767 -1.98387062]
16,-0.0498371463044,[-0.52855766 -0.5307731 ],[ 0.7108624   0.56060433],-1.00238,"[-1.33463074  1.16176119 -0.77918595  1.07342466 -1.18852083 -1.18297843
  0.72878409 -0.36081497 -0.13467255 -0.04685823  0.        ]","[[-2.41464966  0.5955255  -0.13572634 -0.13662113]
 [-6.55989259 -0.27754112  0.          0.        ]]",[ 0.95232568  0.02715468]
17,-0.0318043222711,[-0.52855766 -0.5307731 ],[ 0.67727864  0.52926993],-0.936388,"[-1.41532677  1.16454485 -0.66783996  1.06363177 -1.18852011 -1.18297772
  0.83840166 -0.34433356 -0.27784696  0.05848737  0.        ]","[[-2.50674483  0.59109415 -0.13572634 -0.13662113]
 [-2.66260351 -0.1659467   0.          0.        ]]",[ 0.17315708  0.61914735]
18,-0.0250598404888,[-0.52855766 -0.5307731 ],[ 0.6370337   0.01299894],-1.02508,"[-1.45200467  1.15098847 -0.60941513  1.11044821 -1.18851939 -1.18297701
  0.85912623  0.01818224 -0.32418975  0.10671594  0.        ]","[[-2.55260397  0.61240282 -0.13572634 -0.13662113]
 [-1.9257615   2.28863569  0.          0.        ]]",[ 1.57091456 -0.75131001]
19,-0.0267087727129,[-0.52855766 -0.5307731 ],[ 0.21277231  0.45239124],-0.946996,"[-1.45078668  1.14089358 -0.61144747  1.14397209 -1.18851867 -1.18297629
  0.97150157 -0.42807266 -0.30767472  0.09859087  0.        ]","[[-2.55103273  0.627859   -0.13572634 -0.13662113]
 [ 2.06957974 -0.7329414   0.          0.        ]]",[ 0.88348274  1.76638078]
20,-0.043545159276,[-0.52855766 -0.5307731 ],[-0.86881888 -0.59632802],-0.954335,"[-1.388545    1.12396883 -0.70715657  1.19782953 -1.18851795 -1.18297558
  1.06862174  0.15867751 -0.17217941  0.00147746  0.        ]","[[-2.47499676  0.65306128 -0.13572634 -0.13662113]
 [ 5.52255109  3.2399228   0.          0.        ]]",[-1.01529526 -0.17442004]
21,-0.0622808961841,[-0.52855766 -0.5307731 ],[-0.8220365  -0.52213109],-1.02829,"[-1.3259583   1.08344218 -0.78997617  1.31627678 -1.18851722 -1.18297487
  0.95428134  0.04740343 -0.00875386 -0.07992903  0.        ]","[[-2.40533257  0.71030027 -0.13572634 -0.13662113]
 [ 1.45737865  2.48649033  0.          0.        ]]",[-0.48915506  0.52621274]
22,-0.070571185993,[-0.52855766 -0.5307731 ],[-0.87386978 -1.02984428],-1.15888,"[-1.3170892   1.02998457 -0.80081131  1.45363548 -1.1885165  -1.18297415
  0.89901994  0.3479525   0.07521276 -0.09464863  0.        ]","[[-2.39589758  0.78044801 -0.13572634 -0.13662113]
 [-0.50733674  4.52149676  0.          0.        ]]",[-1.00073779 -2.3993706 ]
23,-0.0657492160769,[-0.52855766 -0.5307731 ],[-0.11272794 -0.12189886],-1.06757,"[-1.36278629  0.98961918 -0.7426656   1.54561909 -1.18851578 -1.18297344
  0.78805724 -0.24987478  0.04587998 -0.05630009  0.        ]","[[-2.44562627  0.8302646  -0.13572634 -0.13662113]
 [-4.45242497  0.47363261  0.          0.        ]]",[-0.160746   -0.42298049]
24,-0.0470456151988,[-0.52855766 -0.5307731 ],[ 0.51889563  0.3731291 ],-1.01173,"[-1.44228836  0.99575629 -0.62544354  1.53221285 -1.18851506 -1.18297272
  0.77266163 -0.49859912 -0.10557268  0.03203208  0.        ]","[[-2.54016663  0.82284013 -0.13572634 -0.13662113]
 [-4.99978001 -1.21047025  0.          0.        ]]",[ 0.62309063  0.2017057 ]
25,-0.0312604113902,[-0.52855766 -0.5307731 ],[ 0.54998684  0.23799375],-0.970141,"[-1.4975855   1.00881001 -0.52778107  1.50302388 -1.18851434 -1.18297201
  0.84477452 -0.37723202 -0.22868062  0.11589086  0.        ]","[[-2.61443807  0.8068757  -0.13572634 -0.13662113]
 [-2.43591032 -0.38869972  0.          0.        ]]",[ 0.69097402  1.13281897]
26,-0.0304061909681,[-0.52855766 -0.5307731 ],[ 0.00829232 -0.71052516],-1.00028,"[-1.51190628  0.98242841 -0.49960708  1.56106593 -1.18851362 -1.1829713
  0.92298636  0.20856258 -0.22715907  0.13158325  0.        ]","[[-2.63525677  0.8388977  -0.13572634 -0.13662113]
 [ 0.34479998  3.57768901  0.          0.        ]]",[ 1.02858858 -0.65359663]
27,-0.0436983664544,[-0.52855766 -0.5307731 ],[-0.74185538 -0.43216661],-0.994763,"[-1.47917395  0.9441776  -0.56210984  1.63895396 -1.1885129  -1.18297058
  1.03410143 -0.18430044 -0.11728644  0.07188089  0.        ]","[[-2.58872387  0.88376227 -0.13572634 -0.13662113]
 [ 4.29533509  0.91763181  0.          0.        ]]",[-1.71275611 -1.46065508]
28,-0.0502250550346,[-0.52855766 -0.5307731 ],[-0.1652174   0.48047802],-1.01157,"[-1.4447892   0.96272988 -0.62134744  1.60205586 -1.18851218 -1.18296987
  0.92046225 -0.77159232 -0.07172096  0.02948305  0.        ]","[[-2.54335415  0.86221702 -0.13572634 -0.13662113]
 [ 0.25509357 -3.05889479  0.          0.        ]]",[-0.06838434 -0.22131341]
29,-0.0440108885263,[-0.52855766 -0.5307731 ],[ 0.1186161  0.782148 ],-0.978919,"[-1.44295021  1.02010935 -0.62435402  1.47698029 -1.18851146 -1.18296916
  0.91271827 -0.89205693 -0.13605139  0.03836745  0.        ]","[[-2.5410146   0.79285531 -0.13572634 -0.13662113]
 [-0.02021603 -3.87455739  0.          0.        ]]",[ 0.04732799  1.30445405]
