timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.230011306354,"[[ 0.02643838 -0.03493954 -0.0183948   0.02925462]
 [-0.00146146 -0.00195398  0.          0.        ]]",[-3.08618236  0.07636651],-2.4125,"[ 1.10212676  1.2413368   0.32389071 -0.53123779 -0.15474074  0.25626768
  0.84892553 -0.30739931  1.67785375  0.09544512  0.        ]",[-0.68279368 -0.63684094],[-4.11876387  0.36035078]
1,-0.230886553237,"[[-0.01328663 -0.02064683 -0.0183948   0.02925462]
 [-3.95786428  1.42645976  0.          0.        ]]",[-2.69045138  0.15301317],-2.45969,"[ 1.10248753  1.24177995  0.26138822 -0.49505633 -0.15474071  0.25626763
  0.73963624 -0.08996697  1.67753858  0.02223704  0.        ]",[-0.68279368 -0.63684094],[-3.42534851  0.15960414]
2,-0.233405897326,"[[-0.13135132  0.01395489 -0.0183948   0.02925462]
 [-7.83569258  2.0316894   0.          0.        ]]",[-2.20696068  0.52452284],-2.57879,"[ 1.09069568  1.24190868  0.07620484 -0.40743384 -0.15474068  0.25626758
  0.63251749  0.00216076  1.66290551 -0.20411628  0.        ]",[-0.68279368 -0.63684094],[-2.16152717  1.28783957]
3,-0.236594365897,"[[ -0.32621604   0.09392764  -0.0183948    0.02925462]
 [-11.63812086   5.95250512   0.           0.        ]]",[-1.56255031  0.52051997],-2.6257,"[ 1.02967152  1.23709181 -0.22195581 -0.20525492 -0.15474065  0.25626752
  0.52748157  0.59898515  1.60035279 -0.54373513  0.        ]",[-0.68279368 -0.63684094],[-1.54424991  1.14580241]
4,-0.238571277792,"[[ -0.59637526   0.2515366   -0.0183948    0.02925462]
 [-15.36541939   9.79554121   0.           0.        ]]",[-0.98431665  0.59524757],-2.63534,"[ 0.86387007  1.20685593 -0.60146594  0.18753611 -0.15474062  0.25626747
  0.424521    1.18396964  1.45357266 -0.93304092  0.        ]",[-0.68279368 -0.63684094],[-0.29502589  1.08799774]
5,-0.236607815124,"[[ -0.91236163   0.48522937  -0.0183948    0.02925462]
 [-16.23037635  13.56113498   0.           0.        ]]",[-1.11243665  0.86115539],-2.45223,"[ 0.5658364   1.11304305 -0.96227879  0.73839239 -0.15474059  0.25626741
  0.4006279   1.75716499  1.21737491 -1.27187605  0.        ]",[-0.68279368 -0.63684094],[-1.58871787  0.41999811]
6,-0.228914011873,"[[ -1.27345324e+00   7.70449498e-01  -1.83948020e-02   2.92546155e-02]
 [ -1.98668115e+01   1.49560917e+01   0.00000000e+00   0.00000000e+00]]",[-1.11731553  1.37607157],-2.20468,"[ 0.12479851  0.92648601 -1.22217158  1.32097443 -0.15474055  0.25626736
  0.30017728  1.9695026   0.88018012 -1.53124582  0.        ]",[-0.68279368 -0.63684094],[-2.9631044   0.90619633]
7,-0.21332562527,"[[ -1.70656723e+00   1.10259793e+00  -1.83948020e-02   2.92546155e-02]
 [ -2.34328978e+01   1.82475862e+01   0.00000000e+00   0.00000000e+00]]",[-1.35251498  2.2166543 ],-2.09757,"[-0.46759037  0.62892708 -1.27673885  1.81714385 -0.15474052  0.25626731
  0.20166994  2.47052826  0.41957939 -1.6709632   0.        ]",[-0.68279368 -0.63684094],[-1.04477025  2.97130184]
8,-0.185813921355,"[[ -2.21030802e+00   1.50363658e+00  -1.83948020e-02   2.92546155e-02]
 [ -2.69297487e+01   2.18440695e+01   0.00000000e+00   0.00000000e+00]]",[-1.76721954  3.19659734],-1.9696,"[-1.10577638  0.19969203 -0.98027241  2.08396825 -0.15474049  0.25626725
  0.10507512  3.01797599 -0.08226026 -1.56398678  0.        ]",[-0.68279368 -0.63684094],[-1.70273287  3.5310081 ]
9,-0.143801509089,"[[ -2.78330365e+00   1.97587805e+00  -1.83948020e-02   2.92546155e-02]
 [ -3.03585415e+01   2.53681804e+01   0.00000000e+00   0.00000000e+00]]",[-1.90823007  3.88618922],-1.87457,"[-1.57557408 -0.31561246 -0.26949196  1.88472477 -0.15474046  0.2562672
  0.01036029  3.55440284 -0.47575204 -1.16237419  0.        ]",[-0.68279368 -0.63684094],[-1.85517248  3.05923122]
