timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.274987302276,"[[ 0.01488972 -0.02094268 -0.0195484  -0.15060861]
 [-0.00074178  0.00250729  0.          0.        ]]",[-3.60241532 -2.47189832],-2.38993,"[ 1.09929753  1.30465374  0.28834177 -0.47977533 -0.16376352 -1.2994202
  0.8861872  -0.31374963  1.63605723  1.93402595  0.        ]",[-0.57842171 -0.58342391],[-4.27243161 -2.52789134]
1,-0.267855296681,"[[-0.02480004 -0.06060543 -0.0195484  -0.15060861]
 [-3.95507609 -3.95559554  0.          0.        ]]",[-3.17330408 -1.46432829],-2.42046,"[ 1.09902409  1.30284445  0.22627026 -0.5832491  -0.16376349 -1.29941939
  0.77571685 -0.90507465  1.63223184  1.80144403  0.        ]",[-0.57842171 -0.58342391],[-3.88108592 -1.11033397]
2,-0.244974109319,"[[-0.14279253 -0.17864422 -0.0195484  -0.15060861]
 [-7.83129819 -7.83535307  0.          0.        ]]",[-2.50312233 -0.02761698],-2.32624,"[ 1.08532781  1.28709462  0.04247972 -0.88908967 -0.16376345 -1.29941859
  0.66742874 -1.48469449  1.57536839  1.41334053  0.        ]",[-0.57842171 -0.58342391],[-2.48567713  0.03820183]
3,-0.206097875238,"[[ -0.33755848  -0.33226172  -0.0195484   -0.15060861]
 [-11.63268115  -7.52740954   0.           0.        ]]",[-1.45718265  1.16011369],-2.01338,"[ 1.02114162  1.24371414 -0.25293041 -1.27681443 -0.16376341 -1.29941778
  0.56123141 -1.4386879   1.36727602  0.8651673   0.        ]",[-0.57842171 -0.58342391],[-0.68381575  0.31543436]
4,-0.155777987897,"[[ -0.5950542   -0.46877134  -0.0195484   -0.15060861]
 [-14.10866525  -6.12819005   0.           0.        ]]",[-0.07818568  2.25549698],-1.80556,"[ 0.86094484  1.18422008 -0.61167265 -1.60480061 -0.16376337 -1.29941698
  0.49206104 -1.22964926  0.9615915   0.33394     0.        ]",[-0.57842171 -0.58342391],[ 0.08234505  2.58350923]
5,-0.106119336002,"[[ -0.87117702  -0.55038815  -0.0195484   -0.15060861]
 [-13.5055652   -2.0470867    0.           0.        ]]",[ 0.92538142  2.46807432],-1.59823,"[ 0.60535893  1.13969423 -0.93157098 -1.79078729 -0.16376333 -1.29941617
  0.50890938 -0.61994822  0.45435408 -0.01179595  0.        ]",[-0.57842171 -0.58342391],[ 1.76806452  1.55997389]
6,-0.0740456081133,"[[-1.09892957 -0.55120712 -0.0195484  -0.15060861]
 [-9.28370842  1.95183004  0.          0.        ]]",[ 1.06848955  2.03453374],-1.44486,"[ 0.34257835  1.13921414 -1.12806675 -1.79260777 -0.16376329 -1.29941537
  0.62685294 -0.02252564  0.05192471 -0.15231367  0.        ]",[-0.57842171 -0.58342391],[ 2.10882838  1.41301322]
7,-0.0638988962305,"[[-1.24308165 -0.4728439  -0.0195484  -0.15060861]
 [-5.14529568  5.87140398  0.          0.        ]]",[ 0.56093252  1.09445381],-1.28127,"[ 0.15848482  1.18215167 -1.21574467 -1.61427321 -0.16376325 -1.29941456
  0.74246533  0.56304338 -0.13511892 -0.20244711  0.        ]",[-0.57842171 -0.58342391],[ 0.94756964  0.28725234]
8,-0.0665451369872,"[[-1.30735901 -0.34518417 -0.0195484  -0.15060861]
 [-1.29529064  6.89116063  0.          0.        ]]",[-0.14427435  0.51211071],-1.21322,"[ 0.07317554  1.2389075  -1.24502304 -1.30863359 -0.16376321 -1.29941375
  0.85002057  0.71539086 -0.12799008 -0.23027161  0.        ]",[-0.57842171 -0.58342391],[-0.20804145  0.44827159]
9,-0.0733476499319,"[[-1.34127183 -0.19091788 -0.0195484  -0.15060861]
 [-2.09333001  8.53000668  0.          0.        ]]",[-0.49240759 -0.10747308],-1.25167,"[ 0.02754222  1.2845672  -1.25796328 -0.92058608 -0.16376317 -1.29941295
  0.82772584  0.96022777 -0.03707883 -0.24190279  0.        ]",[-0.57842171 -0.58342391],[ 0.19721565  0.00455425]
