timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04860365  1.5740146  -0.04112098 -0.74593808  1.67589743  0.04343908
  0.22379435 -0.27829402 -0.17226947 -0.20175863  0.        ]",[ 0.47247869  1.83126824],-0.0282453299645,-0.0282453299645,[-0.08751407  0.67901564],"[[-0.03106948 -0.09317015  0.19480832  0.00762286]
 [-0.00437681 -0.00317827  0.          0.        ]]",[-0.01697195 -0.04854392]
1,"[ 1.04915684  1.57756471 -0.01243923 -0.65783543  1.67586614  0.04343887
  0.39377727  0.26251092 -0.16795496 -0.13965988  0.        ]",[-1.00530422  0.91614955],-0.0219784046987,-0.0219784046987,[-0.10485933  0.66513807],"[[-0.01241864 -0.05351252  0.19480832  0.00762286]
 [ 1.86324615  3.95574931  0.          0.        ]]",[-0.01697195 -0.04854392]
2,"[ 1.04909203  1.57699309 -0.01675992 -0.40237657  1.67583485  0.04343866
  0.03024443  0.74756275 -0.16716378 -0.04905683  0.        ]",[ 1.14272514  0.8057217 ],-0.015607898783,-0.015607898783,[-0.1056657   0.66471952],"[[-0.01522786  0.06122893  0.19480832  0.00762286]
 [-2.13086258  7.50655637  0.          0.        ]]",[-0.01697195 -0.04854392]
3,"[ 1.04902356  1.54344348 -0.02062824 -0.00514583  1.67580357  0.04343844
  0.39403401  1.16285234 -0.18469194  0.095026    0.        ]",[ 1.61051508  0.84812072],-0.0195130497981,-0.0195130497981,[-0.11879051  0.655864  ],"[[ -1.77430597e-02   2.41862998e-01   1.94808319e-01   7.62285775e-03]
 [  1.86607349e+00   1.05467269e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
4,"[ 1.04682067  1.43764034  0.09719757  0.49862703  1.67577229  0.04343823
  0.75066324  1.59284528 -0.27268213  0.39685918  0.        ]",[ 1.17939949  0.94094777],-0.0551278236651,-0.0551278236651,[-0.15260419  0.6278578 ],"[[  5.88904777e-02   4.84381522e-01   1.94808319e-01   7.62285775e-03]
 [  5.78436218e+00   1.36946409e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
5,"[ 1.01775471  1.21211013  0.33201583  1.04827381  1.67574101  0.04343802
  1.10032995  2.06450612 -0.52102817  0.78339048  0.        ]",[-1.35166537 -0.0039654 ],-0.113089400814,-0.113089400814,[-0.1803339  0.5986644],"[[  2.13121326e-01   7.92921015e-01   1.94808319e-01   7.62285775e-03]
 [  9.62621434e+00   1.71477933e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
6,"[ 0.95805686  0.87085538  0.55437762  1.47817246  1.67570973  0.0434378
  0.72305115  2.01607523 -0.88641192  1.01864512  0.        ]",[-0.4218095   1.16096754],-0.166252781702,-0.166252781702,[-0.18485035  0.59191042],"[[  3.64058273e-01   1.13232351e+00   1.94808319e-01   7.62285775e-03]
 [  5.48117940e+00   1.67936188e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
7,"[ 0.90717743  0.4296594   0.68383822  1.68399098  1.67567845  0.04343759
  0.56137367  2.51148989 -1.2426577   1.022209    0.        ]",[ 0.89495246  0.21261836],-0.201590651925,-0.201590651925,[-0.18180941  0.58405405],"[[  4.55858820e-01   1.50459114e+00   1.94808319e-01   7.62285775e-03]
 [  3.70490195e+00   2.04210408e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
8,"[ 0.8332066  -0.06995686  0.82996658  1.55637697  1.67564717  0.04343738
  0.87733367  2.57108182 -1.57797331  0.83494121  0.        ]",[-0.45157899  1.02824529],-0.22749192952,-0.22749192952,[-0.18314148  0.57501322],"[[  5.64785089e-01   1.91739590e+00   1.94808319e-01   7.62285775e-03]
 [  7.17636144e+00   2.08580067e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
9,"[ 0.73193677 -0.53429026  0.98457554  1.01427063  1.6756159   0.04343716
  0.70193993  3.05536638 -1.77707148  0.47133495  0.        ]",[ 0.88928234  1.0437821 ],-0.236362913937,-0.236362913937,[-0.18752722  0.56160092],"[[  6.88979349e-01   2.37014036e+00   1.94808319e-01   7.62285775e-03]
 [  5.24941159e+00   2.44046134e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
10,"[ 0.59876575 -0.84497879  1.13994959  0.00908341  1.67558463  0.04343695
  1.01312539  3.52996117 -1.7236985   0.0252878   0.        ]",[ 0.05301605  0.5036613 ],-0.219293985969,-0.219293985969,[-0.19262661  0.5483942 ],"[[  8.28272771e-01   2.89311198e+00   1.94808319e-01   7.62285775e-03]
 [  8.66842888e+00   2.78809947e+01   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
11,"[ 0.40745945 -0.88257476  1.30267131 -0.57935443  1.67555336  0.04343674
  1.01652041 -0.0160325  -1.57835937 -0.15245744  0.        ]",[-1.55335401 -0.35945034],-0.198148909491,-0.198148909491,[-0.19196902  0.55804104],"[[  1.00201715e+00   3.15982221e+00   1.94808319e-01   7.62285775e-03]
 [  8.70584040e+00   1.91806369e+00   0.00000000e+00   0.00000000e+00]]",[-0.01697195 -0.04854392]
