timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.9929736   1.59915894 -0.11521528 -0.92643354 -0.51403565 -0.58108341
  0.35866182 -0.32504064  2.03295419  0.45542303  0.        ]",[-0.95640805  1.52123614],-0.277260932481,-0.277260932481,[-0.13791215  1.9186976 ],"[[-0.0489387   0.04708127 -0.06012114 -0.06812767]
 [ 0.00187106 -0.00414858  0.          0.        ]]",[-0.37102237 -0.20616716]
1,"[ 0.98902634  1.59580527 -0.17161263 -0.82205332 -0.51403524 -0.58108292
  0.00445347  0.26591189  2.03065891  0.41767609  0.        ]",[-1.0214936   1.94785392],-0.276214959094,-0.276214959094,[ 0.09557627  1.57854319],"[[-0.08687743  0.08674171 -0.06012114 -0.06812767]
 [-3.7831373   3.95698587  0.          0.        ]]",[-0.37102237 -0.20616716]
2,"[ 0.96379338  1.57413855 -0.34053567 -0.51401002 -0.51403483 -0.58108243
 -0.35888628  0.84516583  2.01599561  0.30263118  0.        ]",[ 1.04667885  1.01044587],-0.272446373516,-0.272446373516,[ 0.35194683  1.35086644],"[[-0.20149525  0.2048382  -0.06012114 -0.06812767]
 [-7.66572264  7.83970778  0.          0.        ]]",[-0.37102237 -0.20616716]
3,"[ 0.92003864  1.50091991 -0.50200183 -0.02385303 -0.51403441 -0.58108194
  0.02537455  1.41249272  1.98694702  0.28432203  0.        ]",[ 1.04338916  1.57950375],-0.268928211412,-0.268928211412,[ 0.26603013  1.22262108],"[[ -0.31361212   0.39978677  -0.06012114  -0.06812767]
 [ -3.55958333  11.64249426   0.           0.        ]]",[-0.37102237 -0.20616716]
4,"[ 0.90478109  1.32739171 -0.54543762  0.58759428 -0.514034   -0.58108145
  0.40209148  1.96860538  1.93026544  0.52384987  0.        ]",[ 1.18477718  1.1358715 ],-0.267661796777,-0.267661796777,[ 0.23615043  1.06623244],"[[ -0.34441608   0.67003703  -0.06012114  -0.06812767]
 [  0.46594379  15.37013727   0.           0.        ]]",[-0.37102237 -0.20616716]
5,"[ 0.92836394  1.00469142 -0.47624897  1.18901128 -0.51403359 -0.58108096
  0.77149021  2.51372767  1.75328413  0.96361909  0.        ]",[ 0.37715193  1.55598008],-0.263322309411,-0.263322309411,[ 0.33500654  1.20583129],"[[ -0.29549572   1.01410146  -0.06012114  -0.06812767]
 [  4.41327307  19.02415628   0.           0.        ]]",[-0.37102237 -0.20616716]
6,"[ 0.96630618  0.51375486 -0.32829417  1.56140744 -0.51403318 -0.58108046
  0.90314276  3.04816951  1.35867571  1.39904239  0.        ]",[ 0.23729314  1.71697707],-0.247202301061,-0.247202301061,[ 0.40702736  1.34961879],"[[ -0.19311843   1.43052884  -0.06012114  -0.06812767]
 [  5.82009654  22.60665147   0.           0.        ]]",[-0.37102237 -0.20616716]
7,"[ 0.99121442 -0.09266499 -0.14418845  1.42999655 -0.51403277 -0.58107997
  0.98056047  3.57204037  0.78331736  1.5478587   0.        ]",[ 0.20877383  0.79646219],-0.211444151879,-0.211444151879,[ 0.4273051   1.42511821],"[[ -0.06841854   1.91789614  -0.06012114  -0.06812767]
 [  6.64737946  26.1183833    0.           0.        ]]",[-0.37102237 -0.20616716]
8,"[ 0.99087862 -0.64934544  0.06418902  0.59757618 -0.51403236 -0.58107948
  1.0459444   3.96530531  0.24614511  1.23952453  0.        ]",[ 0.03619364  1.65545773],-0.154140214204,-0.154140214204,[-0.06221913  1.02683818],"[[  0.07153996   2.46671518  -0.06012114  -0.06812767]
 [  7.34607353  28.7547518    0.           0.        ]]",[-0.37102237 -0.20616716]
9,"[ 0.95836266 -0.92357735  0.28062781 -0.87722466 -0.51403195 -0.58107899
  1.04592392  3.5850223   0.06576018  0.56085404  0.        ]",[-0.19173528 -0.58193351],-0.0879925561776,-0.0879925561776,[-0.51497537  0.47834176],"[[  0.2184668    3.07582517  -0.06012114  -0.06812767]
 [  7.34586949  26.20587029   0.           0.        ]]",[-0.37102237 -0.20616716]
