timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06960519  1.35040125  0.00883488 -1.20749563 -1.03946053 -1.384402
  0.21287944 -0.30283115  3.09782878  2.12917953  0.        ]",[-0.774479    0.72148929],-0.373813170762,-0.373813170762,[-0.21245797  0.56935185],"[[ 0.03891631  0.05588725 -0.12084049 -0.16078933]
 [-0.00425967  0.00192778  0.          0.        ]]",[-0.89008111 -0.69034696]
1,"[ 1.07066236  1.34772874 -0.03667578 -1.13413546 -1.03945984 -1.38440072
 -0.14853248  0.18692934  3.09880761  2.0850533   0.        ]",[-0.06083553  1.23125328],-0.372356290364,-0.372356290364,[-0.30369771  0.29261243],"[[ 0.00808134  0.08460058 -0.12084049 -0.16078933]
 [-3.06902978  2.85987567  0.          0.        ]]",[-0.89008111 -0.69034696]
2,"[ 1.06849167  1.33082406 -0.12994551 -0.88960123 -1.03945915 -1.38439943
 -0.16993142  0.85578354  3.09306704  2.04916296  0.        ]",[ 0.34320681  0.346289  ],-0.370634692612,-0.370634692612,[-0.14188272  0.19457188],"[[-0.05512     0.1809585  -0.12084049 -0.16078933]
 [-3.25049304  6.76290792  0.          0.        ]]",[-0.89008111 -0.69034696]
3,"[  1.06253335e+00   1.28153209e+00  -2.04618539e-01  -5.23926763e-01
  -1.03945846e+00  -1.38439814e+00  -2.29583984e-03   1.06771734e+00
   3.06938191e+00   2.12156605e+00   0.00000000e+00]",[ 0.37119367  0.37800284],-0.371154061833,-0.371154061833,[ 0.05541562  0.20187014],"[[-0.10586721  0.32862505 -0.12084049 -0.16078933]
 [-1.82894576  7.99962979  0.          0.        ]]",[-0.89008111 -0.69034696]
4,"[ 1.05888233  1.1888945  -0.23612575 -0.11803101 -1.03945777 -1.38439686
  0.17509078  1.29697252  3.01518885  2.30562198  0.        ]",[ 0.72439869  0.74062466],-0.373383227952,-0.373383227952,[ 0.36658144  0.15812486],"[[-0.12735401  0.50204018 -0.12084049 -0.16078933]
 [-0.32470977  9.33743111  0.          0.        ]]",[-0.89008111 -0.69034696]
5,"[ 1.06265952  1.02665286 -0.2033994   0.33126867 -1.03945708 -1.38439557
  0.51373217  1.76766623  2.88893989  2.63972333  0.        ]",[ 0.87668742 -0.24103729],-0.376674521012,-0.376674521012,[ 0.98239315  0.04251391],"[[ -0.10503696   0.7163472   -0.12084049  -0.16078933]
 [  2.5469642   12.08412955   0.           0.        ]]",[-0.89008111 -0.69034696]
6,"[ 1.07042044  0.80221844 -0.07782537  0.7269184  -1.03945639 -1.38439428
  0.916951    1.56291518  2.64279729  3.08318801  0.        ]",[ 1.26682235 -0.73566566],-0.378417323067,-0.378417323067,[ 1.5125742   0.23191395],"[[ -0.01979171   0.94604195  -0.12084049  -0.16078933]
 [  5.96625562  10.889335     0.           0.        ]]",[-0.89008111 -0.69034696]
7,"[ 1.05681054  0.58955189  0.15458808  0.96854485 -1.0394557  -1.38439299
  1.36983319  1.02656198  2.28092122  3.52110932  0.        ]",[ 2.66795471 -0.31185631],-0.37671176889,-0.37671176889,[ 2.05406213  0.5370239 ],"[[ 0.13806555  1.13242617 -0.12084049 -0.16078933]
 [ 9.80669705  7.7595012   0.          0.        ]]",[-0.89008111 -0.69034696]
8,"[ 0.97084853  0.41498531  0.48799216  1.0984974  -1.03945501 -1.38439171
  1.81371929  0.78837069  1.79139411  3.88324489  0.        ]",[ 1.96517535  0.455943  ],-0.369440633111,-0.369440633111,[ 2.34529948  0.54894149],"[[  0.37196615   1.27367091  -0.12084049  -0.16078933]
 [ 13.57086335   6.3695611    0.           0.        ]]",[-0.89008111 -0.69034696]
9,"[ 0.74554885  0.22878958  0.8802096   1.18084464 -1.03945432 -1.38439042
  2.24879661  1.07582563  1.13476779  4.04198211  0.        ]",[ 1.39865465 -0.09191291],-0.34943894018,-0.34943894018,[ 2.3678441   0.35446241],"[[  0.68039971   1.41789288  -0.12084049  -0.16078933]
 [ 17.26034985   8.04698104   0.           0.        ]]",[-0.89008111 -0.69034696]
10,"[ 0.32193004  0.02322953  1.24071932  1.21071645 -1.03945363 -1.38438913
  2.6753898   0.98577037  0.40178863  3.81157854  0.        ]",[ 1.05586719 -0.54018577],-0.310242569593,-0.310242569593,[ 1.1670599  -0.23642921],"[[  1.06190228   1.57356074  -0.12084049  -0.16078933]
 [ 20.8779179    7.52147584   0.           0.        ]]",[-0.89008111 -0.69034696]
