timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.06493151  1.35756237 -0.02784377 -1.55622795  1.01044809  0.79074943
  0.22186117 -0.30446404  0.60360233 -1.48640757  0.        ]",[ 2.77376745  2.93789841],-0.135520715498,-0.135520715498,[ 3.11525226  3.09672737],"[[ 0.01323928 -0.0868632   0.11600114  0.09114913]
 [ 0.00179264 -0.00476165  0.          0.        ]]",[-0.85736823 -0.64286435]
1,"[ 1.06300821  1.36106307  0.03080673 -1.45506285  1.01044741  0.790749
  0.68036508  0.36708402  0.6053145  -1.32035553  0.        ]",[ 1.03803946  1.9589748 ],-0.12678344662,-0.12678344662,[ 0.73524654  2.00668788],"[[ 0.05294989 -0.04724506  0.11600114  0.09114913]
 [ 3.95610424  3.9533901   0.          0.        ]]",[-0.85736823 -0.64286435]
2,"[ 1.04372624  1.35923331  0.20401935 -1.15326294  1.01044672  0.79074857
  1.12980395  1.02534054  0.55845769 -0.83036069  0.        ]",[-2.30437621  1.60988168],-0.101332641056,-0.101332641056,[-1.90761089  1.150015  ],"[[ 0.17096223  0.07075016  0.11600114  0.09114913]
 [ 7.83223946  7.8332028   0.          0.        ]]",[-0.85736823 -0.64286435]
3,"[ 1.00547632  1.31627043  0.37001278 -0.66237577  1.01044604  0.79074814
  0.6529994   1.67108378  0.39489253 -0.27275812  0.        ]",[-1.35096506  1.61399887],-0.0737770329135,-0.0737770329135,[-1.59534788  0.24831523],"[[  0.28634839   0.26560183   0.11600114   0.09114913]
 [  3.72010217  11.63926983   0.           0.        ]]",[-0.85736823 -0.64286435]
4,"[ 0.99063274  1.17763099  0.41790921 -0.02750872  1.01044535  0.79074771
  0.18564906  2.30402709  0.16033653  0.10231973  0.        ]",[-1.35415866 -0.36772805],-0.0561237044986,-0.0561237044986,[-0.99419504 -0.84154016],"[[  0.32030991   0.53581815   0.11600114   0.09114913]
 [ -0.31049982  15.36991159   0.           0.        ]]",[-0.85736823 -0.64286435]
5,"[ 1.01028196  0.93789524  0.35315511  0.54678704  1.01044467  0.79074728
 -0.27225671  2.00558423 -0.05624623  0.24072018  0.        ]",[-0.24071579 -1.30426911],-0.0454333357264,-0.0454333357264,[-0.29613996 -1.37166369],"[[  0.27447806   0.8255679    0.11600114   0.09114913]
 [ -4.25964846  13.61088541   0.           0.        ]]",[-0.85736823 -0.64286435]
6,"[ 1.04126016  0.6935286   0.21802653  0.89266891  1.01044399  0.79074685
 -0.37276269  1.2881054  -0.1769461   0.19764621  0.        ]",[ 0.17895833 -1.97149248],-0.0358562806877,-0.0358562806877,[ 0.14086238 -1.2657944 ],"[[ 0.18058908  1.05535605  0.11600114  0.09114913]
 [-5.12644998  9.38201035  0.          0.        ]]",[-0.85736823 -0.64286435]
7,"[ 1.05962269  0.51955391  0.07981315  1.05255372  1.0104433   0.79074642
 -0.2787768   0.58475076 -0.22009884  0.09780237  0.        ]",[-0.26700179 -1.04211786],-0.0271826975859,-0.0271826975859,[ 0.37368327 -0.70643204],"[[ 0.08619298  1.20140169  0.11600114  0.09114913]
 [-4.31588243  5.23637835  0.          0.        ]]",[-0.85736823 -0.64286435]
8,"[ 1.06498287  0.43994044 -0.06198046  1.10673658  1.01044262  0.79074599
 -0.39127656 -0.10460418 -0.18127906 -0.04143288  0.        ]",[ 0.85956235  0.15718947],-0.0219667199949,-0.0219667199949,[ 1.22835374  0.21589261],"[[-0.00985926  1.26536277  0.11600114  0.09114913]
 [-5.28612213  1.17326089  0.          0.        ]]",[-0.85736823 -0.64286435]
9,"[ 1.06032559  0.40269518 -0.16611246  1.12835196  1.01044193  0.79074556
  0.01522202 -0.0030951  -0.1402471  -0.15322937  0.        ]",[ 1.18232432  0.88639154],-0.0223970074081,-0.0223970074081,[ 0.68351156  0.29580098],"[[-0.08040718  1.29483072  0.11600114  0.09114913]
 [-1.78033295  1.77156394  0.          0.        ]]",[-0.85736823 -0.64286435]
10,"[ 1.06083256  0.31266169 -0.15956704  1.17124528  1.01044125  0.79074513
  0.47806149  0.58627058 -0.22089755 -0.11369019  0.        ]",[-0.61996627 -0.50678654],-0.0158765659058,-0.0158765659058,[-1.05533409 -0.7800954 ],"[[-0.07596465  1.36511537  0.11600114  0.09114913]
 [ 2.21136044  5.24533509  0.          0.        ]]",[-0.85736823 -0.64286435]
11,"[ 1.0626931   0.2036974  -0.13128675  1.20618458  1.01044056  0.7907447
  0.18857757  0.22828342 -0.33402658 -0.05477829  0.        ]",[-0.37272288 -0.58227781],-0.0119172146458,-0.0119172146458,[-0.26007909 -0.55979526],"[[-0.05678617  1.44885176  0.11600114  0.09114913]
 [-0.28525031  3.13533036  0.          0.        ]]",[-0.85736823 -0.64286435]
12,"[ 1.06068946  0.15257736 -0.16143019  1.2163809   1.01043988  0.79074427
  0.01825533 -0.17336969 -0.35628405 -0.07699439  0.        ]",[ 0.51093184 -1.46117879],-0.00980739247562,-0.00980739247562,[ 0.37217695 -0.11496738],"[[-0.07722913  1.48780576  0.11600114  0.09114913]
 [-1.75416887  0.76795493  0.          0.        ]]",[-0.85736823 -0.64286435]
13,"[ 1.05890645  0.18478649 -0.18269459  1.21041008  1.01043919  0.79074383
  0.25681965 -0.84780674 -0.31375472 -0.10588465  0.        ]",[ 0.6881816   1.49675275],-0.00922629580725,-0.00922629580725,[ 0.1451177   0.88518447],"[[-0.0916694   1.4632805   0.11600114  0.09114913]
 [ 0.30329339 -3.20723177  0.          0.        ]]",[-0.85736823 -0.64286435]
14,"[ 1.06255943  0.21594253 -0.13358943  1.20315749  1.01043851  0.7907434
  0.57181108 -0.1653367  -0.32180898 -0.05973925  0.        ]",[-0.40910215  0.0254843 ],-0.0119528865695,-0.0119528865695,[-1.27327538 -0.15009347],"[[-0.05834701  1.43949529  0.11600114  0.09114913]
 [ 3.01989004  0.81529839  0.          0.        ]]",[-0.85736823 -0.64286435]
