timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.99121223  1.61794019 -0.06107363 -1.24397682  0.2951175   0.07596128
  0.36748069 -0.32618986  1.18460833 -0.40795179  0.        ]",[ 0.87052997  0.81937308],-0.17691975954,-0.17691975954,[ 0.55493009  2.14735627],"[[-0.01305012 -0.07983859  0.03368322  0.00806202]
 [ 0.00277807  0.00278233  0.          0.        ]]",[-0.34699744 -0.19016451]
1,"[ 0.99098548  1.62055268 -0.00946526 -1.15777211  0.29511729  0.07596123
  0.68611958  0.155084    1.1883412  -0.29549515  0.        ]",[-0.7972896   1.74954439],-0.176473716778,-0.176473716778,[-0.11194298  1.61510098],"[[ 0.02154405 -0.04724499  0.03368322  0.00806202]
 [ 3.44517924  3.24577425  0.          0.        ]]",[-0.34699744 -0.19016451]
2,"[ 0.98875052  1.61992316  0.04503246 -0.88224324  0.29511708  0.07596118
  0.38772946  0.73335261  1.18097708 -0.09725348  0.        ]",[-0.32365704 -0.29686936],-0.175728352083,-0.175728352083,[-0.06738667  1.20382357],"[[ 0.05810389  0.05676618  0.03368322  0.00806202]
 [ 0.22154571  7.14235237  0.          0.        ]]",[-0.34699744 -0.19016451]
3,"[ 0.98944789  1.6000559   0.0324383  -0.54144186  0.29511687  0.07596113
  0.26885876  0.53799426  1.16084906  0.03018775  0.        ]",[-1.29312247  2.70417847],-0.174615130366,-0.174615130366,[-0.0685555   1.31288993],"[[ 0.04964999  0.1864055   0.03368322  0.00806202]
 [-1.06266276  5.82596392  0.          0.        ]]",[-0.34699744 -0.19016451]
4,"[ 0.99124327  1.54894539 -0.05816157 -0.14501033  0.29511666  0.07596108
 -0.09550435  1.10871635  1.13629193  0.07056953  0.        ]",[ 0.19091345  2.09491761],-0.172412026916,-0.172412026916,[ 0.33888459  0.96716768],"[[ -1.10979620e-02   3.41510410e-01   3.36832162e-02   8.06201562e-03]
 [ -4.99903008e+00   9.67169398e+00   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
5,"[ 0.98327829  1.42020473 -0.19429139  0.4036768   0.29511645  0.07596103
 -0.01656348  1.66786429  1.07886232  0.12272756  0.        ]",[ 1.03556241  0.13078028],-0.166862053403,-0.166862053403,[ 0.25757295  0.54072255],"[[ -1.02522388e-01   5.72747394e-01   3.36832162e-02   8.06201562e-03]
 [ -4.14619964e+00   1.34394509e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
6,"[ 0.97524653  1.1977413  -0.25706736  0.94802671  0.29511624  0.07596098
  0.3572622   1.70501939  0.95185778  0.296555    0.        ]",[-0.44866469  0.44707526],-0.157069448482,-0.157069448482,[-0.3657628   0.40457588],"[[ -1.44927245e-01   8.44048316e-01   3.36832162e-02   8.06201562e-03]
 [ -1.07607304e-01   1.36898443e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
7,"[ 0.97052431  0.89382945 -0.2864591   1.3675679   0.29511603  0.07596093
  0.19315911  1.92757705  0.7564348   0.48197604  0.        ]",[ 0.92727638  0.59340602],-0.143477346322,-0.143477346322,[-0.26149243  0.17657349],"[[ -1.64867103e-01   1.13289251e+00   3.36832162e-02   8.06201562e-03]
 [ -1.88047670e+00   1.51895572e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
8,"[ 0.97041796  0.50101965 -0.28707229  1.60056347  0.29511582  0.07596088
  0.53630839  2.23150857  0.47321262  0.63867876  0.        ]",[-1.0680618  -0.21508316],-0.125173164613,-0.125173164613,[-0.68516564  0.09533367],"[[ -1.65283917e-01   1.45723207e+00   3.36832162e-02   8.06201562e-03]
 [  1.82670370e+00   1.72376186e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
9,"[ 0.96951823  0.08283414 -0.29225237  1.55420066  0.29511562  0.07596083
  0.16675078  2.05456315  0.15649669  0.67777652  0.        ]",[-1.60676715  0.63409933],-0.103668788956,-0.103668788956,[-0.3580808   0.09549139],"[[ -1.68805164e-01   1.79002243e+00   3.36832162e-02   8.06201562e-03]
 [ -2.16576822e+00   1.60453392e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
10,"[ 0.94308879 -0.31604675 -0.41273178  1.20979976  0.29511541  0.07596078
 -0.1956322   2.38005835 -0.10661262  0.54067954  0.        ]",[-0.88541133 -0.26800422],-0.0776343469549,-0.0776343469549,[ 0.02887149  0.03164678],"[[ -2.51399275e-01   2.13293685e+00   3.36832162e-02   8.06201562e-03]
 [ -6.08073002e+00   1.82387261e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
11,"[ 0.86598449 -0.6423647  -0.63214786  0.58842245  0.2951152   0.07596073
 -0.50892219  2.16896535 -0.32439313  0.29972761  0.        ]",[ 1.1093323   0.35802045],-0.0488314616524,-0.0488314616524,[ 0.43533266 -0.04269633],"[[ -4.06970961e-01   2.48344067e+00   3.36832162e-02   8.06201562e-03]
 [ -9.46532263e+00   1.68163471e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
12,"[ 0.76123978 -0.84579861 -0.82734561 -0.22175537  0.29511499  0.07596068
 -0.12510049  2.32991949 -0.54361485  0.03441643  0.        ]",[ 1.30921087 -0.82830255],-0.0304894574128,-0.0304894574128,[ 0.19751814 -0.14253888],"[[ -5.54674587e-01   2.83064964e+00   3.36832162e-02   8.06201562e-03]
 [ -5.31875714e+00   1.79009925e+01   0.00000000e+00   0.00000000e+00]]",[-0.34699744 -0.19016451]
