timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.98227847  1.69964557 -0.07659952 -1.01056613 -1.02429095 -1.27579156
  0.39572665 -0.33277269  2.4560794   1.21114145  0.        ]",[-0.49014378  3.12153017],-0.357784625181,-0.357784625181,[-0.93999338  1.82707763],"[[-0.02646883 -0.01336359 -0.11887948 -0.14819548]
 [ 0.00234922  0.0014159   0.          0.        ]]",[-0.30715644 -0.15873872]
1,"[ 0.98120105  1.69931168 -0.10570662 -0.90264143 -1.02428939 -1.27578908
  0.22313052  0.24305176  2.45603351  1.2140769   0.        ]",[-0.14606638  1.48003851],-0.357897683262,-0.357897683262,[-0.85872614  1.61458051],"[[-0.0458918   0.02639986 -0.11887948 -0.14819548]
 [-1.93818075  3.96172774  0.          0.        ]]",[-0.30715644 -0.15873872]
2,"[ 0.97660215  1.68650484 -0.17181766 -0.58322013 -1.02428784 -1.2757866
  0.17501394  0.80739643  2.45224376  1.25113529  0.        ]",[-0.00962251  2.24234913],-0.358981827014,-0.358981827014,[-0.79151839  1.43533111],"[[-0.09008334  0.1445774  -0.11887948 -0.14819548]
 [-2.47916293  7.84308864  0.          0.        ]]",[-0.30715644 -0.15873872]
3,"[ 0.96791789  1.62723989 -0.24553275 -0.07008307 -1.02428629 -1.27578412
  0.17586528  1.36053487  2.43006492  1.36006194  0.        ]",[-0.73437984  0.03351499],-0.361205124458,-0.361205124458,[-0.71624714  1.26625967],"[[ -0.13957082   0.33960897  -0.11887948  -0.14819548]
 [ -2.46958956  11.64738916   0.           0.        ]]",[-0.30715644 -0.15873872]
4,"[ 0.94668697  1.49795464 -0.36068462  0.4940928  -1.02428474 -1.27578164
 -0.07818087  1.3464462   2.37873206  1.44556555  0.        ]",[-0.77285658  0.25119425],-0.359647989451,-0.359647989451,[-0.52399552  1.34245992],"[[ -0.2176202    0.57158499  -0.11887948  -0.14819548]
 [ -5.32587442  11.55051175   0.           0.        ]]",[-0.30715644 -0.15873872]
5,"[ 0.88797075  1.30530526 -0.55641561  0.99223673 -1.02428318 -1.27577916
 -0.34079332  1.45793675  2.30805103  1.4188135   0.        ]",[ 0.46467104  0.7591621 ],-0.351059250863,-0.351059250863,[-0.29098219  1.34642065],"[[ -0.35376139   0.81028937  -0.11887948  -0.14819548]
 [ -8.27847195  12.31732647   0.           0.        ]]",[-0.30715644 -0.15873872]
6,"[ 0.79587196  1.02374766 -0.7548714   1.42520108 -1.02428163 -1.27577668
 -0.1627798   1.85942428  2.19669908  1.40906075  0.        ]",[-0.98295123  2.29001955],-0.339074278045,-0.339074278045,[-0.18531945  1.18825793],"[[ -0.49925095   1.08434094  -0.11887948  -0.14819548]
 [ -6.27703972  15.0786565    0.           0.        ]]",[-0.30715644 -0.15873872]
7,"[ 0.65874971  0.61765671 -0.95939206  1.71034546 -1.02428008 -1.2757742
 -0.49776013  2.39181528  2.01804487  1.42300967  0.        ]",[-0.09199535  0.72623829],-0.32151714824,-0.32151714824,[ 0.09665236  1.23948812],"[[ -0.66257871   1.42265389  -0.11887948  -0.14819548]
 [-10.04327783  18.74034007   0.           0.        ]]",[-0.30715644 -0.15873872]
8,"[ 0.44456477  0.1140158  -1.17835246  1.65448224 -1.02427853 -1.27577172
 -0.51250378  2.75589872  1.75858477  1.41864105  0.        ]",[ 0.67496878  1.03866295],-0.295444863861,-0.295444863861,[ 0.19159073  1.22461092],"[[ -0.86510813   1.82258588  -0.11887948  -0.14819548]
 [-10.20904821  21.24450974   0.           0.        ]]",[-0.30715644 -0.15873872]
9,"[ 0.22596961 -0.39928628 -1.33051361  1.08030947 -1.02427697 -1.27576924
 -0.25687644  3.27035559  1.39905374  1.45869134  0.        ]",[-0.93570023 -0.00282375],-0.263762508424,-0.263762508424,[ 0.02731013  1.15216482],"[[ -1.04045551   2.28297794  -0.11887948  -0.14819548]
 [ -7.33499796  24.78299099   0.           0.        ]]",[-0.30715644 -0.15873872]
10,"[ -2.65313588e-02  -7.54180367e-01  -1.44664516e+00   2.17336941e-03
  -1.02427542e+00  -1.27576676e+00  -5.73408621e-01   3.19733341e+00
   9.74426660e-01   1.43988262e+00   0.00000000e+00]",[-0.09273303  0.50569308],-0.225901698157,-0.225901698157,[-0.15172014  0.96401316],"[[ -1.22286022   2.77360094  -0.11887948  -0.14819548]
 [-10.89381563  24.28094436   0.           0.        ]]",[-0.30715644 -0.15873872]
11,"[-0.35240433 -0.83916504 -1.52412937 -0.97923608 -1.02427387 -1.27576428
 -0.58695345  0.54206239  0.6354169   1.37671039  0.        ]",[-0.91310979  0.95822992],-0.195544375986,-0.195544375986,[-0.20175825  0.58675164],"[[ -1.44226128   3.14341127  -0.11887948  -0.14819548]
 [-11.0461083    6.01850046   0.           0.        ]]",[-0.30715644 -0.15873872]
12,"[-0.74189525 -0.83911562 -1.5245191  -0.99850072 -1.02427232 -1.2757618
 -0.88909226 -0.70351687  0.66288101  1.38143718  0.        ]",[ 0.28455979 -0.23393372],-0.197841633137,-0.197841633137,[-0.10293068  0.75860697],"[[ -1.69726785   3.1505092   -0.11887948  -0.14819548]
 [-14.44310304  -2.54835689   0.           0.        ]]",[-0.30715644 -0.15873872]
13,"[-1.14675701 -0.83728955 -1.41743711 -0.82680413 -1.02427076 -1.27575933
 -0.76345504 -0.85842375  0.74432777  1.34787887  0.        ]",[-0.98219365  0.23204236],-0.201098964621,-0.201098964621,[-0.06437065  0.75766313],"[[ -1.97195753   3.08722806  -0.11887948  -0.14819548]
 [-13.0305596   -3.61378351   0.           0.        ]]",[-0.30715644 -0.15873872]
14,"[-1.53323868 -0.83052859 -1.18558463 -0.65823098 -1.02426921 -1.27575685
 -1.08638498 -0.71446862  0.79908516  1.26959195  0.        ]",[-0.33836265  0.58680828],-0.199375914634,-0.199375914634,[  5.21540642e-05   7.03504205e-01],"[[ -2.26899733   3.02488643  -0.11887948  -0.14819548]
 [-16.66131623  -2.62369414   0.           0.        ]]",[-0.30715644 -0.15873872]
15,"[-1.87070583 -0.82568979 -0.79400278 -0.57987927 -1.02426766 -1.27575437
 -1.17619011 -0.38285073  0.79836557  1.18858586  0.        ]",[ 0.48859039  2.9205355 ],-0.193389609054,-0.193389609054,[-0.08247539  0.50124747],"[[ -2.61235433   2.99576966  -0.11887948  -0.14819548]
 [-17.67102857  -0.34289512   0.           0.        ]]",[-0.30715644 -0.15873872]
