timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.9858356   1.6283312   0.07031557 -0.77433336 -0.87452823 -1.35908848
  0.37116565 -0.32698468  2.35760966  1.6963543   0.        ]",[-2.57256246  1.51570507],-0.360660778881,-0.360660778881,[-1.17860842  1.18155205],"[[ 0.07573815  0.09409336 -0.10191912 -0.15808401]
 [ 0.00102723  0.00328376  0.          0.        ]]",[-0.33689448 -0.18456483]
1,"[ 0.98923546  1.62259918  0.01115987 -0.6692452  -0.87452721 -1.35908591
  0.00698529  0.25881347  2.35952603  1.6556297   0.        ]",[-1.00609713  0.6465025 ],-0.358850076131,-0.358850076131,[-0.96516943  0.92415923],"[[ 0.03605248  0.13390161 -0.10191912 -0.15808401]
 [-3.95641354  3.96433328  0.          0.        ]]",[-0.33689448 -0.18456483]
2,"[ 0.98507723  1.59822949 -0.16493477 -0.39726162 -0.87452618 -1.35908334
 -0.34994285  0.62600212  2.35930785  1.51845366  0.        ]",[ 0.07854883  0.40076331],-0.352336291771,-0.352336291771,[-0.75735837  0.82235241],"[[-0.08199117  0.23809976 -0.10191912 -0.15808401]
 [-7.83504689  6.44719078  0.          0.        ]]",[-0.33689448 -0.18456483]
3,"[ 0.94840961  1.54288162 -0.38888428 -0.03421143 -0.87452515 -1.35908077
 -0.30714335  0.84176728  2.3395419   1.35419415  0.        ]",[-1.4034675   1.42168457],-0.343053763118,-0.343053763118,[-0.6853559   0.83237922],"[[-0.23402577  0.38168188 -0.10191912 -0.15808401]
 [-7.36996033  7.90615604  0.          0.        ]]",[-0.33689448 -0.18456483]
4,"[ 0.85709919  1.42843035 -0.65100695  0.42774673 -0.87452413 -1.3590782
 -0.6579256   1.4043776   2.28569413  1.18504363  0.        ]",[-0.46714653  0.86810911],-0.330548501981,-0.330548501981,[-0.43134004  0.63132012],"[[ -0.41966995   0.57797502  -0.10191912  -0.15808401]
 [-11.18180761  11.71042702   0.           0.        ]]",[-0.33689448 -0.18456483]
5,"[ 0.66837547  1.20912873 -0.95764148  0.96241161 -0.8745231  -1.35907562
 -0.80778198  1.87845487  2.17328714  1.00266731  0.        ]",[ 0.51675588  1.82604591],-0.311850606127,-0.311850606127,[-0.22952089  0.57232457],"[[ -0.6596445    0.84434742  -0.10191912  -0.15808401]
 [-12.81025888  14.91607777   0.           0.        ]]",[-0.33689448 -0.18456483]
6,"[ 0.41833203  0.85142    -1.20548445  1.43234114 -0.87452208 -1.35907305
 -0.59643496  2.42018211  2.00714577  0.94378645  0.        ]",[-1.02530227 -0.89901249],-0.292181547378,-0.292181547378,[-0.07463457  0.57878053],"[[ -0.8928083    1.17942194  -0.10191912  -0.15808401]
 [-10.5136244   18.57920613   0.           0.        ]]",[-0.33689448 -0.18456483]
7,"[ 0.09575482  0.44369144 -1.39970521  1.6286107  -0.87452105 -1.35907048
 -0.9414246   1.83935942  1.79617697  0.90016684  0.        ]",[-0.48266974 -0.36409784],-0.268413851144,-0.268413851144,[-0.02113046  0.35227594],"[[ -1.14069213   1.51160252  -0.10191912  -0.15808401]
 [-14.26252737  14.65182007   0.           0.        ]]",[-0.33689448 -0.18456483]
8,"[-0.34732283  0.09714962 -1.5233721   1.57125054 -0.87452002 -1.35906791
 -1.09130719  1.58314095  1.55128942  0.78712279  0.        ]",[-0.43907668  1.31049182],-0.238478454229,-0.238478454229,[-0.06926297  0.04110811],"[[ -1.44228359   1.78725684  -0.10191912  -0.15808401]
 [-15.89126989  12.91933747   0.           0.        ]]",[-0.33689448 -0.18456483]
9,"[-0.85415736 -0.25092758 -1.50483964  1.29250942 -0.874519   -1.35906533
 -1.22243059  2.13074012  1.27247107  0.76058105  0.        ]",[ 0.81939439  0.66110822],-0.208650569566,-0.208650569566,[ 0.07284795 -0.11010058],"[[ -1.77440536   2.08279559  -0.10191912  -0.15808401]
 [-17.31616722  16.62217068   0.           0.        ]]",[-0.33689448 -0.18456483]
10,"[-1.29818041 -0.59594076 -1.34278568  0.69475536 -0.87451797 -1.35906276
 -0.89246775  2.46905134  1.0041146   0.92088506  0.        ]",[-0.18972914  0.934762  ],-0.19031527798,-0.19031527798,[ 0.05055575 -0.11252799],"[[ -2.08475545   2.43819078  -0.10191912  -0.15808401]
 [-13.73057866  18.90986252   0.           0.        ]]",[-0.33689448 -0.18456483]
11,"[-1.63738443 -0.84271896 -1.08991326 -0.25949692 -0.87451695 -1.35906019
 -0.93660235  2.9609786   0.75796077  1.23247185  0.        ]",[ 0.48126301  0.31924708],-0.189116119109,-0.189116119109,[ 0.17879684  0.15981397],"[[ -2.36417974   2.84976331  -0.10191912  -0.15808401]
 [-14.21018781  22.23634696   0.           0.        ]]",[-0.33689448 -0.18456483]
12,"[-1.87899712 -0.89530623 -0.77819972 -1.12419079 -0.87451592 -1.35905762
 -0.73544349  0.34286818  0.57836141  1.53097124  0.        ]",[-0.78811224  0.72377728],-0.199620615639,-0.199620615639,[ 0.14659889  0.0384965 ],"[[ -2.62644899   3.17930513  -0.10191912  -0.15808401]
 [-12.02426786   4.53290153   0.           0.        ]]",[-0.33689448 -0.18456483]
