timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05361692  1.75952505 -0.06571803 -0.71289823  0.42626467 -1.62301721
  0.30503752 -0.31794726  0.84758233  1.29537621  0.        ]",[-2.46030588  2.24660404],-0.236008048659,-0.236008048659,[-0.69487464  0.65712482],"[[-0.0446179  -0.03446481  0.05032949 -0.18735282]
 [-0.00355738 -0.00233464  0.          0.        ]]",[-0.04426324 -0.06405133]
1,"[ 1.05004342  1.76023486 -0.12661884 -0.61311404  0.42626302 -1.62299789
 -0.03309723  0.2285149   0.84580762  1.26448467  0.        ]",[-1.86641812  0.14456661],-0.232913158085,-0.232913158085,[-0.66837323  0.6587199 ],"[[-0.08439429  0.00523224  0.05032949 -0.18735282]
 [-3.96089985  3.95883374  0.          0.        ]]",[-0.04426324 -0.06405133]
2,"[ 1.02656001  1.75518225 -0.30590023 -0.40186076  0.42626137 -1.62297856
 -0.36442982  0.29687648  0.83170746  1.1448513   0.        ]",[-0.28708131  0.30356849],-0.220443889069,-0.220443889069,[-0.59279335  0.70177591],"[[-0.20251872  0.08938094  0.05032949 -0.18735282]
 [-7.83863535  4.45437525  0.          0.        ]]",[-0.04426324 -0.06405133]
3,"[ 0.9612853   1.73753986 -0.55089651 -0.1523428   0.42625972 -1.62295923
 -0.44825723  0.45057887  0.79204827  0.96474754  0.        ]",[-0.76405091  1.04871836],-0.200447613676,-0.200447613676,[-0.5229311   0.73098075],"[[-0.36913489  0.18964721  0.05032949 -0.18735282]
 [-8.81971948  5.56853021  0.          0.        ]]",[-0.04426324 -0.06405133]
4,"[ 0.83196309  1.68796351 -0.83059348  0.21129572  0.42625807 -1.62293991
 -0.6917451   0.9817461   0.71944264  0.77720741  0.        ]",[-0.22791656 -0.32144116],-0.177002429041,-0.177002429041,[-0.43129334  0.75170094],"[[ -0.57412057   0.3396495    0.05032949  -0.18735282]
 [-11.66938043   9.41883618   0.           0.        ]]",[-0.04426324 -0.06405133]
5,"[ 0.6188004   1.59719671 -1.11307462  0.60844054  0.42625642 -1.62292059
 -0.74903492  0.78042777  0.60057292  0.57954578  0.        ]",[-1.69589584  2.46202682],-0.148158552179,-0.148158552179,[-0.3165127   0.79982162],"[[ -0.81423552   0.51338521   0.05032949  -0.18735282]
 [-12.33990651   7.95957441   0.           0.        ]]",[-0.04426324 -0.06405133]
6,"[ 0.29705411  1.45407482 -1.36352394  1.01384784  0.42625477 -1.62290126
 -1.06636312  1.30503589  0.41906879  0.38305399  0.        ]",[ 0.66628081  0.34414826],-0.112396543052,-0.112396543052,[-0.23035382  0.79680085],"[[ -1.09829531   0.71073225   0.05032949  -0.18735282]
 [-16.0537826   11.76236827   0.           0.        ]]",[-0.04426324 -0.06405133]
7,"[-0.08553664  1.22379277 -1.50654741  1.42927975  0.42625312 -1.62288194
 -0.81406539  1.46066345  0.21601264  0.27546726  0.        ]",[-1.96897641 -0.05531992],-0.0800119601108,-0.0800119601108,[-0.22211146  0.75888813],"[[ -1.38974656   0.95729882   0.05032949  -0.18735282]
 [-13.10111587  12.89057204   0.           0.        ]]",[-0.04426324 -0.06405133]
8,"[-0.49985938  0.94182451 -1.52092611  1.72616855  0.42625147 -1.62286262
 -1.13006268  1.39524402 -0.00450503  0.23286277  0.        ]",[-0.64158019  2.33635779],-0.0515907565521,-0.0515907565521,[-0.15043405  0.75797457],"[[ -1.68887372   1.21035461   0.05032949  -0.18735282]
 [-16.79942482  12.41646314   0.           0.        ]]",[-0.04426324 -0.06405133]
9,"[-0.97365508  0.59051298 -1.36087022  1.88064752  0.42624982 -1.6228433
 -1.31876546  1.90742814 -0.26623263  0.2599049   0.        ]",[-1.04074447 -0.79571025],-0.0409551615148,-0.0409551615148,[-0.12422235  0.72582263],"[[ -2.04702081   1.49593753   0.05032949  -0.18735282]
 [-19.00801008  16.12935967   0.           0.        ]]",[-0.04426324 -0.06405133]
