timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.03078667  1.43999964 -0.14234836 -1.18891573  1.60708961 -1.52425795
  0.27503072 -0.30799048 -0.13473897  1.7620501   0.        ]",[-3.51505322 -1.20036705],-0.166974490892,-0.166974490892,[-3.20681    -1.12315047],"[[-0.0661058   0.01391872  0.18491508 -0.17747872]
 [ 0.00226415  0.00495717  0.          0.        ]]",[-0.66545415 -0.46231523]
1,"[ 1.02570871  1.43969765 -0.200818   -1.29032283  1.60708707 -1.52425572
 -0.14332756 -0.94019088 -0.1458475   1.61128472  0.        ]",[-2.01290278  0.23510507],-0.154326006684,-0.154326006684,[-2.1182816  -0.34446248],"[[-0.10573602 -0.02569551  0.18491508 -0.17747872]
 [-3.95212571 -3.95319444  0.          0.        ]]",[-0.66545415 -0.46231523]
2,"[ 0.99684996  1.4343665  -0.37303502 -1.46641806  1.60708454 -1.52425349
 -0.55361631 -0.77876041 -0.20937196  1.23331362  0.        ]",[-0.38671928  0.47780326],-0.122072389197,-0.122072389197,[-0.61404943 -0.07762681],"[[-0.22368879 -0.09461873  0.18491508 -0.17747872]
 [-7.83024184 -2.94249711  0.          0.        ]]",[-0.66545415 -0.46231523]
3,"[ 0.91960064  1.42860467 -0.61316395 -1.56630887  1.607082   -1.52425125
 -0.69916072 -0.46718726 -0.35212624  0.7888222   0.        ]",[ 0.85232308  0.32031465],-0.0836990946026,-0.0836990946026,[ 0.62950206 -0.01331357],"[[-0.3940966  -0.1338964   0.18491508 -0.17747872]
 [-9.20595413 -0.9917692   0.          0.        ]]",[-0.66545415 -0.46231523]
4,"[ 0.81963689  1.42738277 -0.80918064 -1.58387168  1.60707946 -1.52424902
 -0.32323662 -0.26168769 -0.51235648  0.46297341  0.        ]",[ 0.81229406  0.42083359],-0.0580930656506,-0.0580930656506,[  6.38125896e-01  -6.04039058e-04],"[[-0.54256452 -0.14082278  0.18491508 -0.17747872]
 [-5.65266442  0.29484262  0.          0.        ]]",[-0.66545415 -0.46231523]
5,"[ 0.75420716  1.43112721 -0.90772296 -1.52663841  1.60707693 -1.52424679
  0.02848441  0.00332485 -0.59519925  0.32663966  0.        ]",[-0.84011141 -1.32821984],-0.0502737640165,-0.0502737640165,[-0.03150488 -0.41189674],"[[-0.62226194 -0.11827848  0.18491508 -0.17747872]
 [-2.32814543  1.95405939  0.          0.        ]]",[-0.66545415 -0.46231523]
6,"[ 0.6813341   1.43096949 -1.00048265 -1.52923415  1.60707439 -1.52424456
 -0.31808198 -0.63508168 -0.70353923  0.17681364  0.        ]",[ 1.01107217  0.7409764 ],-0.0466779033592,-0.0466779033592,[ 1.7804687   0.69447154],"[[-0.7016918  -0.11930047  0.18491508 -0.17747872]
 [-5.60394189 -2.04294012  0.          0.        ]]",[-0.66545415 -0.46231523]
7,"[ 0.60979439  1.42920103 -1.07861686 -1.55725327  1.60707185 -1.52424233
  0.11204125 -0.16025408 -0.81743724  0.04333329  0.        ]",[ 0.75457275 -0.18205157],-0.0499886438077,-0.0499886438077,[ 0.81087482  0.00131647],"[[-0.77297949 -0.13033178  0.18491508 -0.17747872]
 [-1.53835686  0.92990496  0.          0.        ]]",[-0.66545415 -0.46231523]
8,"[ 0.60926274  1.43098675 -1.07915583 -1.52887917  1.60706932 -1.5242401
  0.43109288 -0.27851562 -0.80881546  0.0516465   0.        ]",[ 0.31800064 -1.55065447],-0.0494951680183,-0.0494951680183,[-0.02296245 -0.04688915],"[[-0.77348899 -0.11916263  0.18491508 -0.17747872]
 [ 1.47736428  0.18948143  0.          0.        ]]",[-0.66545415 -0.46231523]
9,"[ 0.65200635  1.42465716 -1.03387306 -1.62012072  1.60706678 -1.52423786
  0.56125216 -0.91162158 -0.7759248   0.09308545  0.        ]",[-0.29992662  0.80222711],-0.0482331685302,-0.0482331685302,[-0.14459558  0.66825986],"[[-0.73159784 -0.15514323  0.18491508 -0.17747872]
 [ 2.70764999 -3.77432951  0.          0.        ]]",[-0.66545415 -0.46231523]
