timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05395705  1.36892445 -0.18021121 -1.13122475 -1.62280405  1.05863446
  0.22945775 -0.30361408  3.72305341 -1.92331371  0.        ]",[ 4.87700983  2.08026293],-0.419649848334,-0.419649848334,[ 4.64088917  2.04413819],"[[-0.0907857   0.07239041 -0.18840496  0.12203553]
 [ 0.00194566  0.00275551  0.          0.        ]]",[-0.83881187 -0.59951025]
1,"[ 1.05808438  1.36411046 -0.12163698 -1.03004089 -1.62280198  1.05863368
  0.68125087  0.36172105  3.72401131 -1.75953051  0.        ]",[ 4.4065011   1.75663844],-0.415888073121,-0.415888073121,[ 3.65593839  1.31503487],"[[-0.05107201  0.11215739 -0.18840496  0.12203553]
 [ 3.95626765  3.96075562  0.          0.        ]]",[-0.83881187 -0.59951025]
2,"[ 1.05671057  1.33768364  0.05277035 -0.73272635 -1.62279992  1.05863289
  1.12412249  1.0138858   3.67553477 -1.27833413  0.        ]",[ 2.20608198  0.70111131],-0.402047293017,-0.402047293017,[ 2.68984461  0.65063429],"[[ 0.06694442  0.23029834 -0.18840496  0.12203553]
 [ 7.83250824  7.84040899  0.          0.        ]]",[-0.83881187 -0.59951025]
3,"[ 1.01004275  1.26171976  0.33646732 -0.2894967  -1.62279785  1.05863211
  1.5583306   1.45418921  3.44423015 -0.55948131  0.        ]",[ 2.45954483  0.39055387],-0.371883817185,-0.371883817185,[ 2.08818102  0.29261935],"[[  0.26172438   0.41338719  -0.18840496   0.12203553]
 [ 11.6329305   10.45973012   0.           0.        ]]",[-0.83881187 -0.59951025]
4,"[ 0.85744095  1.11554239  0.70365468  0.2018407  -1.62279579  1.05863132
  1.98408576  1.67903789  2.89773747  0.17942082  0.        ]",[ 1.47186311 -0.55471864],-0.319140599697,-0.319140599697,[ 1.47150302 -0.1605368 ],"[[  0.53177009   0.63600292  -0.18840496   0.12203553]
 [ 15.35938375  11.79734155   0.           0.        ]]",[-0.83881187 -0.59951025]
5,"[ 0.53269132  0.92816869  1.08943154  0.59965998 -1.62279372  1.05863053
  2.40163921  1.27020299  2.05452441  0.61328805  0.        ]",[ 0.51603552 -1.09625635],-0.244159073976,-0.244159073976,[ 0.06032579 -1.22219074],"[[  0.8756259    0.84754837  -0.18840496   0.12203553]
 [ 19.01407514   9.36523667   0.           0.        ]]",[-0.83881187 -0.59951025]
6,"[ 0.02404873  0.77600044  1.36733693  0.8249036  -1.62279166  1.05862975
  2.5922059   0.57311927  1.14495127  0.54293994  0.        ]",[-2.1449638 -2.8468184],-0.158346687749,-0.158346687749,[-1.82473123 -2.09072375],"[[  1.27264399   0.99324674  -0.18840496   0.12203553]
 [ 20.68207646   5.21836648   0.           0.        ]]",[-0.83881187 -0.59951025]
7,"[-0.51192732  0.7046073   1.42877591  0.90925158 -1.62278959  1.05862896
  2.09357625 -0.10985616  0.47114439  0.11395097  0.        ]",[-1.59567198 -2.67717978],-0.0854903762094,-0.0854903762094,[-2.49606276 -2.15231872],"[[  1.64249928   1.05684844  -0.18840496   0.12203553]
 [ 16.31783304   1.15542403   0.           0.        ]]",[-0.83881187 -0.59951025]
8,"[-0.91688062  0.72378204  1.3403024   0.88777342 -1.62278753  1.05862818
  1.60474104 -0.77923099  0.09575966 -0.32260548  0.        ]",[-1.51684842 -1.18598307],-0.0462198856095,-0.0462198856095,[-2.36948538 -1.45930076],"[[  1.92592865   1.0400031   -0.18840496   0.12203553]
 [ 12.03929385  -2.82661104   0.           0.        ]]",[-0.83881187 -0.59951025]
9,"[-1.17833067  0.82896878  1.2115211   0.75409311 -1.62278546  1.05862739
  1.12557011 -1.43528252 -0.10199333 -0.5799787   0.        ]",[-2.53187042 -0.03732523],-0.0390177335846,-0.0390177335846,[-1.87849128 -0.30608231],"[[ 2.12463487  0.94431235 -0.18840496  0.12203553]
 [ 7.84532976 -6.72939335  0.          0.        ]]",[-0.83881187 -0.59951025]
10,"[-1.31713613  0.96490813  1.1133722   0.53409517 -1.6227834   1.0586266
  0.65578704 -1.43753491 -0.19755216 -0.63861538  0.        ]",[-0.8393575   0.72814184],-0.0375243541686,-0.0375243541686,[-0.8950389   0.44277328],"[[ 2.24028588  0.80958956 -0.18840496  0.12203553]
 [ 3.73352803 -6.74280176  0.          0.        ]]",[-0.83881187 -0.59951025]
11,"[-1.36307125  1.05922687  1.07516736  0.33997934 -1.62278133  1.05862582
  0.26782975 -0.93025657 -0.22082878 -0.58183674  0.        ]",[-0.04766706  0.89100283],-0.0325760896812,-0.0325760896812,[-0.10045646  0.22271949],"[[ 2.28088698  0.70501135 -0.18840496  0.12203553]
 [ 0.3379102  -3.72506413  0.          0.        ]]",[-0.83881187 -0.59951025]
12,"[-1.3683834   1.09113642  1.07053922  0.26411548 -1.62277927  1.05862503
  0.24538139 -0.32479543 -0.21802119 -0.53889846  0.        ]",[-0.50542111 -0.56076418],-0.0297703175384,-0.0297703175384,[-0.13718468 -0.64291096],"[[ 2.28567388  0.66664829 -0.18840496  0.12203553]
 [ 0.14143046 -0.12324543  0.          0.        ]]",[-0.83881187 -0.59951025]
13,"[-1.34912735  1.11088905  1.08709639  0.21400939 -1.62277721  1.05862425
  0.01669485 -0.69751567 -0.19462427 -0.46626046  0.        ]",[ 0.73483807  0.54487083],-0.0264538431518,-0.0264538431518,[ 0.65733713  0.32398793],"[[ 2.26841986  0.6419368  -0.18840496  0.12203553]
 [-1.86016043 -2.34051723  0.          0.        ]]",[-0.83881187 -0.59951025]
