timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.05244962  1.38160625 -0.15256908 -1.3171745   0.45372695 -0.1438554
  0.2362053  -0.30454393  1.23718552 -0.18543432  0.        ]",[-0.50604628  3.34720878],-0.157623605571,-0.157623605571,[-0.85313147  3.18513274],"[[-0.07190208 -0.00539176  0.05179828 -0.01733318]
 [ 0.00361678  0.00073475  0.          0.        ]]",[-0.82301968 -0.57915747]
1,"[ 1.05003907  1.38085134 -0.182092   -1.21559705  0.45372675 -0.14385535
  0.01004638  0.35591604  1.23700387 -0.18329014  0.        ]",[-1.44031781  2.14659688],-0.157607773741,-0.157607773741,[-0.64242607  2.74204087],"[[-0.09193114  0.03435845  0.05179828 -0.01733318]
 [-1.99984665  3.96108442  0.          0.        ]]",[-0.82301968 -0.57915747]
2,"[ 1.03474247  1.36642516 -0.29834008 -0.91504976  0.45372655 -0.14385529
 -0.43221458  1.00342183  1.22805274 -0.22901466  0.        ]",[-0.61336448  3.15047465],-0.156730151758,-0.156730151758,[-0.08375651  2.31562328],"[[-0.17123689  0.15253638  0.05179828 -0.01733318]
 [-5.91768339  7.84375851  0.          0.        ]]",[-0.82301968 -0.57915747]
3,"[ 0.98490765  1.3033472  -0.50140565 -0.43280237  0.45372635 -0.14385524
 -0.69307498  1.63799305  1.19298005 -0.32906286  0.        ]",[ 0.957637    2.56283971],-0.153584517266,-0.153584517266,[ 0.67333305  1.88231301],"[[ -0.31277617   0.34758979   0.05179828  -0.01733318]
 [ -8.228557    11.64888119   0.           0.        ]]",[-0.82301968 -0.57915747]
4,"[ 0.91761976  1.13955969 -0.6732229   0.17738461  0.45372615 -0.14385519
 -0.24718925  2.25960834  1.12876659 -0.2746242   0.        ]",[-0.4976124   2.34158948],-0.147088649155,-0.147088649155,[ 0.084069    1.63029575],"[[ -0.4377175    0.61796586   0.05179828  -0.01733318]
 [ -4.27861411  15.37633485   0.           0.        ]]",[-0.82301968 -0.57915747]
5,"[ 0.8453537   0.82109109 -0.80951223  0.79347791  0.45372595 -0.14385513
 -0.45996805  2.86925061  0.99925165 -0.07160974  0.        ]",[-0.35103572  0.39729469],-0.134717251867,-0.134717251867,[-0.00613995  0.64233524],"[[ -5.42202237e-01   9.62171649e-01   5.17982772e-02  -1.73331775e-02]
 [ -6.16354732e+00   1.90320271e+01   0.00000000e+00   0.00000000e+00]]",[-0.82301968 -0.57915747]
6,"[ 0.73086678  0.35326127 -0.97420728  1.19303065  0.45372576 -0.14385508
 -0.60298245  3.06877135  0.77001296  0.09280212  0.        ]",[ 0.64873748 -0.17593135],-0.114275795829,-0.114275795829,[-0.12819558 -0.24630573],"[[ -6.78184381e-01   1.35481712e+00   5.17982772e-02  -1.73331775e-02]
 [ -7.43046303e+00   2.02284980e+01   0.00000000e+00   0.00000000e+00]]",[-0.82301968 -0.57915747]
7,"[ 0.61075792 -0.15843165 -1.106818    1.21221783  0.45372556 -0.14385503
 -0.29647015  2.88569592  0.46544231  0.24013039  0.        ]",[ 0.00452911 -0.30707836],-0.0891634243993,-0.0891634243993,[-0.92922074 -0.68000257],"[[ -7.99551564e-01   1.74837252e+00   5.17982772e-02  -1.73331775e-02]
 [ -4.71518252e+00   1.91307641e+01   0.00000000e+00   0.00000000e+00]]",[-0.82301968 -0.57915747]
8,"[ 0.50821222 -0.60485622 -1.19813552  0.88321322  0.45372536 -0.14385497
 -0.28381986  2.61973744  0.1235867   0.3397587   0.        ]",[-1.36116966 -1.21048927],-0.064709670279,-0.064709670279,[-1.16789103 -0.99117965],"[[ -8.92730249e-01   2.11498710e+00   5.17982772e-02  -1.73331775e-02]
 [ -4.60311924e+00   1.75360129e+01   0.00000000e+00   0.00000000e+00]]",[-0.82301968 -0.57915747]
9,"[ 0.35089981 -0.91201093 -1.3093477   0.38012434  0.45372516 -0.14385492
 -0.72037766  1.90150866 -0.1769945   0.30755573  0.        ]",[-0.45527692 -0.84581207],-0.044587267666,-0.044587267666,[-0.02633843 -1.23642635],"[[ -1.0235924    2.42249652   0.05179828  -0.01733318]
 [ -8.47042775  13.22922845   0.           0.        ]]",[-0.82301968 -0.57915747]
10,"[ 0.10574809 -1.08161251 -1.42977033 -0.09889176  0.45372496 -0.14385487
 -0.90494151  1.29928241 -0.39435095  0.2126668   0.        ]",[ 0.60990562 -1.75398264],-0.0329513076145,-0.0329513076145,[ 0.86238015 -1.2815398 ],"[[ -1.20940489   2.65084883   0.05179828  -0.01733318]
 [-10.10541603   9.61802939   0.           0.        ]]",[-0.82301968 -0.57915747]
11,"[-0.14292955 -1.16114336 -1.49992549 -0.45101451  0.45372476 -0.14385481
 -0.60980372  0.6071922  -0.53899508  0.14717773  0.        ]",[ 1.23686173 -2.05309219],-0.0322375286747,-0.0322375286747,[ 0.99172509 -0.86798537],"[[-1.3852812   2.80157015  0.05179828 -0.01733318]
 [-7.49090217  5.4679606   0.          0.        ]]",[-0.82301968 -0.57915747]
12,"[-0.30117528 -1.18814247 -1.52092939 -0.61804715  0.45372456 -0.14385476
 -0.14614953 -0.07116738 -0.60453966  0.119308    0.        ]",[ 0.10123991 -0.03385926],-0.034278795524,-0.034278795524,[ 0.51987022 -0.48808637],"[[-1.49388912  2.87011631  0.05179828 -0.01733318]
 [-3.38356265  1.40022556  0.          0.        ]]",[-0.82301968 -0.57915747]
13,"[-0.39366629 -1.19696072 -1.52515582 -0.6832338   0.45372437 -0.14385471
 -0.09334194 -0.09814732 -0.62856379  0.10481913  0.        ]",[ 0.16791218 -0.2003183 ],-0.0350909945578,-0.0350909945578,[ 0.47456264 -0.42091638],"[[-1.55686676  2.89649759  0.05179828 -0.01733318]
 [-2.91576027  1.23844216  0.          0.        ]]",[-0.82301968 -0.57915747]
14,"[-0.46874034 -1.20204605 -1.52427772 -0.72438789  0.45372417 -0.14385465
 -0.01178375 -0.23450758 -0.6431322   0.09367695  0.        ]",[ 0.87654428  0.51253913],-0.0355452831074,-0.0355452831074,[ 0.3888818  -0.27236214],"[[-1.60793297  2.91306243  0.05179828 -0.01733318]
 [-2.1932672   0.42076763  0.          0.        ]]",[-0.82301968 -0.57915747]
15,"[-0.48138718 -1.21002755 -1.52374842 -0.79604872  0.45372397 -0.1438546
  0.38488895  0.10256899 -0.67371229  0.1012485   0.        ]",[-0.3431758  -0.84559886],-0.0382145523973,-0.0382145523973,[-0.55095559 -0.62191957],"[[-1.61654152  2.94175767  0.05179828 -0.01733318]
 [ 1.32070637  2.44202129  0.          0.        ]]",[-0.82301968 -0.57915747]
16,"[-0.46299522 -1.21372172 -1.52447742 -0.8330775   0.45372377 -0.14385455
  0.22854256 -0.46387338 -0.69077549  0.10942666  0.        ]",[ 0.74533281  0.82502297],-0.0399198072179,-0.0399198072179,[-0.01676176 -0.09206452],"[[-1.60402364  2.95651862  0.05179828 -0.01733318]
 [-0.06430541 -0.9546064   0.          0.        ]]",[-0.82301968 -0.57915747]
17,"[-0.4213386  -1.21693855 -1.52527426 -0.86797761  0.45372357 -0.14385449
  0.5618217   0.08408217 -0.70829534  0.1203255   0.        ]",[-1.30859149 -0.29057687],-0.0417981895761,-0.0417981895761,[-0.91492844 -0.68289584],"[[-1.57568746  2.97039372  0.05179828 -0.01733318]
 [ 2.88808779  2.33116461  0.          0.        ]]",[-0.82301968 -0.57915747]
18,"[-0.39566159 -1.22388169 -1.52517323 -0.95539509  0.45372337 -0.14385444
  0.10841969 -0.13488428 -0.74829581  0.13134028  0.        ]",[ 0.48403721  0.33821493],-0.0454565008868,-0.0454565008868,[ 0.15728091 -0.32425797],"[[-1.55822458  3.00500821  0.05179828 -0.01733318]
 [-1.1284237   1.01815027  0.          0.        ]]",[-0.82301968 -0.57915747]
19,"[-0.40024384 -1.22501037 -1.52522215 -0.97184184  0.45372317 -0.14385439
  0.32727289 -0.31558835 -0.75576961  0.13195042  0.        ]",[-0.90580522  0.38379521],-0.0460811113587,-0.0460811113587,[-0.31575203 -0.30410624],"[[-1.56134122  3.01150117  0.05179828 -0.01733318]
 [ 0.81031204 -0.06542689  0.          0.        ]]",[-0.82301968 -0.57915747]
20,"[-0.4295596  -1.22447278 -1.52520516 -0.96392994  0.45372298 -0.14385433
 -0.07938172 -0.3351482  -0.75003549  0.12764479  0.        ]",[ 0.66577781  0.07008153],-0.045427394845,-0.045427394845,[ 0.62917995 -0.10040326],"[[-1.58127898  3.00837875  0.05179828 -0.01733318]
 [-2.79208055 -0.18271664  0.          0.        ]]",[-0.82301968 -0.57915747]
21,"[-0.47194972 -1.22385765 -1.52414133 -0.95509898  0.45372278 -0.14385428
  0.22442267 -0.32946971 -0.74354571  0.12132412  0.        ]",[ 0.39990083 -0.37200566],-0.0446220802599,-0.0446220802599,[-0.01069613 -0.18252686],"[[-1.61011809  3.00489206  0.05179828 -0.01733318]
 [-0.1007979  -0.1486669   0.          0.        ]]",[-0.82301968 -0.57915747]
22,"[-0.45153743 -1.22049212 -1.52480446 -0.91028367  0.45372258 -0.14385423
  0.4033734  -0.57461243 -0.72511646  0.11979386  0.        ]",[-0.00648448 -0.166021  ],-0.0430873676664,-0.0430873676664,[-0.40289107 -0.07676022],"[[-1.59622867  2.98716996  0.05179828 -0.01733318]
 [ 1.48445625 -1.61864442  0.          0.        ]]",[-0.82301968 -0.57915747]
23,"[-0.40869918 -1.2117471  -1.52527076 -0.81300187  0.45372238 -0.14385417
  0.39715458 -0.67889665 -0.68488513  0.11694197  0.        ]",[-0.11083104  0.53155929],-0.0398417611678,-0.0398417611678,[-0.41525018  0.0451233 ],"[[-1.56709227  2.94852291  0.05179828 -0.01733318]
 [ 1.42936774 -2.24397715  0.          0.        ]]",[-0.82301968 -0.57915747]
24,"[-0.37355929 -1.20554194 -1.52471555 -0.75465522  0.45372218 -0.14385412
  0.34443505 -0.32048828 -0.66112823  0.11757081  0.        ]",[-0.42910539 -0.39524303],-0.0381085014774,-0.0381085014774,[-0.45920378 -0.40564027],"[[-1.54319067  2.9252066   0.05179828 -0.01733318]
 [ 0.96234811 -0.09481593  0.          0.        ]]",[-0.82301968 -0.57915747]
25,"[-0.37060609 -1.20040331 -1.52462871 -0.71085772  0.45372198 -0.14385407
  0.15049288 -0.58117612 -0.64195231  0.11338426  0.        ]",[-0.45882414  0.31138158],-0.0365034841256,-0.0365034841256,[ 0.13004859  0.0265572 ],"[[-1.54118152  2.90762626  0.05179828 -0.01733318]
 [-0.75570556 -1.6580072   0.          0.        ]]",[-0.82301968 -0.57915747]
26,"[-0.41940213 -1.1939275  -1.52526593 -0.66011527  0.45372178 -0.14385401
 -0.05287899 -0.37010035 -0.61718694  0.0955886   0.        ]",[-1.06238182 -0.87512348],-0.033788030037,-0.033788030037,[ 0.48939818 -0.16844824],"[[-1.57437154  2.88716525  0.05179828 -0.01733318]
 [-2.55729309 -0.39231286  0.          0.        ]]",[-0.82301968 -0.57915747]
27,"[-0.55206927 -1.17877219 -1.51875274 -0.5555125   0.45372159 -0.14385396
 -0.49411369 -0.94670119 -0.56798048  0.04183069  0.        ]",[ 0.92061362  1.08183323],-0.0273970365885,-0.0273970365885,[ 1.72286761  0.6863426 ],"[[-1.66473501  2.84462848  0.05179828 -0.01733318]
 [-6.46600956 -3.84984627  0.          0.        ]]",[-0.82301968 -0.57915747]
28,"[-0.68520073 -1.16395999 -1.49992531 -0.46681811  0.45372139 -0.14385391
 -0.06818976 -0.27364627 -0.53139065 -0.02078337  0.        ]",[ 0.28621521 -0.42179553],-0.0214039997422,-0.0214039997422,[ 0.55814153 -0.13020775],"[[-1.75619845  2.80812507  0.05179828 -0.01733318]
 [-2.69292804  0.18605971  0.          0.        ]]",[-0.82301968 -0.57915747]
29,"[-0.74557685 -1.15825306 -1.48720937 -0.43532003  0.45372119 -0.14385385
  0.06574188 -0.55277804 -0.52054503 -0.04990068  0.        ]",[ 0.70069991 -0.04112679],-0.0190950101818,-0.0190950101818,[ 0.39048409  0.27731565],"[[-1.79815306  2.79505261  0.05179828 -0.01733318]
 [-1.506484   -1.48772711  0.          0.        ]]",[-0.82301968 -0.57915747]
30,"[-0.74843502 -1.14383757 -1.4865394  -0.36101004  0.45372099 -0.1438538
  0.38227451 -0.57500847 -0.49166878 -0.07517136  0.        ]",[ 0.06387014  0.43083539],-0.015656851114,-0.015656851114,[-0.36395955  0.2747575 ],"[[-1.80014896  2.76396059  0.05179828 -0.01733318]
 [ 1.29754545 -1.62103125  0.          0.        ]]",[-0.82301968 -0.57915747]
31,"[-0.70788314 -1.13646985 -1.49545488 -0.32552277  0.45372079 -0.14385375
  0.40792589 -0.28516309 -0.47578708 -0.07236192  0.        ]",[-0.8175215  -0.48567278],-0.0146783054988,-0.0146783054988,[-0.57901758 -0.1468534 ],"[[-1.77191811  2.74897816  0.05179828 -0.01733318]
 [ 1.5247816   0.11699556  0.          0.        ]]",[-0.82301968 -0.57915747]
32,"[-0.71117083 -1.12779242 -1.49477492 -0.28557217  0.45372059 -0.14385369
  0.03913683 -0.60626827 -0.46027695 -0.08708768  0.        ]",[ 0.63021394 -0.27193476],-0.0127940589347,-0.0127940589347,[ 0.43817532  0.39183494],"[[-1.77420083  2.73199915  0.05179828 -0.01733318]
 [-1.7421618  -1.80847919  0.          0.        ]]",[-0.82301968 -0.57915747]
33,"[-0.72478456 -1.1022001  -1.49188117 -0.17743726  0.45372039 -0.14385364
  0.32468906 -0.77985251 -0.41927706 -0.13164496  0.        ]",[ 0.30625557  0.82526702],-0.00752045380761,-0.00752045380761,[-0.16150841  0.65422028],"[[-1.78366388  2.68538607  0.05179828 -0.01733318]
 [ 0.78742272 -2.84936102  0.          0.        ]]",[-0.82301968 -0.57915747]
34,"[-0.68477515 -1.08824428 -1.49999456 -0.12352798  0.45372019 -0.14385359
  0.45981069 -0.22549397 -0.39512803 -0.13507647  0.        ]",[-1.57618756  0.55163801],-0.00606969922493,-0.00606969922493,[-0.93995881 -0.27905071],"[[-1.75590566  2.66175115  0.05179828 -0.01733318]
 [ 1.984408    0.47478904  0.          0.        ]]",[-0.82301968 -0.57915747]
35,"[-0.68539415 -1.10659258 -1.499876   -0.19509384  0.45372    -0.14385353
  0.00845598  0.13718556 -0.42317258 -0.10875549  0.        ]",[-0.462494    0.00355417],-0.00919762925443,-0.00919762925443,[ 0.26709038 -0.42803752],"[[-1.75633422  2.69306711  0.05179828 -0.01733318]
 [-2.01394516  2.64955687  0.          0.        ]]",[-0.82301968 -0.57915747]
36,"[-0.76906824 -1.13480337 -1.48152499 -0.31772217  0.4537198  -0.14385348
 -0.19374771  0.13077409 -0.47616211 -0.09764195  0.        ]",[ 0.6853668  -0.45178638],-0.0133572898283,-0.0133572898283,[ 0.72366458 -0.42004794],"[[-1.81458509  2.74567255  0.05179828 -0.01733318]
 [-3.80517876  2.6111115   0.          0.        ]]",[-0.82301968 -0.57915747]
37,"[-0.83729835 -1.15114999 -1.46268859 -0.39786807  0.4537196  -0.14385343
  0.12106167 -0.17616214 -0.5106566  -0.09355196  0.        ]",[-0.39071078 -0.9010043 ],-0.0162742512742,-0.0162742512742,[ 0.20313822 -0.13237472],"[[-1.86270823  2.77942831  0.05179828 -0.01733318]
 [-1.01642231  0.77060339  0.          0.        ]]",[-0.82301968 -0.57915747]
38,"[-0.88721803 -1.14136838 -1.44661753 -0.34897954  0.4537194  -0.14385337
 -0.0513004  -0.77367431 -0.49635675 -0.12936302  0.        ]",[  1.03029699e+00  -6.65669682e-05],-0.0136631111905,-0.0136631111905,[ 0.82779694  0.70884192],"[[-1.89835642  2.75889184  0.05179828 -0.01733318]
 [-2.5433008  -2.81231089  0.          0.        ]]",[-0.82301968 -0.57915747]
39,"[-0.90199943 -1.11228075 -1.44147534 -0.21849217  0.4537192  -0.14385332
  0.40131641 -0.7644147  -0.45180381 -0.18791467  0.        ]",[-0.17907176 -0.00777037],-0.00801805884767,-0.00801805884767,[-0.37371492  0.59789222],"[[-1.9089934   2.70320271  0.05179828 -0.01733318]
 [ 1.46622853 -2.75678934  0.          0.        ]]",[-0.82301968 -0.57915747]
40,"[-0.87147854 -1.08001012 -1.45189393 -0.09315112  0.453719   -0.14385327
  0.3180082  -0.76044647 -0.4046429  -0.22984562  0.        ]",[-0.02253943  0.83749686],-0.00373949320089,-0.00373949320089,[-0.10522331  0.70446384],"[[-1.88707334  2.64830563  0.05179828 -0.01733318]
 [ 0.72824009 -2.73299692  0.          0.        ]]",[-0.82301968 -0.57915747]
41,"[-0.85253529 -1.06684059 -1.45798531 -0.04649249  0.4537188  -0.14385321
  0.3063143  -0.19839947 -0.38583852 -0.24257449  0.        ]",[-0.74182043 -0.05884579],-0.00316216624028,-0.00316216624028,[-0.33924907 -0.06609129],"[[-1.87354786  2.62746048  0.05179828 -0.01733318]
 [ 0.62465029  0.63724993  0.          0.        ]]",[-0.82301968 -0.57915747]
