timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 0.98688653  1.94287407 -0.09747736 -0.85371916 -0.08677481 -0.19551021
  0.44340654 -0.34718306  1.42953334 -0.04744566  0.        ]",[-0.98891185  0.43557371],-0.218586683075,-0.218586683075,[ 0.23092595  1.77477896],"[[-0.06510737  0.00192057 -0.0088021  -0.02316647]
 [ 0.00394348 -0.00086875  0.          0.        ]]",[-0.2426459  -0.11611249]
1,"[ 0.9819894   1.94262259 -0.15680778 -0.80372402 -0.08677472 -0.19551001
  0.1233299  -0.10643757  1.42554061 -0.10440547  0.        ]",[ 1.98549175  2.83379508],-0.2178880852,-0.2178880852,[ 0.45350152  1.79815018],"[[-0.10428642  0.01922304 -0.0088021  -0.02316647]
 [-3.90881823  1.72535785  0.          0.        ]]",[-0.2426459  -0.11611249]
2,"[ 0.97514308  1.93713016 -0.2137085  -0.59063475 -0.08677463 -0.1955098
  0.45313386  0.44079799  1.42398674 -0.10245467  0.        ]",[ 0.15647635  0.96194922],-0.217693713594,-0.217693713594,[ 0.07941598  1.4344362 ],"[[-0.14201186  0.09309957 -0.0088021  -0.02316647]
 [ 0.12285912  5.64922359  0.          0.        ]]",[-0.2426459  -0.11611249]
3,"[ 0.97689065  1.9039381  -0.20071663 -0.16349119 -0.08677454 -0.19550959
  0.50345884  0.95637112  1.42075857  0.0628823   0.        ]",[ 0.46572898  2.10361337],-0.218354609264,-0.218354609264,[-0.18204935  1.15281475],"[[ -1.33382413e-01   2.43175655e-01  -8.80210487e-03  -2.31664742e-02]
 [  7.38061507e-01   9.34606565e+00   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
4,"[ 0.98258553  1.80065867 -0.15077164  0.4441389  -0.08677445 -0.19550938
  0.65288517  1.48268329  1.37140517  0.3410532   0.        ]",[-0.12945915  2.53279414],-0.217429513525,-0.217429513525,[-0.52210879  0.84128624],"[[ -1.00294594e-01   4.67961345e-01  -8.80210487e-03  -2.31664742e-02]
 [  2.56472434e+00   1.31199314e+01   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
5,"[ 0.98780056  1.5720876  -0.0816175   1.1470579  -0.08677436 -0.19550917
  0.60679239  1.99869104  1.22202071  0.67510052  0.        ]",[ 0.01492131  0.74633858],-0.211777300916,-0.211777300916,[-0.6315521  0.6618517],"[[ -5.46545299e-02   7.67483558e-01  -8.80210487e-03  -2.31664742e-02]
 [  2.00127731e+00   1.68199545e+01   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
6,"[ 0.98985027  1.18436565 -0.02051949  1.75435161 -0.08677427 -0.19550896
  0.60843415  2.36437107  0.95006389  0.95434981  0.        ]",[-0.25521932  1.35284161],-0.198039255645,-0.198039255645,[-0.56049794  0.66508847],"[[ -1.44290677e-02   1.13019177e+00  -8.80210487e-03  -2.31664742e-02]
 [  2.02135743e+00   1.94421268e+01   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
7,"[ 0.98982513  0.64136006  0.02493134  2.02994993 -0.08677418 -0.19550875
  0.52265589  2.86290733  0.57188701  1.08257628  0.        ]",[ 1.10918752 -0.51762844],-0.173186393011,-0.173186393011,[-0.44879568  0.64411658],"[[  1.54759219e-02   1.55490254e+00  -8.80210487e-03  -2.31664742e-02]
 [  9.72777832e-01   2.30170224e+01   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
8,"[ 0.98590542  0.08192297  0.11450381  1.77998893 -0.08677409 -0.19550854
  0.84508611  2.51342226  0.16123675  1.01704778  0.        ]",[-1.70352524  1.98064435],-0.139382406237,-0.139382406237,[-0.65748978  0.34061328],"[[  7.44773331e-02   1.99010073e+00  -8.80210487e-03  -2.31664742e-02]
 [  4.91430991e+00   2.05111947e+01   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
9,"[ 0.97713095 -0.38635596  0.20159288  1.01461729 -0.086774   -0.19550833
  0.51346402  3.00898498 -0.15868016  0.73280263  0.        ]",[-1.20739643  2.03092076],-0.0972718998078,-0.0972718998078,[-0.55170912  0.31441256],"[[  1.32091564e-01   2.43597993e+00  -8.80210487e-03  -2.31664742e-02]
 [  8.60440447e-01   2.40648438e+01   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
10,"[ 0.9811626  -0.67850506  0.16738743 -0.31534559 -0.08677391 -0.19550812
  0.18829949  3.49468348 -0.29159778  0.25230606  0.        ]",[ 0.01857671 -0.5561779 ],-0.0428974154333,-0.0428974154333,[-0.46102113  0.35163382],"[[  1.09421098e-01   2.95222387e+00  -8.80210487e-03  -2.31664742e-02]
 [ -3.11449195e+00   2.75479084e+01   0.00000000e+00   0.00000000e+00]]",[-0.2426459  -0.11611249]
11,"[  9.88258957e-01  -6.99999380e-01   7.50582413e-02  -1.02384177e+00
  -8.67738205e-02  -1.95507910e-01   1.99266297e-01  -2.40990763e-01
  -2.84563445e-01   5.83943232e-04   0.00000000e+00]",[-0.80201948  0.31140314],-0.0150383657495,-0.0150383657495,[-0.18996301  0.45657885],"[[ 0.04847523  3.1985748  -0.0088021  -0.02316647]
 [-2.98042706  0.76077688  0.          0.        ]]",[-0.2426459  -0.11611249]
12,"[ 0.98866425 -0.70207555 -0.06302204 -0.88883591 -0.08677373 -0.1955077
 -0.0556868  -0.85116376 -0.29000074  0.06485732  0.        ]",[-0.09994467  0.6035657 ],-0.0221728880702,-0.0221728880702,[ 0.07194293  0.83420378],"[[-0.04240437  3.15182318 -0.0088021  -0.02316647]
 [-6.09706526 -3.61455321  0.          0.        ]]",[-0.2426459  -0.11611249]
13,"[ 0.96941565 -0.7000793  -0.25139364 -0.69788229 -0.08677364 -0.19550749
 -0.07818004 -0.72964223 -0.27933467  0.14324874  0.        ]",[ 0.67189402  0.84762707],-0.0308097668617,-0.0308097668617,[ 0.06537989  0.82910705],"[[-0.16710464  3.0857109  -0.0088021  -0.02316647]
 [-6.37203126 -2.74317694  0.          0.        ]]",[-0.2426459  -0.11611249]
