timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.340834088701,[-0.45945385  0.03232365],[-2.4590776  -4.59442329],-1.94309,"[ 1.1980723   2.54898364 -0.03685966  0.8798714  -0.85342497 -1.22248341
  0.15164157  0.38009199  2.13320487  1.30636408  0.        ]","[[ 0.01637409  0.00957983 -0.09787704 -0.14183189]
 [-0.00184518  0.00186933  0.          0.        ]]",[-2.5349359  -5.67103768]
1,-0.335457405897,[-0.45945385  0.03232365],[-2.41977191 -4.43787766],-2.11458,"[ 1.1978798   2.5483607  -0.09546115  0.71608925 -0.8534245  -1.22248244
  0.07770195 -0.1399818   2.13219163  1.19457038  0.        ]","[[-0.02333751 -0.03009555 -0.09787704 -0.14183189]
 [-3.9561541  -3.95622108  0.          0.        ]]",[-2.82625405 -3.16315497]
2,-0.317285645216,[-0.45945385  0.03232365],[-2.12559652 -4.04124022],-1.93552,"[ 1.18443684  2.53243766 -0.26893293  0.2309268  -0.85342403 -1.22248147
  0.00522324 -0.64976162  2.09144678  0.86626556  0.        ]","[[-0.14135117 -0.14814675 -0.09787704 -0.14183189]
 [-7.83233316 -7.83596848  0.          0.        ]]",[-1.96827786 -4.96169461]
3,-0.280706026715,[-0.45945385  0.03232365],[-1.73625374 -3.49451447],-2.05353,"[ 1.12071754  2.46072972 -0.54777882 -0.54824795 -0.85342356 -1.2224805
 -0.06582863 -1.1494434   1.90678725  0.36795235  0.        ]","[[ -0.33612203  -0.34302199  -0.09787704  -0.14183189]
 [-11.63220414 -11.63886697   0.           0.        ]]",[-1.30883844 -1.24777291]
4,-0.218711376623,[-0.45945385  0.03232365],[-1.4354285  -2.99110031],-1.87078,"[ 0.951408    2.27287263 -0.90178203 -1.53559211 -0.85342309 -1.22247953
 -0.13549427 -1.63920885  1.4536701  -0.14430598  0.        ]","[[ -0.60614501  -0.61319838  -0.09787704  -0.14183189]
 [-15.35793939 -15.36630456   0.           0.        ]]",[-0.6606075  -0.26003736]
5,-0.132822425499,[-0.45945385  0.03232365],[-1.51386118 -2.80288649],-1.49449,"[ 0.63377323  1.94211759 -1.24974722 -2.46371948 -0.85342262 -1.22247856
 -0.17872281 -1.73431542  0.75354605 -0.36974907  0.        ]","[[ -0.93649722  -0.9277876   -0.09787704  -0.14183189]
 [-17.66981308 -16.0901426    0.           0.        ]]",[-1.75581185 -3.62256364]
6,-0.0292091755381,[-0.45945385  0.03232365],[-1.97575963 -2.86720991],-1.204,"[ 0.14830656  1.45897824 -1.49284626 -3.1220078  -0.85342215 -1.22247758
 -0.24622836 -2.21240438  0.01154984 -0.07676313  0.        ]","[[ -1.32611077  -1.28609855  -0.09787704  -0.14183189]
 [-21.28002639 -19.72873601   0.           0.        ]]",[-3.01232057 -1.4186025 ]
7,-0.0872399352547,[-0.45945385  0.03232365],[-2.47651792 -3.05587435],-0.952083,"[-0.48493683  0.8132404  -1.50236799 -3.24446495 -0.85342168 -1.22247661
 -0.31245802 -2.68095787 -0.39384256  0.74986511  0.        ]","[[ -1.78724368  -1.71645332  -0.09787704  -0.14183189]
 [-24.82200521 -23.29478447   0.           0.        ]]",[-2.42879008 -2.62959251]
8,-0.177116012786,[-0.45945385  0.03232365],[-2.89422655 -3.30497694],-1.26221,"[-1.12955997  0.11999648 -1.143099   -2.45472999 -0.85342121 -1.22247564
 -0.37742415 -3.14021026 -0.11387974  1.5747396   0.        ]","[[ -2.31854103  -2.21741812  -0.09787704  -0.14183189]
 [-28.29641019 -26.79008185   0.           0.        ]]",[-4.28258753 -5.47013509]
9,-0.202151222062,[-0.45945385  0.03232365],[-2.84140301 -3.36606741],-1.52269,"[-1.53867775 -0.38855204 -0.38733013 -0.59080129 -0.85342074 -1.22247467
 -0.4410964  -3.5904716   0.50580538  1.60047743  0.        ]","[[ -2.91863934  -2.78760061  -0.09787704  -0.14183189]
 [-31.70161952 -30.2169994    0.           0.        ]]",[-2.81374607 -4.95693877]
