timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.450071419338,[-0.06635902 -0.11049215],[-1.94045103 -1.79928577],-0.905049,"[ 1.09964599  1.91216436  0.11513957  0.41830424 -1.72009945 -1.70629707
  0.39339839  0.34514067  2.67397008  1.6168582   0.        ]","[[  4.67973286e-02  -9.40868562e-02  -1.95235032e-01  -1.96830808e-01]
 [ -8.12227171e-04  -4.53787118e-05   0.00000000e+00   0.00000000e+00]]",[-1.609254   -1.33110633]
1,-0.44410179901,[-0.06635902 -0.11049215],[-1.93706405 -1.78993559],-0.856281,"[ 1.1011169   1.90627188  0.05490408  0.30628991 -1.72008166 -1.70627964
  0.19910631 -0.20412288  2.66928177  1.51765332  0.        ]","[[ 0.00710602 -0.13380018 -0.19523503 -0.19683081]
 [-3.95516344 -3.95810043  0.          0.        ]]",[-3.00111556 -1.68067314]
2,-0.423683304066,[-0.06635902 -0.11049215],[-1.89388394 -1.76209724],-0.803729,"[ 1.09266231  1.8768461  -0.12389622 -0.022575   -1.72006388 -1.70626222
  0.00865009 -0.7425127   2.62024036  1.22845486  0.        ]","[[-0.1108887  -0.25188856 -0.19523503 -0.19683081]
 [-7.83144527 -7.83780621  0.          0.        ]]",[-1.77076547 -2.48831947]
3,-0.382041232471,[-0.06635902 -0.11049215],[-1.80283856 -1.70384204],-0.743128,"[ 1.03712547  1.79023702 -0.41273607 -0.54170963 -1.7200461  -1.70624479
 -0.17806229 -1.27023143  2.43133323  0.79626941  0.        ]","[[ -0.30564374  -0.44680005  -0.19523503  -0.19683081]
 [-11.63153076 -11.64065155   0.           0.        ]]",[-1.46236978 -2.48308271]
4,-0.311484157975,[-0.06635902 -0.11049215],[-1.67531145 -1.60740399],-0.62834,"[ 0.87853291  1.59774882 -0.78239584 -1.18066516 -1.72002832 -1.70622736
 -0.36113868 -1.78746502  1.99337394  0.36581317  0.        ]","[[ -0.57565653  -0.7170115   -0.19523503  -0.19683081]
 [-15.35761688 -15.36802475   0.           0.        ]]",[-2.25694365 -2.33007668]
5,-0.212680038944,[-0.06635902 -0.11049215],[-1.53810298 -1.4843061 ],-0.377052,"[ 0.55726835  1.25221776 -1.16331351 -1.7931152  -1.72001054 -1.70620993
 -0.54070079 -2.29438562  1.30158878  0.20743827  0.        ]","[[ -0.91947164  -1.0610266   -0.19523503  -0.19683081]
 [-19.01218562 -19.02123189   0.           0.        ]]",[-2.50862656 -3.59431478]
6,-0.131141802227,[-0.06635902 -0.11049215],[-1.48088241 -1.37697411],-0.222741,"[ 0.04167792  0.73913667 -1.43234736 -2.14168152 -1.71999276 -1.7061925
 -0.71686516 -2.79116659  0.60730259  0.58098153  0.        ]","[[ -1.33568324  -1.47737515  -0.19523503  -0.19683081]
 [-22.59761592 -22.60160273   0.           0.        ]]",[-1.36560047 -2.14688727]
7,-0.185531528244,[-0.06635902 -0.11049215],[-1.58239865 -1.34012938],-0.418445,"[-0.62464619  0.1190555  -1.42610439 -1.93670396 -1.71997497 -1.70617508
 -0.88970121 -3.27801335  0.37997723  1.38098411  0.        ]","[[ -1.82292531  -1.9646155   -0.19523503  -0.19683081]
 [-26.11532946 -26.11071054   0.           0.        ]]",[-1.65331323 -1.17900563]
8,-0.276088376191,[-0.06635902 -0.11049215],[-1.73953688 -1.35172629],-0.615961,"[-1.27956008 -0.43994271 -1.00373174 -0.96512694 -1.7199572  -1.70615765
 -1.05917661 -3.75520069  0.81422804  1.9266298   0.        ]","[[ -2.3798413   -2.52134223  -0.19523503  -0.19683081]
 [-29.56467865 -29.5506395    0.           0.        ]]",[-3.1467951 -2.4206694]
9,-0.284943845543,[-0.06635902 -0.11049215],[-1.72979522 -1.31949079],-0.603895,"[-1.64841536 -0.68206546 -0.16253511  0.69813989 -1.71993942 -1.70614022
 -1.22511746 -3.34054908  1.25295803  1.62762359  0.        ]","[[ -3.00503546  -3.14619762  -0.19523503  -0.19683081]
 [-32.94213568 -26.56310526   0.           0.        ]]",[-0.72955428 -0.36101318]
