timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.312278318932,[-0.17469834 -0.10553188],[-0.54280394 -1.82592118],-0.6373,"[ 1.1440249   2.15140233 -0.02346793  0.96260464 -0.89552339 -0.193477
  0.30922745  0.36900367  2.07638098  0.26234551  0.        ]","[[-0.02210789  0.06521772 -0.10148226 -0.02145802]
 [ 0.00060684  0.00016796  0.          0.        ]]",[-1.23302037 -2.49200502]
1,-0.311424610895,[-0.17469834 -0.10553188],[-0.54795873 -1.78508317],-0.714087,"[ 1.14173076  2.15385633 -0.08292262  0.83246724 -0.89552105 -0.19347671
  0.19142277 -0.17590865  2.075368    0.15816944  0.        ]","[[-0.06177096  0.02550863 -0.10148226 -0.02145802]
 [-3.95375024 -3.95789117  0.          0.        ]]",[-1.04729668 -0.94078494]
2,-0.306970438941,[-0.17469834 -0.10553188],[-0.52189785 -1.70493484],-0.782607,"[ 1.12216573  2.14870228 -0.25853066  0.4531828  -0.89551871 -0.19347642
  0.07594403 -0.67775602  2.03631988 -0.14610587  0.        ]","[[-0.17973767 -0.0902232  -0.10148226 -0.02145802]
 [-7.83003271 -7.60314452  0.          0.        ]]",[-0.74869307  0.16750358]
3,-0.29576362377,[-0.17469834 -0.10553188],[-0.43127123 -1.61406684],-0.723435,"[ 1.05385942  2.11682412 -0.52517692 -0.01228719 -0.89551637 -0.19347613
 -0.00768936 -0.56556396  1.88912032 -0.56017883  0.        ]","[[ -0.36450482  -0.23410987  -0.10148226  -0.02145802]
 [-10.63735906  -6.78822929   0.           0.        ]]",[-0.86162678 -2.22577183]
4,-0.273777418441,[-0.17469834 -0.10553188],[-0.39924994 -1.47987783],-0.728204,"[ 0.89647017  2.04145001 -0.84901098 -0.55367804 -0.89551402 -0.19347584
 -0.10293527 -1.09198864  1.56329686 -0.99696274  0.        ]","[[ -0.60932861  -0.40823998  -0.10148226  -0.02145802]
 [-13.83448358 -10.61201161   0.           0.        ]]",[-0.54479655 -1.5993686 ]
5,-0.234271569348,[-0.17469834 -0.10553188],[-0.46684673 -1.32433057],-0.701694,"[ 0.61788207  1.86758093 -1.17016034 -1.2577753  -0.89551168 -0.19347554
 -0.15898569 -1.60802166  0.99830443 -1.30746556  0.        ]","[[ -0.90489328  -0.65808895  -0.10148226  -0.02145802]
 [-15.71593325 -14.36034936   0.           0.        ]]",[-2.49488411 -1.77971942]
6,-0.172511115473,[-0.17469834 -0.10553188],[-0.68812519 -1.17724371],-0.402854,"[ 0.19371862  1.54373056 -1.41688025 -1.97982791 -0.89550934 -0.19347525
 -0.267634   -2.11369211  0.26819298 -1.248858    0.        ]","[[ -1.25579915  -0.98215055  -0.10148226  -0.02145802]
 [-19.36293471 -18.03348653   0.           0.        ]]",[-0.02864586 -0.51635783]
7,-0.0949045871996,[-0.17469834 -0.10553188],[-0.80477041 -1.140589  ],0.324504,"[-0.32877899  1.06915136 -1.48706619 -2.45918237 -0.895507   -0.19347496
 -0.25971288 -2.34580278 -0.30860199 -0.70499515  0.        ]","[[ -1.64038814  -1.35973825  -0.10148226  -0.02145802]
 [-19.09706104 -19.71962746   0.           0.        ]]",[ 1.72015241 -1.68759269]
8,-0.0278708102514,[-0.17469834 -0.10553188],[-0.9104386 -1.15739  ],0.534966,"[-0.77960093  0.48319335 -1.36748543 -2.45349799 -0.89550466 -0.19347467
 -0.13068704 -2.83706701 -0.40301145  0.01797978  0.        ]","[[ -1.97887544e+00  -1.78993623e+00  -1.01482258e-01  -2.14580195e-02]
 [ -1.47660810e+01  -2.32883129e+01   0.00000000e+00   0.00000000e+00]]",[ 0.23425404 -0.77119987]
9,-0.0562527311644,[-0.17469834 -0.10553188],[-1.03213131 -1.18763256],0.414933,"[-1.11102528 -0.11408783 -1.14630225 -1.73724236 -0.89550232 -0.19347438
 -0.09449881 -3.19383765 -0.06229044  0.49937347  0.        ]","[[ -2.26201056e+00  -2.28170745e+00  -1.01482258e-01  -2.14580195e-02]
 [ -1.35513641e+01  -2.58802050e+01   0.00000000e+00   0.00000000e+00]]",[-2.20254248 -0.65978062]
