timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.407756311557,[ 1.87210902  2.91323046],-0.407756311557,"[ 0.96954785  1.7274664   0.02415827 -1.22040833 -1.71556485  0.19104002
  0.34252475 -0.35670858  3.18863198 -0.4313698   0.        ]","[[ 0.02278914 -0.0758198  -0.19707646  0.02292389]
 [-0.001174    0.00073135  0.          0.        ]]",[-0.15750954 -0.19422098],[ 2.1517942   2.88861775]
1,-0.407077282041,[ 1.99481658  1.77160934],-0.407077282041,"[ 0.96694372  1.73028814  0.08378132 -1.10859734 -1.71555853  0.19103983
  0.72494617  0.24275005  3.18813949 -0.30469333  0.        ]","[[ 0.06244099 -0.0360929  -0.19707646  0.02292389]
 [ 3.95319513  3.95877343  0.          0.        ]]",[-0.15750954 -0.19422098],[ 2.02823663  2.80490208]
2,-0.402379136329,[ 1.61244652  2.53973539],-0.402379136329,"[ 0.94494392  1.72683242  0.25990941 -0.77594495 -1.71555221  0.19103965
  1.09980671  0.83034364  3.14281515  0.06819162  0.        ]","[[ 0.18039576  0.0820089  -0.19707646  0.02292389]
 [ 7.82939351  7.83847787  0.          0.        ]]",[-0.15750954 -0.19422098],[ 1.87141502  2.8110764 ]
3,-0.386036814915,[ 1.88115334  1.17149006],-0.386036814915,"[ 0.86281874  1.68260105  0.54129886 -0.23612662 -1.71554589  0.19103946
  1.4672782   1.40629712  2.93073937  0.63653731  0.        ]","[[  0.37510742   0.27693398  -0.19707646   0.02292389]
 [ 11.62920882  11.64134247   0.           0.        ]]",[-0.15750954 -0.19422098],[ 1.60623431  2.79705715]
4,-0.346887929304,[ 0.59624258  2.68196088],-0.346887929304,"[ 0.66036032  1.54524874  0.89482522  0.4597676  -1.71553957  0.19103928
  1.82756754  1.97081764  2.40419096  1.22526719  0.        ]","[[  0.64506915   0.54715962  -0.19707646   0.02292389]
 [ 15.35479433  15.3687558    0.           0.        ]]",[-0.15750954 -0.19422098],[ 0.88339055  2.28978062]
5,-0.276288780878,[-0.13162044  1.10970251],-0.276288780878,"[ 0.29666449  1.25815436  1.233791    1.18583604 -1.71553324  0.19103909
  2.02643089  2.52418911  1.56011144  1.48109944  0.        ]","[[  0.97279387   0.89119579  -0.19707646   0.02292389]
 [ 17.41121046  19.02262066   0.           0.        ]]",[-0.15750954 -0.19422098],[-0.55705345  0.86503404]
6,-0.180902741502,[-0.46527626 -2.24806001],-0.180902741502,"[-0.17698067  0.78930268  1.44500358  1.71506558 -1.71552692  0.19103891
  1.94307399  3.06667816  0.73122329  1.11699611  0.        ]","[[  1.3123675    1.30758904  -0.19707646   0.02292389]
 [ 16.5493583   22.60473219   0.           0.        ]]",[-0.15750954 -0.19422098],[-1.7429167  -0.83085072]
7,-0.100793510283,[-1.70869649 -2.5167171 ],-0.100793510283,"[-0.64903018  0.2745806   1.49303454  1.78269862 -1.7155206   0.19103872
  1.73384005  2.39910485  0.35183307  0.38801604  0.        ]","[[  1.62165169   1.71545919  -0.19707646   0.02292389]
 [ 14.38586188  18.19698399   0.           0.        ]]",[-0.15750954 -0.19422098],[-1.75983679 -1.62953782]
8,-0.0883271181819,[-0.71942516 -1.57849641],-0.0883271181819,"[-1.02017377 -0.11304121  1.42950243  1.51249437 -1.71551428  0.19103854
  1.32382737  1.74482783  0.38858074 -0.19855273  0.        ]","[[  1.86683551   2.03605425  -0.19707646   0.02292389]
 [ 10.14619218  13.87695281   0.           0.        ]]",[-0.15750954 -0.19422098],[-1.21370983 -1.56800532]
9,-0.114348623378,[-1.15149621  0.05942124],-0.114348623378,"[-1.26624134 -0.36229782  1.33286366  1.14865723 -1.71550796  0.19103835
  1.02913424  1.10351936  0.56973281 -0.51573734  0.        ]","[[ 2.03918803  2.27110763 -0.19707646  0.02292389]
 [ 7.0989586   9.64251411  0.          0.        ]]",[-0.15750954 -0.19422098],[-0.86452198 -1.3896662 ]
10,-0.139842183299,[-0.65024494  0.70226563],-0.139842183299,"[-1.40111711 -0.53400122  1.257621    0.75952919 -1.71550164  0.19103817
  0.63275217  1.11023633  0.7669352  -0.6468719   0.        ]","[[ 2.14004409  2.46440302 -0.19707646  0.02292389]
 [ 3.00020547  9.68688049  0.          0.        ]]",[-0.15750954 -0.19422098],[-0.62454695 -1.07490659]
