timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.138207384234,[-1.98086666  2.39454383],-0.138207384234,"[ 1.04336834  1.39536688  0.10468593 -1.53045502  0.6624363  -0.25756851
  0.24298584 -0.32795645  0.95147902  0.27329626  0.        ]","[[ 0.0734247  -0.08920453  0.07610067 -0.0297268 ]
 [-0.00406184 -0.0016228   0.          0.        ]]",[-0.6420725  -0.53777242],[-1.90784752  2.51881409]
1,-0.137451237511,[-2.2116776  1.987492 ],-0.137451237511,"[ 1.04659086  1.39891338  0.04666866 -1.42673536  0.66243585 -0.25756838
 -0.23351885  0.35369835  0.95364747  0.22250562  0.        ]","[[ 0.03363831 -0.0494934   0.07610067 -0.0297268 ]
 [-3.96139536  3.95953046  0.          0.        ]]",[-0.6420725  -0.53777242],[-1.58605933  2.05526567]
2,-0.134951395813,[-0.40953713  1.15124524],-0.134951395813,"[ 1.04204211  1.39745258 -0.12571845 -1.11758788  0.66243539 -0.25756825
 -0.70059498  1.02185169  0.95058547  0.07184158  0.        ]","[[-0.08450909  0.06865368  0.07610067 -0.0297268 ]
 [-7.84042678  7.84222875  0.          0.        ]]",[-0.6420725  -0.53777242],[-0.57594794  1.70335925]
3,-0.130741685342,[-0.22191617  1.74186924],-0.130741685342,"[ 0.99808131  1.35591782 -0.37228619 -0.61480423  0.66243493 -0.25756812
 -0.87717919  1.67660454  0.92108413 -0.11069135  0.        ]","[[ -0.25603161   0.26367362   0.07610067  -0.0297268 ]
 [ -9.30694935  11.64706773   0.           0.        ]]",[-0.6420725  -0.53777242],[ 0.22442199  1.32484055]
4,-0.123662473174,[ 0.10949368  1.51259286],-0.123662473174,"[ 0.89724729  1.22092207 -0.63655212  0.0355148   0.66243448 -0.25756799
 -0.96090224  2.31831955  0.84916133 -0.23335858  0.        ]","[[ -0.44914697   0.53403051   0.07610067  -0.0297268 ]
 [-10.00226923  15.37616937   0.           0.        ]]",[-0.6420725  -0.53777242],[ 0.80183125  0.61416823]
5,-0.110999185178,[-0.07067645  0.2882301 ],-0.110999185178,"[ 0.74514111  0.93430998 -0.87795926  0.71783067  0.66243402 -0.25756785
 -0.88507542  2.94722317  0.719821   -0.23600273  0.        ]","[[ -0.64287483   0.87822276   0.07610067  -0.0297268 ]
 [ -9.37254045  19.03086895   0.           0.        ]]",[-0.6420725  -0.53777242],[ 0.7524609  -0.45658031]
6,-0.0910651101512,[ 1.03917616 -0.40856577],-0.0910651101512,"[ 0.55366555  0.49724635 -1.08137988  1.20078182  0.66243356 -0.25756772
 -0.89644045  3.07871262  0.51717894 -0.14919184  0.        ]","[[ -0.83127287   1.26650766   0.07610067  -0.0297268 ]
 [ -9.4669325   19.79505956   0.           0.        ]]",[-0.6420725  -0.53777242],[ 0.80195343 -1.29238737]
7,-0.067919336005,[-1.02948124 -1.33550777],-0.067919336005,"[ 0.37784752  0.01880368 -1.21451179  1.31438436  0.66243311 -0.25756759
 -0.39728557  2.7326935   0.26550685  0.00685126  0.        ]","[[ -0.97902075   1.64223381   0.07610067  -0.0297268 ]
 [ -5.32149818  17.78435763   0.           0.        ]]",[-0.6420725  -0.53777242],[-0.57684731 -1.85962307]
8,-0.0462114033492,[ 0.83387999 -3.07938023],-0.0462114033492,"[ 0.18727358 -0.37212588 -1.31955189  1.13051223  0.66243265 -0.25756746
 -0.86111431  1.99076467  0.00972686  0.087327    0.        ]","[[ -1.12409692   1.95466368   0.07610067  -0.0297268 ]
 [ -9.17355829  13.47291785   0.           0.        ]]",[-0.6420725  -0.53777242],[ 0.84976321 -1.77696216]
9,-0.0295491474549,[-1.17015158 -1.54684425],-0.0295491474549,"[-0.02204236 -0.62890358 -1.39840918  0.84747553  0.66243219 -0.25756733
 -0.44177925  1.26341026 -0.19856947  0.08944485  0.        ]","[[-1.27262722  2.18171283  0.07610067 -0.0297268 ]
 [-5.69102252  9.24614794  0.          0.        ]]",[-0.6420725  -0.53777242],[ 0.14261986 -1.71569121]
