timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.174029944236,[-3.9417206  -1.54489114],-0.174029944236,"[ 0.99350939  1.55005181  0.04582925 -1.39787287  0.89017016 -1.23437413
  0.3055853  -0.34163913  0.57335593  1.34403889  0.        ]","[[ 0.03072584 -0.09810376  0.1030029  -0.14181647]
 [-0.00116587 -0.00254649  0.          0.        ]]",[-0.24302694 -0.25521472],[-3.47375703  0.54737484]
1,-0.163640753686,[-3.54177344  2.15743996],-0.163640753686,"[ 0.9941887   1.54413791 -0.0126162  -1.50365067  0.89016905 -1.23437195
 -0.12226273 -0.97018598  0.56498169  1.20336841  0.        ]","[[-0.00897248 -0.13786661  0.1030029  -0.14181647]
 [-3.95551153 -3.96055231  0.          0.        ]]",[-0.24302694 -0.25521472],[-2.74462771  1.20801353]
2,-0.139649850377,[-2.30896263  0.98805315],-0.139649850377,"[ 0.98155253  1.53648729 -0.1859069  -1.60599332  0.89016793 -1.23436977
 -0.54198375 -0.32869312  0.52128012  0.88585401  0.        ]","[[-0.1270043  -0.17654786  0.1030029  -0.14181647]
 [-7.83474514  0.0789652   0.          0.        ]]",[-0.24302694 -0.25521472],[-1.90204394  0.86074197]
3,-0.109509330896,[-0.56516637  0.56212104],-0.109509330896,"[ 0.91329401  1.54450102 -0.46516537 -1.49793466  0.89016681 -1.23436758
 -0.95339246  0.29258896  0.42145122  0.50028637  0.        ]","[[ -0.32185008  -0.13571569   0.1030029   -0.14181647]
 [-11.63715838   3.99121481   0.           0.        ]]",[-0.24302694 -0.25521472],[-0.34127298  0.28294092]
4,-0.0752600743712,[ 1.92902817 -0.50670534],-0.0752600743712,"[ 0.74095611  1.55536439 -0.79981844 -1.22744468  0.89016569 -1.2343654
 -1.1704717   0.63363447  0.23905865  0.08819074  0.        ]","[[ -0.57472354  -0.03434387   0.1030029   -0.14181647]
 [-13.64350816   6.13880009   0.           0.        ]]",[-0.24302694 -0.25521472],[ 1.27414882 -0.06320339]
5,-0.0478571463322,[ 1.68160095 -0.42983949],-0.0478571463322,"[ 0.51019402  1.55326647 -1.06096311 -0.95590965  0.89016457 -1.23436322
 -0.71316975  0.29545581  0.0181765  -0.23229358  0.        ]","[[-0.80518731  0.06706593  0.1030029  -0.14181647]
 [-9.41694937  4.00927371  0.          0.        ]]",[-0.24302694 -0.25521472],[ 1.48714101  0.36423099]
6,-0.0360676877009,[ 1.56538842  1.06144964],-0.0360676877009,"[ 0.33221318  1.54555022 -1.19877089 -0.78984271  0.89016345 -1.23436103
 -0.26492821  0.01230917 -0.14944647 -0.40974595  0.        ]","[[-0.95196013  0.12936203  0.1030029  -0.14181647]
 [-5.27412685  2.22628653  0.          0.        ]]",[-0.24302694 -0.25521472],[ 1.26817608  0.69130057]
7,-0.0342967442834,[ 0.04813011 -0.10286992],-0.0342967442834,"[ 0.24718673  1.52751825 -1.25153006 -0.56869491  0.89016234 -1.23435885
  0.17421296  0.63386108 -0.18587634 -0.43360443  0.        ]","[[-1.01672055  0.21315752  0.1030029  -0.14181647]
 [-1.21541316  6.14022835  0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.20481616 -0.06360596]
8,-0.0350834469394,[-0.08402901 -0.54603463],-0.0350834469394,"[ 0.2172824   1.48768904 -1.26838274 -0.26564759  0.89016122 -1.23435667
  0.19743909  0.54985772 -0.13604896 -0.36147786  0.        ]","[[-1.03887501  0.33065476  0.1030029  -0.14181647]
 [-1.00074706  5.61125912  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.00863824 -0.14737511]
9,-0.0356751998932,[ 0.50239548 -0.91329176],-0.0356751998932,"[ 0.18562507  1.44630275 -1.28532206 -0.04283931  0.8901601  -1.23435449
  0.1637071   0.18888625 -0.11208531 -0.31099578  0.        ]","[[-1.06201786  0.42007371  0.1030029  -0.14181647]
 [-1.3125096   3.33820986  0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.06073897  0.10428959]
10,-0.0361117583037,[ 0.03138356  1.33057652],-0.0361117583037,"[ 0.17730143  1.43043721 -1.28962467  0.02958624  0.89015898 -1.2343523
  0.38170422 -0.39600629 -0.10257005 -0.29076158  0.        ]","[[-1.06805279  0.44988423  0.1030029  -0.14181647]
 [ 0.70230279 -0.34487869  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.29679528  0.78244364]
11,-0.0393530602166,[-0.63386504 -0.40367951],-0.0393530602166,"[ 0.19812674  1.4117564  -1.2787352   0.10830956  0.89015786 -1.23435012
  0.39347886  0.23387397 -0.0623411  -0.23388652  0.        ]","[[-1.05291496  0.48278259  0.1030029  -0.14181647]
 [ 0.81113127  3.62149567  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.69100618  0.02492413]
12,-0.0409801176055,[ 0.77978184  2.0668306 ],-0.0409801176055,"[ 0.18563985  1.37739346 -1.28530699  0.23844222  0.89015675 -1.23434794
  0.12048948 -0.031203   -0.04470288 -0.19014279  0.        ]","[[-1.06200683  0.53846498  0.1030029  -0.14181647]
 [-1.71193329  1.95229967  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.12078215  0.16448522]
13,-0.0450832868236,[-1.33084276 -0.83842791],-0.0450832868236,"[ 0.1815597   1.32336072 -1.28742253  0.41430244  0.89015563 -1.23434575
  0.45779026  0.59128658 -0.01075953 -0.11026756  0.        ]","[[-1.06496756  0.61683984  0.1030029  -0.14181647]
 [ 1.40552241  5.8721318   0.          0.        ]]",[-0.24302694 -0.25521472],[-1.2880857  -0.56295574]
14,-0.0485404495252,[-0.89458275 -0.05225249],-0.0485404495252,"[ 0.16516307  1.25926808 -1.29578369  0.59010599  0.89015451 -1.23434357
  0.02685716  0.04583326  0.0090064  -0.03682351  0.        ]","[[-1.07681756  0.69982087  0.1030029  -0.14181647]
 [-2.57731004  2.43740375  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.3349486 -0.2021336]
15,-0.0375759681769,[ 0.41125739 -1.05355295],-0.0375759681769,"[ 0.04238006  1.22067289 -1.35127231  0.68291164  0.89015339 -1.23434139
 -0.35055978  0.00548913 -0.08037839 -0.12424117  0.        ]","[[-1.16336193  0.74602023  0.1030029  -0.14181647]
 [-6.06552794  2.18335636  0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.89568835 -0.28270996]
16,-0.0238819914722,[ 1.64916597  2.19675809],-0.0238819914722,"[-0.11092178  1.21766626 -1.40443308  0.68978396  0.89015227 -1.2343392
 -0.16138953 -0.63028357 -0.21856065 -0.27382515  0.        ]","[[-1.2671307   0.74951913  0.1030029  -0.14181647]
 [-4.31715451 -1.82011278  0.          0.        ]]",[-0.24302694 -0.25521472],[ 1.28788853  0.55488932]
17,-0.0205740661205,[ 0.46018648 -0.16022074],-0.0205740661205,"[-0.18030366  1.21449762 -1.4231162   0.696975    0.89015116 -1.23433702
  0.27577528  0.00402869 -0.28233273 -0.33220712  0.        ]","[[-1.312935    0.75319253  0.1030029  -0.14181647]
 [-0.27673239  2.17415437  0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.26515356 -0.15274888]
18,-0.0213830533048,[-0.73297059  0.65545692],-0.0213830533048,"[-0.16083889  1.18220221 -1.41819446  0.76741417  0.89015004 -1.23433484
  0.47338514 -0.10364948 -0.24460984 -0.27641933  0.        ]","[[-1.30014509  0.78987249  0.1030029  -0.14181647]
 [ 1.54964512  1.49610449  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.35942021 -0.03905189]
19,-0.0229439795818,[-0.33200889 -0.26481713],-0.0229439795818,"[-0.15843674  1.13091397 -1.41756714  0.86940793  0.89014892 -1.23433266
  0.15621479  0.30395021 -0.21572305 -0.21388712  0.        ]","[[-1.29856365  0.84554674  0.1030029  -0.14181647]
 [-1.38174249  4.06275944  0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.09762383 -0.65254736]
20,-0.0202506559413,[ 0.73659439 -1.81695131],-0.0202506559413,"[-0.22032521  1.06283455 -1.4324434   0.98868125  0.8901478  -1.23433047
  0.01708104  0.12471882 -0.23973518 -0.1925652   0.        ]","[[-1.33910034  0.91547821  0.1030029  -0.14181647]
 [-2.66765958  2.9341414   0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.46161392 -0.59320998]
21,-0.0177862066537,[ 0.08022315  0.47725147],-0.0177862066537,"[-0.2565913   1.04431911 -1.44001096  1.01830102  0.89014668 -1.23432829
  0.3382518  -0.51345519 -0.26361262 -0.20409121  0.        ]","[[-1.3626711   0.93384125  0.1030029  -0.14181647]
 [ 0.30070041 -1.08443512  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.03850307  0.1712341 ]
22,-0.0189141341948,[ 0.52036035 -0.75643361],-0.0189141341948,"[-0.24251606  1.0468674  -1.43716915  1.01428685  0.89014556 -1.23432611
  0.37188882 -0.20996147 -0.25238626 -0.19458715  0.        ]","[[-1.3535379   0.93132718  0.1030029  -0.14181647]
 [ 0.61158649  0.82665907  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.24581644 -0.16067606]
23,-0.0229911959632,[-0.77793034 -1.41343859],-0.0229911959632,"[-0.19224632  1.06066528 -1.42599305  0.99219898  0.89014445 -1.23432392
  0.5934393  -0.68831032 -0.21448415 -0.16475357  0.        ]","[[-1.3207615   0.91763843  0.1030029  -0.14181647]
 [ 2.65922594 -2.18549851  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.7730968   0.45079291]
24,-0.0225196245472,[-0.78738546  1.49044997],-0.0225196245472,"[-0.1590591   1.14115855 -1.41771429  0.84990758  0.89014333 -1.23432174
  0.25486012 -1.31009178 -0.22126148 -0.22638357  0.        ]","[[-1.2989741   0.83464429  0.1030029  -0.14181647]
 [-0.47001848 -6.1008581   0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.47251359  1.33321047]
25,-0.0200299452268,[ 0.98053193  0.65277866],-0.0200299452268,"[-0.22101312  1.21415157 -1.43257971  0.69771655  0.89014221 -1.23431956
 -0.08132548 -0.66194498 -0.32127759 -0.36628846  0.        ]","[[-1.33954912  0.75357682  0.1030029  -0.14181647]
 [-3.57714101 -2.01949439  0.          0.        ]]",[-0.24302694 -0.25521472],[ 1.50135851  0.61103541]
26,-0.0219013275052,[ 1.09179571 -0.44841582],-0.0219013275052,"[-0.27017346  1.22621403 -1.44261626  0.67004912  0.89014109 -1.23431738
  0.34597331 -0.24533258 -0.37785124 -0.42002696  0.        ]","[[-1.37146818  0.73950825  0.1030029  -0.14181647]
 [ 0.37207445  0.60390363  0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.51750571  0.15298954]
27,-0.0207954643758,[-0.52742455  0.48295509],-0.0207954643758,"[-0.19780575  1.23119105 -1.42729687  0.65839924  0.89013997 -1.23431519
  0.77330803 -0.52940918 -0.31021396 -0.36718803  0.        ]","[[-1.32439959  0.7336385   0.1030029  -0.14181647]
 [ 4.32162515 -1.18492234  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.65210098  0.58719623]
28,-0.0242342766916,[-0.73975764  0.36028996],-0.0242342766916,"[-0.09985432  1.23479023 -1.40111693  0.64988658  0.89013886 -1.23431301
  0.53821438 -0.22188751 -0.21856587 -0.28488931  0.        ]","[[-1.25976746  0.72936909  0.1030029  -0.14181647]
 [ 2.14883135  0.75153163  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.50611252  0.20654172]
29,-0.0264085765138,[ 1.459612   -1.17350615],-0.0264085765138,"[-0.08011251  1.20981378 -1.39505298  0.70745378  0.89013774 -1.23431083
  0.21689809  0.00245863 -0.18541232 -0.23504789  0.        ]","[[-1.24658658  0.75857384  0.1030029  -0.14181647]
 [-0.8208566   2.16423185  0.          0.        ]]",[-0.24302694 -0.25521472],[ 0.03292846 -0.16765606]
30,-0.0295843756677,[-1.09811659  1.18943923],-0.0295843756677,"[-0.04520159  1.20710247 -1.38366607  0.71349898  0.89013662 -1.23430864
  0.64686837 -0.6333621  -0.15205563 -0.19757076  0.        ]","[[-1.22313227  0.76168761  0.1030029  -0.14181647]
 [ 3.15304486 -1.83951126  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.95021307  0.64757675]
31,-0.033007320077,[-0.8101961  -0.15110256],-0.033007320077,"[-0.01165551  1.20420532 -1.37190595  0.71991748  0.8901355  -1.23430646
  0.21190567  0.00143941 -0.12033753 -0.15997935  0.        ]","[[-1.20040567  0.7650038   0.1030029  -0.14181647]
 [-0.86698882  2.15780829  0.          0.        ]]",[-0.24302694 -0.25521472],[-0.22704253 -0.17692089]
