timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.124978932287,[-0.78840908  1.30495482],-0.124978932287,[-2.61726761  0.87421238],"[[ 0.01406891  0.00590492  0.1207981  -0.08396577]
 [-0.00359215  0.00152759  0.          0.        ]]","[ 0.95382351  1.73944147  0.02396164 -0.98030255  1.0559409  -0.73001843
  0.34238109 -0.35843735  0.38113261  0.69077806  0.        ]",[-0.14742389 -0.19353957]
1,-0.12341793706,[-1.55148039 -0.67634027],-0.12341793706,[-2.1693089  0.4798249],"[[-0.01731001  0.04567518  0.1207981  -0.08396577]
 [-3.12390646  3.96229429  0.          0.        ]]","[ 0.9537433   1.73813025 -0.02366316 -0.86729437  1.05593871 -0.73001733
  0.03410732  0.24115292  0.38089359  0.6686444   0.        ]",[-0.14742389 -0.19353957]
2,-0.112654288792,[-1.28265442  0.8291777 ],-0.112654288792,[-0.91961104  0.8799445 ],"[[-0.11884805  0.09727958  0.1207981  -0.08396577]
 [-7.01694055  1.20731839  0.          0.        ]]","[ 0.9430926   1.73343632 -0.17735419 -0.72099239  1.05593653 -0.73001624
 -0.35050782 -0.17590226  0.37503667  0.51255716  0.        ]",[-0.14742389 -0.19353957]
3,-0.0922976202457,[ 0.68517429  1.09173216],-0.0922976202457,[ 0.51248884  0.47932065],"[[ -0.29749777   0.15414208   0.1207981   -0.08396577]
 [-10.83532227   4.46804876   0.           0.        ]]","[ 0.88621958  1.72436258 -0.44230133 -0.56065024  1.05593434 -0.73001514
 -0.72774723  0.31771564  0.33326426  0.20464988  0.        ]",[-0.14742389 -0.19353957]
4,-0.0769465728384,[ 0.32416349 -1.2036179 ],-0.0769465728384,[ 0.48082784 -0.12745821],"[[-0.48487436  0.28233128  0.1207981  -0.08396577]
 [-7.91205983  8.33798068  0.          0.        ]]","[ 0.77618693  1.68907872 -0.70483189 -0.20514308  1.05593216 -0.73001405
 -0.43894021  0.90355538  0.26126439 -0.03241829  0.        ]",[-0.14742389 -0.19353957]
5,-0.0674169457998,[ 1.46617917 -0.33276178],-0.0674169457998,[ 0.78786582  0.28231668],"[[-0.628664    0.40770058  0.1207981  -0.08396577]
 [-6.47170519  4.21270269  0.          0.        ]]","[ 0.6590902   1.63517599 -0.88995281  0.13001391  1.05592997 -0.73001295
 -0.29663856  0.27905862  0.19135041 -0.17409596  0.        ]",[-0.14742389 -0.19353957]
6,-0.0619341512776,[ 0.873692  -0.0485426],-0.0619341512776,[ 0.25745103  0.35243928],"[[-0.71711689  0.47788231  0.1207981  -0.08396577]
 [-2.38717     2.81016462  0.          0.        ]]","[ 0.57408935  1.59693061 -0.99490641  0.31023719  1.05592779 -0.73001186
  0.10689758  0.0667381   0.13927939 -0.26281408  0.        ]",[-0.14742389 -0.19353957]
7,-0.0617394824348,[-0.06723416  0.11464468],-0.0617394824348,[-0.54931957  0.28248513],"[[-0.72970652  0.5315861   0.1207981  -0.08396577]
 [ 1.11655313  2.56105359  0.          0.        ]]","[ 0.56123516  1.56389728 -1.00922718  0.44384444  1.0559256  -0.73001076
  0.45305164  0.02902686  0.1405685  -0.22811802  0.        ]",[-0.14742389 -0.19353957]
8,-0.0643961447767,[-1.89145179  0.35145584],-0.0643961447767,[-0.74792504  0.17424604],"[[-0.71026694  0.58685404  0.1207981  -0.08396577]
 [ 0.82836612  2.96439575  0.          0.        ]]","[ 0.58100412  1.5266025  -0.98704301  0.57700107  1.05592341 -0.73000967
  0.42457934  0.09008604  0.16322805 -0.13241138  0.        ]",[-0.14742389 -0.19353957]
9,-0.0638022108741,[ 0.14171909  0.13148565],-0.0638022108741,[-0.0201902 -0.0520274],"[[-0.73356211  0.65952962  0.1207981  -0.08396577]
 [-3.14467131  4.29870002  0.          0.        ]]","[ 0.55726074  1.4726598  -1.01357765  0.74471832  1.05592123 -0.73000857
  0.03205761  0.29207733  0.15448144 -0.09583534  0.        ]",[-0.14742389 -0.19353957]
