timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
22,-0.0226094150561,[-0.71465565  0.7722042 ],-0.0226094150561,[-0.92176783  0.15283471],"[[-1.28353528  1.54518886  0.1144755  -0.07777941]
 [ 3.4544185  -1.09218479  0.          0.        ]]","[-0.14338151  0.31390499 -1.42786809  1.53101382  0.99582994 -0.67727355
  0.668644   -0.51691814 -0.24412741 -0.09984604  0.        ]",[-0.24535337 -0.25342092]
23,-0.0279562953911,[-0.71802289 -1.30378503],-0.0279562953911,[-0.31058893 -0.39115429],"[[-1.24351528  1.554245    0.1144755  -0.07777941]
 [ 0.557242    1.98754033  0.          0.        ]]","[-0.0831232   0.30247266 -1.41000566  1.53152246  0.99582856 -0.67727286
  0.35028656 -0.02352071 -0.22239482 -0.02767213  0.        ]",[-0.24535337 -0.25342092]
24,-0.0256800887013,[ 0.57781697 -0.67928375],-0.0256800887013,[ 0.66463137  0.21413481],"[[-1.26098495  1.55387812  0.1144755  -0.07777941]
 [-2.29470616 -2.010908    0.          0.        ]]","[-0.10933292  0.30293561 -1.41807575  1.53150245  0.99582719 -0.67727218
  0.03689912 -0.66410495 -0.23260413 -0.0549643   0.        ]",[-0.24535337 -0.25342092]
25,-0.0219796155632,[-0.25230316  0.38302483],-0.0219796155632,[ 0.38195512  0.82918119],"[[-1.28347453  1.48706862  0.1144755  -0.07777941]
 [ 0.03797705 -4.66120944  0.          0.        ]]","[-0.14328931  0.38716959 -1.42783381  1.52248321  0.99582582 -0.6772715
  0.29322687 -1.08870396 -0.23011899 -0.1699386   0.        ]",[-0.24535337 -0.25342092]
26,-0.0228917784752,[ 1.43884691  1.52814622],-0.0228917784752,[ 0.81631553  0.59461844],"[[-1.29274276  1.40998904  0.1144755  -0.07777941]
 [-0.96147312 -3.05211006  0.          0.        ]]","[-0.15734995  0.483743   -1.43164546  1.49726123  0.99582445 -0.67727082
  0.18340162 -0.83091172 -0.2241638  -0.27868408  0.        ]",[-0.24535337 -0.25342092]
27,-0.0246959390648,[-0.86090473 -0.00755538],-0.0246959390648,[-0.48297092 -0.05168474],"[[-1.27208486  1.38927254  0.1144755  -0.07777941]
 [ 3.01400976  0.96705955  0.          0.        ]]","[-0.1260627   0.50951748 -1.42297356  1.48778983  0.99582308 -0.67727013
  0.62024937 -0.18700666 -0.20539439 -0.27216814  0.        ]",[-0.24535337 -0.25342092]
28,-0.0259585948386,[ 1.14762582 -0.4856087 ],-0.0259585948386,[ 0.39872223 -0.04443544],"[[-1.24658471  1.40812859  0.1144755  -0.07777941]
 [-0.45245908  0.91870843  0.          0.        ]]","[-0.08771673  0.48606055 -1.41144024  1.49645069  0.99582171 -0.67726945
  0.23933401 -0.19475278 -0.18878493 -0.20872752  0.        ]",[-0.24535337 -0.25342092]
29,-0.0286982060375,[-0.88156085 -0.38944192],-0.0286982060375,[-0.85576141  0.35659912],"[[-1.21583506  1.4070198   0.1144755  -0.07777941]
 [ 3.51420597 -1.02312195  0.          0.        ]]","[-0.04191427  0.48744154 -1.39632449  1.49596389  0.99582034 -0.67726877
  0.67521318 -0.50585039 -0.16674344 -0.16096484  0.        ]",[-0.24535337 -0.25342092]
30,-0.0320980569806,[-0.14428604 -0.30631945],-0.0320980569806,[ 0.1989038   0.64273953],"[[-1.18124775  1.37129612  0.1144755  -0.07777941]
 [-0.04360494 -2.54416634  0.          0.        ]]","[ 0.00898201  0.53180316 -1.37776028  1.47864614  0.99581897 -0.67726808
  0.2842602  -0.74953419 -0.13595104 -0.14809897  0.        ]",[-0.24535337 -0.25342092]
31,-0.0321336390885,[-0.0753705   0.44934288],-0.0321336390885,[ 0.55142725  0.89139807],"[[-1.18783694  1.30875     0.1144755  -0.07777941]
 [-0.61340439 -3.70657073  0.          0.        ]]","[ -6.60709475e-04   6.08670296e-01  -1.38142023e+00   1.44026240e+00
   9.95817601e-01  -6.77267402e-01   2.21647155e-01  -9.35760387e-01
  -1.30582282e-01  -2.35731322e-01   0.00000000e+00]",[-0.24535337 -0.25342092]
32,-0.0329034497377,[ 0.866903  -0.3110499],-0.0329034497377,[ 0.76674044  0.614057  ],"[[-1.20297942  1.25320693  0.1144755  -0.07777941]
 [-0.89989878 -1.85391134  0.          0.        ]]","[-0.02291687  0.67586771 -1.38960919  1.39767408  0.99581623 -0.67726672
  0.19016532 -0.63894741 -0.13763986 -0.32946279  0.        ]",[-0.24535337 -0.25342092]
33,-0.0354650155039,[ 0.51897896  0.66828121],-0.0354650155039,[-0.1047186   0.95169455],"[[-1.18637782  1.20413119  0.1144755  -0.07777941]
 [ 2.54855444 -3.04968342  0.          0.        ]]","[ 0.00147685  0.73423527 -1.38060869  1.35349773  0.99581486 -0.67726604
  0.56910146 -0.83051974 -0.12186267 -0.36289318  0.        ]",[-0.24535337 -0.25342092]
34,-0.0397995758501,[-1.88916348 -0.27912965],-0.0397995758501,[-1.05269432  0.56531245],"[[-1.11531569  1.17028717  0.1144755  -0.07777941]
 [ 4.55098674 -0.34374716  0.          0.        ]]","[ 0.10396512  0.77386023 -1.33786407  1.31951074  0.99581349 -0.67726535
  0.78913991 -0.39700433 -0.06175802 -0.28401094  0.        ]",[-0.24535337 -0.25342092]
35,-0.0435643614295,[ 1.94940716  1.92166271],-0.0435643614295,[ 0.00305769  0.7605567 ],"[[-1.0648976   1.1524013   0.1144755  -0.07777941]
 [ 0.50430623 -1.44117017  0.          0.        ]]","[ 0.1745822   0.7945759  -1.30346613  1.30040266  0.99581212 -0.67726467
  0.34446587 -0.57282085 -0.02177336 -0.21733031  0.        ]",[-0.24535337 -0.25342092]
36,-0.047925517645,[-0.18983397  0.47806129],-0.047925517645,[-1.61499166  0.10757411],"[[-1.01522123  1.16358152  0.1144755  -0.07777941]
 [ 4.45021645  2.54589595  0.          0.        ]]","[ 0.24225832  0.78164419 -1.26636567  1.31243517  0.99581075 -0.67726399
  0.7780658   0.06594328  0.01135614 -0.11398846  0.        ]",[-0.24535337 -0.25342092]
37,-0.0582081723074,[-0.73091817 -0.94020419],-0.0582081723074,[-1.97736883 -0.23655289],"[[-0.93464016  1.2329875   0.1144755  -0.07777941]
 [ 3.61070386  4.38856276  0.          0.        ]]","[ 0.34759353  0.70003461 -1.19965156  1.38019914  0.99580938 -0.67726331
  0.68581429  0.36115514  0.03996936  0.11857928  0.        ]",[-0.24535337 -0.25342092]
38,-0.0651882344359,[-1.81798481 -1.04090038],-0.0651882344359,[-1.26609921  0.35882089],"[[-0.89215176  1.28254154  0.1144755  -0.07777941]
 [ 0.64794915  0.57953715  0.          0.        ]]","[ 0.40072326  0.64051113 -1.16134305  1.42113776  0.99580801 -0.67726262
  0.36024816 -0.24908593  0.03945268  0.25549364  0.        ]",[-0.24535337 -0.25342092]
39,-0.0607839629434,[-1.95882647  2.08937494],-0.0607839629434,[ 0.27685192  1.02203226],"[[-0.9190147   1.2542986   0.1144755  -0.07777941]
 [-3.32099227 -3.39060668  0.          0.        ]]","[ 0.36733402  0.67455248 -1.1858056   1.39856851  0.99580664 -0.67726194
 -0.07588392 -0.88513914  0.03981338  0.17281011  0.        ]",[-0.24535337 -0.25342092]
40,-0.0474856434056,[ 1.43795937  0.53152962],-0.0474856434056,[ 1.56264281  0.07350463],"[[-1.02448629  1.22689637  0.1144755  -0.07777941]
 [-7.21322657  0.63693373  0.          0.        ]]","[ 0.22978582  0.70728112 -1.27351403  1.37472699  0.99580527 -0.67726126
 -0.50358686 -0.23988909 -0.00594214 -0.05331814  0.        ]",[-0.24535337 -0.25342092]
41,-0.0374874651166,[ 0.63828951  0.37462309],-0.0374874651166,[ 0.88535774 -0.21609211],"[[-1.1276225   1.2606136   0.1144755  -0.07777941]
 [-3.11403353  2.72785745  0.          0.        ]]","[ 0.08645049  0.66696567 -1.34573593  1.40378582  0.9958039  -0.67726058
 -0.05314128  0.09509671 -0.07990788 -0.19361657  0.        ]",[-0.24535337 -0.25342092]
42,-0.033837001257,[ 0.03203514 -1.79758031],-0.033837001257,[ 0.17056379 -0.47164285],"[[-1.1639466   1.32950556  0.1144755  -0.07777941]
 [-0.52696034  4.15659164  0.          0.        ]]","[ 0.03417324  0.58328085 -1.36783201  1.45409988  0.99580253 -0.67725989
  0.23114289  0.32399343 -0.11632916 -0.1705155   0.        ]",[-0.24535337 -0.25342092]
43,-0.0329097074752,[-0.38762027 -0.73333017],-0.0329097074752,[ 0.18389919  0.17780405],"[[-1.17310013  1.37208358  0.1144755  -0.07777941]
 [-0.38887052  0.11468151  0.          0.        ]]","[ 0.02086672  0.53081877 -1.37311715  1.47902682  0.99580116 -0.67725921
  0.24631693 -0.32355962 -0.13063105 -0.13369536  0.        ]",[-0.24535337 -0.25342092]
44,-0.0309143611021,[ 1.15695762  0.23298915],-0.0309143611021,[ 0.80532467  0.63853526],"[[-1.1961841   1.34522407  0.1144755  -0.07777941]
 [-1.91442843 -2.79095107  0.          0.        ]]","[-0.01291565  0.5639713  -1.38594252  1.46384944  0.99579979 -0.67725853
  0.07867848 -0.78906961 -0.14188159 -0.20458804  0.        ]",[-0.24535337 -0.25342092]
45,-0.0318944696165,[-2.06997033  0.30950008],-0.0318944696165,[-0.19314902  0.62478089],"[[-1.19439082  1.29920656  0.1144755  -0.07777941]
 [ 2.08042092 -1.81405894  0.          0.        ]]","[-0.01027999  0.62028406 -1.3849693   1.43347073  0.99579842 -0.67725785
  0.51765879 -0.63256125 -0.13447673 -0.25838045  0.        ]",[-0.24535337 -0.25342092]
46,-0.0326177927479,[ 2.07039826  0.81071166],-0.0326177927479,[ 0.90257061  0.33860853],"[[-1.19290131  1.27559075  0.1144755  -0.07777941]
 [-1.91814062 -0.55172874  0.          0.        ]]","[-0.0080922   0.648912   -1.38415711  1.41574977  0.99579705 -0.67725716
  0.07826983 -0.43032306 -0.13097706 -0.28506508  0.        ]",[-0.24535337 -0.25342092]
47,-0.0321566665131,[-2.14469912  0.08581809],-0.0321566665131,[-0.3528865  -0.18156314],"[[-1.1911881   1.29686413  0.1144755  -0.07777941]
 [ 2.07617979  2.66834116  0.          0.        ]]","[-0.00557746  0.62313116 -1.38321961  1.43177157  0.99579568 -0.67725648
  0.51719254  0.08556434 -0.13174743 -0.25599451  0.        ]",[-0.24535337 -0.25342092]
48,-0.0313768776554,[ 0.86043587 -0.01047342],-0.0313768776554,[ 0.63515174 -0.3421303 ],"[[-1.18978021  1.35311932  0.1144755  -0.07777941]
 [-1.92210317  2.95620779  0.          0.        ]]","[-0.00351215  0.55424373 -1.38244568  1.46849386  0.99579431 -0.6772558
  0.07783367  0.1316834  -0.1385482  -0.18437733  0.        ]",[-0.24535337 -0.25342092]
49,-0.0309582041563,[-0.43878129 -0.84413597],-0.0309582041563,[-0.47747469 -0.33948857],"[[-1.19367726  1.41123271  0.1144755  -0.07777941]
 [ 1.52095777  2.85547701  0.          0.        ]]","[-0.00923175  0.48217751 -1.38457078  1.4977239   0.99579294 -0.67725512
  0.45618075  0.11554521 -0.15270498 -0.11994689  0.        ]",[-0.24535337 -0.25342092]
