timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.292004166901,[-3.83742002 -0.33861995],-0.292004166901,[-3.66304016 -0.48319611],"[[ -9.28761048e-02  -2.21188001e-02  -3.26330688e-02  -1.86078613e-01]
 [  9.86059852e-05  -2.22466319e-03   0.00000000e+00   0.00000000e+00]]","[ 1.0263816   1.39047613 -0.13279635 -1.34823158 -0.28137888 -1.6068288
  0.24091111 -0.32777871  2.03675563  1.90177962  0.        ]",[-0.59900707 -0.50845188]
1,-0.285577807155,[-3.16698227 -0.02548729],-0.285577807155,[-3.54689431 -0.35047063],"[[-0.13255943 -0.03560005 -0.03263307 -0.18607861]
 [-3.95526363 -1.34144144  0.          0.        ]]","[ 1.01954843  1.38997416 -0.19046419 -1.3835513  -0.28137873 -1.60682596
 -0.24633823 -0.55857831  2.02378619  1.77690592  0.        ]",[-0.59900707 -0.50845188]
2,-0.266529113402,[-3.03269023 -0.76469281],-0.266529113402,[-3.3911252  -0.17205682],"[[-0.25057003 -0.06315978 -0.03263307 -0.18607861]
 [-7.83288675 -1.41429175  0.          0.        ]]","[ 0.98517345  1.38822385 -0.35980842 -1.45569756 -0.28137858 -1.60682312
 -0.72401093 -0.57113293  1.96193031  1.42883488  0.        ]",[-0.59900707 -0.50845188]
3,-0.231432003055,[-2.19025073  0.90586686],-0.231432003055,[-2.47344208  1.04624188],"[[ -0.44535236  -0.12152917  -0.03263307  -0.18607861]
 [-11.63271007  -4.4126512    0.           0.        ]]","[ 0.88366488  1.38130519 -0.62719663 -1.60801743 -0.28137843 -1.60682028
 -1.19209893 -1.08786789  1.77353294  0.87167206  0.        ]",[-0.59900707 -0.50845188]
4,-0.180939537896,[-1.2634344   0.96370121],-0.180939537896,[-0.6529761   1.36078358],"[[ -0.7154035   -0.17290201  -0.03263307  -0.18607861]
 [-15.35998168  -0.73687138   0.           0.        ]]","[ 0.6576788   1.37161933 -0.95649036 -1.74119973 -0.28137828 -1.60681744
 -1.65124778 -0.45438517  1.38404971  0.24515696  0.        ]",[-0.59900707 -0.50845188]
5,-0.120643097772,[ 2.44670394  0.28571441],-0.120643097772,[ 2.64334464  1.41889572],"[[ -1.05926033  -0.14919111  -0.03263307  -0.18607861]
 [-19.01351573   3.09519545   0.           0.        ]]","[ 0.2515521   1.37650378 -1.2725111  -1.67985199 -0.28137813 -1.6068146
 -2.10131015  0.20603188  0.80337305 -0.25680839  0.        ]",[-0.59900707 -0.50845188]
6,-0.0646070035985,[ 3.26767166  0.4537181 ],-0.0646070035985,[ 3.14111948  1.16491258],"[[ -1.39607027  -0.07656632  -0.03263307  -0.18607861]
 [-14.68190817   4.16369935   0.           0.        ]]","[-0.23167468  1.38701315 -1.43745966 -1.49074111 -0.28137798 -1.60681176
 -1.56771053  0.39017736  0.19346795 -0.48648207  0.        ]",[-0.59900707 -0.50845188]
7,-0.0303554725804,[ 2.68546407  1.15978446],-0.0303554725804,[ 2.86732006  0.51425612],"[[ -1.64711072   0.02388964  -0.03263307  -0.18607861]
 [-10.43627964   5.87618109   0.           0.        ]]","[-0.61448364  1.39040983 -1.4554695  -1.22763008 -0.28137783 -1.60680892
 -1.04470437  0.68530567 -0.23043778 -0.50713668  0.        ]",[-0.59900707 -0.50845188]
8,-0.020814861444,[ 1.45140297  0.90968492],-0.020814861444,[ 1.65475452 -0.68635941],"[[-1.81408983  0.17995742 -0.03263307 -0.18607861]
 [-6.27547596  9.7177979   0.          0.        ]]","[-0.86653732  1.37001988 -1.41665107 -0.82108625 -0.28137768 -1.60680608
 -0.53214827  1.34736756 -0.41065172 -0.47217283  0.        ]",[-0.59900707 -0.50845188]
9,-0.0204636262899,[-0.98769652 -1.61869097],-0.0204636262899,[-0.18561871 -1.83396327],"[[ -1.89867573   0.40850697  -0.03263307  -0.18607861]
 [ -2.19662743  13.12581789   0.           0.        ]]","[-0.99073531  1.28501795 -1.38180686 -0.24901224 -0.28137753 -1.60680324
 -0.0296881   1.93470053 -0.33201159 -0.43984189  0.        ]",[-0.59900707 -0.50845188]
