timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.184972375069,[ 0.76453224 -0.19940336],-0.184972375069,[-0.35818315  0.89995265],"[[ 0.00412657  0.0586502   0.12404567 -0.15658879]
 [-0.0046238   0.00112674  0.          0.        ]]","[ 1.05999212  1.74750963  0.02326826 -0.46915471  1.06211878 -1.34923376
  0.16357994 -0.31604317  0.34765038  1.19316569  0.        ]",[ 0.07629357 -0.05926997]
1,-0.189731493118,[-0.95196454  3.1281802 ],-0.189731493118,[-0.3611314   0.90457374],"[[ 0.03438278  0.05073885  0.12404567 -0.15658879]
 [ 3.02017173 -0.78962343  0.          0.        ]]","[ 1.0591711   1.7480119   0.06971028 -0.48916635  1.06210546 -1.34921133
  0.44023737 -0.42506442  0.34599612  1.23508613  0.        ]",[ 0.07629357 -0.05926997]
2,-0.195944310606,[-1.40945714  0.69841929],-0.195944310606,[-0.36860877  0.88032037],"[[ 0.05638739  0.07484599  0.12404567 -0.15658879]
 [-0.80696235  3.1870793   0.          0.        ]]","[ 1.05777351  1.7460673   0.1034584  -0.42820397  1.06209213 -1.3491889
  0.09018938  0.123223    0.34153069  1.29056837  0.        ]",[ 0.07629357 -0.05926997]
3,-0.194199779312,[ 0.61024503  0.07010995],-0.194199779312,[-0.36626258  0.86132884],"[[  7.07173862e-04   1.65716495e-01   1.24045670e-01  -1.56588785e-01]
 [ -4.74793846e+00   5.89095107e+00   0.00000000e+00   0.00000000e+00]]","[ 1.05996385  1.73231504  0.01801649 -0.19970149  1.06207881 -1.34916647
 -0.27027099  0.49601802  0.33866809  1.27724476  0.        ]",[ 0.07629357 -0.05926997]
4,-0.192187167577,[-0.4978751   2.38785756],-0.192187167577,[-0.36666325  0.85466135],"[[-0.0690889   0.28514085  0.12404567 -0.15658879]
 [-2.24000976  6.05095866  0.          0.        ]]","[ 1.05664277  1.69871686 -0.08905948  0.09506012  1.06206548 -1.34914403
 -0.04088135  0.51807543  0.32987372  1.2648172   0.        ]",[ 0.07629357 -0.05926997]
5,-0.194162610572,[ 2.8025844  -0.05189836],-0.194162610572,[-0.36985195  0.81763548],"[[-0.13322029  0.44469307  0.12404567 -0.15658879]
 [-4.16670588  9.89145301  0.          0.        ]]","[ 1.0476509   1.62713304 -0.18700242  0.47230696  1.06205216 -1.34912161
 -0.21710761  1.04757861  0.30655866  1.29354607  0.        ]",[ 0.07629357 -0.05926997]
6,-0.201761755466,[ 0.5536264   2.19070725],-0.201761755466,[-0.3696146  0.8028754],"[[-0.17603242  0.63848067  0.12404567 -0.15658879]
 [-0.12789549  9.48867466  0.          0.        ]]","[ 1.0384956   1.50164114 -0.25194368  0.89238855  1.06203884 -1.34909918
  0.15230825  0.99203314  0.25886347  1.37880992  0.        ]",[ 0.07629357 -0.05926997]
7,-0.220466828245,[ 1.15723695 -0.62649854],-0.220466828245,[-0.37524185  0.75508684],"[[ -0.15659794   0.86608975   0.12404567  -0.15658879]
 [  2.06418461  13.25967828   0.           0.        ]]","[ 1.04294423  1.30640683 -0.2225154   1.31253575  1.06202552 -1.34907675
  0.35280946  1.51193855  0.15778354  1.56649044  0.        ]",[ 0.07629357 -0.05926997]
8,-0.245331236663,[-1.04748942  1.58075708],-0.245331236663,[-0.3698397   0.74416327],"[[ -0.07600975   1.10374784   0.12404567  -0.15658879]
 [  5.98164752  10.51528777   0.           0.        ]]","[ 1.05589542  1.05789009 -0.09965072  1.64467772  1.06201219 -1.34905432
  0.71112459  1.1335378  -0.01919211  1.80026189  0.        ]",[ 0.07629357 -0.05926997]
9,-0.264299773643,[-1.40326746 -0.05801525],-0.264299773643,[-0.36478949  0.6954689 ],"[[  2.73494120e-03   1.35170220e+00   1.24045670e-01  -1.56588785e-01]
 [  1.90639036e+00   1.42676258e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05988085  0.76491374  0.0211403   1.85542187  1.06199887 -1.3490319
  0.33836676  1.6508579  -0.24621331  1.96210295  0.        ]",[ 0.07629357 -0.05926997]
10,-0.268238830043,[-0.09515648  0.19103087],-0.268238830043,[-0.34805971  0.68111968],"[[  7.88937571e-04   1.63192370e+00   1.24045670e-01  -1.56588785e-01]
 [ -2.08786086e+00   1.37561852e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05987234  0.4146728   0.01815231  1.91120656  1.06198555 -1.34900948
 -0.02698114  1.58031079 -0.45587478  1.97858622  0.        ]",[ 0.07629357 -0.05926997]
11,-0.263437843681,[ 0.75000269 -0.74705877],-0.263437843681,[-0.33665866  0.66247147],"[[ -0.04432743   1.91190439   0.12404567  -0.15658879]
 [ -2.42266584  14.24026591   0.           0.        ]]","[ 1.05849739  0.07071274 -0.05109695  1.76991627  1.06197223 -1.34898705
 -0.05760508  1.64701646 -0.63132497  1.90874406  0.        ]",[ 0.07629357 -0.05926997]
12,-0.257900274034,[ 0.23092491  0.2019774 ],-0.257900274034,[-0.32584232  0.66972327],"[[ -0.06250538   2.16419945   0.12404567  -0.15658879]
 [  0.59482774  11.00006751   0.           0.        ]]","[ 1.05713837 -0.21187725 -0.07896696  1.48271894  1.06195891 -1.34896463
  0.21840235  1.20026746 -0.79412003  1.81562512  0.        ]",[ 0.07629357 -0.05926997]
13,-0.252069558933,[ 0.11808058  0.83511186],-0.252069558933,[-0.323145    0.65867388],"[[ -0.04155026   2.39003951   0.12404567  -0.15658879]
 [  1.49769457  11.58200424   0.           0.        ]]","[ 1.05863627 -0.42753373 -0.04683584  1.11211423  1.06194559 -1.34894221
  0.3009857   1.28047995 -0.94143512  1.70537638  0.        ]",[ 0.07629357 -0.05926997]
14,-0.240734080734,[ 2.44749951  1.11776964],-0.240734080734,[-0.32701403  0.64199233],"[[ -7.19819135e-03   2.65255606e+00   1.24045670e-01  -1.56588785e-01]
 [  1.93608282e+00   1.46593971e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05978393 -0.6189277   0.00589109  0.57244955  1.06193228 -1.34891979
  0.34108307  1.70472345 -1.0755917   1.53243714  0.        ]",[ 0.07629357 -0.05926997]
15,-0.219028652336,[ 0.73379233  1.06688501],-0.219028652336,[-0.33642331  0.6252352 ],"[[  0.07086932   2.98256089   0.12404567  -0.15658879]
 [  5.85761624  18.32886764   0.           0.        ]]","[ 1.05632583 -0.75049248  0.12566717 -0.21655879  1.06191896 -1.34889737
  0.69978362  2.21055406 -1.16578751  1.26516362  0.        ]",[ 0.07629357 -0.05926997]
16,-0.202875608085,[-1.33169731  0.48418874],-0.202875608085,[-0.3068341   0.70405221],"[[ 0.2160002   3.14794581  0.12404567 -0.15658879]
 [ 8.64622618  0.32995669  0.          0.        ]]","[ 1.02757098 -0.76633347  0.34602406 -0.63388554  1.06190564 -1.34887496
  0.95485065 -0.27088453 -1.16282822  1.1077663   0.        ]",[ 0.07629357 -0.05926997]
17,-0.206002528244,[-1.47770726  0.37502486],-0.206002528244,[-0.2953226   0.72069353],"[[ 0.34748041  3.11164554  0.12404567 -0.15658879]
 [ 4.51561869 -2.6748632   0.          0.        ]]","[ 0.9769055  -0.76578767  0.53980291 -0.54192016  1.06189232 -1.34885254
  0.57701387 -0.68514377 -1.16976375  1.13275775  0.        ]",[ 0.07629357 -0.05926997]
18,-0.210785856649,[-1.11098503  0.43778206],-0.210785856649,[-0.29094082  0.7208336 ],"[[ 0.39717108  3.06283235  0.12404567 -0.15658879]
 [ 0.46695042 -2.02230954  0.          0.        ]]","[ 0.95183069 -0.76244504  0.6108612  -0.41843543  1.06187901 -1.34883013
  0.20667398 -0.59517319 -1.18241591  1.16890714  0.        ]",[ 0.07629357 -0.05926997]
19,-0.214128587399,[-1.78243404  0.89696742],-0.214128587399,[-0.28832927  0.71917081],"[[ 0.36669286  3.03181269  0.12404567 -0.15658879]
 [-3.50154861 -1.12229981  0.          0.        ]]","[ 0.9675714  -0.75876513  0.56743208 -0.34019119  1.06186569 -1.34880771
 -0.15633252 -0.4710874  -1.1878844   1.19721567  0.        ]",[ 0.07629357 -0.05926997]
20,-0.216071102026,[ 0.45743055  1.75146841],-0.216071102026,[-0.28636217  0.71777165],"[[ 0.25763283  3.0161022   0.12404567 -0.15658879]
 [-7.39149302 -0.51889729  0.          0.        ]]","[ 1.01398254 -0.75643871  0.40814231 -0.30065908  1.06185237 -1.3487853
 -0.51215263 -0.38789458 -1.18306996  1.22086723  0.        ]",[ 0.07629357 -0.05926997]
21,-0.216884137382,[ 0.73585206  0.56403958],-0.216884137382,[-0.29041237  0.71396232],"[[ 0.12944265  3.00908964  0.12404567 -0.15658879]
 [-5.43405126 -0.22255458  0.          0.        ]]","[ 1.04813516 -0.75529696  0.21511429 -0.28303711  1.06183906 -1.34876289
 -0.33309709 -0.34703577 -1.17266694  1.23812218  0.        ]",[ 0.07629357 -0.05926997]
22,-0.217128137933,[-0.45167037  0.67311796],-0.217128137933,[-0.29358959  0.71167946],"[[ 0.05107262  3.00564631  0.12404567 -0.15658879]
 [-2.41301935 -0.12555584  0.          0.        ]]","[ 1.05791489 -0.75471033  0.09529771 -0.27438939  1.06182574 -1.34874048
 -0.056752   -0.33366038 -1.16505784  1.24713569  0.        ]",[ 0.07629357 -0.05926997]
23,-0.217143357357,[-1.25499945 -1.0137814 ],-0.217143357357,[-0.29191509  0.71184868],"[[-0.01465098  3.00394263  0.12404567 -0.15658879]
 [-4.15354058 -0.05432545  0.          0.        ]]","[ 1.05956095 -0.75441109 -0.00558597 -0.27011134  1.06181243 -1.34871807
 -0.21596339 -0.32383769 -1.15817142  1.25320228  0.        ]",[ 0.07629357 -0.05926997]
24,-0.219397313493,[-0.56317051  0.96218193],-0.219397313493,[-0.27861625  0.72997057],"[[-0.13662321  2.9631372   0.12404567 -0.15658879]
 [-8.03074851 -4.01302966  0.          0.        ]]","[ 1.04677504 -0.74632556 -0.19222308 -0.16801512  1.06179912 -1.34869566
 -0.5706253  -0.86962051 -1.13596702  1.29333496  0.        ]",[ 0.07629357 -0.05926997]
25,-0.219686006356,[-2.39939995  0.10470931],-0.219686006356,[-0.28319034  0.71375281],"[[ -0.31801277   2.92189764   0.12404567  -0.15658879]
 [-10.10131843  -0.12389486   0.           0.        ]]","[ 0.99015479 -0.73606023 -0.46320958 -0.06559416  1.0617858  -1.34867325
 -0.76002371 -0.33341736 -1.09441711  1.3285959   0.        ]",[ 0.07629357 -0.05926997]
