timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.418025888937,[ 3.43574643  2.3983117 ],-0.418025888937,"[ 1.02234795  1.46374449 -0.10249604 -1.16426428 -1.43409916  1.49408694
  0.26640296 -0.33236654  3.26983463 -2.37677974  0.        ]","[[-0.06045931  0.02695217 -0.16577514  0.17390911]
 [ 0.0041915   0.00220543  0.          0.        ]]",[-0.42469913 -0.35154635],[ 4.05154753  1.88771272]
1,-0.41269720731,[ 4.2147289   2.11555701],-0.41269720731,"[ 1.02482847  1.46137191 -0.04431546 -1.05920449 -1.43409666  1.49408418
  0.71444647  0.3222643   3.27086151 -2.22519351  0.        ]","[[-0.02070123  0.06670823 -0.16577514  0.17390911]
 [ 3.95845861  3.96021504  0.          0.        ]]",[-0.42469913 -0.35154635],[ 3.64027357  0.97625744]
2,-0.394264065215,[ 3.47168018  0.52507976],-0.394264065215,"[ 1.01787023  1.44250894  0.128375   -0.74932117 -1.43409415  1.49408142
  1.15363913  0.96393699  3.22481405 -1.77963908  0.        ]","[[ 0.09735828  0.18483849 -0.16577514  0.17390911]
 [ 7.83461858  7.83988076  0.          0.        ]]",[-0.42469913 -0.35154635],[ 3.26014233  0.22054487]
3,-0.357571737648,[ 2.66671786 -0.7481328 ],-0.357571737648,"[ 0.9599412   1.38214917  0.40788866 -0.30127781 -1.43409164  1.49407866
  1.58426227  1.28187655  3.00819678 -1.12023797  0.        ]","[[  0.29218186   0.36092359  -0.16577514   0.17390911]
 [ 11.63516239   9.76220761   0.           0.        ]]",[-0.42469913 -0.35154635],[ 2.88264513 -0.13629216]
4,-0.302461476299,[ 0.85630257  0.61951668],-0.302461476299,"[ 0.78825175  1.29301276  0.76684671  0.08930857 -1.43408914  1.49407589
  2.00661638  0.75967996  2.54324373 -0.4639837   0.        ]","[[  0.56228499   0.52449006  -0.16577514   0.17390911]
 [ 15.36275296   6.60492368   0.           0.        ]]",[-0.42469913 -0.35154635],[ 2.21427822  0.09656653]
5,-0.227310714352,[-0.27198776 -2.01909898],-0.227310714352,"[ 0.44233874  1.18103764  1.13375062  0.42774386 -1.43408663  1.49407313
  2.35601938  1.14347249  1.80931937 -0.0146337   0.        ]","[[  0.9004793    0.67987125  -0.16577514   0.17390911]
 [ 18.44653657   8.9254062    0.           0.        ]]",[-0.42469913 -0.35154635],[-0.19126031 -1.30166149]
6,-0.145067897851,[-0.91370973 -3.22376743],-0.145067897851,"[-0.03564774  1.06240944  1.3782265   0.69314704 -1.43408412  1.49407037
  2.19299151  0.45927839  0.9954336   0.02322698  0.        ]","[[  1.25497565   0.81687405  -0.16577514   0.17390911]
 [ 17.00777158   4.78865626   0.           0.        ]]",[-0.42469913 -0.35154635],[-1.34590471 -1.43118382]
7,-0.084197722713,[-2.7626078  -2.30790526],-0.084197722713,"[-0.49003694  1.00995805  1.45049245  0.78995043 -1.43408162  1.49406761
  1.7454375  -0.21121111  0.40787119 -0.20932513  0.        ]","[[  1.55550131   0.87197268  -0.16577514   0.17390911]
 [ 13.05783693   0.73476582   0.           0.        ]]",[-0.42469913 -0.35154635],[-1.55361056 -1.25720406]
8,-0.0544472143857,[-1.14601702 -0.18759115],-0.0544472143857,"[-0.82467312  1.0342351   1.42041297  0.74647371 -1.43407911  1.49406485
  1.26800784 -0.86835807  0.07329813 -0.44070761  0.        ]","[[ 1.77438173  0.84680285 -0.16577514  0.17390911]
 [ 8.84420527 -3.23845579  0.          0.        ]]",[-0.42469913 -0.35154635],[-1.09234452 -0.56137365]
9,-0.0459249260524,[-1.64334623 -0.72902965],-0.0459249260524,"[-1.02529144  1.10029558  1.36729225  0.61608999 -1.4340766   1.49406209
  0.79991227 -0.98041077 -0.0871391  -0.55790846  0.        ]","[[ 1.90981532  0.77523586 -0.16577514  0.17390911]
 [ 4.71294202 -3.91595104  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.57026607 -0.28511572]
10,-0.0420469484089,[ 1.22225343  1.46803274],-0.0420469484089,"[-1.10235261  1.18987751  1.33918973  0.40474717 -1.4340741   1.49405932
  0.34118325 -1.44480307 -0.10981965 -0.51940388  0.        ]","[[ 1.96345281  0.66874503 -0.16577514  0.17390911]
 [ 0.6643412  -6.72375662  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.67358935  0.92640507]
11,-0.0389962696331,[-0.1902675   0.62981459],-0.0389962696331,"[-1.17660571  1.25917715  1.30770215  0.20394411 -1.43407159  1.49405656
  0.78779147 -0.76812343 -0.13499844 -0.4990064   0.        ]","[[ 2.01628763  0.57531948 -0.16577514  0.17390911]
 [ 4.60597388 -2.63244491  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.68650281 -0.34339368]
12,-0.0399772416412,[-1.28677997 -1.23153294],-0.0399772416412,"[-1.29029342  1.27756007  1.25035136  0.14326227 -1.43406908  1.4940538
  0.69207504 -0.34699947 -0.23804974 -0.61003056  0.        ]","[[ 2.09993131  0.54821724 -0.16577514  0.17390911]
 [ 3.76121558 -0.08626241  0.          0.        ]]",[-0.42469913 -0.35154635],[-1.01948416 -1.06546426]
13,-0.0399104391438,[ 0.86950077  0.35957686],-0.0399104391438,"[-1.33603516  1.30410967  1.2238609   0.0485781  -1.43406658  1.49405104
  0.23555521 -1.00137212 -0.2638727  -0.62401472  0.        ]","[[ 2.13473035  0.50679562 -0.16577514  0.17390911]
 [-0.26788411 -4.04271065  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.22562648  0.22685   ]
14,-0.037986127097,[-0.86886974 -0.61141584],-0.037986127097,"[-1.37365409  1.34232987  1.20047228 -0.10624283 -1.43406407  1.49404828
  0.62584281 -0.75285784 -0.26825492 -0.60129997  0.        ]","[[ 2.16393311  0.44101704 -0.16577514  0.17390911]
 [ 3.17667452 -2.54015776  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.80407608 -0.36470824]
15,-0.03571186805,[-0.46766913  1.04045046],-0.03571186805,"[-1.4095663   1.37962881  1.1767121  -0.28764094 -1.43406156  1.49404552
  0.22936147 -1.14473744 -0.26475692 -0.56941711  0.        ]","[[ 2.19235776  0.36644114 -0.16577514  0.17390911]
 [-0.32254129 -4.90953285  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.20261066  0.6347034 ]
16,-0.0327633595706,[-0.04267521  0.04161422],-0.0327633595706,"[-1.37805926  1.40387609  1.1976288  -0.43110627 -1.43405906  1.49404275
  0.0202887  -0.47365363 -0.19258314 -0.46460361  0.        ]","[[ 2.16739342  0.30896051 -0.16577514  0.17390911]
 [-2.16774924 -0.8520555   0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.47673649  0.09267449]
17,-0.0348059290655,[ 0.80703231  1.84353206],-0.0348059290655,"[-1.3204192   1.40962592  1.23312575 -0.46955354 -1.43405655  1.49403999
  0.00601136 -0.44360361 -0.11438346 -0.37543676  0.        ]","[[ 2.12277417  0.29374231 -0.16577514  0.17390911]
 [-2.29375637 -0.67037019  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.66025543  0.2533868 ]
18,-0.0351627159213,[-1.27435827  0.06038742],-0.0351627159213,"[-1.30278469  1.3994491   1.24330543 -0.40287038 -1.43405404  1.49403723
  0.3727209   0.2132823  -0.11236839 -0.37998295  0.        ]","[[ 2.10937127  0.32018354 -0.16577514  0.17390911]
 [ 0.94270095  3.30126359  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.20553507 -0.95139951]
19,-0.0353620684442,[-0.0135643  -0.93189804],-0.0353620684442,"[-1.27483829  1.36952273  1.2588195  -0.2346938  -1.43405154  1.49403447
 -0.07763528  0.24226511 -0.12669116 -0.41476691  0.        ]","[[ 2.08834617  0.38796712 -0.16577514  0.17390911]
 [-3.03198974  3.47649891  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.6699692  -0.68793458]
20,-0.0395827557537,[ 0.06243511 -0.46684175],-0.0395827557537,"[-1.19250603  1.35359797  1.30034345 -0.15729224 -1.43404903  1.49403171
 -0.07676376 -0.37941617 -0.05459854 -0.3516195   0.        ]","[[ 2.02778357  0.41978405 -0.16577514  0.17390911]
 [-3.0242984  -0.28227897  0.          0.        ]]",[-0.42469913 -0.35154635],[ 1.13477421  0.27004632]
21,-0.0485633086091,[ 1.7677534   0.31716649],-0.0485633086091,"[-1.11216955  1.36578379  1.33525291 -0.21591581 -1.43404652  1.49402895
 -0.04192083 -0.68424462  0.05574263 -0.24384754  0.        ]","[[ 1.97038294  0.39564663 -0.16577514  0.17390911]
 [-2.71678716 -2.12531909  0.          0.        ]]",[-0.42469913 -0.35154635],[ 1.44784606  0.9265002 ]
22,-0.0530747368389,[-0.61970924 -0.04350118],-0.0530747368389,"[-1.09210893  1.37974654  1.34315591 -0.2883643  -1.43404402  1.49402619
  0.41235319 -0.46982178  0.10229638 -0.19741964  0.        ]","[[ 1.95627339  0.3661477  -0.16577514  0.17390911]
 [ 1.29247632 -0.82889012  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.60455894  0.33033973]
23,-0.0543591174112,[ 0.33065451  0.70921904],-0.0543591174112,"[-1.09352788  1.38781538  1.34260438 -0.33330903 -1.43404151  1.49402342
  0.13168598 -0.4954428   0.11497307 -0.18270162  0.        ]","[[ 1.95726975  0.34801565 -0.16577514  0.17390911]
 [-1.18459084 -0.9838005   0.          0.        ]]",[-0.42469913 -0.35154635],[ 1.10739541  0.66144013]
24,-0.0554635628069,[ 0.3361633  -1.04103618],-0.0554635628069,"[-1.07875434  1.38399377  1.34823966 -0.3117302  -1.434039    1.49402066
  0.28243263 -0.02783963  0.12576712 -0.1766276   0.        ]","[[ 1.94692655  0.35670577 -0.16577514  0.17390911]
 [ 0.14584564  1.84339209  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.75321269 -0.08051258]
25,-0.0528954027271,[-0.46068828  0.40915926],-0.0528954027271,"[-1.10192768  1.38542209  1.33931779 -0.31974534 -1.4340365   1.4940179
  0.43295601 -0.68885334  0.1005592  -0.19541801  0.        ]","[[ 1.96317243  0.3534746  -0.16577514  0.17390911]
 [ 1.47431205 -2.15318845  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.64163423  0.6123907 ]
26,-0.0531441249517,[ 1.33843927  1.84334922],-0.0531441249517,"[-1.11739119  1.39662939  1.33312959 -0.38551945 -1.43403399  1.49401514
  0.22308329 -0.4137308   0.10304951 -0.18679479  0.        ]","[[ 1.97407439  0.32710054 -0.16577514  0.17390911]
 [-0.37794503 -0.48976305  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.87095439  0.44165465]
27,-0.0456550374897,[ 0.56036342 -1.32464471],-0.0456550374897,"[-1.16263053  1.38380456  1.31392896 -0.31071414 -1.43403149  1.49401238
  0.67200021  0.24252189  0.02557258 -0.25867728  0.        ]","[[ 2.00626698  0.35711537 -0.16577514  0.17390911]
 [ 3.58403079  3.47802609  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.23136926 -0.98753124]
28,-0.0348174165943,[-1.61213389  0.27439708],-0.0348174165943,"[-1.28968329  1.37032827  1.25064423 -0.23890165 -1.43402898  1.49400962
  0.91531692 -0.42390142 -0.1424016  -0.43115091  0.        ]","[[ 2.09949355  0.38624882 -0.16577514  0.17390911]
 [ 5.73145992 -0.55125458  0.          0.        ]]",[-0.42469913 -0.35154635],[-1.01816118 -0.75787693]
29,-0.0355010987939,[-0.98538236 -1.74154028],-0.0355010987939,"[-1.385527    1.37032576  1.19273074 -0.23890021 -1.43402647  1.49400686
  0.45418395 -0.24214797 -0.24986274 -0.55715057  0.        ]","[[ 2.1732894   0.38624935 -0.16577514  0.17390911]
 [ 1.66167915  0.54764814  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.65766525 -0.81402177]
30,-0.0339591914992,[-0.03149405  0.49185313],-0.0339591914992,"[-1.37765683  1.3836797   1.19784606 -0.31005682 -1.43402397  1.4940041
  0.00893994 -0.89859589 -0.22347561 -0.5150372   0.        ]","[[ 2.16709656  0.3573804  -0.16577514  0.17390911]
 [-2.26787271 -3.42131988  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.68950671  0.57791042]
31,-0.0345611141169,[ 0.23984093  0.32668975],-0.0345611141169,"[ -1.31797969e+00   1.40375864e+00   1.23451145e+00  -4.30565955e-01
  -1.43402146e+00   1.49400133e+00  -1.77190442e-04  -5.65275290e-01
  -1.22499405e-01  -3.87697797e-01   0.00000000e+00]","[[ 2.12093182  0.3091741  -0.16577514  0.17390911]
 [-2.34833695 -1.40602659  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.73959804  0.39919236]
32,-0.0387247488648,[ 2.03634852 -1.04682112],-0.0387247488648,"[-1.26892462  1.40938249  1.26197038 -0.46812019 -1.43401895  1.49399857
  0.11253513 -0.34678567 -0.05351248 -0.31499371  0.        ]","[[ 2.08394576  0.2943077  -0.16577514  0.17390911]
 [-1.35358209 -0.08501426  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.55084556  0.16669339]
33,-0.0393640895892,[-0.53391886  0.84927527],-0.0393640895892,"[-1.28615661  1.42363336  1.25258469 -0.57363727 -1.43401645  1.49399581
  0.56397368 -1.00165445 -0.04288936 -0.29597403  0.        ]","[[ 2.09684905  0.25288125 -0.16577514  0.17390911]
 [ 2.63063743 -4.04443204  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.08407547  0.66530257]
34,-0.0380753683947,[-1.1818306   0.45502296],-0.0380753683947,"[-1.3268783   1.43706599  1.22926798 -0.69299941 -1.43401394  1.49399305
  0.31860858 -0.43208555 -0.05693248 -0.30084051  0.        ]","[[ 2.12773472  0.20654415 -0.16577514  0.17390911]
 [ 0.46514597 -0.6007557   0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.188429    0.07936049]
35,-0.0418756494581,[-0.1396261   0.07707367],-0.0418756494581,"[-1.28668269  1.43542123  1.25228796 -0.67696356 -1.43401143  1.49399029
 -0.13074496 -0.13187371 -0.01211176 -0.26036322  0.        ]","[[ 2.09724747  0.21274073 -0.16577514  0.17390911]
 [-3.50066537  1.21435776  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.90135884  0.19069791]
36,-0.052000281709,[ 0.38333332 -0.23529354],-0.052000281709,"[-1.1850152   1.42767294  1.30378148 -0.60707006 -1.43400893  1.49398753
 -0.18549744 -0.08534633  0.09175438 -0.17734144  0.        ]","[[ 2.02238584  0.23985037 -0.16577514  0.17390911]
 [-3.98388903  1.495667    0.          0.        ]]",[-0.42469913 -0.35154635],[ 1.28526759  0.37497321]
37,-0.0618791788742,[ 0.85109018  0.11104033],-0.0618791788742,"[-1.09556577  1.42128713  1.3417767  -0.55512899 -1.43400642  1.49398477
 -0.00470474 -0.24443963  0.18563399 -0.11105374  0.        ]","[[ 1.95871719  0.26011266 -0.16577514  0.17390911]
 [-2.38828836  0.53377154  0.          0.        ]]",[-0.42469913 -0.35154635],[ 1.32812214  0.58411437]
38,-0.0630443589543,[ 0.7402542  -0.03929152],-0.0630443589543,"[-1.07626454  1.41624472  1.34913693 -0.51693839 -1.43400391  1.49398201
  0.38211818 -0.17368205  0.1967204  -0.10619854  0.        ]","[[ 1.94520444  0.27508036 -0.16577514  0.17390911]
 [ 1.02564904  0.96157834  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.80873281  0.14694002]
39,-0.0523726844368,[-0.8008194   1.16216502],-0.0523726844368,"[-1.14670354  1.41001315  1.32084553 -0.47257135 -1.43400141  1.49397924
  0.71163635 -0.2027464   0.09547001 -0.18482951  0.        ]","[[ 1.99489616  0.29254879 -0.16577514  0.17390911]
 [ 3.93384076  0.78585173  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.01436466 -0.30786121]
40,-0.0413103118218,[ 0.40926506 -1.09626588],-0.0413103118218,"[-1.21065102  1.38784706  1.29165333 -0.33371556 -1.4339989   1.49397648
  0.34369592  0.44978141 -0.02420716 -0.30091485  0.        ]","[[ 2.04099194  0.3478498  -0.16577514  0.17390911]
 [ 0.68655888  4.7310979   0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.0765578  -1.05072761]
41,-0.0362796658261,[ 0.60768093 -2.15519741],-0.0362796658261,"[-1.2512853   1.36269546  1.27126159 -0.20091011 -1.4339964   1.49397372
  0.52578079 -0.22071044 -0.10920483 -0.40079934  0.        ]","[[ 2.0708468   0.40179808 -0.16577514  0.17390911]
 [ 2.29356414  0.67724236  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.3144536  -0.56925553]
42,-0.0339613186944,[-0.2324049  -0.20357406],-0.0339613186944,"[-1.343339    1.37539676  1.21934932 -0.26536597 -1.43399389  1.49397096
  0.79319487 -0.87797625 -0.19613035 -0.48828426  0.        ]","[[ 2.14039764  0.37547159 -0.16577514  0.17390911]
 [ 4.65365007 -3.29664974  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.80743974 -0.10521668]
43,-0.0344599086496,[ 0.41726109 -0.44603785],-0.0344599086496,"[-1.4478169   1.40643694  1.14968155 -0.44838627 -1.43399138  1.4939682
  0.67861986 -1.00044241 -0.26885378 -0.55522114  0.        ]","[[ 2.2233251   0.30210942 -0.16577514  0.17390911]
 [ 3.64246646 -4.0370977   0.          0.        ]]",[-0.42469913 -0.35154635],[-0.80150533  0.06077084]
44,-0.0369012817727,[-2.05249661  0.5871775 ],-0.0369012817727,"[-1.55243548  1.43758779  1.06633073 -0.69843889 -1.43398888  1.49396544
  0.85755743 -1.27943452 -0.32999207 -0.61349352  0.        ]","[[ 2.31201937  0.20444303 -0.16577514  0.17390911]
 [ 5.22169766 -5.72391987  0.          0.        ]]",[-0.42469913 -0.35154635],[-1.22823822  0.16398346]
45,-0.0384056592292,[-1.45745557 -0.45315392],-0.0384056592292,"[-1.62257406  1.45577574  1.00118977 -0.9334478  -1.43398637  1.49396268
  0.39751497 -0.87589051 -0.35785805 -0.63884863  0.        ]","[[ 2.37571675  0.11444452 -0.16577514  0.17390911]
 [ 1.16156976 -3.28406219  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.52512205  0.17063808]
46,-0.0318081774394,[ 1.13585618  1.3365447 ],-0.0318081774394,"[-1.60462354  1.46347484  1.01865833 -1.15243587 -1.43398386  1.49395992
 -0.05324249 -1.16165142 -0.27693744 -0.52476163  0.        ]","[[ 2.35903385  0.03142828 -0.16577514  0.17390911]
 [-2.81661359 -5.01180731  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.84338921  1.37332511]
47,-0.0302963417421,[-0.03288005 -1.06565024],-0.0302963417421,"[-1.58701374  1.46359834  1.03524257 -1.30990498 -1.43398136  1.49395716
  0.40112209 -0.49059657 -0.20765668 -0.44129394  0.        ]","[[ 2.34293523 -0.02810014 -0.16577514  0.17390911]
 [ 1.19340438 -0.95455177  0.          0.        ]]",[-0.42469913 -0.35154635],[-0.30532134 -0.04905665]
48,-0.0305857095964,[-0.0207649   0.15222603],-0.0305857095964,"[-1.61136894  1.45931202  1.01215191 -1.46473862 -1.43397885  1.49395439
  0.38388213 -1.14236042 -0.19393689 -0.42855665  0.        ]","[[ 2.36527682 -0.08672881 -0.16577514  0.17390911]
 [ 1.04125463 -4.89518172  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.20134996  0.9884665 ]
49,-0.0323693258417,[-0.7869957   2.60962464],-0.0323693258417,"[-1.63248636  1.44406215  0.99126853 -1.70300557 -1.43397635  1.49395163
  0.37220946 -1.02663032 -0.14731161 -0.38748261  0.        ]","[[ 2.38506832 -0.17761205 -0.16577514  0.17390911]
 [ 0.93823911 -4.19547467  0.          0.        ]]",[-0.42469913 -0.35154635],[ 0.3061381   0.91729486]
