timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.303805194284,[ 1.81850793  2.70283326],-0.303805194284,[ 2.6618619   2.92015266],"[[-0.01234354  0.07049683 -0.08217832  0.08907852]
 [-0.00388058  0.00127439  0.          0.        ]]","[ 0.98638442  1.55249791 -0.03284551 -0.94892467 -0.71397098  0.77187521
  0.2923229  -0.34304286  2.31926462 -1.1548398   0.        ]",[-0.2359018  -0.24800874]
1,-0.299704085167,[ 2.39291903  2.6587872 ],-0.299704085167,[ 2.47733641  2.54078674],"[[ 0.02725478  0.11023448 -0.08217832  0.08907852]
 [ 3.95055607  3.95930369  0.          0.        ]]","[ 0.98591594  1.54797147  0.02561652 -0.84240539 -0.71397021  0.77187434
  0.72336333  0.28832141  2.31094668 -1.01345253  0.        ]",[-0.2359018  -0.24800874]
2,-0.285633084141,[ 2.73214898  1.56815925],-0.285633084141,[ 2.17184758  2.08611727],"[[ 0.14515809  0.22834668 -0.08217832  0.08907852]
 [ 7.82690786  7.83898585  0.          0.        ]]","[ 0.96986124  1.522883    0.19895554 -0.52920956 -0.71396945  0.77187346
  1.1458914   0.9071876   2.239659   -0.6017215   0.        ]",[-0.2359018  -0.24800874]
3,-0.256760942719,[ 1.53865801  2.92027265],-0.256760942719,[ 1.09967315  1.44713712],"[[  0.33982286   0.42328155  -0.08217832   0.08907852]
 [ 11.62703655  11.64181087   0.           0.        ]]","[ 0.89601505  1.4443068   0.47753131 -0.03289479 -0.71396869  0.77187259
  1.560109    1.51379164  1.97955546  0.01093522  0.        ]",[-0.2359018  -0.24800874]
4,-0.207022582479,[-1.66949386 -0.54497107],-0.207022582479,[-1.14030921 -0.01491448],"[[  0.60974594   0.69351601  -0.08217832   0.08907852]
 [ 15.35313425  15.3691669    0.           0.        ]]","[ 0.70135897  1.26426536  0.83091866  0.5821323  -0.71396793  0.77187172
  1.96625369  2.10835211  1.38819352  0.61502622  0.        ]",[-0.2359018  -0.24800874]
5,-0.148893888113,[-0.77920665 -0.3558209 ],-0.148893888113,[-1.16995537 -0.08744836],"[[  0.87409265   0.9762038   -0.08217832   0.08907852]
 [ 11.09557076  12.90781371   0.           0.        ]]","[ 0.41954936  1.00086776  1.11780776  1.09121723 -0.71396716  0.77187085
  1.50216897  1.71572593  0.65987469  0.82846237  0.        ]",[-0.2359018  -0.24800874]
6,-0.100879851748,[-1.55170223  0.3285123 ],-0.100879851748,[-1.25618601 -0.54108429],"[[  1.06288739   1.2176655   -0.08217832   0.08907852]
 [  7.79476219  11.24390667   0.           0.        ]]","[ 0.17375103  0.73053093  1.27550015  1.38708012 -0.7139664   0.77186998
  1.14237399  1.45030589  0.12367646  0.69851236  0.        ]",[-0.2359018  -0.24800874]
7,-0.0621026709414,[-1.04354441 -0.77489135],-0.0621026709414,[-0.91670305 -1.33690214],"[[  1.17754153   1.45336902  -0.08217832   0.08907852]
 [  3.68425309  12.3228433    0.           0.        ]]","[ 0.01052908  0.44210085  1.34918054  1.53463217 -0.71396564  0.77186911
  0.69432167  1.62240734 -0.20254827  0.42237021  0.        ]",[-0.2359018  -0.24800874]
8,-0.0350755032293,[-0.7130033  -1.30738919],-0.0350755032293,[-0.12858555 -1.26831961],"[[ 1.2108019   1.66660035 -0.08217832  0.08907852]
 [-0.34500536  9.01130316  0.          0.        ]]","[-0.03840815  0.17368029  1.3672386   1.54082201 -0.71396488  0.77186824
  0.25512615  1.09416888 -0.328057    0.15587118  0.        ]",[-0.2359018  -0.24800874]
9,-0.0240607412162,[ 0.53867756 -1.60540897],-0.0240607412162,[ 0.60870987 -0.71155345],"[[ 1.17566427  1.80531243 -0.08217832  0.08907852]
 [-3.15949208  4.87367218  0.          0.        ]]","[  1.32717264e-02   1.24390958e-03   1.34811055e+00   1.47948193e+00
  -7.13964113e-01   7.71867364e-01  -5.16573597e-02   4.34158868e-01
  -3.19889213e-01   1.68303154e-02   0.00000000e+00]",[-0.2359018  -0.24800874]
