timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.359782523389,[ 4.14634403  1.31865973],-0.359782523389,"[ 1.0301629   1.42822442 -0.12231396 -1.27122599 -0.81805741  1.52038675
  0.25246164 -0.33026089  2.63592049 -2.57435865  0.        ]","[[-0.07929428  0.00194882 -0.09434938  0.17646779]
 [-0.00321604 -0.00210949  0.          0.        ]]",[-0.55751663 -0.46216428],[ 4.10951233  1.99023652]
1,-0.353641559877,[ 3.48929377  1.21110091],-0.353641559877,"[ 1.03374921  1.42711391 -0.06441058 -1.16680586 -0.8180567   1.52038415
  0.71649874  0.33918262  2.64157599 -2.41731305  0.        ]","[[-0.0396829   0.04161944 -0.09434938  0.17646779]
 [ 3.95119405  3.95598547  0.          0.        ]]",[-0.55751663 -0.46216428],[ 3.30959058  0.97436112]
2,-0.333079521283,[ 3.26942494  0.51082687],-0.333079521283,"[ 1.03028796  1.41190804  0.10814129 -0.85774815 -0.818056    1.52038155
  1.17136734  0.99537508  2.60817507 -1.95228732  0.        ]","[[ 0.0782326   0.15966596 -0.09434938  0.17646779]
 [ 7.82747913  7.83573657  0.          0.        ]]",[-0.55751663 -0.46216428],[ 2.74861383  0.10942614]
3,-0.29400471516,[ 1.56126231 -0.42109096],-0.29400471516,"[ 0.97856459  1.35687647  0.38842153 -0.41046997 -0.81805529  1.52037895
  1.61736049  1.31097154  2.40716155 -1.25704632  0.        ]","[[  0.27291466   0.33510281  -0.09434938   0.17646779]
 [ 11.62814408   9.70171494   0.           0.        ]]",[-0.55751663 -0.46216428],[ 2.28606892 -0.20136523]
4,-0.236200902392,[ 0.63069885 -0.39571292],-0.236200902392,"[ 0.81592337  1.26470722  0.75023307  0.01005278 -0.81805459  1.52037635
  2.05473795  0.99619285  1.93956935 -0.54424291  0.        ]","[[  0.5428739    0.51046418  -0.09434938   0.17646779]
 [ 15.355413     7.84058792   0.           0.        ]]",[-0.55751663 -0.46216428],[ 0.75452578 -0.21558523]
5,-0.164352733678,[-2.13928182 -0.32921581],-0.164352733678,"[ 0.49156604  1.16668241  1.11489539  0.31703048 -0.81805388  1.52037374
  2.31203272  0.70469038  1.23302216 -0.05839129  0.        ]","[[  0.87198179   0.64998384  -0.09434938   0.17646779]
 [ 17.54808311   6.11707897   0.           0.        ]]",[-0.55751663 -0.46216428],[-1.48915994 -0.74016869]
6,-0.0948399789435,[-1.80623367 -0.44203572],-0.0948399789435,"[ 0.09216253  1.07701591  1.34762132  0.53378718 -0.81805318  1.52037114
  1.80715934  0.46386438  0.5191738   0.04947973  0.        ]","[[  1.17977696   0.7580388   -0.09434938   0.17646779]
 [ 13.24569517   4.69319424   0.           0.        ]]",[-0.55751663 -0.46216428],[-1.83078694 -0.79314756]
7,-0.0440937926396,[-2.07062859  0.11039088],-0.0440937926396,"[-0.23309135  1.00796274  1.43743481  0.67263684 -0.81805247  1.52036854
  1.31224739  0.15228386  0.01937919 -0.07431933  0.        ]","[[ 1.40237583  0.83341875 -0.09434938  0.17646779]
 [ 9.02817324  2.85097204  0.          0.        ]]",[-0.55751663 -0.46216428],[-1.69775891 -0.71719134]
8,-0.0145121114705,[-1.07733718 -1.42167289],-0.0145121114705,"[-0.44375397  0.9486281   1.45752313  0.77668245 -0.81805177  1.52036594
  0.82701722  0.21685642 -0.27862078 -0.24588012  0.        ]","[[ 1.54145154  0.89426859 -0.09434938  0.17646779]
 [ 4.89314634  3.23275838  0.          0.        ]]",[-0.55751663 -0.46216428],[-1.42548752 -1.08374476]
9,-0.0124225945602,[-0.51099435 -0.42767006],-0.0124225945602,"[-0.53089164  0.92409239  1.45758285  0.81612464 -0.81805106  1.52036334
  0.3515209  -0.46346283 -0.39165412 -0.33332225  0.        ]","[[ 1.59865909  0.91856572 -0.09434938  0.17646779]
 [ 0.84106554 -0.78963305  0.          0.        ]]",[-0.55751663 -0.46216428],[-0.14710861 -0.27340055]
