timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0937671434949,[ 0.17512932  0.37395378],-0.0937671434949,"[ 1.06753467  1.57683931  0.0945791  -0.66531028  1.53915204 -0.72524807
  0.10038755 -0.27736357 -0.03132417  0.62706484  0.        ]","[[ 0.06074536 -0.05757161  0.17471775 -0.08053099]
 [-0.0030882   0.00106704  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.07795454  0.78749001]
1,-0.0966008782458,[ 1.30309284  1.59352858],-0.0966008782458,"[ 1.06690575  1.57770928  0.10511907 -0.63205068  1.53910845 -0.72523876
  0.16207292 -0.07602494 -0.03184566  0.64967204  0.        ]","[[ 0.06762941 -0.04269681  0.17471775 -0.08053099]
 [ 0.68919004  1.48148032  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.07842815  0.78716278]
2,-0.11373887992,[-3.31988179 -0.7765393 ],-0.11373887992,"[ 1.05995526  1.57835644  0.18656062 -0.47753105  1.53906485 -0.72522945
  0.51321611  0.45828673 -0.04297444  0.78706392  0.        ]","[[ 0.1209516   0.02635098  0.17471775 -0.08053099]
 [ 4.62991445  5.41020926  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.080826    0.78754592]
3,-0.131073442745,[-2.14263649  0.17676904],-0.131073442745,"[ 1.04942367  1.57226768  0.26547973 -0.30715134  1.53902126 -0.72522015
  0.15266348  0.02575254 -0.06796039  0.926186    0.        ]","[[ 0.17295305  0.10264601  0.17471775 -0.08053099]
 [ 0.58369468  2.22988822  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.07952011  0.78853583]
4,-0.130673641682,[-0.61150853  0.42821275],-0.130673641682,"[ 1.05555157  1.56417596  0.22285244 -0.19351569  1.53897768 -0.72521085
 -0.20089148  0.11514929 -0.0697895   0.92362074  0.        ]","[[ 0.14481794  0.15383891  0.17471775 -0.08053099]
 [-3.3839969   2.88720329  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.07685375  0.78761774]
5,-0.120453445878,[ 0.68005109  2.51611533],-0.120453445878,"[ 1.06800884  1.54683009  0.08351794 -0.03050324  1.53893409 -0.72520154
 -0.41054318  0.33809597 -0.06011163  0.84366138  0.        ]","[[ 0.05353186  0.2280304   0.17471775 -0.08053099]
 [-5.73678085  4.52647394  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.0727296   0.78820801]
6,-0.116078353872,[ 0.02802221  0.74240837],-0.116078353872,"[ 1.0692118   1.50094833 -0.04934527  0.24651527  1.53889051 -0.72519224
 -0.16083311  0.86427732 -0.06891868  0.81295715  0.        ]","[[-0.03308829  0.35737759  0.17471775 -0.08053099]
 [-2.93453715  8.39536207  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.07111285  0.78937101]
7,-0.122892014212,[-0.79563702  0.55786191],-0.122892014212,"[ 1.06434818  1.39530688 -0.13663823  0.63938689  1.53884694 -0.72518293
 -0.145864    1.24144438 -0.11052574  0.87461033  0.        ]","[[ -0.09009407   0.55311069   0.17471775  -0.08053099]
 [ -2.76656838  11.16870528   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.07035469  0.78549862]
8,-0.127580070471,[-1.08757748 -1.05322116],-0.127580070471,"[ 1.04848621  1.20890698 -0.26794988  1.06362302  1.53880337 -0.72517363
 -0.42153419  1.51188962 -0.17789178  0.92032407  0.        ]","[[ -0.17646392   0.79643928   0.17471775  -0.08053099]
 [ -5.86014959  13.15748969   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.06953914  0.77459389]
9,-0.117630140932,[-0.65184392 -0.11907807],-0.117630140932,"[ 0.99442353  0.99557716 -0.49897785  1.36756338  1.5387598  -0.72516433
 -0.76367102  0.93805326 -0.23334391  0.85152044  0.        ]","[[-0.3321883   1.01725786  0.17471775 -0.08053099]
 [-9.6996514   8.93836036  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.06493752  0.76848805]
10,-0.0938975284918,[-1.20366533  0.24966919],-0.0938975284918,"[ 0.86616043  0.80678483 -0.80078339  1.54104253  1.53871624 -0.72515503
 -0.97642001  0.84987134 -0.27492974  0.67791103  0.        ]","[[ -0.55013619   1.18952119   0.17471775  -0.08053099]
 [-12.08724744   8.29007754   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.05998957  0.75813371]
11,-0.064053616881,[-1.39204838  0.20622515],-0.064053616881,"[ 0.6217669   0.60227925 -1.13003393  1.65384875  1.53867267 -0.72514572
 -1.30778506  0.96199452 -0.3508027   0.44969215  0.        ]","[[ -0.82919232   1.36359645   0.17471775  -0.08053099]
 [-15.80607641   9.11459577   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.05486131  0.74184912]
12,-0.0441290455232,[-0.11081772 -0.1763815 ],-0.0441290455232,"[ 0.21261938  0.37220236 -1.4183856   1.70128492  1.53862912 -0.72513642
 -1.6326213   1.04840554 -0.4967815   0.19256878  0.        ]","[[ -1.18189239   1.55226566   0.17471775  -0.08053099]
 [-19.45189263   9.75008234   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.05295877  0.7193498 ]
13,-0.0663241742549,[ 1.16382738  1.25372927],-0.0663241742549,"[-0.31191282  0.14450188 -1.53292755  1.67028626  1.53858556 -0.72512712
 -1.63744596  0.92693056 -0.71191365 -0.02058779  0.        ]","[[ -1.57147925   1.73830695   0.17471775  -0.08053099]
 [-19.50660351   8.85702433   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.05400226  0.69898057]
14,-0.0992856548746,[-1.07926758  0.03734336],-0.0992856548746,"[-0.78088683 -0.10943708 -1.44130526  1.53973856  1.53854202 -0.72511782
 -1.25045147  1.44133093 -0.93006584 -0.08238308  0.        ]","[[ -1.91804202   1.95339679   0.17471775  -0.08053099]
 [-15.16400376  12.63950629   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.06469525  0.67488354]
15,-0.128336851701,[ 1.27667387  1.55769639],-0.128336851701,"[-1.18697773 -0.3790082  -1.18455064  1.26610134  1.53849847 -0.72510852
 -1.57648289  1.42725609 -1.12798369 -0.03072537  0.        ]","[[ -2.2580361    2.2051521    0.17471775  -0.08053099]
 [-18.82330606  12.53628583   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.06621353  0.66461402]
16,-0.151479916668,[ 0.46145568  0.10043187],-0.151479916668,"[-1.48774595 -0.63015839 -0.80115659  0.81515134  1.53845493 -0.72509922
 -1.19057985  1.931809   -1.27668406  0.1164789   0.        ]","[[ -2.59105524   2.49310433   0.17471775  -0.08053099]
 [-14.49284931  16.24671964   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.07844894  0.6418252 ]
17,-0.167933715615,[ 0.16619146  1.89912614],-0.167933715615,"[-1.63722877 -0.81618133 -0.42525027  0.17330596  1.53841139 -0.72508992
 -1.00223445  1.9420248  -1.34640384  0.34241775  0.        ]","[[ -2.85970772   2.81879745   0.17471775  -0.08053099]
 [-12.37935862  16.32240869   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.08493497  0.62706637]
18,-0.180060045719,[-0.47913794 -1.18010203],-0.180060045719,"[-1.69037461 -0.87947022 -0.06492666 -0.49843521  1.53836785 -0.72508062
 -0.92179774  0.61148202 -1.37195594  0.52319572  0.        ]","[[ -3.09823642   3.12449428   0.17471775  -0.08053099]
 [-11.47682947   6.53881378   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.08374116  0.6270768 ]
19,-0.182692569935,[-0.87826341  0.83423904],-0.182692569935,"[-1.66328258 -0.87963029  0.31084596 -0.52943009  1.53832432 -0.72507132
 -1.07061209 -0.61873105 -1.37339435  0.5659944   0.        ]","[[ -3.34453252   3.13834537   0.17471775  -0.08053099]
 [-13.14709265  -2.50710152   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.07846446  0.6364395 ]
20,-0.183123361583,[ 0.48405829  1.98041985],-0.183123361583,"[-1.52375792 -0.87759772  0.73474693 -0.40823386  1.5382808  -0.72506202
 -1.35724236 -0.6147158  -1.40135172  0.50509421  0.        ]","[[ -3.63975214   3.08416855   0.17471775  -0.08053099]
 [-16.36412517  -2.47762955   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.07818361  0.63809448]
21,-0.18787545974,[ 0.61615358  0.14428268],-0.18787545974,"[-1.26982363 -0.87385154  1.10546464 -0.32026886  1.53823727 -0.72505272
 -1.15757044 -0.47804709 -1.44637828  0.47539791  0.        ]","[[ -3.94455445   3.04475012   0.17471775  -0.08053099]
 [-14.12357425  -1.47273953   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.08128727  0.63843989]
22,-0.193331921653,[ 1.52387972  0.1714329 ],-0.193331921653,"[-0.98799612 -0.87071859  1.33872362 -0.26813317  1.53819375 -0.72504343
 -0.91525924 -0.39637542 -1.4860989   0.47329286  0.        ]","[[ -4.19974358   3.02132033   0.17471775  -0.08053099]
 [-11.4044019   -0.87223925   0.           0.        ]]",[ 0.03311448 -0.02202102],[-0.08374152  0.63924545]
23,-0.197389227994,[-0.59366575  0.30528926],-0.197389227994,"[-0.75365409 -0.86886907  1.45485205 -0.24177021  1.53815024 -0.72503413
 -0.54233266 -0.32934574 -1.51190404  0.48269998  0.        ]","[[-4.38584124  3.00944883  0.17471775 -0.08053099]
 [-7.21931527 -0.37939866  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.08622085  0.64049363]
24,-0.200488184023,[-1.07014802  1.29425909],-0.200488184023,"[-0.53072675 -0.86803757  1.516295   -0.23076063  1.53810673 -0.72502483
 -0.73903388 -0.29832706 -1.5291834   0.49713246  0.        ]","[[-4.55237675  3.00448621  0.17471775 -0.08053099]
 [-9.42688114 -0.15134289  0.          0.        ]]",[ 0.03311448 -0.02202102],[-0.08650172  0.64015383]
25,-0.203824891335,[-1.59595273  0.076546  ],-0.203824891335,"[-0.21913456 -0.8678158   1.53247454 -0.22801283  1.53806322 -0.72501553
 -1.07518857 -0.27898691 -1.54468628  0.52156573  0.        ]","[[ -4.77876672e+00   3.00324780e+00   1.74717746e-01  -8.05309926e-02]
 [ -1.31995449e+01  -9.15720354e-03   0.00000000e+00   0.00000000e+00]]",[ 0.03311448 -0.02202102],[-0.08644125  0.63973063]
