timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.388693581161,[ 1.46986433  3.6136455 ],-0.388693581161,"[ 0.96239827  1.87293844 -0.00369591 -0.68193604 -1.53318365  0.46963367
  0.36872754 -0.36641722  2.87098446 -0.58418838  0.        ]","[[-0.00953624  0.08165728 -0.1760167   0.0549103 ]
 [ 0.00253076  0.00046584  0.          0.        ]]",[-0.11150882 -0.16137253],[ 2.34632778  3.08530807]
1,-0.386325703721,[ 2.06056103  1.25943171],-0.386325703721,"[ 0.96178254  1.86769638  0.05716968 -0.56478499 -1.53317771  0.46963301
  0.73031946  0.21685256  2.86248408 -0.46612083  0.        ]","[[ 0.03018906  0.12137892 -0.1760167   0.0549103 ]
 [ 3.95684393  3.95851178  0.          0.        ]]",[-0.11150882 -0.16137253],[ 2.07806444  2.94517088]
2,-0.376760857211,[ 2.41666535  2.17781282],-0.376760857211,"[ 0.94606107  1.84015556  0.23720556 -0.22054303 -1.53317178  0.46963235
  1.08477067  0.78857612  2.79612991 -0.12331406  0.        ]","[[ 0.14821697  0.23947544 -0.1760167   0.0549103 ]
 [ 7.83308122  7.83820946  0.          0.        ]]",[-0.11150882 -0.16137253],[ 1.68027806  2.80127478]
3,-0.353045485484,[ 0.31949574  3.27370629],-0.353045485484,"[ 0.87532248  1.75651647  0.52627163  0.32398638 -1.53316585  0.46963169
  1.43225075  1.34897083  2.56123141  0.3847979   0.        ]","[[  0.34300417   0.43439493  -0.1760167    0.0549103 ]
 [ 11.63310976  11.64104827   0.           0.        ]]",[-0.11150882 -0.16137253],[ 0.99976277  2.50910497]
4,-0.308563910181,[ 0.15329838  2.4677713 ],-0.308563910181,"[ 0.71285381  1.56767806  0.85839953  0.9966439  -1.53315992  0.46963102
  1.52677318  1.89839119  2.07040874  0.85366854  0.        ]","[[  0.58603617   0.70462453  -0.1760167    0.0549103 ]
 [ 12.66685376  15.3694579    0.           0.        ]]",[-0.11150882 -0.16137253],[ 0.23063383  1.9221282 ]
5,-0.242102709305,[-0.66715843  1.17842435],-0.242102709305,"[ 0.46172293  1.22562584  1.15498174  1.6459723  -1.53315399  0.46963036
  1.55943631  2.43693072  1.38742023  1.02196987  0.        ]","[[  0.84295488   1.04868224  -0.1760167    0.0549103 ]
 [ 13.02411991  19.02410573   0.           0.        ]]",[-0.11150882 -0.16137253],[-0.45024449  0.94983864]
6,-0.163618796195,[-2.52409445 -0.16303064],-0.163618796195,"[ 0.17901022  0.7144795   1.35830252  2.02442155 -1.53314806  0.4696297
  1.29472638  2.96490895  0.76300836  0.75298288  0.        ]","[[  1.07439168   1.46511483  -0.1760167    0.0549103 ]
 [ 10.12933547  22.60720021   0.           0.        ]]",[-0.11150882 -0.16137253],[-0.71967232  0.05544215]
7,-0.106537137711,[-0.69865353 -1.15310639],-0.106537137711,"[-0.04092855  0.1493947   1.45781723  1.87565777 -1.53314213  0.46962904
  0.91482912  2.80384667  0.47905949  0.23206669  0.        ]","[[  1.23529877   1.90629473  -0.1760167    0.0549103 ]
 [  5.97485392  21.51441436   0.           0.        ]]",[-0.11150882 -0.16137253],[-0.53624099 -0.32336092]
8,-0.102878757279,[ 1.38757326  0.88115641],-0.102878757279,"[-0.17073077 -0.28149442  1.4975195   1.30162547 -1.5331362   0.46962838
  0.65133534  2.15759776  0.50905994 -0.21503844  0.        ]","[[  1.32588867   2.2925827   -0.1760167    0.0549103 ]
 [  3.09333534  17.12898234   0.           0.        ]]",[-0.11150882 -0.16137253],[-0.44263092 -0.35927653]
9,-0.134503668523,[-0.88434113 -1.12815901],-0.134503668523,"[-0.31888722 -0.5787025   1.52739667  0.43165293 -1.53313027  0.46962772
  1.00787641  2.62172802  0.70938805 -0.56190332  0.        ]","[[  1.42687529   2.66676533  -0.1760167    0.0549103 ]
 [  6.99244054  20.27880454   0.           0.        ]]",[-0.11150882 -0.16137253],[-0.91004419 -0.68403339]
