timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.0615802110385,[ 0.63367637  0.67752151],-0.0615802110385,[ 0.57295632  0.61556721],"[[ 0.06552089  0.02979265  0.18757708  0.07464274]
 [ 0.00178923 -0.00056237  0.          0.        ]]","[ 0.96225166  2.01596017  0.12923984 -0.76355942  1.63253822  0.65552092
  0.38314289 -0.3739802  -0.12816346 -0.64451222  0.        ]",[-0.07071718 -0.11057834]
1,-0.0536404715307,[-0.38098216 -0.5281459 ],-0.0536404715307,[-0.03004408  0.23445365],"[[ 0.0906968   0.0566882   0.18757708  0.07464274]
 [ 2.50746377  2.68118255  0.          0.        ]]","[ 0.95939484  2.01439409  0.16827821 -0.67936843  1.63252942  0.65551954
  0.60760329  0.01235826 -0.1352063  -0.571494    0.        ]",[-0.07071718 -0.11057834]
2,-0.0432455800178,[-1.31289592  1.22592973],-0.0432455800178,[ 0.11864011  0.46287531],"[[ 0.12523546  0.08880322  0.18757708  0.07464274]
 [ 0.95157879  0.53746233  0.          0.        ]]","[ 0.95398503  2.01126506  0.22168451 -0.57901283  1.63252063  0.65551816
  0.4682241  -0.29647109 -0.14859522 -0.47655769  0.        ]",[-0.07071718 -0.11057834]
3,-0.0420484752424,[-0.81903226 -1.70806583],-0.0420484752424,[ 0.61033177  0.21456528],"[[ 0.10437225  0.13918902  0.18757708  0.07464274]
 [-3.02465691  4.48794484  0.          0.        ]]","[ 0.95745462  2.00360437  0.18944734 -0.4221811   1.63251184  0.65551679
  0.11202678  0.27264587 -0.15253339 -0.46684495  0.        ]",[-0.07071718 -0.11057834]
4,-0.0553724842327,[ 1.22260153 -0.3903618 ],-0.0553724842327,[ 1.41658306  0.66924047],"[[ 0.01198696  0.18834079  0.18757708  0.07464274]
 [-6.20329702  0.44071137  0.          0.        ]]","[ 0.96525401  1.9928995   0.04604314 -0.27025057  1.63250305  0.65551541
 -0.17272073 -0.31041002 -0.13999376 -0.59034708  0.        ]",[-0.07071718 -0.11057834]
5,-0.0728798093481,[ 0.62615956  1.92728498],-0.0728798093481,[ 1.23227203  0.64915419],"[[-0.0711511   0.18154328  0.18757708  0.07464274]
 [-2.12409201 -1.11526718  0.          0.        ]]","[ 0.96167955  1.99455263 -0.08317803 -0.29118535  1.63249426  0.65551403
  0.19270134 -0.53456817 -0.12981546 -0.75155675  0.        ]",[-0.07071718 -0.11057834]
6,-0.0744391108901,[ 1.46078191  2.313865  ],-0.0744391108901,[ 0.81576455  0.17000592],"[[-0.08837402  0.19917755  0.18757708  0.07464274]
 [ 0.39342431  2.86543194  0.          0.        ]]","[ 0.95968306  1.99008653 -0.10988139 -0.23693064  1.63248546  0.65551265
  0.41822447  0.03890439 -0.13093982 -0.76646759  0.        ]",[-0.07071718 -0.11057834]
7,-0.0543703714055,[-0.66628217 -0.11072704],-0.0543703714055,[-0.25486991 -0.4871875 ],"[[-0.04090733  0.29562961  0.18757708  0.07464274]
 [ 4.34013856  6.76677608  0.          0.        ]]","[ 0.96413474  1.95857186 -0.03621131  0.05596567  1.63247667  0.65551128
  0.77177719  0.6009445  -0.15127475 -0.58561352  0.        ]",[-0.07071718 -0.11057834]
8,-0.0281192055764,[-1.18480505 -0.71526376],-0.0281192055764,[-0.1953357  -0.46206832],"[[ 0.0185918   0.42523215  0.18757708  0.07464274]
 [ 1.6188204   6.19537774  0.          0.        ]]","[ 0.96509639  1.89761985  0.05631609  0.43568857  1.63246788  0.6555099
  0.52799495  0.51862581 -0.20705498 -0.35855729  0.        ]",[-0.07071718 -0.11057834]
9,-0.0193194383587,[-0.18202967  0.26215026],-0.0193194383587,[ 0.44034973 -0.11521471],"[[ 0.01096608  0.51950782  0.18757708  0.07464274]
 [-2.36815731  3.24201922  0.          0.        ]]","[ 0.96525739  1.84040009  0.04445604  0.69863521  1.63245909  0.65550852
  0.17083269  0.09315364 -0.24229912 -0.29028172  0.        ]",[-0.07071718 -0.11057834]
