timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.138928476488,[ 3.82860322  3.6071995 ],-0.138928476488,"[ 1.04001957  1.3801807   0.1112642  -1.36075246  0.88103415  0.85466405
  0.24624795 -0.32614954  0.69016251 -1.3044839   0.        ]","[[ 0.06661526 -0.02179139  0.10166288  0.09897023]
 [ 0.00273361 -0.00184819  0.          0.        ]]",[-0.67360586 -0.54845411],[ 3.18373418  3.22395158]
1,-0.13045192115,[ 0.84854598  1.5009588 ],-0.13045192115,"[ 1.0348015   1.38027892  0.16906341 -1.25712314  0.88103342  0.85466336
  0.73683194  0.36064947  0.67906216 -1.14009921  0.        ]","[[ 0.10634445  0.01788441  0.10166288  0.09897023]
 [ 3.9570242   3.95624211  0.          0.        ]]",[-0.67360586 -0.54845411],[ 1.06064939  2.14859819]
2,-0.106581793152,[-1.56667106  0.27921855],-0.106581793152,"[ 1.00728409  1.36856885  0.33041927 -0.94985076  0.88103268  0.85466267
  1.14339024  1.03389469  0.5989428  -0.67784466  0.        ]","[[ 0.21836398  0.13593837  0.10166288  0.09897023]
 [ 7.23404189  7.83622375  0.          0.        ]]",[-0.67360586 -0.54845411],[-1.48459625  0.98010099]
3,-0.082516924188,[-1.29710356  1.17528388],-0.082516924188,"[ 0.96528505  1.32194996  0.47609546 -0.52639946  0.88103195  0.85466198
  0.6348237   1.19908119  0.42756068 -0.20883572  0.        ]","[[ 0.32191601  0.30221458  0.10166288  0.09897023]
 [ 3.13481333  8.78821707  0.          0.        ]]",[-0.67360586 -0.54845411],[-1.07004774  1.05036187]
4,-0.0667343067009,[-0.21454559  0.5714265 ],-0.0667343067009,"[ 0.954163    1.21233991  0.5069682  -0.0150952   0.88103122  0.85466129
  0.13618686  1.85620377  0.23998322  0.06672038  0.        ]","[[  0.34428639   0.51597612   0.10166288   0.09897023]
 [ -0.88437985  12.57529971   0.           0.        ]]",[-0.67360586 -0.54845411],[-0.55533695  0.0221135 ]
5,-0.0525019920961,[-1.30122598 -0.29148128],-0.0525019920961,"[ 0.96703489  1.00010899  0.47101959  0.54738254  0.88103049  0.8546606
  0.03301564  2.20564994  0.0180677   0.22888698  0.        ]","[[  0.31825474   0.78768859   0.10166288   0.09897023]
 [ -1.7159768   14.58922864   0.           0.        ]]",[-0.67360586 -0.54845411],[-0.79283023 -0.9451251 ]
6,-0.0394720781276,[ 0.38468879 -0.54702388],-0.0394720781276,"[ 0.99813383  0.71469969  0.36769174  0.98115798  0.88102976  0.85465991
 -0.45354852  1.95545837 -0.1758505   0.24016258  0.        ]","[[  0.24458723   1.06500708   0.10166288   0.09897023]
 [ -5.63785888  13.14737178   0.           0.        ]]",[-0.67360586 -0.54845411],[ 0.07449752 -1.3369472 ]
7,-0.0270557035907,[ 0.15861101 -1.30684585],-0.0270557035907,"[ 1.02671247  0.42995217  0.22973003  1.2155196   0.88102903  0.85465921
 -0.25077076  1.53436731 -0.31432073  0.15577261  0.        ]","[[  0.14822899   1.30360556   0.10166288   0.09897023]
 [ -4.00339965  10.7205871    0.           0.        ]]",[-0.67360586 -0.54845411],[-0.33240095 -1.55592322]
8,-0.0185289663993,[-0.06020236 -0.33905825],-0.0185289663993,"[ 1.03908015  0.2110068   0.12385938  1.29651404  0.8810283   0.85465852
 -0.16295734  0.81044729 -0.41827069  0.07143052  0.        ]","[[ 0.07526304  1.4761578   0.10166288  0.09897023]
 [-3.29559349  6.54854976  0.          0.        ]]",[-0.67360586 -0.54845411],[-0.09486291 -1.1745075 ]
9,-0.0127166110544,[ 0.92888209 -0.72517701],-0.0127166110544,"[ 1.0433393   0.06111695  0.02517421  1.30759383  0.88102757  0.85465783
 -0.18439566  0.55499567 -0.47028259 -0.01669179  0.        ]","[[ 0.00761755  1.59235778  0.10166288  0.09897023]
 [-3.46839452  5.07635258  0.          0.        ]]",[-0.67360586 -0.54845411],[ 0.29087609 -1.10862482]
