timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.216283955617,[ 1.392189    0.79620317],-0.216283955617,"[ 1.06259341  2.01187967 -0.03271322 -0.54947087 -0.06230185  0.16029565
  0.30125753 -0.35429706  1.32690576 -0.21108028  0.        ]","[[-0.02937284  0.05369718 -0.00510318  0.02301773]
 [ 0.00315645 -0.00315907  0.          0.        ]]",[ 0.03556278 -0.10735393],[ 0.51319969  1.68569446]
1,-0.21490271427,[ 0.94055436  1.94694863],-0.21490271427,"[ 1.06311336  2.00893106  0.0278719  -0.45665195 -0.06230165  0.16029512
  0.63788365  0.08173696  1.32377294 -0.11690039  0.        ]","[[ 0.01036792  0.08525062 -0.00510318  0.02301773]
 [ 3.95775966  3.14800582  0.          0.        ]]",[ 0.03556278 -0.10735393],[ 0.26555604  1.60248339]
2,-0.210267109978,[-0.82077915  0.04570911],-0.210267109978,"[ 1.05210054  1.99045249  0.20374783 -0.15864768 -0.06230144  0.16029458
  0.94781267  0.6208123   1.28299439  0.16208436  0.        ]","[[  1.26054078e-01   1.87298950e-01  -5.10318366e-03   2.30177310e-02]
 [  7.59876200e+00   7.04384297e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.11983425  1.44374657]
3,-0.203855926127,[ 0.35713065  2.01490123],-0.203855926127,"[ 1.02182629  1.94247869  0.38032405  0.24391908 -0.06230124  0.16029404
  0.65863451  0.62673056  1.17923652  0.45971909  0.        ]","[[  2.43945025e-01   3.28605194e-01  -5.10318366e-03   2.30177310e-02]
 [  4.20163956e+00   7.08663383e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.18178651  1.38476038]
4,-0.195521269687,[-0.4115887   1.80828107],-0.195521269687,"[ 0.98261221  1.84515869  0.5224028   0.72834537 -0.06230104  0.16029351
  0.77172608  1.15513574  1.01546615  0.71806611  0.        ]","[[  3.41307278e-01   5.08652691e-01  -5.10318366e-03   2.30177310e-02]
 [  5.53024249e+00   1.09053874e+01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.5143069   1.17889977]
5,-0.182250688054,[-2.0312575   1.65766853],-0.182250688054,"[ 0.93341331  1.64340585  0.65384524  1.33299762 -0.06230083  0.16029297
  0.62375315  1.67321625  0.75426224  0.94531567  0.        ]","[[  4.34470464e-01   7.64327601e-01  -5.10318366e-03   2.30177310e-02]
 [  3.79194965e+00   1.46496170e+01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.71945095  0.95762646]
6,-0.162847412036,[-0.6581283   1.27672752],-0.162847412036,"[ 0.91181554  1.29325579  0.70237451  1.91237761 -0.06230063  0.16029244
  0.28057049  2.18110672  0.45952125  1.03078674  0.        ]","[[  4.69859591e-01   1.09415019e+00  -5.10318366e-03   2.30177310e-02]
 [ -2.39601664e-01   1.83203726e+01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.75556755  0.74662584]
7,-0.134617466773,[-1.41017255  0.24015594],-0.134617466773,"[ 0.93073183  0.78114687  0.66008428  2.2329116  -0.06230042  0.1602919
  0.05933541  2.67881981  0.18027642  0.95084198  0.        ]","[[  4.38991068e-01   1.49665267e+00  -5.10318366e-03   2.30177310e-02]
 [ -2.83856647e+00   2.19178420e+01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.70471323  0.59193939]
8,-0.0977706246879,[-0.48333887  0.83991617],-0.0977706246879,"[ 0.98175531  0.20193905  0.524946    2.04206012 -0.06230022  0.16029136
 -0.27269619  2.7503391  -0.02936496  0.72421675  0.        ]","[[  3.43086672e-01   1.94020198e+00  -5.10318366e-03   2.30177310e-02]
 [ -6.73911824e+00   2.24352751e+01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.56567359  0.53791946]
9,-0.0525413269362,[-1.10236552 -0.21714349],-0.0525413269362,"[ 1.03788679 -0.31485808  0.30067119  1.24493086 -0.06230002  0.16029083
 -0.4241617   3.14891642 -0.16517705  0.38865754  0.        ]","[[  1.90451921e-01   2.41781814e+00  -5.10318366e-03   2.30177310e-02]
 [ -8.51847285e+00   2.53167082e+01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.46425596  0.52313155]
10,-0.00275647268146,[-0.81736517  0.41247342],-0.00275647268146,"[ 1.06290588 -0.61315988 -0.01532043 -0.03237857 -0.06229981  0.16029029
 -0.74680545  2.96047211 -0.23810751 -0.00688148  0.        ]","[[ -1.79448645e-02   2.91049421e+00  -5.10318366e-03   2.30177310e-02]
 [ -1.23087526e+01   2.39554142e+01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[-0.18885265  0.56125724]
11,-0.0214821506404,[ 0.01774209  0.15177893],-0.0214821506404,"[ 1.00313826 -0.64853936 -0.43002495 -0.70024376 -0.06229961  0.16028975
 -1.00162512 -0.13205638 -0.26121905 -0.19258157  0.        ]","[[ -2.94156377e-01   3.13903761e+00  -5.10318366e-03   2.30177310e-02]
 [ -1.53023018e+01   1.60368341e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[ 0.33878887  0.86346483]
12,-0.015232464291,[ 1.03157021  1.8719578 ],-0.015232464291,"[ 0.82197579 -0.64803705 -0.84441749 -0.62666497 -0.0622994   0.16028922
 -0.96986784 -0.70454084 -0.23868134 -0.1461949   0.        ]","[[ -5.96460779e-01   3.11408264e+00  -5.10318366e-03   2.30177310e-02]
 [ -1.49293079e+01  -2.53404815e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[ 0.40532139  0.90453094]
13,-0.0114190022767,[-0.37133819  1.03637934],-0.0114190022767,"[ 0.58579154 -0.64476831 -1.13580753 -0.48601616 -0.0622992   0.16028868
 -0.6076671  -0.63354604 -0.19157095 -0.1075241   0.        ]","[[ -8.52356353e-01   3.06631816e+00  -5.10318366e-03   2.30177310e-02]
 [ -1.06744186e+01  -2.02094566e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[ 0.35556337  0.87500483]
14,-0.0143459704836,[ 1.82325797  0.34336727],-0.0143459704836,"[ 0.32667572 -0.64097713 -1.33157703 -0.39399245 -0.062299    0.16028814
 -0.71482517 -0.51234508 -0.14770098 -0.09887451  0.        ]","[[ -1.07847535e+00   3.03498040e+00  -5.10318366e-03   2.30177310e-02]
 [ -1.19332874e+01  -1.14496825e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[ 0.37564567  0.87282586]
15,-0.0185614003135,[ 0.73101327  0.54955201],-0.0185614003135,"[ 0.07359894 -0.63832522 -1.44644305 -0.34330569 -0.06229879  0.16028761
 -0.35767466 -0.43936855 -0.11550313 -0.10744684  0.        ]","[[ -1.27504561e+00   3.01767673e+00  -5.10318366e-03   2.30177310e-02]
 [ -7.73772400e+00  -6.17536315e-01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[ 0.30526686  0.8412376 ]
16,-0.0213404434452,[-1.58180917  0.57044958],-0.0213404434452,"[-0.09500198 -0.63685315 -1.49023828 -0.31806333 -0.06229859  0.16028707
 -0.0982545  -0.39329726 -0.09782103 -0.11812671  0.        ]","[[-1.39922359  3.00904598 -0.00510318  0.02301773]
 [-4.69023213 -0.28456361  0.          0.        ]]",[ 0.03556278 -0.10735393],[ 0.23581523  0.8246423 ]
17,-0.0238659377492,[ 0.29084859  1.04703961],-0.0238659377492,"[-0.27902268 -0.63615782 -1.51145074 -0.30672562 -0.06229838  0.16028653
 -0.42738658 -0.37113391 -0.08470584 -0.13274343  0.        ]","[[ -1.53182139e+00   3.00516646e+00  -5.10318366e-03   2.30177310e-02]
 [ -8.55666400e+00  -1.24386832e-01   0.00000000e+00   0.00000000e+00]]",[ 0.03556278 -0.10735393],[ 0.29993606  0.83726358]
