timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.239244725317,[ 1.5199765   2.46856047],-0.239244725317,"[ 1.017611    2.14577387 -0.06364844 -0.92762999  0.29761255  1.21334273
  0.39211704 -0.36865071  1.06291854 -1.42436395  0.        ]","[[-0.06882941 -0.04920434  0.03526061  0.14464811]
 [ 0.00338354  0.0040356   0.          0.        ]]",[-0.00431519 -0.04929426],[ 1.66495562  1.49302125]
1,-0.231370791351,[ 0.35089032 -0.30487389],-0.231370791351,"[ 1.02037403  2.14735355 -0.00280106 -0.8008578   0.2976119   1.21333665
  0.73421334  0.18228583  1.06946904 -1.31863305  0.        ]","[[-0.02908734 -0.00941202  0.03526061  0.14464811]
 [ 3.95766101  3.96201057  0.          0.        ]]",[-0.00431519 -0.04929426],[ 1.22365189  1.20129728]
2,-0.214126324873,[ 2.03430356  1.36357171],-0.214126324873,"[ 1.01812985  2.14516184  0.13862333 -0.58951758  0.29761124  1.21333058
  0.84756938  0.00326114  1.06298106 -1.09651145  0.        ]","[[ 0.06321252  0.05692407  0.03526061  0.14464811]
 [ 5.26796306  2.6758854   0.          0.        ]]",[-0.00431519 -0.04929426],[ 0.92524964  1.16530299]
3,-0.186506939381,[-0.06825551 -0.17139168],-0.186506939381,"[ 0.99053247  2.13199594  0.357155   -0.29573139  0.29761059  1.2133245
  1.18066065  0.54683836  1.00270926 -0.76733658  0.        ]","[[ 0.20720197  0.14962291  0.03526061  0.14464811]
 [ 9.11818632  6.58098249  0.          0.        ]]",[-0.00431519 -0.04929426],[ 0.09429572  0.81578553]
4,-0.149822445883,[-2.21425774 -0.4793011 ],-0.149822445883,"[ 0.91677845  2.09634901  0.61758645  0.08891687  0.29760993  1.21331842
  1.14173079  0.43425027  0.84419712 -0.3851106   0.        ]","[[ 0.38505142  0.27312737  0.03526061  0.14464811]
 [ 8.66826258  5.77215252  0.          0.        ]]",[-0.00431519 -0.04929426],[-0.34122097  0.70544541]
5,-0.121709295999,[-1.79818898  2.2382634 ],-0.121709295999,"[ 0.83498714  2.05502062  0.79952067  0.37697986  0.29760927  1.21331234
  0.78472561  0.15437668  0.67141956 -0.13716818  0.        ]","[[ 0.51701404  0.36839724  0.03526061  0.14464811]
 [ 4.54171167  3.7615347   0.          0.        ]]",[-0.00431519 -0.04929426],[-0.28231028  0.75743753]
6,-0.103919930063,[-0.56632905 -0.45833815],-0.103919930063,"[ 0.79811338  1.99017153  0.86546909  0.7084143   0.29760862  1.21330627
  0.43458755  0.69538088  0.54100684 -0.01588557  0.        ]","[[ 0.56724154  0.4826235   0.03526061  0.14464811]
 [ 0.49452247  7.64813209  0.          0.        ]]",[-0.00431519 -0.04929426],[-0.18469967  0.61304343]
7,-0.0930903125016,[-0.33774707  1.4548791 ],-0.0930903125016,"[ 0.8077074   1.89453548  0.84900765  1.07037301  0.29760796  1.21330019
  0.2399764   0.42179309  0.45740583  0.0242771   0.        ]","[[ 0.55456269  0.61586624  0.03526061  0.14464811]
 [-1.75495336  5.68268258  0.          0.        ]]",[-0.00431519 -0.04929426],[-0.01270463  0.65213299]
8,-0.0847919683797,[-0.58785298 -1.72718809],-0.0847919683797,"[ 0.84237928  1.76100289  0.78531497  1.44367324  0.2976073   1.21329411
  0.12727064  0.95735576  0.39531997  0.02219516  0.        ]","[[ 0.50639261  0.76812328  0.03526061  0.14464811]
 [-3.05769722  9.53018922  0.          0.        ]]",[-0.00431519 -0.04929426],[ 0.00467238  0.45133859]
9,-0.0812162096899,[ 1.15649763  0.49816046],-0.0812162096899,"[ 0.89581618  1.60815448  0.67039501  1.75940844  0.29760665  1.21328804
 -0.06860084  0.38001402  0.37170976 -0.0247163   0.        ]","[[ 0.42252357  0.91711293  0.03526061  0.14464811]
 [-5.32173977  5.38257565  0.          0.        ]]",[-0.00431519 -0.04929426],[ 0.36233482  0.6035651 ]
