timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.28286754983,[ 1.71521537  2.80117229],-0.28286754983,"[ 0.95540056  1.73067653 -0.11427761 -0.77655999 -0.63111598  0.04275835
  0.35565589 -0.35629676  2.07669184 -0.30618724  0.        ]","[[-0.07901119  0.07975559 -0.07280441  0.00675236]
 [ 0.00256017 -0.00174287  0.          0.        ]]",[-0.15575193 -0.19216312],[ 1.43403053  2.63817334]
1,-0.282380611887,[ 1.15195337  2.6550009 ],-0.282380611887,"[ 0.95902818  1.72564523 -0.05435556 -0.6654342  -0.63111514  0.04275831
  0.74548525  0.24151506  2.07564866 -0.17931027  0.        ]","[[-0.03928531  0.1194335  -0.07280441  0.00675236]
 [ 3.95687213  3.95634669  0.          0.        ]]",[-0.15575193 -0.19216312],[ 1.22435999  2.51969361]
2,-0.279283431898,[ 0.08436338  2.81415386],-0.279283431898,"[ 0.95542973  1.69896174  0.12386245 -0.33860289 -0.6311143   0.04275827
  1.12761633  0.82749284  2.02898067  0.19272183  0.        ]","[[  7.87431441e-02   2.37487148e-01  -7.28044115e-02   6.75235755e-03]
 [  7.83310705e+00   7.83608725e+00   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.75273067  2.35932779]
3,-0.269989738894,[-0.87406408  2.36554943],-0.269989738894,"[ 0.91694466  1.61748734  0.36006433  0.17867665 -0.63111347  0.04275823
  1.1451353   1.40207309  1.8471212   0.68979297  0.        ]","[[  2.37187716e-01   4.32378708e-01  -7.28044115e-02   6.75235755e-03]
 [  8.01083910e+00   1.16403815e+01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.34894711  2.13626027]
4,-0.252704855677,[-0.1746536   1.91278317],-0.252704855677,"[ 0.86053045  1.43302643  0.53890171  0.81815302 -0.63111263  0.04275819
  0.78856719  1.96547576  1.52792276  1.08712767  0.        ]","[[  3.61114455e-01   7.02614041e-01  -7.28044115e-02   6.75235755e-03]
 [  4.39394140e+00   1.53707069e+01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.3569279   1.91655636]
5,-0.22559199699,[-0.77588667  1.55628691],-0.22559199699,"[ 0.81221489  1.09837835  0.65026877  1.43618082 -0.63111179  0.04275815
  0.71190439  2.51756235  1.112931    1.29548657  0.        ]","[[  4.41189422e-01   1.04670476e+00  -7.28044115e-02   6.75235755e-03]
 [  3.61630969e+00   1.90261749e+01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.05317492  1.34715128]
6,-0.186668060849,[-2.16268251  0.76671331],-0.186668060849,"[ 0.78411876  0.59777297  0.70548736  1.79769811 -0.63111095  0.0427581
  0.40230014  3.05878512  0.66537078  1.25960862  0.        ]","[[  4.82005491e-01   1.46318449e+00  -7.28044115e-02   6.75235755e-03]
 [  4.75792752e-01   2.26098149e+01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.04621094  0.71946919]
7,-0.138719601855,[ 1.94877592  0.85390731],-0.138719601855,"[  8.05174045e-01  -2.96351421e-04   6.64642110e-01   1.62291974e+00
  -6.31110116e-01   4.27580639e-02   1.13686826e-02   3.44973705e+00
   3.24087980e-01   9.57306247e-01   0.00000000e+00]","[[  4.51736157e-01   1.94135581e+00  -7.28044115e-02   6.75235755e-03]
 [ -3.48968124e+00   2.51986115e+01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.35788184  0.35385272]
8,-0.0836350885458,[-1.46690937 -0.92122953],-0.0836350885458,"[ 0.82438279 -0.53950259  0.62443955  0.74126931 -0.63110928  0.04275802
  0.40863022  3.88495789  0.10648337  0.44879528  0.        ]","[[  4.22371332e-01   2.47424385e+00  -7.28044115e-02   6.75235755e-03]
 [  5.40003758e-01   2.80806581e+01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[-0.54519391 -0.51628274]
9,-0.058664737331,[ 0.52520312  0.62737315],-0.058664737331,"[ 0.84216986 -0.79885325  0.58418872 -0.58599815 -0.63110844  0.04275798
  0.01736268  3.25003384  0.11665076 -0.11206381  0.        ]","[[  3.93354538e-01   2.99367987e+00  -7.28044115e-02   6.75235755e-03]
 [ -3.42887238e+00   2.38769230e+01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.33328196  0.19249511]
10,-0.0686946574826,[ 0.26590561  1.67949969],-0.0686946574826,"[ 0.86844834 -0.81036455  0.51791032 -1.17337684 -0.6311076   0.04275794
  0.22895081 -0.34337975  0.18608845 -0.33660199  0.        ]","[[ 0.34631021  3.20293288 -0.07280441  0.00675236]
 [-1.28259867  0.08392686  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.60669583  0.50382429]
11,-0.0647659975739,[ 0.55504561  1.12497834],-0.0647659975739,"[ 0.87607018 -0.81270488  0.49676497 -1.02672515 -0.63110677  0.0427579
  0.3352264  -0.90654825  0.16318062 -0.2729905   0.        ]","[[ 0.33147364  3.15079509 -0.07280441  0.00675236]
 [-0.20457589 -3.64497609  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.62498689  0.63262373]
12,-0.0616144310391,[ 1.54375337 -0.57667759],-0.0616144310391,"[ 0.86677927 -0.81072937  0.52240118 -0.84203877 -0.63110593  0.04275786
  0.55227742 -0.76312396  0.14287821 -0.20384459  0.        ]","[[ 0.34947227  3.08515292 -0.07280441  0.00675236]
 [ 1.99711209 -2.69533241  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.44107652  0.4753364 ]
13,-0.0586019895133,[-0.44771884  0.72810828],-0.0586019895133,"[ 0.82031099 -0.80155468  0.63320434 -0.6283371  -0.63110509  0.04275782
  0.93869223 -1.0998964   0.11729836 -0.13322176  0.        ]","[[ 0.42874173  3.00887324 -0.07280441  0.00675236]
 [ 5.91676791 -4.92520882  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.01060864  0.46873838]
14,-0.0556282637109,[-0.35002406  0.53841979],-0.0556282637109,"[ 0.74962582 -0.78703004  0.76645782 -0.43796348 -0.63110425  0.04275778
  0.75239977 -0.64976752  0.08635278 -0.07723244  0.        ]","[[ 0.52811745  2.94027257 -0.07280441  0.00675236]
 [ 4.02710252 -1.94478933  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.03418594  0.22393888]
15,-0.0540746901627,[ 1.24389242  0.46113232],-0.0540746901627,"[ 0.69549168 -0.78248572  0.85068085 -0.39083179 -0.63110342  0.04275774
  0.60792588 -0.32198196  0.07183766 -0.07181415  0.        ]","[[ 0.59395588  2.92315263 -0.07280441  0.00675236]
 [ 2.56162539  0.22556424  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.08756372  0.0564726 ]
16,-0.053380882791,[-0.99785603 -0.08868576],-0.053380882791,"[ 0.61212412 -0.78845116  0.96034027 -0.45360304 -0.63110258  0.0427577
  0.99325523 -0.04687308  0.07026622 -0.11230153  0.        ]","[[ 0.68440501  2.94594035 -0.07280441  0.00675236]
 [ 6.47026831  2.04713184  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.51350415 -0.45302427]
17,-0.0545022664286,[-0.91209168 -0.2987573 ],-0.0545022664286,"[ 0.52109271 -0.7967569   1.06006131 -0.55614448 -0.63110174  0.04275766
  0.59114059 -0.10605752  0.08197787 -0.16383336  0.        ]","[[ 0.77288571  2.98295112 -0.07280441  0.00675236]
 [ 2.39138889  1.65525588  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.1575105  -0.23453146]
18,-0.0557753863554,[-1.18054954  0.77133216],-0.0557753863554,"[ 0.50902422 -0.80060813  1.07202313 -0.61308518 -0.63110091  0.04275762
  0.23045644 -0.30330674  0.0927124  -0.18347073  0.        ]","[[ 0.78400532  3.00340556 -0.07280441  0.00675236]
 [-1.26723956  0.34921751  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.21850163  0.09089583]
19,-0.0562666585212,[-0.79270083  0.03659754],-0.0562666585212,"[ 0.57741735 -0.80103717  1.00047191 -0.61998415 -0.63110007  0.04275758
 -0.15739659 -0.35685604  0.09725016 -0.17544971  0.        ]","[[ 0.71918719  3.00587997 -0.07280441  0.00675236]
 [-5.20145826 -0.00534793  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.6550653   0.52691299]
20,-0.0570299483894,[ 0.71752385 -0.37933006],-0.0570299483894,"[ 0.70343855 -0.8007656   0.83904555 -0.615634   -0.63109923  0.04275754
 -0.45665621 -0.37191648  0.10404644 -0.15209436  0.        ]","[[  5.84701185e-01   3.00432030e+00  -7.28044115e-02   6.75235755e-03]
 [ -8.23702388e+00  -1.05069349e-01   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.89902008  0.88930225]
21,-0.0578099700041,[-0.23395459  2.00185675],-0.0578099700041,"[ 0.80626158 -0.79758981  0.66239968 -0.56787369 -0.63109839  0.04275749
 -0.16051842 -0.59843074  0.10925105 -0.11352268  0.        ]","[[ 0.45009969  2.98717081 -0.07280441  0.00675236]
 [-5.23313388 -1.60487809  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.91535038  0.89871693]
22,-0.0594206928276,[ 1.12897858  1.92703488],-0.0594206928276,"[ 0.87316366 -0.799106    0.50490169 -0.58999375 -0.63109756  0.04275745
 -0.24160685  0.00437336  0.12280097 -0.10570817  0.        ]","[[ 0.33718439  2.99511932 -0.07280441  0.00675236]
 [-6.055661    2.3864257   0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.95091647  0.95497441]
23,-0.0606596822415,[ 0.19664442  0.52224158],-0.0606596822415,"[ 0.90943377 -0.80338885  0.38906704 -0.66028879 -0.63109672  0.04275741
  0.16052758 -0.33381856  0.13489406 -0.12399281  0.        ]","[[ 0.25699775  3.02031895 -0.07280441  0.00675236]
 [-1.97659203  0.14717946  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.8223511   0.78593141]
24,-0.0609979492847,[ 1.21417452  0.9433318 ],-0.0609979492847,"[ 0.92100413 -0.80279998  0.34309952 -0.64979672 -0.63109588  0.04275737
  0.24113848 -0.40646233  0.13733776 -0.11514146  0.        ]","[[ 0.22566989  3.01656339 -0.07280441  0.00675236]
 [-1.1589103  -0.33381361  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.80347753  0.77656013]
25,-0.0607707385965,[ 1.28334911  0.81704658],-0.0607707385965,"[ 0.91498861 -0.80184982  0.3677599  -0.63349619 -0.63109504  0.04275733
  0.63372688 -0.39151897  0.13502302 -0.11047899  0.        ]","[[ 0.24244677  3.01072499 -0.07280441  0.00675236]
 [ 2.82332788 -0.2348733   0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.45108324  0.48203111]
26,-0.0595611491137,[-0.08499272  0.32411264],-0.0595611491137,"[ 0.87270017 -0.80122511  0.50617358 -0.62317504 -0.63109421  0.04275729
  1.01854231 -0.37673657  0.12495896 -0.11869028  0.        ]","[[ 0.33807744  3.00702604 -0.07280441  0.00675236]
 [ 6.72672997 -0.13699871  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.13123834  0.08154303]
27,-0.0580800736719,[-0.25288117 -1.07351627],-0.0580800736719,"[ 0.79406359 -0.80078861  0.68651124 -0.61613633 -0.63109337  0.04275725
  0.97223747 -0.3719334   0.1127712  -0.13434654  0.        ]","[[ 0.46789962  3.0045025  -0.07280441  0.00675236]
 [ 6.25705419 -0.10519863  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.19447523 -0.06055403]
28,-0.0553935288888,[-1.24585211  1.10520141],-0.0553935288888,"[ 0.70593878 -0.79240854  0.83531985 -0.49991754 -0.63109253  0.04275721
  0.86130038 -0.96964453  0.08774844 -0.10981939  0.        ]","[[ 0.58175044  2.96269089 -0.07280441  0.00675236]
 [ 5.13177629 -4.06277263  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.11274745  0.26128843]
29,-0.0531422841661,[-0.1570778  -0.51537096],-0.0531422841661,"[ 0.65093328 -0.78214058  0.91182284 -0.38756634 -0.6310917   0.04275717
  0.4609748  -0.35950554  0.06478334 -0.08048024  0.        ]","[[ 0.64364357  2.92196849 -0.07280441  0.00675236]
 [ 1.07107318 -0.02292594  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.20493492  0.11917898]
30,-0.0522870615691,[ 0.11802464  1.05966002],-0.0522870615691,"[ 0.63691092 -0.77605981  0.92981218 -0.33020847 -0.63109086  0.04275713
  0.39756467 -0.6676409   0.0545135  -0.06260914  0.        ]","[[ 0.65861162  2.90103968 -0.07280441  0.00675236]
 [ 0.42787646 -2.06315461  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.30504614  0.32171237]
31,-0.0519917438224,[ 0.44180283  0.66054459],-0.0519917438224,"[ 0.62435348 -0.77571638  0.94546029 -0.32713234 -0.63109002  0.04275709
  0.44281246 -0.06345137  0.05216312 -0.064295    0.        ]","[[ 0.6717742   2.89991443 -0.07280441  0.00675236]
 [ 0.88685251  1.93729627  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.14499015  0.04059985]
32,-0.0539863002509,[ 1.11836359 -0.11965414],-0.0539863002509,"[ 0.58983736 -0.79281587  0.98640152 -0.50497857 -0.63108918  0.04275705
  0.61354019  0.32578356  0.07692048 -0.13447712  0.        ]","[[ 0.70688672  2.96451821 -0.07280441  0.00675236]
 [ 2.61863592  4.51449297  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.15267551 -0.23199564]
33,-0.0578907394761,[-1.04103048 -0.99945562],-0.0578907394761,"[ 0.4931132  -0.80463986  1.08736683 -0.68402857 -0.63108835  0.04275701
  0.99874288 -0.2132837   0.1097016  -0.21102503  0.        ]","[[ 0.79846329  3.02881283 -0.07280441  0.00675236]
 [ 6.52595305  0.94523335  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.63605326 -0.59942251]
34,-0.0559149759336,[-0.58123722 -2.14857347],-0.0559149759336,"[ 0.38984711 -0.80135093  1.17727947 -0.62539017 -0.63108751  0.04275697
  0.59565957 -0.81383139  0.09276338 -0.20546327  0.        ]","[[ 0.88795947  3.00782158 -0.07280441  0.00675236]
 [ 2.43729106 -3.03110239  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.22306031 -0.1979605 ]
35,-0.0484819796682,[ 0.83524393  0.53484392],-0.0484819796682,"[ 0.35935971 -0.77815731  1.20090372 -0.34944834 -0.63108667  0.04275693
  0.36401484 -1.40279888  0.02835567 -0.12798198  0.        ]","[[  9.13130053e-01   2.90807277e+00  -7.28044115e-02   6.75235755e-03]
 [  8.76115014e-02  -6.93078010e+00   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[ 0.0994736   0.48234576]
36,-0.0421493832,[ 0.10361015  1.77534191],-0.0421493832,"[ 0.31608236 -0.73571878  1.23241752 -0.0369059  -0.63108583  0.04275689
  0.68986748 -1.06220905 -0.04267962 -0.03551314  0.        ]","[[ 0.94804551  2.79208329 -0.07280441  0.00675236]
 [ 3.39289812 -4.6756904   0.          0.        ]]",[-0.15575193 -0.19216312],[-0.36930677  0.06349739]
37,-0.0384330490721,[-2.86197421 -0.95582986],-0.0384330490721,"[ 0.22435098 -0.71100195  1.29208761  0.10147253 -0.631085    0.04275684
  0.72369609 -0.45021033 -0.08447558 -0.01267123  0.        ]","[[ 1.01934644  2.73922601 -0.07280441  0.00675236]
 [ 3.73604803 -0.62354447  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.58697826 -0.47138804]
38,-0.036283441456,[-0.41387703  1.42055411],-0.036283441456,"[ 0.17878852 -0.68442796  1.31844379  0.23035655 -0.63108416  0.0427568
  0.32607896 -1.01996601 -0.11909719  0.01923928  0.        ]","[[ 1.05360072  2.68890471 -0.07280441  0.00675236]
 [-0.29716241 -4.39600553  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.09202297  0.22572839]
39,-0.0374739631376,[-0.64320831 -0.62951149],-0.0374739631376,"[ 0.20858644 -0.65679229  1.30143491  0.34871429 -0.63108332  0.04275676
  0.16512804 -0.40880717 -0.13818526  0.07267651  0.        ]","[[ 1.03127718  2.64158528 -0.07280441  0.00675236]
 [-1.92975882 -0.34942306  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.06342274 -0.00638306]
40,-0.0417156925436,[ 1.20045123 -0.03499681],-0.0417156925436,"[ 0.29146902 -0.63672688  1.24933143  0.426885   -0.63108249  0.04275672
 -0.0821577  -0.78423172 -0.13404764  0.13134743  0.        ]","[[ 0.96751496  2.60965647 -0.07280441  0.00675236]
 [-4.43808854 -2.83517815  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.47545266  0.59741926]
41,-0.0473463532073,[ 0.4376372   0.13187611],-0.0473463532073,"[ 0.35172248 -0.59776301  1.20661449  0.56400949 -0.63108165  0.04275668
  0.3168139  -0.79667674 -0.13790317  0.21091663  0.        ]","[[ 0.91935766  2.55212605 -0.07280441  0.00675236]
 [-0.3911432  -2.91758684  0.          0.        ]]",[-0.15575193 -0.19216312],[ 0.1263936   0.52055103]
42,-0.0501990806979,[ 0.66957358 -0.33640593],-0.0501990806979,"[ 0.33983169 -0.55912023  1.21538727  0.68471069 -0.63108081  0.04275664
  0.48838833 -0.70908599 -0.15716911  0.26168793  0.        ]","[[ 0.92899647  2.49959312 -0.07280441  0.00675236]
 [ 1.349215   -2.33764131  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.07874156  0.41762525]
43,-0.0512221328599,[ 0.10727736 -1.24557148],-0.0512221328599,"[ 0.27254283 -0.51183333  1.26186962  0.8161153  -0.63107997  0.0427566
  0.7470843  -0.90327604 -0.19696318  0.29914798  0.        ]","[[ 0.98230905  2.43993982 -0.07280441  0.00675236]
 [ 3.97328754 -3.62341406  0.          0.        ]]",[-0.15575193 -0.19216312],[-0.43640506  0.39440662]
44,-0.0552899017141,[ 0.05133609  0.83279791],-0.0552899017141,"[ 0.16308869 -0.41432964  1.32703739  1.04400617 -0.63107914  0.04275656
  0.78119932 -1.4904662  -0.26615263  0.37256066  0.        ]","[[  1.06524677e+00   2.32846293e+00  -7.28044115e-02   6.75235755e-03]
 [  4.31934242e+00  -7.51132069e+00   0.00000000e+00   0.00000000e+00]]",[-0.15575193 -0.19216312],[-0.51044285  0.85938424]
