timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.250275422273,[ 1.15566452  1.93227262],-0.250275422273,"[ 1.06764523  1.85148302 -0.02664107 -0.63401937 -0.13070656  0.87904531
  0.23831681 -0.32539502  1.32589495 -0.89666596  0.        ]","[[-0.03001231  0.00179176 -0.0135038   0.10669403]
 [ 0.00492464  0.00173285  0.          0.        ]]",[ 0.0418175  -0.06243314],[ 0.44468105  1.50687325]
1,-0.244752612854,[ 2.1003041   0.91656019],-0.244752612854,"[ 1.06819414  1.8503398   0.03414464 -0.52844418 -0.13070596  0.87903825
  0.58879312  0.21641519  1.32545472 -0.79825222  0.        ]","[[ 0.00976026  0.04153847 -0.0135038   0.10669403]
 [ 3.95917374  3.9597518   0.          0.        ]]",[ 0.0418175  -0.06243314],[ 0.31186315  1.42709041]
2,-0.227217296759,[-1.02559987  2.07777954],-0.227217296759,"[ 1.05691807  1.83574195  0.21409202 -0.22506959 -0.13070536  0.87903119
  0.93235295  0.70227298  1.28984163 -0.51210922  0.        ]","[[ 0.12783505  0.15634468 -0.0135038   0.10669403]
 [ 7.83542554  7.5090412   0.          0.        ]]",[ 0.0418175  -0.06243314],[ 0.12227426  1.31042933]
3,-0.203229463031,[ 0.81893557 -0.28043935],-0.203229463031,"[ 1.02734394  1.77577384  0.38743249  0.25923238 -0.13070476  0.87902414
  0.56787238  1.22414802  1.17627546 -0.19071228  0.        ]","[[  0.24328477   0.34477723  -0.0135038    0.10669403]
 [  3.72326852  11.321499     0.           0.        ]]",[ 0.0418175  -0.06243314],[ 0.04303051  1.18514585]
4,-0.175777763677,[-1.70441577  2.24939834],-0.175777763677,"[ 0.98426025  1.65661348  0.54266709  0.76760294 -0.13070415  0.87901708
  0.84857283  1.04128291  0.98782566  0.08630827  0.        ]","[[ 0.34952529  0.55780488 -0.0135038   0.10669403]
 [ 6.89029256  9.98571726  0.          0.        ]]",[ 0.0418175  -0.06243314],[-0.10020714  1.09906447]
5,-0.145062174701,[-1.12372976  0.8152135 ],-0.145062174701,"[ 0.93221625  1.46603206  0.67892546  1.25841441 -0.13070355  0.87901003
  0.48577642  1.55640627  0.73595247  0.29018903  0.        ]","[[  4.46263106e-01   7.95276973e-01  -1.35038021e-02   1.06694033e-01]
 [  2.79714681e+00   1.37489382e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0418175  -0.06243314],[-0.17724925  0.93152517]
6,-0.114491194149,[-0.97467576  2.21599631],-0.114491194149,"[ 0.92265     1.14944503  0.70047333  1.72896936 -0.13070295  0.87900297
  0.13018054  1.96113048  0.48864106  0.34679485  0.        ]","[[  4.61953522e-01   1.09992363e+00  -1.35038021e-02   1.06694033e-01]
 [ -1.21477046e+00   1.67058359e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0418175  -0.06243314],[-0.20175371  0.77859032]
7,-0.0822018719729,[-1.07572904  0.8754707 ],-0.0822018719729,"[ 0.95901009  0.69531231  0.61332196  2.00470666 -0.13070235  0.87899591
 -0.20953674  2.45791135  0.27305462  0.26496517  0.        ]","[[  3.99203270e-01   1.47045895e+00  -1.35038021e-02   1.06694033e-01]
 [ -5.04754208e+00   2.03355290e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0418175  -0.06243314],[-0.17929983  0.65021926]
8,-0.0493622121578,[ 0.42331896  0.61722554],-0.0493622121578,"[ 1.02168272  0.14169213  0.41149054  1.86847953 -0.13070175  0.87898886
 -0.55145511  2.87723878  0.09843694  0.05341617  0.        ]","[[  2.59549119e-01   1.90791519e+00  -1.35038021e-02   1.06694033e-01]
 [ -8.90515585e+00   2.33997840e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0418175  -0.06243314],[-0.12177706  0.58395469]
9,-0.0395404972212,[ 0.78725814  1.44886225],-0.0395404972212,"[ 1.06124583 -0.37702097  0.17184375  1.16402058 -0.13070114  0.8789818
 -0.38724696  3.14815426 -0.06414902 -0.25980424  0.        ]","[[  1.00032290e-01   2.39577988e+00  -1.35038021e-02   1.06694033e-01]
 [ -7.05256216e+00   2.53801427e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0418175  -0.06243314],[-0.11269047  0.56396067]
10,-0.0846055055936,[ 1.54483855 -0.37858035],-0.0846055055936,"[ 1.06812976 -0.69153985  0.00644851 -0.10183    -0.13070054  0.87897475
 -0.09852995  3.62111183 -0.19872645 -0.67686327  0.        ]","[[ -8.33759086e-03   2.93806851e+00  -1.35038021e-02   1.06694033e-01]
 [ -3.79523925e+00   2.88372504e+01   0.00000000e+00   0.00000000e+00]]",[ 0.0418175  -0.06243314],[-0.11392965  0.54550493]
11,-0.114131481818,[-0.47112592  3.00301886],-0.114131481818,"[ 1.06683721 -0.71590164 -0.04770088 -0.79244584 -0.13069994  0.87896769
  0.25896299 -0.18487102 -0.21633294 -0.90659106  0.        ]","[[-0.04377647  3.19944125 -0.0135038   0.10669403]
 [ 0.23802029  1.02929673  0.          0.        ]]",[ 0.0418175  -0.06243314],[ 0.06583906  0.80498475]
12,-0.107998587737,[ 0.19687478 -1.42270986],-0.107998587737,"[ 1.06583967 -0.7179275  -0.06908095 -0.67487164 -0.13069934  0.87896064
  0.09318922 -0.81566652 -0.21646524 -0.85910144  0.        ]","[[-0.05778176  3.15515822 -0.0135038   0.10669403]
 [-1.63223135 -3.57955813  0.          0.        ]]",[ 0.0418175  -0.06243314],[ 0.10424454  0.8602376 ]
