timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.371093779186,[ 3.90842595  2.22300417],-0.371093779186,"[ 1.03339513  1.40547072 -0.08263955 -1.18666822 -0.93823242  1.56920935
  0.25572939 -0.32838863  2.79467629 -2.59097661  0.        ]","[[-0.06410025  0.03649271 -0.10818502  0.18193763]
 [ 0.00410946 -0.00375606  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 3.92466617  1.84303963]
1,-0.364769457672,[ 3.07731573  0.30926762],-0.364769457672,"[ 1.03608286  1.40260354 -0.02463024 -1.08292322 -0.93823153  1.56920662
  0.73427264  0.34697307  2.79537595 -2.43059695  0.        ]","[[-0.02434378  0.07613074 -0.10818502  0.18193763]
 [ 3.95837988  3.95437172  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 3.2778523   0.84579229]
2,-0.345586587356,[ 2.76387346  1.636993  ],-0.345586587356,"[ 1.02982014  1.38851674  0.14762151 -0.84730371 -0.93823064  1.56920389
  1.20348746  0.54230034  2.75516955 -1.99577529  0.        ]","[[ 0.09372471  0.16670398 -0.10818502  0.18193763]
 [ 7.83557491  5.09913776  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 2.81134272  0.49549404]
3,-0.309023387346,[ 3.06712034 -0.36824345],-0.309023387346,"[ 0.97327738  1.34611914  0.42657934 -0.48909876 -0.93822976  1.56920116
  1.66331795  1.20042064  2.56335469 -1.33245683  0.        ]","[[  0.2885587    0.30738626  -0.10818502   0.18193763]
 [ 11.63524066   8.95622246   0.           0.        ]]",[-0.58689541 -0.4916524 ],[ 2.22290778 -0.23415357]
4,-0.25213177141,[ 1.1726913   0.20989244],-0.25213177141,"[ 0.80392822  1.2670038   0.78513238 -0.09482437 -0.93822887  1.56919842
  2.11434426  0.92108691  2.10416304 -0.61199129  0.        ]","[[  0.55865662   0.4700855   -0.10818502   0.18193763]
 [ 15.36218164   7.31912302   0.           0.        ]]",[-0.58689541 -0.4916524 ],[ 0.93428504 -0.23769271]
5,-0.175206741399,[-1.95710186 -1.614497  ],-0.175206741399,"[ 0.45454859  1.16477764  1.15739173  0.24803601 -0.93822798  1.56919569
  2.55638614  1.03783024  1.34851346 -0.09230039  0.        ]","[[  0.90254839   0.62333347  -0.10818502   0.18193763]
 [ 19.01492137   8.00333246   0.           0.        ]]",[-0.58689541 -0.4916524 ],[-1.99757433 -1.47785652]
6,-0.0977323318397,[-2.20444415 -1.40231875],-0.0977323318397,"[ 0.00435577  1.06860582  1.3920865   0.48944457 -0.9382271   1.56919296
  2.03232471  0.33529974  0.55596288 -0.00348057  0.        ]","[[  1.23940028   0.74208906  -0.10818502   0.18193763]
 [ 14.68455287   3.88597988   0.           0.        ]]",[-0.58689541 -0.4916524 ],[-2.22080803 -1.07823443]
7,-0.0454617157455,[-1.99731752  0.11808021],-0.0454617157455,"[-0.37071859  1.03564178  1.46685254  0.560136   -0.93822621  1.56919023
  1.51855394 -0.35328323  0.03583493 -0.14915544  0.        ]","[[  1.49049714   0.77931764  -0.10818502   0.18193763]
 [ 10.43918866  -0.14963026   0.           0.        ]]",[-0.58689541 -0.4916524 ],[-2.00028515 -0.58729124]
8,-0.019205149007,[-1.49322017 -0.07912946],-0.019205149007,"[-0.62594885  1.03406937  1.46606849  0.56337662 -0.93822532  1.5691875
  1.01474911 -0.27280707 -0.26601193 -0.31508529  0.        ]","[[ 1.65751196  0.78105694 -0.10818502  0.18193763]
 [ 6.27616     0.32201888  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-1.77222776 -0.86660814]
9,-0.0199627617717,[-0.94365972 -0.54872939],-0.0199627617717,"[-0.75424492  1.03112899  1.45017688  0.56940866 -0.93822443  1.56918477
  0.52094183 -0.32713946 -0.4107786  -0.42526932  0.        ]","[[ 1.74209508  0.78430228 -0.10818502  0.18193763]
 [ 2.19573706  0.00358987  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.84524697 -0.85475826]
10,-0.01870262159,[ 0.91596254 -0.18239913],-0.01870262159,"[-0.76332577  1.05061263  1.44864786  0.52867368 -0.93822355  1.56918204
  0.06395266 -0.69767036 -0.406596   -0.40889332  0.        ]","[[ 1.7481221   0.76258584 -0.10818502  0.18193763]
 [-1.58045171 -2.16799725  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.75385356  0.12888914]
11,-0.0153666435762,[-0.3912107   0.39176938],-0.0153666435762,"[-0.77095149  1.09395112  1.4473218   0.43129885 -0.93822266  1.5691793
  0.5063177  -0.81378448 -0.38104257 -0.36021661  0.        ]","[[ 1.75318843  0.71239805 -0.10818502  0.18193763]
 [ 2.07489614 -2.84851537  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.44419149  0.10777333]
12,-0.0142401420967,[-0.50450359 -1.32855728],-0.0142401420967,"[-0.80930112  1.1274117   1.44008192  0.34887475 -0.93822177  1.56917657
  0.3139793  -0.53938634 -0.39569844 -0.35003133  0.        ]","[[ 1.77874012  0.67156305 -0.10818502  0.18193763]
 [ 0.48556992 -1.24034287  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.05495515 -0.10300636]
13,-0.0120113360455,[ 0.50276577  1.90855268],-0.0120113360455,"[-0.79371921  1.17666795  1.44313755  0.21366962 -0.93822089  1.56917384
  0.07144078 -1.21069055 -0.33005068 -0.27001719  0.        ]","[[ 1.76834314  0.60728164 -0.10818502  0.18193763]
 [-1.51856932 -5.17468576  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 1.25052834  1.41145635]
14,-0.0161473045054,[-0.39900225  1.18557738],-0.0161473045054,"[-0.77851007  1.2205466   1.44596504  0.07573157 -0.93822     1.56917111
  0.31561507 -0.51771886 -0.26159479 -0.19716651  0.        ]","[[ 1.75821573  0.54453648 -0.10818502  0.18193763]
 [ 0.4990873  -1.11336533  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.23559579  0.40720466]
15,-0.0158874901008,[ 0.64620162 -0.84395706],-0.0158874901008,"[-0.76953164  1.20860607  1.44756173  0.11518008 -0.93821911  1.56916838
  0.1232201   0.16175178 -0.26533776 -0.20675342  0.        ]","[[ 1.75224656  0.56222387 -0.10818502  0.18193763]
 [-1.09070504  2.86883004  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.4511075  -0.47284001]
16,-0.0139251969905,[-0.75251508 -0.23434944],-0.0139251969905,"[-0.77564499  1.19238085  1.44647634  0.16640947 -0.93821823  1.56916565
  0.43535805 -0.41828323 -0.29149398 -0.23378781  0.        ]","[[ 1.7563109   0.58549285 -0.10818502  0.18193763]
 [ 1.48854568 -0.5305991   0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.2453303  0.0272741]
17,-0.0150786419059,[ 1.38698696  1.28619832],-0.0150786419059,"[-0.77505627  1.20622579  1.44657935  0.12285238 -0.93821734  1.56916292
  0.07155257 -0.57463952 -0.27485055 -0.21436357  0.        ]","[[ 1.75591982  0.56568671 -0.10818502  0.18193763]
 [-1.51763884 -1.44696271  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.97755295  0.63416874]
18,-0.0131214830782,[-0.44001454 -0.40320171],-0.0131214830782,"[-0.78952044  1.19854316  1.44392223  0.14724806 -0.93821645  1.56916019
  0.5537846   0.10562093 -0.30103316 -0.23643168  0.        ]","[[ 1.76554724  0.57674848 -0.10818502  0.18193763]
 [ 2.46712513  2.53985634  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.91319507 -0.84600353]
19,-0.0115681771113,[ 0.15846431 -2.06641362],-0.0115681771113,"[-0.83648922  1.17390532  1.43434162  0.22172649 -0.93821557  1.56915745
  0.33728392 -0.17526182 -0.38288759 -0.31048825  0.        ]","[[ 1.79694052  0.61102899 -0.10818502  0.18193763]
 [ 0.67814728  0.89368037  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.29787257 -0.51837182]
20,-0.0113440421007,[ 0.5804534   0.14375008],-0.0113440421007,"[-0.86584116  1.1898828   1.42760031  0.17405247 -0.93821468  1.56915472
  0.41169679 -0.85393174 -0.40058081 -0.31393984  0.        ]","[[ 1.81667285  0.58899507 -0.10818502  0.18193763]
 [ 1.29303437 -3.08381718  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.17781067  0.42547205]
21,-0.0120035147068,[-1.92998647 -1.12633655],-0.0120035147068,"[-0.93755414  1.22772449  1.4086359   0.05120222 -0.93821379  1.56915199
  0.68647549 -0.74653399 -0.44296383 -0.32340924  0.        ]","[[ 1.86531466  0.53363398 -0.10818502  0.18193763]
 [ 3.56357649 -2.45439279  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-1.17314243  0.01003498]
22,-0.00828454996472,[ 0.4628598   1.16530294],-0.00828454996472,"[-0.9825541   1.28103414  1.39487404 -0.15307101 -0.93821291  1.56914926
  0.19935571 -1.41360863 -0.4282261  -0.27816351  0.        ]","[[ 1.89620041  0.4453203  -0.10818502  0.18193763]
 [-0.461566   -6.36394039  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.73782247  1.63124144]
23,-0.00579676118919,[-0.69405951  1.15833189],-0.00579676118919,"[-0.99589441  1.3244003   1.39050922 -0.36118604 -0.93821202  1.56914653
  0.42187651 -0.7166122  -0.37316433 -0.21029974  0.        ]","[[ 1.90541774  0.3590266  -0.10818502  0.18193763]
 [ 1.37715769 -2.27904325  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.2693063   0.58233976]
24,-0.0060619789455,[ 1.09931946  0.0088075 ],-0.0060619789455,"[-0.99546919  1.32681328  1.39064792 -0.37442843 -0.93821113  1.5691438
  0.08611711 -0.03312142 -0.3680408  -0.20517204  0.        ]","[[ 1.90512419  0.35363674 -0.10818502  0.18193763]
 [-1.39726938  1.72670316  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.38608652 -0.14991033]
25,-0.00625820137078,[-1.44184439  0.33108393],-0.00625820137078,"[-1.01280876  1.31073985  1.38478361 -0.29007286 -0.93821025  1.56914107
  0.56821459 -0.03325792 -0.41874359 -0.25243385  0.        ]","[[ 1.91714778  0.38816272 -0.10818502  0.18193763]
 [ 2.58637145  1.72590304  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-1.18228078 -0.70976377]
26,-0.0122911039772,[-1.29291163  0.28223367],-0.0122911039772,"[-1.02934827  1.28640058  1.37897972 -0.17634402 -0.93820936  1.56913834
  0.0832124   0.18484963 -0.47706732 -0.31405915  0.        ]","[[ 1.92866545  0.4355061  -0.10818502  0.18193763]
 [-1.42126653  3.00416909  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.06602837 -0.83340013]
27,-0.00923271412435,[ 1.27766865 -0.59260406],-0.00923271412435,"[-0.93097171  1.24520632  1.41051262 -0.01116764 -0.93820847  1.56913561
 -0.3921956   0.36562247 -0.41421657 -0.28963753  0.        ]","[[ 1.86082587  0.50621957 -0.10818502  0.18193763]
 [-5.34962677  4.06362736  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 1.55073261 -0.6337204 ]
28,-0.0105499074113,[ 0.6328564   0.71481293],-0.0105499074113,"[-0.83298469  1.20796669  1.43508648  0.11718389 -0.93820758  1.56913288
  0.09948022 -0.04872973 -0.34203934 -0.25914038  0.        ]","[[ 1.7945963   0.56312703 -0.10818502  0.18193763]
 [-1.28684661  1.63523058  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.45662206 -0.33532166]
29,-0.0121431560387,[-0.94334895 -2.29351289],-0.0121431560387,"[-0.83243026  1.16432163  1.43520449  0.24923163 -0.9382067   1.56913014
  0.40544003  0.42853363 -0.38768682 -0.32020333  0.        ]","[[ 1.79422514  0.6238958  -0.10818502  0.18193763]
 [ 1.24133884  4.43233111  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.81696075 -1.49023306]
30,-0.0144647850084,[ 1.45938226 -0.78658499],-0.0144647850084,"[-0.81322971  1.12707733  1.43924347  0.3496653  -0.93820581  1.56912741
 -0.04902017 -0.26183661 -0.40047489 -0.35399341  0.        ]","[[ 1.78137459  0.67194714 -0.10818502  0.18193763]
 [-2.51392023  0.3862767   0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.88276398 -0.2342847 ]
31,-0.0126146062999,[ 0.14590812 -0.08317635],-0.0126146062999,"[-0.79813976  1.14567412  1.44224452  0.30076451 -0.93820492  1.56912468
  0.43591065 -0.79480532 -0.36611923 -0.31570469  0.        ]","[[ 1.77130009  0.6483328  -0.10818502  0.18193763]
 [ 1.49312116 -2.73729594  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.20325841  0.29942241]
32,-0.0109182058087,[-0.9475638   1.03441159],-0.0109182058087,"[-0.85095185  1.18855719  1.43106389  0.1780385  -0.93820404  1.56912195
  0.50220457 -0.84178697 -0.38457585 -0.30250729  0.        ]","[[ 1.80665874  0.59082422 -0.10818502  0.18193763]
 [ 2.04091781 -3.01264541  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.4203546   0.36891586]
33,-0.0101559788326,[ 0.6158918  -0.01290111],-0.0101559788326,"[-0.85509586  1.20258999  1.43010489  0.13439617 -0.93820315  1.56911922
  0.04347919 -0.15576482 -0.37429921 -0.285973    0.        ]","[[ 1.80944584  0.570911   -0.10818502  0.18193763]
 [-1.74957966  1.00792165  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.60883373 -0.22735089]
34,-0.0107390402861,[-0.09525404 -1.13896589],-0.0107390402861,"[-0.83991701  1.18889494  1.43354975  0.17700111 -0.93820226  1.56911649
  0.34254323 -0.16803467 -0.37128636 -0.29231001  0.        ]","[[ 1.79924849  0.59034789 -0.10818502  0.18193763]
 [ 0.72161933  0.93601134  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.29088959 -0.46934485]
35,-0.0101019572644,[ 0.34856264  0.55401406],-0.0101019572644,"[-0.85557743  1.20380367  1.42998824  0.13052187 -0.93820138  1.56911376
  0.29537997 -0.84679047 -0.37351962 -0.28464703  0.        ]","[[ 1.80977077  0.56915572 -0.10818502  0.18193763]
 [ 0.33190595 -3.04197074  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.23112667  0.61296099]
36,-0.00901553003511,[-1.14372953  0.85387749],-0.00901553003511,"[-0.88582348  1.22946665  1.42263833  0.04508375 -0.93820049  1.56911103
  0.46136979 -0.46229612 -0.37965509 -0.27320727  0.        ]","[[ 1.83017053  0.53092541 -0.10818502  0.18193763]
 [ 1.70349823 -0.7885703   0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.51113272 -0.06159502]
37,-0.00957908379298,[ 1.14292816 -1.06403892],-0.00957908379298,"[-0.87698249  1.21736484  1.42484861  0.08628071 -0.9381996   1.5691083
 -0.02162476  0.11750589 -0.3834569  -0.28358455  0.        ]","[[ 1.82419729  0.54924771 -0.10818502  0.18193763]
 [-2.28753116  2.60946845  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.64857996 -0.56747591]
38,-0.00993563703333,[-1.0216409  -0.03237039],-0.00993563703333,"[-0.86869745  1.20928746  1.42687096  0.11285616 -0.93819872  1.56910557
  0.46279529 -0.56717003 -0.38282953 -0.28817512  0.        ]","[[ 1.81860807  0.56117657 -0.10818502  0.18193763]
 [ 1.71527748 -1.40320334  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.45875055  0.04086637]
39,-0.00958503948622,[ 0.86404461  1.08161727],-0.00958503948622,"[-0.86019523  1.22868478  1.42889752  0.04778214 -0.93819783  1.56910283
 -0.02007694 -0.58405753 -0.35003192 -0.25206311  0.        ]","[[ 1.81288052  0.53211949 -0.10818502  0.18193763]
 [-2.27473756 -1.50217793  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 1.08305812  0.59668016]
40,-0.0102743891545,[-0.52275721 -1.42245252],-0.0102743891545,"[-0.84418919  1.22213155  1.43258116  0.07023982 -0.93819694  1.5691001
  0.39887479  0.09642396 -0.3387422  -0.24805127  0.        ]","[[ 1.80211931  0.54208963 -0.10818502  0.18193763]
 [ 1.18709699  2.48590703  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.52466118 -0.74741399]
41,-0.00996491085862,[-0.30977417 -0.12025425],-0.00996491085862,"[-0.84831368  1.21578284  1.43164561  0.09152234 -0.93819606  1.56909737
  0.1459244  -0.587466   -0.35126122 -0.26090929  0.        ]","[[ 1.80489026  0.55159361 -0.10818502  0.18193763]
 [-0.90305143 -1.52215396  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.58163023  0.4295797 ]
42,-0.0154111155889,[ 1.3591251   1.40252188],-0.0154111155889,"[ -8.03248863e-01   1.23860875e+00   1.44121881e+00   1.27438959e-02
  -9.38195169e-01   1.56909464e+00  -2.03087629e-04  -6.63496889e-01
  -2.68555045e-01  -1.90766262e-01   0.00000000e+00]","[[ 1.77471436  0.51667975 -0.10818502  0.18193763]
 [-2.11051375 -1.96774915  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 1.25195241  0.91486001]
43,-0.0157233246464,[-0.84509526 -0.41433764],-0.0157233246464,"[-0.80008146  1.23813153  1.44183841  0.01445128 -0.93819428  1.56909191
  0.48344406  0.01852399 -0.26526219 -0.18893647  0.        ]","[[ 1.77260124  0.51742895 -0.10818502  0.18193763]
 [ 1.88589928  2.02935305  0.          0.        ]]",[-0.58689541 -0.4916524 ],[-0.58146143 -0.49046034]
44,-0.0134606566688,[ 1.33747175  1.57167322],-0.0134606566688,"[-0.80578296  1.22273801  1.44071168  0.06816115 -0.9381934   1.56908918
  0.07439606 -0.26806003 -0.29190266 -0.21557056  0.        ]","[[ 1.77640687  0.54116433 -0.10818502  0.18193763]
 [-1.49409161  0.34977749  0.          0.        ]]",[-0.58689541 -0.4916524 ],[ 0.75595915  0.16465911]
