timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.357495400252,[ 0.84733552  1.34847944],-0.357495400252,[ 0.48568058  2.6477592 ],"[[-0.03519686  0.01795782 -0.13841677 -0.08580953]
 [ 0.00170809 -0.00372841  0.          0.        ]]","[ 0.95340482  1.9599069  -0.03476972 -0.82477786 -1.19731307 -0.74685855
  0.37411461 -0.37197662  2.48591043  0.59570117  0.        ]",[-0.08081884 -0.11970064]
1,-0.3601436868,[-0.97144399  2.08163623],-0.3601436868,[ 0.18790838  2.50752425],"[[ -1.54729030e-03   5.75987514e-02  -1.38416773e-01  -8.58095283e-02]
 [  3.35210024e+00   3.95463302e+00   0.00000000e+00   0.00000000e+00]]","[ 0.95430944  1.95792035  0.01756931 -0.70292764 -1.19730909 -0.74685696
  0.67983577  0.20312109  2.48512652  0.69946964  0.        ]",[-0.08081884 -0.11970064]
2,-0.363355956107,[ 1.70653928  2.9112059 ],-0.363355956107,[ 0.32170856  2.39666891],"[[ 0.0262574   0.17564892 -0.13841677 -0.08580953]
 [-0.55860205  7.83743683  0.          0.        ]]","[ 0.95380286  1.93981003  0.06082178 -0.34245609 -1.19730511 -0.74685537
  0.32298434  0.76724063  2.46823646  0.86926451  0.        ]",[-0.08081884 -0.11970064]
3,-0.365021128055,[-2.03023131  2.2766082 ],-0.365021128055,[-0.13339832  2.24405432],"[[  0.05487367   0.37055341  -0.13841677  -0.08580953]
 [  3.40710057  11.64034806   0.           0.        ]]","[ 0.95209741  1.87060737  0.10530341  0.23397772 -1.19730112 -0.74685378
  0.68485312  1.31974984  2.40638523  1.10729574  0.        ]",[-0.08081884 -0.11970064]
4,-0.361366050407,[-1.08913689  2.98078074],-0.361366050407,[ 0.02475869  2.14622521],"[[  0.08263767   0.6407907   -0.13841677  -0.08580953]
 [ -0.61727722  15.37092674   0.           0.        ]]","[ 0.94929593  1.69855952  0.14839383  0.95903423 -1.19729714 -0.74685219
  0.31762811  1.86174309  2.26204996  1.38169697  0.        ]",[-0.08081884 -0.11970064]
5,-0.347964066649,[ 0.99006205  1.23231589],-0.347964066649,[ 0.3038691   1.86460137],"[[  0.03071357   0.98489673  -0.13841677  -0.08580953]
 [ -4.5620115   19.02743825   0.           0.        ]]","[ 0.95360918  1.37073603  0.06775107  1.68312286 -1.19729316 -0.7468506
 -0.04232933  2.39296292  2.06754735  1.52236876  0.        ]",[-0.08081884 -0.11970064]
6,-0.322403387321,[-0.51944927  0.95848566],-0.322403387321,[-0.05259969  1.44520259],"[[ -2.03139313e-02   1.40138259e+00  -1.38416773e-01  -8.58095283e-02]
 [ -5.53686024e-01   2.26092826e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95399601  0.86406696 -0.01162587  2.15213253 -1.19728918 -0.74684901
  0.32343088  2.91331549  1.76820566  1.60816905  0.        ]",[-0.08081884 -0.11970064]
7,-0.280706624204,[ 0.01522237  0.84673814],-0.280706624204,[-0.02288007  1.29107642],"[[ -0.05188786   1.88715922  -0.13841677  -0.08580953]
 [ -2.59688642  25.95718113   0.           0.        ]]","[ 0.95232127  0.23167429 -0.06071332  2.04349594 -1.1972852  -0.74684742
  0.13698792  3.39965355  1.3690289   1.56269592  0.        ]",[-0.08081884 -0.11970064]
8,-0.224345115756,[ 0.71820115  2.21862769],-0.224345115756,[ 0.04641724  1.20608127],"[[ -0.10268513   2.43478548  -0.13841677  -0.08580953]
 [ -2.48321603  28.79598702   0.           0.        ]]","[ 0.94656394 -0.36065712 -0.13949743  1.11767188 -1.19728122 -0.74684583
  0.14736019  3.81200003  0.98669567  1.27544867  0.        ]",[-0.08081884 -0.11970064]
9,-0.162773272741,[-1.16640042 -0.98654909],-0.162773272741,[ 0.0560495   1.14512825],"[[ -0.1233104    3.04471344  -0.13841677  -0.08580953]
 [  0.4106156   26.36936367   0.           0.        ]]","[ 0.94314873 -0.67027911 -0.17138012 -0.58247548 -1.19727723 -0.74684424
  0.41142342  3.45940056  0.73172587  0.75146166  0.        ]",[-0.08081884 -0.11970064]
