timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.255449039862,[-1.8570603  0.3814856],-0.255449039862,"[ 1.04178407  1.40025588 -0.08894898 -1.04544666 -0.19191372 -0.94008855
  0.24616906 -0.32866014  1.94752851  1.17616461  0.        ]","[[-0.05830208  0.09405765 -0.02230123 -0.10867431]
 [ 0.00483983 -0.00348956  0.          0.        ]]",[-0.6207732  -0.51786953],[-2.56216741  1.18001032]
1,-0.252520491357,[-2.68484896  0.94592094],-0.252520491357,"[ 1.03709595  1.39828089 -0.14663113 -1.00609062 -0.19191362 -0.94008769
 -0.22766777 -0.06939418  1.94502797  1.09194813  0.        ]","[[-0.09790271  0.10915955 -0.02230123 -0.10867431]
 [-3.95172801  1.50863308  0.          0.        ]]",[-0.6207732  -0.51786953],[-2.59803796  0.90872002]
2,-0.24440094962,[-2.74394265 -0.3540127 ],-0.24440094962,"[ 1.00915298  1.38590645 -0.31676627 -0.83119353 -0.19191353 -0.94008683
 -0.69223679  0.56792691  1.92550735  0.87379688  0.        ]","[[-0.21585823  0.17662685 -0.02230123 -0.10867431]
 [-7.83091047  5.22569589  0.          0.        ]]",[-0.6207732  -0.51786953],[-2.66791296  0.41533783]
3,-0.229039209729,[-2.9513073   0.66393705],-0.229039209729,"[ 0.91825764  1.36062689 -0.58705081 -0.60273329 -0.19191343 -0.94008596
 -1.14738435  0.31008008  1.8537812   0.49290224  0.        ]","[[ -0.41060801   0.26605246  -0.02230123  -0.10867431]
 [-11.63142886   3.72185207   0.           0.        ]]",[-0.6207732  -0.51786953],[-2.75132966  0.74065578]
4,-0.204960323435,[-1.63117641  0.3219554 ],-0.204960323435,"[ 0.70631956  1.32056899 -0.9232843  -0.35364907 -0.19191333 -0.9400851
 -1.59372681  0.74839433  1.66853343 -0.0296482   0.        ]","[[ -0.68063049   0.36613905  -0.02230123  -0.10867431]
 [-15.35843691   6.27824247   0.           0.        ]]",[-0.6207732  -0.51786953],[-1.19431138  0.7026397 ]
5,-0.17256111383,[ 2.38903367  0.40006448],-0.17256111383,"[ 0.31551125  1.2462508  -1.25225428 -0.02812973 -0.19191324 -0.94008424
 -2.03120517  0.94579581  1.31294413 -0.57838102  0.        ]","[[ -1.02445049   0.50325617  -0.02230123  -0.10867431]
 [-19.01145135   7.42955507   0.           0.        ]]",[-0.6207732  -0.51786953],[ 1.78141606  0.78817832]
6,-0.140815118177,[ 3.36398666  2.05331282],-0.140815118177,"[-0.15709515  1.13050132 -1.43298322  0.32748375 -0.19191314 -0.94008338
 -1.51249737  1.19180393  0.88520937 -0.93410704  0.        ]","[[ -1.36122333   0.66624265  -0.02230123  -0.10867431]
 [-14.6802219    8.86435992   0.           0.        ]]",[-0.6207732  -0.51786953],[ 2.12221742  0.48488992]
7,-0.119140669072,[ 1.40534781  0.03819697],-0.119140669072,"[-0.5355589   0.93712474 -1.46369672  0.72995216 -0.19191304 -0.94008251
 -1.00410855  1.84029592  0.60536111 -0.99853925  0.        ]","[[ -1.61223654   0.88147759  -0.02230123  -0.10867431]
 [-10.43514201  12.64659267   0.           0.        ]]",[-0.6207732  -0.51786953],[ 1.22813797 -0.62670791]
8,-0.105206456731,[ 0.94092183  0.61089662],-0.105206456731,"[-0.78654666  0.66351833 -1.43334171  1.08143124 -0.19191294 -0.94008165
 -0.50555419  1.82304659  0.49751052 -0.88060672  0.        ]","[[ -1.7791723    1.13339956  -0.02230123  -0.10867431]
 [ -6.27217507  12.5460114    0.           0.        ]]",[-0.6207732  -0.51786953],[-0.04171345 -0.94606602]
9,-0.0985185123292,[-2.1827539  -1.09215507],-0.0985185123292,"[-0.91410189  0.32913452 -1.40173439  1.29258444 -0.19191285 -0.94008079
 -0.04481861  2.19502282  0.52101224 -0.63281371  0.        ]","[[ -1.86601788   1.40608672  -0.02230123  -0.10867431]
 [ -2.42499708  14.71553533   0.           0.        ]]",[-0.6207732  -0.51786953],[-1.4490248  -1.54772854]
10,-0.0915938431832,[-1.00208281 -2.81518918],-0.0915938431832,"[-1.03955147  0.00608973 -1.35911709  1.3181376  -0.19191275 -0.94007993
 -0.51290653  1.46627057  0.50457787 -0.38336792  0.        ]","[[ -1.95373139   1.65775323  -0.02230123  -0.10867431]
 [ -6.3335686   10.46521782   0.           0.        ]]",[-0.6207732  -0.51786953],[-0.81938744 -1.4789803 ]
