timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.0986740258515,[-2.38823833  1.21678616],-0.0986740258515,"[ 0.97777668  1.65631768  0.06622695 -0.83840146  1.66062803 -0.66981553
  0.32675105 -0.3511778  -0.24527953  0.82552257  0.        ]","[[ 0.05624622  0.07956289  0.19104408 -0.07654325]
 [-0.00048912  0.00192006  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-2.62639022  0.58542323]
1,-0.094808713629,[-1.50841961  0.1990142 ],-0.094808713629,"[ 0.98002768  1.65131465  0.00710599 -0.7291429   1.66062285 -0.66981473
 -0.06862708  0.25928462 -0.24398449  0.78442373  0.        ]","[[ 0.01653055  0.11934415  0.19104408 -0.07654325]
 [-3.95789835  3.96299813  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-1.8880285  -0.02947813]
2,-0.0798705828457,[-0.56809747 -0.23498506],-0.0798705828457,"[ 0.97220912  1.63362355 -0.16851495 -0.49388698  1.66061767 -0.66981392
 -0.45606277  0.36886358 -0.24474365  0.62618731  0.        ]","[[-0.10153558  0.20573817  0.19104408 -0.07654325]
 [-7.83581119  4.67401932  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-0.64554983 -0.20127147]
3,-0.0522736620918,[ 1.41622158 -0.46599116],-0.0522736620918,"[ 0.91984434  1.60784186 -0.42811654 -0.27122143  1.66061248 -0.66981312
 -0.66507412  0.21131599 -0.26971346  0.33766622  0.        ]","[[-0.27924172  0.28896196  0.19104408 -0.07654325]
 [-9.92784706  3.65175092  0.          0.        ]]",[-0.20273994 -0.2020013 ],[ 0.63295525 -0.08138067]
4,-0.0257094223647,[ 1.26563912  0.18267822],-0.0257094223647,"[ 0.83429114  1.58670035 -0.64681518 -0.13013342  1.6606073  -0.66981231
 -0.25015273 -0.08444406 -0.3235223   0.06769156  0.        ]","[[-0.43613037  0.34274202  0.19104408 -0.07654325]
 [-5.77483681  1.73267162  0.          0.        ]]",[-0.20273994 -0.2020013 ],[ 0.49123985  0.20632833]
5,-0.0147635163878,[ 0.50200558  0.39315764],-0.0147635163878,"[ 0.78122406  1.56800188 -0.74577946 -0.02294328  1.66060212 -0.6698115
  0.15646942  0.02150786 -0.35784751 -0.03883857  0.        ]","[[-0.51079226  0.38429305  0.19104408 -0.07654325]
 [-1.70489447  2.42015442  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-0.24158712  0.00095588]
6,-0.0187418695433,[ 0.32810827 -0.65611269],-0.0187418695433,"[ 0.77054446  1.53550986 -0.76369327  0.13744085  1.66059694 -0.6698107
  0.35819705  0.25392678 -0.35901758  0.00512869  0.        ]","[[-0.52463182  0.44782715  0.19104408 -0.07654325]
 [ 0.31422873  3.92823484  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-0.9489277  -0.37690324]
7,-0.0282351687443,[ 0.174221    0.65817954],-0.0282351687443,"[ 0.78533024  1.50565787 -0.73872835  0.2644543   1.66059176 -0.66980989
  0.48735848 -0.15851503 -0.34754578  0.10348257  0.        ]","[[-0.50537614  0.49954085  0.19104408 -0.07654325]
 [ 1.60702754  1.25205627  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-1.31885028  0.05300081]
8,-0.0415167871835,[-2.46387897 -0.19320008],-0.0415167871835,"[ 0.81353194  1.47334999 -0.68771869  0.38610802  1.66058658 -0.66980909
  0.55295404  0.23927193 -0.33468757  0.24125483  0.        ]","[[-0.4666483   0.55047887  0.19104408 -0.07654325]
 [ 2.26358771  3.83314351  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-2.0269258  -0.50509864]
9,-0.0497522912259,[-0.74610795 -1.77078137],-0.0497522912259,"[ 0.81711276  1.4257011  -0.68088044  0.54315935  1.6605814  -0.66980828
  0.15325723  0.10989474 -0.34136557  0.32921404  0.        ]","[[-0.46151561  0.61871908  0.19104408 -0.07654325]
 [-1.73702415  2.99366617  0.          0.        ]]",[-0.20273994 -0.2020013 ],[-1.16652548 -0.36823386]
