timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.268380829314,[ 3.58289607  2.02190702],-0.268380829314,"[ 1.02100037  1.45165486  0.12295613 -1.47536656 -0.31785258  0.99295926
  0.26337919 -0.33293969  2.01391508 -1.45813719  0.        ]","[[  9.24434353e-02  -8.76420254e-02  -3.70334879e-02   1.15656114e-01]
 [ -1.77849018e-05  -4.83194283e-03   0.00000000e+00   0.00000000e+00]]",[-0.4475235  -0.37895155],[ 3.07998657  3.26643896]
1,-0.262868930196,[ 3.29917363  3.32657899],-0.262868930196,"[ 1.01417722  1.4550758   0.18069605 -1.37088607 -0.31785239  0.99295815
  0.71438413  0.3246078   2.0057085  -1.30618206  0.        ]","[[ 0.1321182  -0.04802527 -0.03703349  0.11565611]
 [ 3.95432972  3.95332126  0.          0.        ]]",[-0.4475235  -0.37895155],[ 2.70440078  2.41141129]
2,-0.244897454177,[ 2.3878515  1.6822531],-0.244897454177,"[ 0.97980385  1.45342367  0.35024731 -1.05917064 -0.31785219  0.99295705
  1.15647189  0.96914071  1.93235478 -0.86231422  0.        ]","[[ 0.2500954   0.06996858 -0.03703349  0.11565611]
 [ 7.83049965  7.83313542  0.          0.        ]]",[-0.4475235  -0.37895155],[ 2.08559704  1.65324306]
3,-0.210754346912,[-0.04237786 -0.17819429],-0.210754346912,"[ 0.87819677  1.41210511  0.61799572 -0.55217005 -0.317852    0.99295594
  1.58984468  1.60090636  1.66025816 -0.19743866  0.        ]","[[  0.44482879   0.2647879   -0.03703349   0.11565611]
 [ 11.63027309  11.63610908   0.           0.        ]]",[-0.4475235  -0.37895155],[ 0.6448977   0.75791752]
4,-0.165951023943,[-0.11107841 -0.48610143],-0.165951023943,"[ 0.69247537  1.30764155  0.90123795 -0.00428099 -0.3178518   0.99295483
  1.544592    1.44540983  1.14948388  0.38632223  0.        ]","[[  0.67345323   0.48811901  -0.03703349   0.11565611]
 [ 11.23352995  10.70010188   0.           0.        ]]",[-0.4475235  -0.37895155],[-0.28262454  0.77763921]
5,-0.123068451063,[-0.58379978  0.80290279],-0.123068451063,"[ 0.45700532  1.17239742  1.12727098  0.41962386 -0.3178516   0.99295373
  1.46929366  1.0904575   0.56491568  0.68084226  0.        ]","[[  0.89150023   0.68068341  -0.03703349   0.11565611]
 [ 10.57334746   8.56344814   0.           0.        ]]",[-0.4475235  -0.37895155],[-1.22028971  0.55477136]
6,-0.0855911051604,[-1.13102818 -0.38382596],-0.0855911051604,"[ 0.21929995  0.99178977  1.27791301  0.79707379 -0.31785141  0.99295262
  1.18199412  1.59052014  0.00210411  0.70565571  0.        ]","[[  1.07769284   0.88215454  -0.03703349   0.11565611]
 [  8.05435753  11.57363145   0.           0.        ]]",[-0.4475235  -0.37895155],[-1.92376113 -0.52545816]
7,-0.0599560019101,[-2.37769428 -1.67004607],-0.0599560019101,"[ 0.05251485  0.76431619  1.35152667  1.10719817 -0.31785121  0.99295152
  0.71271003  1.30015438 -0.41127146  0.53434416  0.        ]","[[ 1.19749815  1.09609028 -0.03703349  0.11565611]
 [ 3.93974186  9.82576344  0.          0.        ]]",[-0.4475235  -0.37895155],[-1.70345247 -0.62512094]
8,-0.04895136249,[-1.55273534  0.21693679],-0.04895136249,"[-0.00265422  0.58244764  1.37099018  1.26541455 -0.31785101  0.99295041
  0.25268201  0.61021994 -0.58959241  0.36404378  0.        ]","[[ 1.23582562  1.25093614 -0.03703349  0.11565611]
 [-0.09372068  5.67264929  0.          0.        ]]",[-0.4475235  -0.37895155],[-0.67733699 -0.23360592]
9,-0.0415392333223,[ 0.20429544  1.21015622],-0.0415392333223,"[ 0.05713099  0.43348255  1.3497887   1.34737042 -0.31785082  0.9929493
 -0.19844499  0.73440529 -0.60085038  0.26100995  0.        ]","[[ 1.19426585  1.37188983 -0.03703349  0.11565611]
 [-4.04914049  6.42019673  0.          0.        ]]",[-0.4475235  -0.37895155],[ 0.56817514 -0.3897143 ]
10,-0.0305627649155,[ 0.30283302 -1.1212221 ],-0.0305627649155,"[ 0.158444    0.22240755  1.30746824  1.39813113 -0.31785062  0.9929482
 -0.09717869  1.37103393 -0.58749463  0.11817417  0.        ]","[[  1.12219076   1.53874387  -0.03703349   0.11565611]
 [ -3.16125257  10.25244607   0.           0.        ]]",[-0.4475235  -0.37895155],[ 0.0239738  -1.55009699]
11,-0.0212500275707,[-0.73349369 -1.86723778],-0.0212500275707,"[ 0.22748763  0.01471158  1.27367324  1.37675738 -0.31785043  0.99294709
  0.0467389   0.67949136 -0.5934552  -0.04526367  0.        ]","[[ 1.07162654  1.70202599 -0.03703349  0.11565611]
 [-1.89940436  6.08965269  0.          0.        ]]",[-0.4475235  -0.37895155],[-0.35751921 -1.24624825]
12,-0.014293512041,[-0.40717512  0.76449542],-0.014293512041,"[ 0.31570619 -0.08683997  1.22405595  1.34025317 -0.31785023  0.99294598
 -0.28002222  0.00173307 -0.54218969 -0.103437    0.        ]","[[ 1.00489359  1.78288511 -0.03703349  0.11565611]
 [-4.76439716  2.00983272  0.          0.        ]]",[-0.4475235  -0.37895155],[ 0.99109775 -0.25993526]
13,-0.00496183483894,[ 1.67912289 -1.29243778],-0.00496183483894,"[ 0.45356609 -0.17356884  1.12989887  1.29487719 -0.31785003  0.99294488
 -0.45312951  0.49800481 -0.43757743 -0.13099834  0.        ]","[[ 0.89437743  1.85305496 -0.03703349  0.11565611]
 [-6.28217713  4.99718034  0.          0.        ]]",[-0.4475235  -0.37895155],[ 1.53459823 -0.64973193]
