timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.120879909809,[-1.72079988  1.0004706 ],-0.120879909809,[-1.36675704  1.49187207],"[[ 0.01657353 -0.06772221  0.09511028 -0.04202569]
 [-0.00471257 -0.00041125  0.          0.        ]]","[ 0.97254304  1.61351527  0.01279077 -1.27170223  0.82676512 -0.36737696
  0.3122937  -0.34922858  0.62790004  0.19767125  0.        ]",[-0.20972732 -0.22049664]
1,-0.119672003476,[-1.27727431  2.66464435],-0.119672003476,[-0.78415614  0.99350351],"[[-0.02322574 -0.02798707  0.09511028 -0.04202569]
 [-3.9620325   3.96071873  0.          0.        ]]","[ 0.97233274  1.61590653 -0.04646234 -1.16306007  0.82676402 -0.36737663
 -0.10283714  0.27004675  0.62777492  0.15491101  0.        ]",[-0.20972732 -0.22049664]
2,-0.115914422468,[ 0.50162575 -0.51938057],-0.115914422468,[ 0.01474999  0.44983622],"[[-0.14138578  0.09018351  0.09511028 -0.04202569]
 [-7.84105493  7.84338986  0.          0.        ]]","[ 0.95701692  1.61127296 -0.22169399 -0.83992127  0.82676291 -0.3673763
 -0.50975431  0.87705542  0.61886776  0.02863775  0.        ]",[-0.20972732 -0.22049664]
3,-0.111301182988,[ 0.08114591  1.38841976],-0.111301182988,[ 0.06818163  0.78223145],"[[-0.27673264  0.22485083  0.09511028 -0.04202569]
 [-5.70076059  5.63071975  0.          0.        ]]","[ 0.91274053  1.58465968 -0.41867455 -0.476119    0.82676181 -0.36737597
 -0.28523252  0.53112991  0.5930715  -0.11414839  0.        ]",[-0.20972732 -0.22049664]
4,-0.107558125215,[ 1.15823184 -0.81471296],-0.107558125215,[ 0.18594158  0.18309087],"[[-0.38641076  0.37607257  0.09511028 -0.04202569]
 [-5.26847517  9.47862937  0.          0.        ]]","[ 0.85644899  1.52829232 -0.57300268 -0.08108358  0.8267607  -0.36737564
 -0.2398846   1.13270366  0.56163097 -0.17637551  0.        ]",[-0.20972732 -0.22049664]
5,-0.104786025164,[-0.16390344  1.46492544],-0.104786025164,[-0.43314916  0.70198262],"[[-0.45102987  0.53138023  0.09511028 -0.04202569]
 [-1.20694155  6.06354047  0.          0.        ]]","[ 0.81501119  1.44256401 -0.66088695  0.30065883  0.8267596  -0.36737531
  0.18617961  0.5987938   0.53431714 -0.13276902  0.        ]",[-0.20972732 -0.22049664]
6,-0.102812390203,[-1.00100248 -0.56503642],-0.102812390203,[-0.55508775 -0.02096057],"[[-0.48144784  0.69117659  0.09511028 -0.04202569]
 [-1.83273761  9.90329488  0.          0.        ]]","[ 0.79344199  1.32707954 -0.70134023  0.65849531  0.82675849 -0.36737498
  0.120532    1.19909248  0.50291892 -0.0109172   0.        ]",[-0.20972732 -0.22049664]
7,-0.0972142449886,[-0.51432374 -0.81585958],-0.0972142449886,[ 0.49775863  0.16725287],"[[-0.55742519  0.86484029  0.09511028 -0.04202569]
 [-5.75204006  7.47114228  0.          0.        ]]","[ 0.7339646   1.17362438 -0.79951803  0.99669565  0.82675739 -0.36737465
 -0.29061237  0.81885272  0.44311266  0.02980936  0.        ]",[-0.20972732 -0.22049664]
8,-0.0878740548762,[ 0.98939992 -0.0910584 ],-0.0878740548762,[ 1.38985157  0.52501333],"[[-0.69173249  0.98037121  0.09511028 -0.04202569]
 [-7.67233454  4.0931815   0.          0.        ]]","[ 0.61017281  1.0575922  -0.96161367  1.18752589  0.82675628 -0.36737432
 -0.49205573  0.29074758  0.37666316 -0.1082079   0.        ]",[-0.20972732 -0.22049664]
9,-0.0807685324881,[ 1.15156083 -0.7109453 ],-0.0807685324881,[ 0.94541794  0.55270433],"[[-0.80437855  1.05779098  0.09511028 -0.04202569]
 [-3.60577612  3.65031274  0.          0.        ]]","[ 0.48937023  0.97449993 -1.08448781  1.2985786   0.82675518 -0.36737399
 -0.06546296  0.22150997  0.315902   -0.23688164  0.        ]",[-0.20972732 -0.22049664]
