timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.259254067158,[-1.91479282  1.45920979],-0.259254067158,[-1.76819861  1.50566816],"[[ 0.00700497 -0.05040053  0.01849081 -0.17893574]
 [ 0.00232655 -0.00431103  0.          0.        ]]","[ 1.00828652  2.15996242  0.04858239 -0.96455903  0.17059071 -1.53826999
  0.38470548 -0.37671566  1.19228663  1.38415637  0.        ]",[-0.02873247 -0.05912315]
1,-0.256559200433,[ 0.33810735  1.45086008],-0.256559200433,[-1.53372908  1.4481442 ],"[[-0.03265491 -0.01074261  0.01849081 -0.17893574]
 [-3.95513235  3.9568965   0.          0.        ]]","[ 1.00755831  2.16161294 -0.01252492 -0.83584002  0.17059038 -1.53826019
  0.04248948  0.18070452  1.19189807  1.35050262  0.        ]",[-0.02873247 -0.05912315]
2,-0.255894712357,[-3.19125001  2.39421324],-0.255894712357,[-1.53066909  1.34766924],"[[-0.09756813  0.10733163  0.01849081 -0.17893574]
 [-2.54089106  7.83759582  0.          0.        ]]","[ 1.00154007  2.15372375 -0.11232747 -0.45307457  0.17059004 -1.53825038
  0.16478399  0.72679486  1.18944958  1.3451063   0.        ]",[-0.02873247 -0.05912315]
3,-0.256162880915,[ 0.56712788 -0.2629737 ],-0.256162880915,[-1.21955359  1.25395179],"[[ -0.1875871    0.30226953   0.01849081  -0.17893574]
 [ -6.44800227  11.64349148   0.           0.        ]]","[ 0.98332456  2.0990473  -0.24959388  0.16575629  0.17058971 -1.53824058
 -0.1730791   1.2623552   1.17439857  1.36725773  0.        ]",[-0.02873247 -0.05912315]
4,-0.254274420184,[-0.87932634  1.39627843],-0.254274420184,[-1.26059341  1.20274448],"[[ -0.29275243   0.52236974   0.01849081  -0.17893574]
 [ -4.07640638  10.37078455   0.           0.        ]]","[ 0.94770923  1.97748621 -0.40693085  0.81928683  0.17058938 -1.53823077
  0.03200254  1.08325532  1.13922066  1.38622978  0.        ]",[-0.02873247 -0.05912315]
5,-0.250423984384,[-0.91061203  1.08565555],-0.250423984384,[-0.94837868  1.04903507],"[[ -0.40838798   0.7674645    0.01849081  -0.17893574]
 [ -7.47585476  14.12613196   0.           0.        ]]","[ 0.89117611  1.77454449 -0.57419478  1.45374905  0.17058905 -1.53822097
 -0.26196184  1.61169695  1.07817357  1.40970768  0.        ]",[-0.02873247 -0.05912315]
6,-0.23819410328,[ 0.11358826  0.83458591],-0.23819410328,[-0.62431186  0.83814424],"[[ -0.59258199   1.08691727   0.01849081  -0.17893574]
 [-10.93210339  17.80679412   0.           0.        ]]","[ 0.76546785  1.42318815 -0.82287396  2.0736063   0.17058871 -1.53821117
 -0.56083764  2.12961596  0.96524205  1.38760199  0.        ]",[-0.02873247 -0.05912315]
7,-0.222394311611,[-1.04362057  1.83850723],-0.222394311611,[-0.63851482  0.55216515],"[[ -8.04553591e-01   1.47266602e+00   1.84908089e-02  -1.78935739e-01]
 [ -1.02671610e+01   2.07582543e+01   0.00000000e+00   0.00000000e+00]]","[ 0.57167     0.91610486 -1.07254128  2.43076093  0.17058838 -1.53820136
 -0.50333585  2.54490547  0.78363028  1.38549145  0.        ]",[-0.02873247 -0.05912315]
8,-0.204075701398,[-0.53709948  0.7573625 ],-0.204075701398,[-0.50719243  0.36675477],"[[ -1.04757370e+00   1.92343587e+00   1.84908089e-02  -1.78935739e-01]
 [ -1.40224693e+01   2.43067829e+01   0.00000000e+00   0.00000000e+00]]","[ 0.2957068   0.30393948 -1.29705021  2.24652999  0.17058805 -1.53819156
 -0.8280723   3.04418531  0.51759085  1.40057544  0.        ]",[-0.02873247 -0.05912315]
9,-0.187081356826,[-0.33974316 -0.39610626],-0.187081356826,[-0.50307602  0.36220026],"[[ -1.34657557e+00   2.43482482e+00   1.84908089e-02  -1.78935739e-01]
 [ -1.58715748e+01   2.68237097e+01   0.00000000e+00   0.00000000e+00]]","[-0.09927983 -0.2692045  -1.46463437  1.30776918  0.17058772 -1.53818176
 -0.98796952  3.39827395  0.16230337  1.41816283  0.        ]",[-0.02873247 -0.05912315]
10,-0.184749337254,[-0.25535332 -0.28292028],-0.184749337254,[-0.67558092  0.46350986],"[[ -1.67435402e+00   2.95022847e+00   1.84908089e-02  -1.78935739e-01]
 [ -1.69028346e+01   2.47237257e+01   0.00000000e+00   0.00000000e+00]]","[-0.56318877 -0.57474306 -1.49494483 -0.18333914  0.17058738 -1.53817195
 -1.07714303  3.10271816 -0.22705357  1.46775637  0.        ]",[-0.02873247 -0.05912315]
11,-0.190829351859,[-0.05791462  0.29684268],-0.190829351859,[-0.58642274  0.65640837],"[[ -2.01921026   3.17368913   0.01849081  -0.17893574]
 [-17.58035912   0.82383353   0.           0.        ]]","[-1.03342616 -0.59923555 -1.350842   -0.90518262  0.17058705 -1.53816215
 -1.13572685 -0.26023261 -0.39034751  1.51193865  0.        ]",[-0.02873247 -0.05912315]
12,-0.185843825407,[ 1.16434585 -0.63073899],-0.185843825407,[-0.43720999  0.70901108],"[[ -2.3696288    3.13398342   0.01849081  -0.17893574]
 [-17.46181501  -3.15953531   0.           0.        ]]","[-1.43649261 -0.5999052  -1.03709958 -0.77626084  0.17058672 -1.53815235
 -1.12547096 -0.8207304  -0.33329097  1.47451599  0.        ]",[-0.02873247 -0.05912315]
13,-0.173941524351,[ 0.10317294  1.07786023],-0.173941524351,[-0.33799252  0.7652849 ],"[[ -2.67567265   3.04636405   0.01849081  -0.17893574]
 [-13.15690535  -5.59429914   0.           0.        ]]","[-1.68838459 -0.59368757 -0.65446578 -0.49219737  0.17058639 -1.53814255
 -0.75320328 -1.1633214  -0.29074049  1.37553558  0.        ]",[-0.02873247 -0.05912315]
14,-0.16301580406,[-0.50027031  0.9379584 ],-0.16301580406,[-0.25975427  0.7811898 ],"[[ -2.93209648   2.97531654   0.01849081  -0.17893574]
 [-12.48771835  -1.52402451   0.           0.        ]]","[-1.80904329 -0.58089832 -0.28265227 -0.26349907  0.17058605 -1.53813274
 -0.69533359 -0.590591   -0.29905853  1.28241015  0.        ]",[-0.02873247 -0.05912315]
15,-0.161398250282,[-2.68805833  0.99106633],-0.161398250282,[-0.23680481  0.7736156 ],"[[ -3.19924196   2.98239984   0.01849081  -0.17893574]
 [-14.22106537   2.21987269   0.           0.        ]]","[-1.8378021  -0.58248146  0.12661811 -0.28619644  0.17058572 -1.53812294
 -0.84522165 -0.06378594 -0.33293792  1.26661522  0.        ]",[-0.02873247 -0.05912315]
16,-0.165205487848,[-0.6092926  0.8315688],-0.165205487848,[-0.24608836  0.77370811],"[[ -3.52056372   3.03218681   0.01849081  -0.17893574]
 [-17.89893575   0.78934088   0.           0.        ]]","[-1.73909871 -0.59168371  0.6079505  -0.44639871  0.17058539 -1.53811314
 -1.16325966 -0.26507636 -0.3570993   1.29693143  0.        ]",[-0.02873247 -0.05912315]
17,-0.164932585294,[ 1.28198937  1.79048615],-0.164932585294,[-0.26388648  0.78794253],"[[ -3.89919216e+00   3.03031870e+00   1.84908089e-02  -1.78935739e-01]
 [ -1.99570254e+01  -5.27629140e-01   0.00000000e+00   0.00000000e+00]]","[-1.45059888 -0.59139816  1.09678124 -0.4403682   0.17058506 -1.53810334
 -1.34122538 -0.45038727 -0.40193522  1.28934371  0.        ]",[-0.02873247 -0.05912315]
18,-0.166890994645,[-0.30759606  1.82831605],-0.166890994645,[-0.39243358  0.7794494 ],"[[ -4.25464374   3.01947222   0.01849081  -0.17893574]
 [-15.60264083  -0.48306046   0.           0.        ]]","[-1.04531241 -0.58965289  1.42019019 -0.40538462  0.17058472 -1.53809354
 -0.96467803 -0.44411495 -0.45009437  1.29845426  0.        ]",[-0.02873247 -0.05912315]
