timestep,rewards,actions,original_rewards,obs,human_obs,logstd_action_dist,avg_action_dist
0,-0.346145853438,[ 4.04563296  1.6578104 ],-0.346145853438,"[ 1.01053028  1.52195474  0.0086988  -1.37158454 -0.64190167  1.66084565
  0.28517871 -0.33900544  2.29367904 -2.43595112  0.        ]","[[ 0.01814517 -0.07320832 -0.07452726  0.19315707]
 [ 0.00156504 -0.00247765  0.          0.        ]]",[-0.2969411  -0.29602265],[ 3.64980197  2.13512754]
1,-0.339055905515,[ 4.17638454  1.2134858 ],-0.339055905515,"[ 1.0081833   1.52463284  0.06695374 -1.26604136 -0.64190108  1.66084161
  0.71454703  0.29860625  2.29351287 -2.29165739  0.        ]","[[ 0.05785125 -0.03354496 -0.07452726  0.19315707]
 [ 3.95587974  3.95562779  0.          0.        ]]",[-0.2969411  -0.29602265],[ 3.01930737  1.35708535]
2,-0.315767091164,[ 0.78788595 -0.53522319],-0.315767091164,"[ 0.98679767  1.52082163  0.23894457 -0.9517626  -0.6419005   1.66083757
  1.13542681  0.92359775  2.24527836 -1.8668923   0.        ]","[[ 0.17585919  0.08449455 -0.07452726  0.19315707]
 [ 7.83202627  7.83539417  0.          0.        ]]",[-0.2969411  -0.29602265],[ 2.48537946  0.56429458]
3,-0.277652645382,[ 2.32032375  1.50145232],-0.277652645382,"[ 0.90986762  1.49524505  0.50236459 -0.59934291 -0.64189991  1.66083353
  1.45713961  0.55702185  2.06124592 -1.29877031  0.        ]","[[  0.36222696   0.21837078  -0.07452726   0.19315707]
 [ 10.79489753   5.55980425   0.           0.        ]]",[-0.2969411  -0.29602265],[ 2.18107629  0.75467658]
4,-0.221470483635,[ 0.72795548 -0.19965153],-0.221470483635,"[ 0.72523957  1.4404151   0.83000487 -0.21753514 -0.64189932  1.6608295
  1.86337225  1.17687866  1.65124557 -0.6897323   0.        ]","[[  0.61566145   0.36817431  -0.07452726   0.19315707]
 [ 14.53618745   9.40769834   0.           0.        ]]",[-0.2969411  -0.29602265],[ 0.32961619 -0.4238368 ]
5,-0.144249812613,[-0.45900064 -2.38095818],-0.144249812613,"[ 0.38234434  1.34075301  1.16119093  0.20831275 -0.64189874  1.66082546
  2.14495642  1.01929476  0.95508277 -0.22917583  0.        ]","[[  0.93240456   0.54651388  -0.07452726   0.19315707]
 [ 17.12954084   8.42947343   0.           0.        ]]",[-0.2969411  -0.29602265],[-1.85686135 -1.23619115]
6,-0.0675447465404,[-2.48332314 -1.64318788],-0.0675447465404,"[-0.05902684  1.24846697  1.37702372  0.48591826 -0.64189815  1.66082142
  1.91120743  0.35457652  0.22102217 -0.13531746  0.        ]","[[  1.25339777   0.67370213  -0.07452726   0.19315707]
 [ 14.97685059   4.30310496   0.           0.        ]]",[-0.2969411  -0.29602265],[-2.67494965 -1.37140286]
7,-0.0146876452007,[-2.58583085 -1.82085452],-0.0146876452007,"[-0.45034033  1.21148974  1.44767481  0.57890305 -0.64189756  1.66081738
  1.44962347 -0.29684295 -0.29595837 -0.26371778  0.        ]","[[  1.51028404   0.71919094  -0.07452726   0.19315707]
 [ 10.72584967   0.25929065   0.           0.        ]]",[-0.2969411  -0.29602265],[-2.61346722 -1.0610044 ]
8,-0.0228208972741,[-1.54126702 -1.26442221],-0.0228208972741,"[-0.71850486  1.23978137  1.44112789  0.50853319 -0.64189698  1.66081334
  0.99714097 -0.93532988 -0.56894685 -0.38361668  0.        ]","[[ 1.68299043  0.68460895 -0.07452726  0.19315707]
 [ 6.55865197 -3.70424581  0.          0.        ]]",[-0.2969411  -0.29602265],[-2.1876421  -0.40771917]
9,-0.0278902742383,[-0.80387629  0.69751972],-0.0278902742383,"[-0.85698676  1.32392166  1.4203886   0.26486101 -0.64189639  1.6608093
  0.55362264 -1.56114631 -0.63700973 -0.3794465   0.        ]","[[ 1.77318048  0.57154537 -0.07452726  0.19315707]
 [ 2.47400382 -7.58914194  0.          0.        ]]",[-0.2969411  -0.29602265],[-0.85245764  0.77831388]
10,-0.0179698161523,[-1.44812757  1.09927149],-0.0179698161523,"[-0.88294545  1.39972223  1.41513822 -0.01994809 -0.6418958   1.66080526
  0.20288825 -1.09184006 -0.56972677 -0.29641096  0.        ]","[[ 1.79025146  0.44899258 -0.07452726  0.19315707]
 [-0.75613761 -4.67584098  0.          0.        ]]",[-0.2969411  -0.29602265],[-0.03812049  0.771375  ]
11,-0.00142328763445,[ 1.30957435  0.57515763],-0.00142328763445,"[-0.79948355  1.42717966  1.43046299 -0.14837389 -0.64189522  1.66080122
 -0.22519827 -0.43884383 -0.42620893 -0.20701895  0.        ]","[[ 1.73557215  0.39614694 -0.07452726  0.19315707]
 [-4.69866556 -0.62224046  0.          0.        ]]",[-0.2969411  -0.29602265],[ 1.0655303   0.61053282]
12,-0.00911674049264,[-1.370739 -0.694536],-0.00911674049264,"[-0.71730228  1.42197165  1.44124374 -0.12258413 -0.64189463  1.66079718
  0.21435199 -0.07023825 -0.33705544 -0.17112085  0.        ]","[[ 1.68221462  0.40666018 -0.07452726  0.19315707]
 [-0.65056313  1.66594973  0.          0.        ]]",[-0.2969411  -0.29602265],[-0.11936542 -0.04754981]
13,-0.0193119379172,[ 1.01044555  1.27900066],-0.0193119379172,"[-0.63586126  1.41924004  1.44780296 -0.10935758 -0.64189405  1.66079314
 -0.21369135 -0.5183298  -0.24350868 -0.13808732  0.        ]","[[ 1.62965086  0.41207042 -0.07452726  0.19315707]
 [-4.59268854 -1.11566616  0.          0.        ]]",[-0.2969411  -0.29602265],[ 1.47114551  1.01542163]
14,-0.0279549442567,[ 0.08513043  0.32704868],-0.0279549442567,"[-0.55618715  1.41011445  1.45030002 -0.06649818 -0.64189346  1.66078911
  0.22556576  0.12283758 -0.16271416 -0.11765838  0.        ]","[[ 1.5783857   0.42969129 -0.07452726  0.19315707]
 [-0.5472908   2.86450053  0.          0.        ]]",[-0.2969411  -0.29602265],[ 0.14709607 -0.00930426]
15,-0.0220874427357,[-1.48216689 -0.89035275],-0.0220874427357,"[-0.54458115  1.37054168  1.45033938  0.09955798 -0.64189287  1.66078507
  0.26326244  0.32229013 -0.21398034 -0.15278431  0.        ]","[[ 1.57092311  0.49940395 -0.07452726  0.19315707]
 [-0.2001168   4.10264013  0.          0.        ]]",[-0.2969411  -0.29602265],[-0.09214105 -0.42073533]
16,-0.0261601785717,[ 1.05746266  1.37088908],-0.0261601785717,"[-0.47673053  1.34153502  1.44894652  0.20551131 -0.64189229  1.66078103
 -0.16573077 -0.25848251 -0.17442054 -0.15522628  0.        ]","[[ 1.52728077  0.54528424 -0.07452726  0.19315707]
 [-4.15098259  0.49738885  0.          0.        ]]",[-0.2969411  -0.29602265],[ 1.44418514  0.63684118]
17,-0.0296482158004,[-0.16445714  0.75932037],-0.0296482158004,"[-0.41075241  1.30764081  1.44490306  0.31669229 -0.6418917   1.66077699
  0.2725994   0.37755183 -0.14028175 -0.16258374  0.        ]","[[ 1.48476382  0.59484641 -0.07452726  0.19315707]
 [-0.11412868  4.44568522  0.          0.        ]]",[-0.2969411  -0.29602265],[ 0.07496646 -0.47124574]
18,-0.0206273047005,[ 0.03160798 -2.78711477],-0.0206273047005,"[-0.39712661  1.21657555  1.44373366  0.56655063 -0.64189111  1.66077295
  0.20209739  0.84774365 -0.22908458 -0.23655318  0.        ]","[[ 1.47596648  0.71304544 -0.07452726  0.19315707]
 [-0.76342343  7.36448768  0.          0.        ]]",[-0.2969411  -0.29602265],[-0.00722529 -1.23768306]
19,-0.0171228564383,[-0.02534758 -1.27791239],-0.0171228564383,"[-0.37570199  1.12340063  1.44166544  0.77020596 -0.64189053  1.66076891
  0.21746798  0.18639457 -0.29223286 -0.3092857   0.        ]","[[ 1.46211862  0.819144   -0.07452726  0.19315707]
 [-0.62186503  3.25905106  0.          0.        ]]",[-0.2969411  -0.29602265],[ 0.0787798  -0.78877962]
