timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.149572835564,[-1.22411608 -0.19176324],-0.149572835564,[-1.55123401  0.99115169],"[[  7.78743749e-02  -6.38299079e-02   1.12191895e-01  -1.04108021e-01]
 [ -2.86436824e-03  -6.26352038e-05   0.00000000e+00   0.00000000e+00]]","[ 1.03249917  2.11603402  0.14696305 -0.96155279  0.98959257 -0.9071284
  0.34440125 -0.36885922  0.46912567  0.86669023  0.        ]",[ 0.02088793 -0.0690827 ]
1,-0.142865967259,[-0.87288659  2.51408043],-0.142865967259,[-1.36512411  0.99349356],"[[ 0.03813007 -0.07143405  0.1121919  -0.10410802]
 [-3.95839681 -0.75783089  0.          0.        ]]","[  1.03574206e+00   2.11530429e+00   8.62128571e-02  -9.85529548e-01
   9.89587775e-01  -9.07124345e-01   1.20444552e-03  -4.74691013e-01
   4.70452126e-01   7.90921990e-01   0.00000000e+00]",[ 0.02088793 -0.0690827 ]
2,-0.127630254525,[ 0.47234903  1.84120998],-0.127630254525,[-1.04677474  0.96689206],"[[-0.07491311 -0.04669906  0.1121919  -0.10410802]
 [-7.33467343  3.21807683  0.          0.        ]]","[ 1.03280733  2.11726862 -0.08675724 -0.90747709  0.98958298 -0.90712029
 -0.29173389  0.08060245  0.4633846   0.61759526  0.        ]",[ 0.02088793 -0.0690827 ]
3,-0.11667381147,[-1.74340338 -0.49371288],-0.11667381147,[-1.02907634  0.87955606],"[[-0.20141839  0.05674327  0.1121919  -0.10410802]
 [-5.32255078  7.11317386  0.          0.        ]]","[ 1.00825386  2.11653153 -0.27848796 -0.58064619  0.98957818 -0.90711624
 -0.11715349  0.62460892  0.44807022  0.49334032  0.        ]",[ 0.02088793 -0.0690827 ]
4,-0.104061886741,[-2.58915396 -0.15698184],-0.104061886741,[-0.5525142   0.97605002],"[[-0.34649577  0.17799442  0.1121919  -0.10410802]
 [-9.17238489  5.01890434  0.          0.        ]]","[ 0.95295986  2.09713805 -0.49215827 -0.20024283  0.98957338 -0.90711219
 -0.45118055  0.3321115   0.41617887  0.35673665  0.        ]",[ 0.02088793 -0.0690827 ]
5,-0.0794204838794,[-0.94932797  1.15070674],-0.0794204838794,[ 0.00382286  1.03454268],"[[ -0.56781197   0.27115255   0.1121919   -0.10410802]
 [-12.94668516   4.29927706   0.           0.        ]]","[ 0.81550712  2.06880905 -0.79561749  0.08673066  0.98956858 -0.90710814
 -0.77865287  0.23160381  0.32043753  0.07975687  0.        ]",[ 0.02088793 -0.0690827 ]
6,-0.0554084761816,[-0.73720513  1.32464669],-0.0554084761816,[ 0.51866114  0.98267907],"[[ -0.86187281   0.39602258   0.1121919   -0.10410802]
 [-16.44777867   8.17475774   0.           0.        ]]","[ 0.54471625  2.01302026 -1.13442909  0.45944186  0.98956378 -0.90710409
 -1.08241813  0.77287291  0.12798122 -0.24560246  0.        ]",[ 0.02088793 -0.0690827 ]
7,-0.0548754663522,[-1.25648231  2.35895907],-0.0548754663522,[ 0.85612261  0.98103094],"[[ -1.21684405   0.59762549   0.1121919   -0.10410802]
 [-19.04078293  11.97279071   0.           0.        ]]","[ 0.11552861  1.88208218 -1.40842431  1.018711    0.98955899 -0.90710004
 -1.30739037  1.30332014 -0.16039479 -0.51268137  0.        ]",[ 0.02088793 -0.0690827 ]
8,-0.0812086223448,[ 1.78028245  1.36595764],-0.0812086223448,[ 0.96661592  1.00314152],"[[ -1.63359769   0.87443177   0.1121919   -0.10410802]
 [-22.62280366  15.69526533   0.           0.        ]]","[-0.46164018  1.62926392 -1.50031306  1.66511466  0.98955419 -0.90709599
 -1.61816799  1.82320286 -0.53404124 -0.66033116  0.        ]",[ 0.02088793 -0.0690827 ]
9,-0.104992450608,[ 0.72769456  1.95559927],-0.104992450608,[ 0.7205233   0.89256001],"[[ -2.04189111   1.22491824   0.1121919   -0.10410802]
 [-18.22102477  19.34134116   0.           0.        ]]","[-1.01305321  1.21655097 -1.33653164  2.21382731  0.98954939 -0.90709194
 -1.23624404  2.33239491 -0.85542392 -0.60902269  0.        ]",[ 0.02088793 -0.0690827 ]
