timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.269147263371,[-2.44792549  2.13344749],-0.269147263371,[-2.7891326   0.85606247],"[[ 0.02929299  0.06247811 -0.02455923 -0.11987851]
 [-0.00241275  0.00405166  0.          0.        ]]","[ 1.03984157  1.36876849  0.04749111 -1.14475762 -0.21072901 -1.03098358
  0.23294549 -0.32504811  1.99499982  1.54513678  0.        ]",[-0.67100024 -0.54840165]
1,-0.267243714751,[-2.57546821  0.73709637],-0.267243714751,[-2.70194006  0.22610369],"[[-0.01046076  0.10230159 -0.02455923 -0.11987851]
 [-3.9597823   3.96508914  0.          0.        ]]","[ 1.04040954  1.36453149 -0.01063332 -1.04113151 -0.2107289  -1.03098259
 -0.26527214  0.3672037   1.995375    1.49297398  0.        ]",[-0.67100024 -0.54840165]
2,-0.260616802987,[-3.12292496 -0.104693  ],-0.260616802987,[-2.75303221 -0.13873446],"[[-0.12857243  0.21011389 -0.02455923 -0.11987851]
 [-7.83847708  6.80665485  0.          0.        ]]","[ 1.02794453  1.34286402 -0.18282754 -0.76318026 -0.2107288  -1.03098161
 -0.75358472  0.86381035  1.98791127  1.32324426  0.        ]",[-0.67100024 -0.54840165]
3,-0.246381380268,[-3.25139369  0.11354173],-0.246381380268,[-2.96761608  0.0114122 ],"[[ -0.3234762    0.34074932  -0.02455923  -0.11987851]
 [-11.63927224   6.25868118   0.           0.        ]]","[ 0.96165135  1.29698055 -0.46014161 -0.43516302 -0.2107287  -1.03098063
 -1.23208924  0.76804294  1.9464444   0.98096243  0.        ]",[-0.67100024 -0.54840165]
4,-0.222361524304,[-1.7969269   0.39375751],-0.222361524304,[-2.28099823  0.20390427],"[[ -0.59364672   0.46920171  -0.02455923  -0.11987851]
 [-15.36541246   6.58541253   0.           0.        ]]","[ 0.78040624  1.23161855 -0.81331422 -0.12709796 -0.2107286  -1.03097964
 -1.70119323  0.82514365  1.81459219  0.45869784  0.        ]",[-0.67100024 -0.54840165]
5,-0.188118614696,[-0.33170169 -0.15906911],-0.188118614696,[ 0.12546906  0.08819538],"[[ -0.93760739   0.61525225  -0.02455923  -0.11987851]
 [-19.01855321   8.01478887   0.           0.        ]]","[ 0.41985064  1.1343013  -1.17413974  0.19926894 -0.2107285  -1.03097866
 -2.16110386  1.07494821  1.51967704 -0.14465026  0.        ]",[-0.67100024 -0.54840165]
6,-0.146268770218,[ 2.82275439  1.50562351],-0.146268770218,[ 3.01779175  0.39906716],"[[ -1.32737418   0.76762966  -0.02455923  -0.11987851]
 [-19.95503607   7.22552859   0.           0.        ]]","[-0.11324753  1.00885309 -1.41449801  0.50546975 -0.21072839 -1.03097768
 -2.27899671  0.93701196  1.04225967 -0.67073503  0.        ]",[-0.67100024 -0.54840165]
7,-0.108953351289,[ 2.62576738 -1.37513726],-0.108953351289,[ 2.69163847 -0.72606635],"[[ -1.68283806   0.95040797  -0.02455923  -0.11987851]
 [-15.60578106  11.03967448   0.           0.        ]]","[-0.64959793  0.83024002 -1.44843686  0.81677276 -0.21072829 -1.03097669
 -1.73144111  1.60359031  0.55947388 -0.90055069  0.        ]",[-0.67100024 -0.54840165]
8,-0.0820581469493,[ 2.647634   -0.71969681],-0.0820581469493,[ 2.60023212 -0.09666157],"[[ -1.95215204   1.12926104  -0.02455923  -0.11987851]
 [-11.33974281   6.85965151   0.           0.        ]]","[-1.04539521  0.63118783 -1.35255533  1.05293387 -0.21072819 -1.03097571
 -1.19436449  0.87306645  0.21825545 -0.90749343  0.        ]",[-0.67100024 -0.54840165]
9,-0.0641294094006,[ 1.95406583  1.06944103],-0.0641294094006,[ 2.08790588  0.44159096],"[[-2.13699051  1.23648473 -0.02455923 -0.11987851]
 [-7.15797149  3.87274054  0.          0.        ]]","[-1.29506688  0.50297472 -1.22941252  1.15878778 -0.21072809 -1.03097473
 -0.66789771  0.35105769 -0.01845937 -0.8698313   0.        ]",[-0.67100024 -0.54840165]
