timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.117009721346,[ 1.99820302  2.18068005],-0.117009721346,[ 1.17368853  2.00049663],"[[-0.04129176 -0.05322784  0.10677287  0.04165142]
 [ 0.00330398 -0.00017778  0.          0.        ]]","[ 0.95396766  1.72864049 -0.06022447 -1.15525558  0.93493277  0.36328588
  0.34147786 -0.35818714  0.49917978 -0.75207972  0.        ]",[-0.15118285 -0.19211051]
1,-0.1119947436,[-0.88430862  0.02877302],-0.1119947436,[-0.29672837  1.17303753],"[[ -1.55126116e-03  -1.35189526e-02   1.06772871e-01   4.16514224e-02]
 [  3.95758311e+00   3.95788083e+00   0.00000000e+00   0.00000000e+00]]","[  9.55281834e-01   1.73031805e+00  -2.91364176e-05  -1.04289763e+00
   9.34931080e-01   3.63285484e-01   7.33702840e-01   2.42563310e-01
   5.04115814e-01  -6.24484842e-01   0.00000000e+00]",[-0.15118285 -0.19211051]
2,-0.105663059135,[ 0.49605439  1.07164406],-0.105663059135,[ 0.1747802   1.31123233],"[[ 0.04171623  0.06600952  0.10677287  0.04165142]
 [ 0.38107525  3.99483869  0.          0.        ]]","[ 0.95393692  1.72765911  0.0655096  -0.81786812  0.93492939  0.36328509
  0.37894744  0.24817249  0.4978765  -0.44534698  0.        ]",[-0.15118285 -0.19211051]
3,-0.099724091331,[-1.9121692   1.44961606],-0.099724091331,[-0.60827202  0.68602103],"[[ 0.0689359   0.18483299  0.10677287  0.04165142]
 [ 2.33440924  7.87458075  0.          0.        ]]","[ 0.95160822  1.70876864  0.1066873  -0.48428729  0.93492771  0.36328469
  0.57269871  0.83703607  0.47129188 -0.25935612  0.        ]",[-0.15118285 -0.19211051]
4,-0.0928166984238,[-0.43311133  1.09323705],-0.0928166984238,[-0.08149353  0.16668129],"[[  0.07545626   0.38050359   0.10677287   0.04165142]
 [ -1.6690334   11.67978459   0.           0.        ]]","[ 0.95087933  1.6394959   0.11654083  0.04687204  0.93492602  0.3632843
  0.17559517  1.41458373  0.40329338 -0.04345596  0.        ]",[-0.15118285 -0.19211051]
5,-0.0843760827562,[ 0.2224757  -0.81550331],-0.0843760827562,[ 0.10402244 -0.5502947 ],"[[  0.0252041    0.65151312   0.10677287   0.04165142]
 [ -3.35054415  15.4087266    0.           0.        ]]","[ 0.95478568  1.47002683  0.04050498  0.71222248  0.93492434  0.3632839
  0.00880516  1.98055058  0.29161576  0.11167176  0.        ]",[-0.15118285 -0.19211051]
6,-0.074386748117,[-1.11297828 -0.41729984],-0.074386748117,[-0.26583213 -0.51220948],"[[ -0.03229545   0.92422528   0.10677287   0.04165142]
 [ -2.40259417  11.87427791   0.           0.        ]]","[ 0.95446878  1.22504573 -0.04660374  1.25515263  0.93492265  0.36328351
  0.10283284  1.44409164  0.14523172  0.22202353  0.        ]",[-0.15118285 -0.19211051]
7,-0.0640728632169,[ 0.67922026 -1.83709653],-0.0640728632169,[ 0.61768597 -0.34280103],"[[-0.11956184  1.14278451  0.10677287  0.04165142]
 [-6.31116243  9.98787874  0.          0.        ]]","[ 0.94423627  0.98683333 -0.17840386  1.57122458  0.93492097  0.36328311
 -0.2848607   1.15777378  0.03604119  0.21809722  0.        ]",[-0.15118285 -0.19211051]
8,-0.0543141804235,[-0.03384962 -0.27204542],-0.0543141804235,[ 0.21808301 -0.09093529],"[[-0.21755652  1.30082203  0.10677287  0.04165142]
 [-3.4976591   5.82976622  0.          0.        ]]","[ 0.91882875  0.79824182 -0.32471903  1.72406309  0.93491928  0.36328272
 -0.00578693  0.52666035 -0.02861278  0.15382179  0.        ]",[-0.15118285 -0.19211051]
9,-0.0471286311609,[-0.32434061  0.88310216],-0.0471286311609,[ 0.3795808  -0.02795869],"[[-0.28815702  1.40545118  0.10677287  0.04165142]
 [-3.56218522  4.6371226   0.          0.        ]]","[ 0.89152699  0.66843371 -0.42826721  1.78799634  0.9349176   0.36328232
 -0.01218732  0.34564199 -0.07330251  0.10218557  0.        ]",[-0.15118285 -0.19211051]
10,-0.0379559655109,[ 0.3758391  -0.25636296],-0.0379559655109,[ 0.60570103 -0.65461379],"[[-0.37157899  1.532358    0.10677287  0.04165142]
 [-4.7759631   8.04219774  0.          0.        ]]","[ 0.84976161  0.50805341 -0.54781559  1.82451099  0.93491591  0.36328192
 -0.13258307  0.86245912 -0.13500358  0.04298222  0.        ]",[-0.15118285 -0.19211051]
11,-0.0271653520654,[ 0.16460727 -1.16194723],-0.0271653520654,[ 0.29955375 -0.75951439],"[[-0.45122453  1.68141624  0.10677287  0.04165142]
 [-3.19383893  6.86756004  0.          0.        ]]","[ 0.80053326  0.31886863 -0.65839296  1.80928996  0.93491423  0.36328153
  0.02434958  0.68417288 -0.22512137 -0.00226372  0.        ]",[-0.15118285 -0.19211051]
12,-0.0198175197714,[-0.25435533 -0.90075796],-0.0198175197714,[ 0.38066214 -0.24508214],"[[-0.5079249   1.77767407  0.10677287  0.04165142]
 [-2.47859909  2.77187775  0.          0.        ]]","[ 0.76009135  0.19809047 -0.73460099  1.7662176   0.93491254  0.36328113
  0.095295    0.06253419 -0.28421679 -0.03902721  0.        ]",[-0.15118285 -0.19211051]
